,economy,measure,vehicle_type,medium,transport_type,scenario,unit,date,fuel,frequency,unit.1,scope,comment,dataset,drive,value
16161,07_INA,energy,car,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16162,07_INA,energy,car,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16163,07_INA,energy,car,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16164,07_INA,energy,car,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16165,07_INA,energy,car,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16166,07_INA,energy,car,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16167,07_INA,energy,car,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16168,07_INA,energy,car,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16169,07_INA,energy,car,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16170,07_INA,energy,ht,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16171,07_INA,energy,ht,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16172,07_INA,energy,ht,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16173,07_INA,energy,ht,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16174,07_INA,energy,ht,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16175,07_INA,energy,ht,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16176,07_INA,energy,ht,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16177,07_INA,energy,ht,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16178,07_INA,energy,ht,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16179,07_INA,energy,ht,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16180,07_INA,energy,ht,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16181,07_INA,energy,ht,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16182,07_INA,energy,ht,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16183,07_INA,energy,ht,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16184,07_INA,energy,ht,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16185,07_INA,energy,ht,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16186,07_INA,energy,ht,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16187,07_INA,energy,ht,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16188,07_INA,energy,lcv,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16189,07_INA,energy,lcv,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16190,07_INA,energy,lcv,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16191,07_INA,energy,lcv,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16192,07_INA,energy,lcv,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16193,07_INA,energy,lcv,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16194,07_INA,energy,lcv,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16195,07_INA,energy,lcv,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16196,07_INA,energy,lcv,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16197,07_INA,energy,lcv,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16198,07_INA,energy,lcv,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16199,07_INA,energy,lcv,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16200,07_INA,energy,lcv,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16201,07_INA,energy,lcv,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16202,07_INA,energy,lcv,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16203,07_INA,energy,lcv,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16204,07_INA,energy,lcv,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16205,07_INA,energy,lcv,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16206,07_INA,energy,lt,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16207,07_INA,energy,lt,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16208,07_INA,energy,lt,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16209,07_INA,energy,lt,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16210,07_INA,energy,lt,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16211,07_INA,energy,lt,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16212,07_INA,energy,lt,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16213,07_INA,energy,lt,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16214,07_INA,energy,lt,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16215,07_INA,energy,lt,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16216,07_INA,energy,lt,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16217,07_INA,energy,lt,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16218,07_INA,energy,lt,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16219,07_INA,energy,lt,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16220,07_INA,energy,lt,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16221,07_INA,energy,lt,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16222,07_INA,energy,lt,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16223,07_INA,energy,lt,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16224,07_INA,energy,mt,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16225,07_INA,energy,mt,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16226,07_INA,energy,mt,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16227,07_INA,energy,mt,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16228,07_INA,energy,mt,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16229,07_INA,energy,mt,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16230,07_INA,energy,mt,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16231,07_INA,energy,mt,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16232,07_INA,energy,mt,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16233,07_INA,energy,mt,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16234,07_INA,energy,mt,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16235,07_INA,energy,mt,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16236,07_INA,energy,mt,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16237,07_INA,energy,mt,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16238,07_INA,energy,mt,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16239,07_INA,energy,mt,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16240,07_INA,energy,mt,road,freight,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16241,07_INA,energy,mt,road,freight,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16242,07_INA,energy,suv,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16243,07_INA,energy,suv,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16244,07_INA,energy,suv,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16245,07_INA,energy,suv,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16246,07_INA,energy,suv,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16247,07_INA,energy,suv,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16248,07_INA,energy,suv,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16249,07_INA,energy,suv,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16250,07_INA,energy,suv,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16251,07_INA,energy,suv,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16252,07_INA,energy,suv,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16253,07_INA,energy,suv,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16254,07_INA,energy,suv,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16255,07_INA,energy,suv,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16256,07_INA,energy,suv,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16257,07_INA,energy,suv,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16258,07_INA,energy,suv,road,passenger,reference,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16259,07_INA,energy,suv,road,passenger,target,pj,2063,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16260,07_INA,energy,2w,road,freight,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16261,07_INA,energy,2w,road,freight,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16262,07_INA,energy,2w,road,freight,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16263,07_INA,energy,2w,road,freight,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16264,07_INA,energy,2w,road,freight,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16265,07_INA,energy,2w,road,freight,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16266,07_INA,energy,2w,road,freight,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16267,07_INA,energy,2w,road,freight,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16268,07_INA,energy,2w,road,freight,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16269,07_INA,energy,2w,road,freight,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16270,07_INA,energy,2w,road,freight,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16271,07_INA,energy,2w,road,freight,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16272,07_INA,energy,2w,road,freight,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16273,07_INA,energy,2w,road,freight,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16274,07_INA,energy,2w,road,freight,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16275,07_INA,energy,2w,road,freight,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16276,07_INA,energy,2w,road,freight,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16277,07_INA,energy,2w,road,freight,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16278,07_INA,energy,2w,road,passenger,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16279,07_INA,energy,2w,road,passenger,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16280,07_INA,energy,2w,road,passenger,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16281,07_INA,energy,2w,road,passenger,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16282,07_INA,energy,2w,road,passenger,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16283,07_INA,energy,2w,road,passenger,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16284,07_INA,energy,2w,road,passenger,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16285,07_INA,energy,2w,road,passenger,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16286,07_INA,energy,2w,road,passenger,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16287,07_INA,energy,2w,road,passenger,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16288,07_INA,energy,2w,road,passenger,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16289,07_INA,energy,2w,road,passenger,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16290,07_INA,energy,2w,road,passenger,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16291,07_INA,energy,2w,road,passenger,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16292,07_INA,energy,2w,road,passenger,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16293,07_INA,energy,2w,road,passenger,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16294,07_INA,energy,2w,road,passenger,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16295,07_INA,energy,2w,road,passenger,target,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16296,07_INA,energy,all,air,combined,reference,pj,2064,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
