Economy,Year,Transport Type,Vehicle Type,Turnover_rate,Scenario
19_THA,2040,passenger,bus,0.05,Reference
19_THA,2040,passenger,lt,0.0699999999999999,Reference
19_THA,2040,passenger,lv,0.09,Reference
19_THA,2041,freight,ht,0.0699999999999999,Reference
19_THA,2041,freight,lt,0.0699999999999999,Reference
19_THA,2041,passenger,2w,0.11,Reference
19_THA,2041,passenger,bus,0.05,Reference
19_THA,2041,passenger,lt,0.0699999999999999,Reference
19_THA,2041,passenger,lv,0.09,Reference
19_THA,2042,freight,ht,0.0699999999999999,Reference
19_THA,2042,freight,lt,0.0699999999999999,Reference
19_THA,2042,passenger,2w,0.11,Reference
19_THA,2042,passenger,bus,0.05,Reference
19_THA,2042,passenger,lt,0.0699999999999999,Reference
19_THA,2042,passenger,lv,0.09,Reference
19_THA,2043,freight,ht,0.0699999999999999,Reference
19_THA,2043,freight,lt,0.0699999999999999,Reference
19_THA,2043,passenger,2w,0.11,Reference
19_THA,2043,passenger,bus,0.05,Reference
19_THA,2043,passenger,lt,0.0699999999999999,Reference
19_THA,2043,passenger,lv,0.09,Reference
19_THA,2044,freight,ht,0.0699999999999999,Reference
19_THA,2044,freight,lt,0.0699999999999999,Reference
19_THA,2044,passenger,2w,0.11,Reference
19_THA,2044,passenger,bus,0.05,Reference
19_THA,2044,passenger,lt,0.0699999999999999,Reference
19_THA,2044,passenger,lv,0.09,Reference
19_THA,2045,freight,ht,0.0699999999999999,Reference
19_THA,2045,freight,lt,0.0699999999999999,Reference
19_THA,2045,passenger,2w,0.11,Reference
19_THA,2045,passenger,bus,0.05,Reference
19_THA,2045,passenger,lt,0.0699999999999999,Reference
19_THA,2045,passenger,lv,0.09,Reference
19_THA,2046,freight,ht,0.0699999999999999,Reference
19_THA,2046,freight,lt,0.0699999999999999,Reference
19_THA,2046,passenger,2w,0.11,Reference
19_THA,2046,passenger,bus,0.05,Reference
19_THA,2046,passenger,lt,0.0699999999999999,Reference
19_THA,2046,passenger,lv,0.09,Reference
19_THA,2047,freight,ht,0.0699999999999999,Reference
19_THA,2047,freight,lt,0.0699999999999999,Reference
19_THA,2047,passenger,2w,0.11,Reference
19_THA,2047,passenger,bus,0.05,Reference
19_THA,2047,passenger,lt,0.0699999999999999,Reference
19_THA,2047,passenger,lv,0.09,Reference
19_THA,2048,freight,ht,0.0699999999999999,Reference
19_THA,2048,freight,lt,0.0699999999999999,Reference
19_THA,2048,passenger,2w,0.11,Reference
19_THA,2048,passenger,bus,0.05,Reference
19_THA,2048,passenger,lt,0.0699999999999999,Reference
19_THA,2048,passenger,lv,0.09,Reference
19_THA,2049,freight,ht,0.0699999999999999,Reference
19_THA,2049,freight,lt,0.0699999999999999,Reference
19_THA,2049,passenger,2w,0.11,Reference
19_THA,2049,passenger,bus,0.05,Reference
19_THA,2049,passenger,lt,0.0699999999999999,Reference
19_THA,2049,passenger,lv,0.09,Reference
19_THA,2050,freight,ht,0.0699999999999999,Reference
19_THA,2050,freight,lt,0.0699999999999999,Reference
19_THA,2050,passenger,2w,0.11,Reference
19_THA,2050,passenger,bus,0.05,Reference
19_THA,2050,passenger,lt,0.0699999999999999,Reference
19_THA,2050,passenger,lv,0.09,Reference
20_USA,2018,freight,ht,0.0699999999999999,Reference
20_USA,2018,freight,lt,0.0699999999999999,Reference
20_USA,2018,passenger,2w,0.11,Reference
20_USA,2018,passenger,bus,0.05,Reference
20_USA,2018,passenger,lt,0.0699999999999999,Reference
20_USA,2018,passenger,lv,0.09,Reference
20_USA,2019,freight,ht,0.0699999999999999,Reference
20_USA,2019,freight,lt,0.0699999999999999,Reference
20_USA,2019,passenger,2w,0.11,Reference
20_USA,2019,passenger,bus,0.05,Reference
20_USA,2019,passenger,lt,0.0699999999999999,Reference
20_USA,2019,passenger,lv,0.09,Reference
20_USA,2020,freight,ht,0.0699999999999999,Reference
20_USA,2020,freight,lt,0.0699999999999999,Reference
20_USA,2020,passenger,2w,0.11,Reference
20_USA,2020,passenger,bus,0.05,Reference
20_USA,2020,passenger,lt,0.0699999999999999,Reference
20_USA,2020,passenger,lv,0.09,Reference
20_USA,2021,freight,ht,0.0699999999999999,Reference
20_USA,2021,freight,lt,0.0699999999999999,Reference
20_USA,2021,passenger,2w,0.11,Reference
20_USA,2021,passenger,bus,0.05,Reference
20_USA,2021,passenger,lt,0.0699999999999999,Reference
20_USA,2021,passenger,lv,0.09,Reference
20_USA,2022,freight,ht,0.0699999999999999,Reference
20_USA,2022,freight,lt,0.0699999999999999,Reference
20_USA,2022,passenger,2w,0.11,Reference
20_USA,2022,passenger,bus,0.05,Reference
20_USA,2022,passenger,lt,0.0699999999999999,Reference
20_USA,2022,passenger,lv,0.09,Reference
20_USA,2023,freight,ht,0.0699999999999999,Reference
20_USA,2023,freight,lt,0.0699999999999999,Reference
20_USA,2023,passenger,2w,0.11,Reference
20_USA,2023,passenger,bus,0.05,Reference
20_USA,2023,passenger,lt,0.0699999999999999,Reference
20_USA,2023,passenger,lv,0.09,Reference
20_USA,2024,freight,ht,0.0699999999999999,Reference
20_USA,2024,freight,lt,0.0699999999999999,Reference
20_USA,2024,passenger,2w,0.11,Reference
20_USA,2024,passenger,bus,0.05,Reference
20_USA,2024,passenger,lt,0.0699999999999999,Reference
20_USA,2024,passenger,lv,0.09,Reference
20_USA,2025,freight,ht,0.0699999999999999,Reference
20_USA,2025,freight,lt,0.0699999999999999,Reference
20_USA,2025,passenger,2w,0.11,Reference
20_USA,2025,passenger,bus,0.05,Reference
20_USA,2025,passenger,lt,0.0699999999999999,Reference
20_USA,2025,passenger,lv,0.09,Reference
20_USA,2026,freight,ht,0.0699999999999999,Reference
20_USA,2026,freight,lt,0.0699999999999999,Reference
20_USA,2026,passenger,2w,0.11,Reference
20_USA,2026,passenger,bus,0.05,Reference
20_USA,2026,passenger,lt,0.0699999999999999,Reference
20_USA,2026,passenger,lv,0.09,Reference
20_USA,2027,freight,ht,0.0699999999999999,Reference
20_USA,2027,freight,lt,0.0699999999999999,Reference
20_USA,2027,passenger,2w,0.11,Reference
20_USA,2027,passenger,bus,0.05,Reference
20_USA,2027,passenger,lt,0.0699999999999999,Reference
20_USA,2027,passenger,lv,0.09,Reference
20_USA,2028,freight,ht,0.0699999999999999,Reference
20_USA,2028,freight,lt,0.0699999999999999,Reference
20_USA,2028,passenger,2w,0.11,Reference
20_USA,2028,passenger,bus,0.05,Reference
20_USA,2028,passenger,lt,0.0699999999999999,Reference
20_USA,2028,passenger,lv,0.09,Reference
20_USA,2029,freight,ht,0.0699999999999999,Reference
20_USA,2029,freight,lt,0.0699999999999999,Reference
20_USA,2029,passenger,2w,0.11,Reference
20_USA,2029,passenger,bus,0.05,Reference
20_USA,2029,passenger,lt,0.0699999999999999,Reference
20_USA,2029,passenger,lv,0.09,Reference
20_USA,2030,freight,ht,0.0699999999999999,Reference
20_USA,2030,freight,lt,0.0699999999999999,Reference
20_USA,2030,passenger,2w,0.11,Reference
20_USA,2030,passenger,bus,0.05,Reference
20_USA,2030,passenger,lt,0.0699999999999999,Reference
20_USA,2030,passenger,lv,0.09,Reference
20_USA,2031,freight,ht,0.0699999999999999,Reference
20_USA,2031,freight,lt,0.0699999999999999,Reference
20_USA,2031,passenger,2w,0.11,Reference
20_USA,2031,passenger,bus,0.05,Reference
20_USA,2031,passenger,lt,0.0699999999999999,Reference
20_USA,2031,passenger,lv,0.09,Reference
20_USA,2032,freight,ht,0.0699999999999999,Reference
20_USA,2032,freight,lt,0.0699999999999999,Reference
20_USA,2032,passenger,2w,0.11,Reference
20_USA,2032,passenger,bus,0.05,Reference
20_USA,2032,passenger,lt,0.0699999999999999,Reference
20_USA,2032,passenger,lv,0.09,Reference
20_USA,2033,freight,ht,0.0699999999999999,Reference
20_USA,2033,freight,lt,0.0699999999999999,Reference
20_USA,2033,passenger,2w,0.11,Reference
20_USA,2033,passenger,bus,0.05,Reference
20_USA,2033,passenger,lt,0.0699999999999999,Reference
20_USA,2033,passenger,lv,0.09,Reference
20_USA,2034,freight,ht,0.0699999999999999,Reference
20_USA,2034,freight,lt,0.0699999999999999,Reference
20_USA,2034,passenger,2w,0.11,Reference
20_USA,2034,passenger,bus,0.05,Reference
20_USA,2034,passenger,lt,0.0699999999999999,Reference
20_USA,2034,passenger,lv,0.09,Reference
20_USA,2035,freight,ht,0.0699999999999999,Reference
20_USA,2035,freight,lt,0.0699999999999999,Reference
20_USA,2035,passenger,2w,0.11,Reference
20_USA,2035,passenger,bus,0.05,Reference
20_USA,2035,passenger,lt,0.0699999999999999,Reference
20_USA,2035,passenger,lv,0.09,Reference
20_USA,2036,freight,ht,0.0699999999999999,Reference
20_USA,2036,freight,lt,0.0699999999999999,Reference
20_USA,2036,passenger,2w,0.11,Reference
20_USA,2036,passenger,bus,0.05,Reference
20_USA,2036,passenger,lt,0.0699999999999999,Reference
20_USA,2036,passenger,lv,0.09,Reference
20_USA,2037,freight,ht,0.0699999999999999,Reference
20_USA,2037,freight,lt,0.0699999999999999,Reference
20_USA,2037,passenger,2w,0.11,Reference
20_USA,2037,passenger,bus,0.05,Reference
20_USA,2037,passenger,lt,0.0699999999999999,Reference
20_USA,2037,passenger,lv,0.09,Reference
20_USA,2038,freight,ht,0.0699999999999999,Reference
20_USA,2038,freight,lt,0.0699999999999999,Reference
20_USA,2038,passenger,2w,0.11,Reference
20_USA,2038,passenger,bus,0.05,Reference
20_USA,2038,passenger,lt,0.0699999999999999,Reference
20_USA,2038,passenger,lv,0.09,Reference
20_USA,2039,freight,ht,0.0699999999999999,Reference
20_USA,2039,freight,lt,0.0699999999999999,Reference
20_USA,2039,passenger,2w,0.11,Reference
20_USA,2039,passenger,bus,0.05,Reference
20_USA,2039,passenger,lt,0.0699999999999999,Reference
20_USA,2039,passenger,lv,0.09,Reference
20_USA,2040,freight,ht,0.0699999999999999,Reference
20_USA,2040,freight,lt,0.0699999999999999,Reference
20_USA,2040,passenger,2w,0.11,Reference
20_USA,2040,passenger,bus,0.05,Reference
20_USA,2040,passenger,lt,0.0699999999999999,Reference
20_USA,2040,passenger,lv,0.09,Reference
20_USA,2041,freight,ht,0.0699999999999999,Reference
20_USA,2041,freight,lt,0.0699999999999999,Reference
20_USA,2041,passenger,2w,0.11,Reference
20_USA,2041,passenger,bus,0.05,Reference
20_USA,2041,passenger,lt,0.0699999999999999,Reference
20_USA,2041,passenger,lv,0.09,Reference
20_USA,2042,freight,ht,0.0699999999999999,Reference
20_USA,2042,freight,lt,0.0699999999999999,Reference
20_USA,2042,passenger,2w,0.11,Reference
20_USA,2042,passenger,bus,0.05,Reference
20_USA,2042,passenger,lt,0.0699999999999999,Reference
20_USA,2042,passenger,lv,0.09,Reference
20_USA,2043,freight,ht,0.0699999999999999,Reference
20_USA,2043,freight,lt,0.0699999999999999,Reference
20_USA,2043,passenger,2w,0.11,Reference
20_USA,2043,passenger,bus,0.05,Reference
20_USA,2043,passenger,lt,0.0699999999999999,Reference
20_USA,2043,passenger,lv,0.09,Reference
20_USA,2044,freight,ht,0.0699999999999999,Reference
20_USA,2044,freight,lt,0.0699999999999999,Reference
20_USA,2044,passenger,2w,0.11,Reference
20_USA,2044,passenger,bus,0.05,Reference
20_USA,2044,passenger,lt,0.0699999999999999,Reference
20_USA,2044,passenger,lv,0.09,Reference
20_USA,2045,freight,ht,0.0699999999999999,Reference
20_USA,2045,freight,lt,0.0699999999999999,Reference
20_USA,2045,passenger,2w,0.11,Reference
20_USA,2045,passenger,bus,0.05,Reference
20_USA,2045,passenger,lt,0.0699999999999999,Reference
20_USA,2045,passenger,lv,0.09,Reference
20_USA,2046,freight,ht,0.0699999999999999,Reference
20_USA,2046,freight,lt,0.0699999999999999,Reference
20_USA,2046,passenger,2w,0.11,Reference
20_USA,2046,passenger,bus,0.05,Reference
20_USA,2046,passenger,lt,0.0699999999999999,Reference
20_USA,2046,passenger,lv,0.09,Reference
20_USA,2047,freight,ht,0.0699999999999999,Reference
20_USA,2047,freight,lt,0.0699999999999999,Reference
20_USA,2047,passenger,2w,0.11,Reference
20_USA,2047,passenger,bus,0.05,Reference
20_USA,2047,passenger,lt,0.0699999999999999,Reference
20_USA,2047,passenger,lv,0.09,Reference
20_USA,2048,freight,ht,0.0699999999999999,Reference
20_USA,2048,freight,lt,0.0699999999999999,Reference
20_USA,2048,passenger,2w,0.11,Reference
20_USA,2048,passenger,bus,0.05,Reference
20_USA,2048,passenger,lt,0.0699999999999999,Reference
20_USA,2048,passenger,lv,0.09,Reference
20_USA,2049,freight,ht,0.0699999999999999,Reference
20_USA,2049,freight,lt,0.0699999999999999,Reference
20_USA,2049,passenger,2w,0.11,Reference
20_USA,2049,passenger,bus,0.05,Reference
20_USA,2049,passenger,lt,0.0699999999999999,Reference
20_USA,2049,passenger,lv,0.09,Reference
20_USA,2050,freight,ht,0.0699999999999999,Reference
20_USA,2050,freight,lt,0.0699999999999999,Reference
20_USA,2050,passenger,2w,0.11,Reference
20_USA,2050,passenger,bus,0.05,Reference
20_USA,2050,passenger,lt,0.0699999999999999,Reference
20_USA,2050,passenger,lv,0.09,Reference
21_VN,2018,freight,ht,0.0699999999999999,Reference
21_VN,2018,freight,lt,0.0699999999999999,Reference
21_VN,2018,passenger,2w,0.11,Reference
21_VN,2018,passenger,bus,0.05,Reference
21_VN,2018,passenger,lt,0.0699999999999999,Reference
21_VN,2018,passenger,lv,0.09,Reference
21_VN,2019,freight,ht,0.0699999999999999,Reference
21_VN,2019,freight,lt,0.0699999999999999,Reference
21_VN,2019,passenger,2w,0.11,Reference
21_VN,2019,passenger,bus,0.05,Reference
21_VN,2019,passenger,lt,0.0699999999999999,Reference
21_VN,2019,passenger,lv,0.09,Reference
21_VN,2020,freight,ht,0.0699999999999999,Reference
21_VN,2020,freight,lt,0.0699999999999999,Reference
21_VN,2020,passenger,2w,0.11,Reference
21_VN,2020,passenger,bus,0.05,Reference
21_VN,2020,passenger,lt,0.0699999999999999,Reference
21_VN,2020,passenger,lv,0.09,Reference
21_VN,2021,freight,ht,0.0699999999999999,Reference
21_VN,2021,freight,lt,0.0699999999999999,Reference
21_VN,2021,passenger,2w,0.11,Reference
21_VN,2021,passenger,bus,0.05,Reference
21_VN,2021,passenger,lt,0.0699999999999999,Reference
21_VN,2021,passenger,lv,0.09,Reference
21_VN,2022,freight,ht,0.0699999999999999,Reference
21_VN,2022,freight,lt,0.0699999999999999,Reference
21_VN,2022,passenger,2w,0.11,Reference
21_VN,2022,passenger,bus,0.05,Reference
21_VN,2022,passenger,lt,0.0699999999999999,Reference
21_VN,2022,passenger,lv,0.09,Reference
21_VN,2023,freight,ht,0.0699999999999999,Reference
21_VN,2023,freight,lt,0.0699999999999999,Reference
21_VN,2023,passenger,2w,0.11,Reference
21_VN,2023,passenger,bus,0.05,Reference
21_VN,2023,passenger,lt,0.0699999999999999,Reference
21_VN,2023,passenger,lv,0.09,Reference
21_VN,2024,freight,ht,0.0699999999999999,Reference
21_VN,2024,freight,lt,0.0699999999999999,Reference
21_VN,2024,passenger,2w,0.11,Reference
21_VN,2024,passenger,bus,0.05,Reference
21_VN,2024,passenger,lt,0.0699999999999999,Reference
21_VN,2024,passenger,lv,0.09,Reference
21_VN,2025,freight,ht,0.0699999999999999,Reference
21_VN,2025,freight,lt,0.0699999999999999,Reference
21_VN,2025,passenger,2w,0.11,Reference
21_VN,2025,passenger,bus,0.05,Reference
21_VN,2025,passenger,lt,0.0699999999999999,Reference
21_VN,2025,passenger,lv,0.09,Reference
21_VN,2026,freight,ht,0.0699999999999999,Reference
21_VN,2026,freight,lt,0.0699999999999999,Reference
21_VN,2026,passenger,2w,0.11,Reference
21_VN,2026,passenger,bus,0.05,Reference
21_VN,2026,passenger,lt,0.0699999999999999,Reference
21_VN,2026,passenger,lv,0.09,Reference
21_VN,2027,freight,ht,0.0699999999999999,Reference
21_VN,2027,freight,lt,0.0699999999999999,Reference
21_VN,2027,passenger,2w,0.11,Reference
21_VN,2027,passenger,bus,0.05,Reference
21_VN,2027,passenger,lt,0.0699999999999999,Reference
21_VN,2027,passenger,lv,0.09,Reference
21_VN,2028,freight,ht,0.0699999999999999,Reference
21_VN,2028,freight,lt,0.0699999999999999,Reference
21_VN,2028,passenger,2w,0.11,Reference
21_VN,2028,passenger,bus,0.05,Reference
21_VN,2028,passenger,lt,0.0699999999999999,Reference
21_VN,2028,passenger,lv,0.09,Reference
21_VN,2029,freight,ht,0.0699999999999999,Reference
21_VN,2029,freight,lt,0.0699999999999999,Reference
21_VN,2029,passenger,2w,0.11,Reference
21_VN,2029,passenger,bus,0.05,Reference
21_VN,2029,passenger,lt,0.0699999999999999,Reference
21_VN,2029,passenger,lv,0.09,Reference
21_VN,2030,freight,ht,0.0699999999999999,Reference
21_VN,2030,freight,lt,0.0699999999999999,Reference
21_VN,2030,passenger,2w,0.11,Reference
21_VN,2030,passenger,bus,0.05,Reference
21_VN,2030,passenger,lt,0.0699999999999999,Reference
21_VN,2030,passenger,lv,0.09,Reference
21_VN,2031,freight,ht,0.0699999999999999,Reference
21_VN,2031,freight,lt,0.0699999999999999,Reference
21_VN,2031,passenger,2w,0.11,Reference
21_VN,2031,passenger,bus,0.05,Reference
21_VN,2031,passenger,lt,0.0699999999999999,Reference
21_VN,2031,passenger,lv,0.09,Reference
21_VN,2032,freight,ht,0.0699999999999999,Reference
21_VN,2032,freight,lt,0.0699999999999999,Reference
21_VN,2032,passenger,2w,0.11,Reference
21_VN,2032,passenger,bus,0.05,Reference
21_VN,2032,passenger,lt,0.0699999999999999,Reference
21_VN,2032,passenger,lv,0.09,Reference
21_VN,2033,freight,ht,0.0699999999999999,Reference
21_VN,2033,freight,lt,0.0699999999999999,Reference
21_VN,2033,passenger,2w,0.11,Reference
21_VN,2033,passenger,bus,0.05,Reference
21_VN,2033,passenger,lt,0.0699999999999999,Reference
21_VN,2033,passenger,lv,0.09,Reference
21_VN,2034,freight,ht,0.0699999999999999,Reference
21_VN,2034,freight,lt,0.0699999999999999,Reference
21_VN,2034,passenger,2w,0.11,Reference
21_VN,2034,passenger,bus,0.05,Reference
21_VN,2034,passenger,lt,0.0699999999999999,Reference
21_VN,2034,passenger,lv,0.09,Reference
21_VN,2035,freight,ht,0.0699999999999999,Reference
21_VN,2035,freight,lt,0.0699999999999999,Reference
21_VN,2035,passenger,2w,0.11,Reference
21_VN,2035,passenger,bus,0.05,Reference
21_VN,2035,passenger,lt,0.0699999999999999,Reference
21_VN,2035,passenger,lv,0.09,Reference
21_VN,2036,freight,ht,0.0699999999999999,Reference
21_VN,2036,freight,lt,0.0699999999999999,Reference
21_VN,2036,passenger,2w,0.11,Reference
21_VN,2036,passenger,bus,0.05,Reference
21_VN,2036,passenger,lt,0.0699999999999999,Reference
21_VN,2036,passenger,lv,0.09,Reference
21_VN,2037,freight,ht,0.0699999999999999,Reference
21_VN,2037,freight,lt,0.0699999999999999,Reference
21_VN,2037,passenger,2w,0.11,Reference
21_VN,2037,passenger,bus,0.05,Reference
21_VN,2037,passenger,lt,0.0699999999999999,Reference
21_VN,2037,passenger,lv,0.09,Reference
21_VN,2038,freight,ht,0.0699999999999999,Reference
21_VN,2038,freight,lt,0.0699999999999999,Reference
21_VN,2038,passenger,2w,0.11,Reference
21_VN,2038,passenger,bus,0.05,Reference
21_VN,2038,passenger,lt,0.0699999999999999,Reference
21_VN,2038,passenger,lv,0.09,Reference
21_VN,2039,freight,ht,0.0699999999999999,Reference
21_VN,2039,freight,lt,0.0699999999999999,Reference
21_VN,2039,passenger,2w,0.11,Reference
21_VN,2039,passenger,bus,0.05,Reference
21_VN,2039,passenger,lt,0.0699999999999999,Reference
21_VN,2039,passenger,lv,0.09,Reference
21_VN,2040,freight,ht,0.0699999999999999,Reference
21_VN,2040,freight,lt,0.0699999999999999,Reference
21_VN,2040,passenger,2w,0.11,Reference
21_VN,2040,passenger,bus,0.05,Reference
21_VN,2040,passenger,lt,0.0699999999999999,Reference
21_VN,2040,passenger,lv,0.09,Reference
21_VN,2041,freight,ht,0.0699999999999999,Reference
21_VN,2041,freight,lt,0.0699999999999999,Reference
21_VN,2041,passenger,2w,0.11,Reference
21_VN,2041,passenger,bus,0.05,Reference
21_VN,2041,passenger,lt,0.0699999999999999,Reference
21_VN,2041,passenger,lv,0.09,Reference
21_VN,2042,freight,ht,0.0699999999999999,Reference
21_VN,2042,freight,lt,0.0699999999999999,Reference
21_VN,2042,passenger,2w,0.11,Reference
21_VN,2042,passenger,bus,0.05,Reference
21_VN,2042,passenger,lt,0.0699999999999999,Reference
21_VN,2042,passenger,lv,0.09,Reference
21_VN,2043,freight,ht,0.0699999999999999,Reference
21_VN,2043,freight,lt,0.0699999999999999,Reference
21_VN,2043,passenger,2w,0.11,Reference
21_VN,2043,passenger,bus,0.05,Reference
21_VN,2043,passenger,lt,0.0699999999999999,Reference
21_VN,2043,passenger,lv,0.09,Reference
21_VN,2044,freight,ht,0.0699999999999999,Reference
21_VN,2044,freight,lt,0.0699999999999999,Reference
21_VN,2044,passenger,2w,0.11,Reference
21_VN,2044,passenger,bus,0.05,Reference
21_VN,2044,passenger,lt,0.0699999999999999,Reference
21_VN,2044,passenger,lv,0.09,Reference
21_VN,2045,freight,ht,0.0699999999999999,Reference
21_VN,2045,freight,lt,0.0699999999999999,Reference
21_VN,2045,passenger,2w,0.11,Reference
21_VN,2045,passenger,bus,0.05,Reference
21_VN,2045,passenger,lt,0.0699999999999999,Reference
21_VN,2045,passenger,lv,0.09,Reference
21_VN,2046,freight,ht,0.0699999999999999,Reference
21_VN,2046,freight,lt,0.0699999999999999,Reference
21_VN,2046,passenger,2w,0.11,Reference
21_VN,2046,passenger,bus,0.05,Reference
21_VN,2046,passenger,lt,0.0699999999999999,Reference
21_VN,2046,passenger,lv,0.09,Reference
21_VN,2047,freight,ht,0.0699999999999999,Reference
21_VN,2047,freight,lt,0.0699999999999999,Reference
21_VN,2047,passenger,2w,0.11,Reference
21_VN,2047,passenger,bus,0.05,Reference
21_VN,2047,passenger,lt,0.0699999999999999,Reference
21_VN,2047,passenger,lv,0.09,Reference
21_VN,2048,freight,ht,0.0699999999999999,Reference
21_VN,2048,freight,lt,0.0699999999999999,Reference
21_VN,2048,passenger,2w,0.11,Reference
21_VN,2048,passenger,bus,0.05,Reference
21_VN,2048,passenger,lt,0.0699999999999999,Reference
21_VN,2048,passenger,lv,0.09,Reference
21_VN,2049,freight,ht,0.0699999999999999,Reference
21_VN,2049,freight,lt,0.0699999999999999,Reference
21_VN,2049,passenger,2w,0.11,Reference
21_VN,2049,passenger,bus,0.05,Reference
21_VN,2049,passenger,lt,0.0699999999999999,Reference
21_VN,2049,passenger,lv,0.09,Reference
21_VN,2050,freight,ht,0.0699999999999999,Reference
21_VN,2050,freight,lt,0.0699999999999999,Reference
21_VN,2050,passenger,2w,0.11,Reference
21_VN,2050,passenger,bus,0.05,Reference
21_VN,2050,passenger,lt,0.0699999999999999,Reference
21_VN,2050,passenger,lv,0.09,Reference
01_AUS,2018,freight,ht,0.0699999999999999,Carbon Neutral
01_AUS,2018,freight,lt,0.0699999999999999,Carbon Neutral
01_AUS,2018,passenger,2w,0.11,Carbon Neutral
01_AUS,2018,passenger,bus,0.05,Carbon Neutral
01_AUS,2018,passenger,lt,0.0699999999999999,Carbon Neutral
01_AUS,2018,passenger,lv,0.09,Carbon Neutral
01_AUS,2019,freight,ht,0.0699999999999999,Carbon Neutral
01_AUS,2019,freight,lt,0.0699999999999999,Carbon Neutral
01_AUS,2019,passenger,2w,0.11,Carbon Neutral
01_AUS,2019,passenger,bus,0.05,Carbon Neutral
01_AUS,2019,passenger,lt,0.0699999999999999,Carbon Neutral
01_AUS,2019,passenger,lv,0.09,Carbon Neutral
01_AUS,2020,freight,ht,0.0699999999999999,Carbon Neutral
01_AUS,2020,freight,lt,0.0699999999999999,Carbon Neutral
01_AUS,2020,passenger,2w,0.11,Carbon Neutral
01_AUS,2020,passenger,bus,0.05,Carbon Neutral
01_AUS,2020,passenger,lt,0.0699999999999999,Carbon Neutral
01_AUS,2020,passenger,lv,0.09,Carbon Neutral
01_AUS,2021,freight,ht,0.0699999999999999,Carbon Neutral
01_AUS,2021,freight,lt,0.0699999999999999,Carbon Neutral
01_AUS,2021,passenger,2w,0.11,Carbon Neutral
01_AUS,2021,passenger,bus,0.05,Carbon Neutral
01_AUS,2021,passenger,lt,0.0699999999999999,Carbon Neutral
01_AUS,2021,passenger,lv,0.09,Carbon Neutral
01_AUS,2022,freight,ht,0.0699999999999999,Carbon Neutral
01_AUS,2022,freight,lt,0.0699999999999999,Carbon Neutral
01_AUS,2022,passenger,2w,0.11,Carbon Neutral
01_AUS,2022,passenger,bus,0.05,Carbon Neutral
01_AUS,2022,passenger,lt,0.0699999999999999,Carbon Neutral
01_AUS,2022,passenger,lv,0.09,Carbon Neutral
01_AUS,2023,freight,ht,0.0699999999999999,Carbon Neutral
01_AUS,2023,freight,lt,0.0699999999999999,Carbon Neutral
01_AUS,2023,passenger,2w,0.11,Carbon Neutral
01_AUS,2023,passenger,bus,0.05,Carbon Neutral
01_AUS,2023,passenger,lt,0.0699999999999999,Carbon Neutral
01_AUS,2023,passenger,lv,0.09,Carbon Neutral
01_AUS,2024,freight,ht,0.0699999999999999,Carbon Neutral
01_AUS,2024,freight,lt,0.0699999999999999,Carbon Neutral
01_AUS,2024,passenger,2w,0.11,Carbon Neutral
01_AUS,2024,passenger,bus,0.05,Carbon Neutral
01_AUS,2024,passenger,lt,0.0699999999999999,Carbon Neutral
01_AUS,2024,passenger,lv,0.09,Carbon Neutral
01_AUS,2025,freight,ht,0.0699999999999999,Carbon Neutral
01_AUS,2025,freight,lt,0.0699999999999999,Carbon Neutral
01_AUS,2025,passenger,2w,0.11,Carbon Neutral
01_AUS,2025,passenger,bus,0.05,Carbon Neutral
01_AUS,2025,passenger,lt,0.0699999999999999,Carbon Neutral
01_AUS,2025,passenger,lv,0.09,Carbon Neutral
01_AUS,2026,freight,ht,0.0699999999999999,Carbon Neutral
01_AUS,2026,freight,lt,0.0699999999999999,Carbon Neutral
01_AUS,2026,passenger,2w,0.11,Carbon Neutral
01_AUS,2026,passenger,bus,0.05,Carbon Neutral
01_AUS,2026,passenger,lt,0.0699999999999999,Carbon Neutral
01_AUS,2026,passenger,lv,0.09,Carbon Neutral
01_AUS,2027,freight,ht,0.0699999999999999,Carbon Neutral
01_AUS,2027,freight,lt,0.0699999999999999,Carbon Neutral
01_AUS,2027,passenger,2w,0.11,Carbon Neutral
01_AUS,2027,passenger,bus,0.05,Carbon Neutral
01_AUS,2027,passenger,lt,0.0699999999999999,Carbon Neutral
01_AUS,2027,passenger,lv,0.09,Carbon Neutral
01_AUS,2028,freight,ht,0.0699999999999999,Carbon Neutral
01_AUS,2028,freight,lt,0.0699999999999999,Carbon Neutral
01_AUS,2028,passenger,2w,0.11,Carbon Neutral
01_AUS,2028,passenger,bus,0.05,Carbon Neutral
01_AUS,2028,passenger,lt,0.0699999999999999,Carbon Neutral
01_AUS,2028,passenger,lv,0.09,Carbon Neutral
01_AUS,2029,freight,ht,0.0699999999999999,Carbon Neutral
01_AUS,2029,freight,lt,0.0699999999999999,Carbon Neutral
01_AUS,2029,passenger,2w,0.11,Carbon Neutral
01_AUS,2029,passenger,bus,0.05,Carbon Neutral
01_AUS,2029,passenger,lt,0.0699999999999999,Carbon Neutral
01_AUS,2029,passenger,lv,0.09,Carbon Neutral
01_AUS,2030,freight,ht,0.0699999999999999,Carbon Neutral
01_AUS,2030,freight,lt,0.0699999999999999,Carbon Neutral
01_AUS,2030,passenger,2w,0.11,Carbon Neutral
01_AUS,2030,passenger,bus,0.05,Carbon Neutral
01_AUS,2030,passenger,lt,0.0699999999999999,Carbon Neutral
