,date,vehicle_type,transport_type,measure,comment,frequency,fuel,scope,economy,medium,unit,dataset,drive,value
1959,2017,all,freight,activity,no_comment,yearly,all,national,01_AUS,ship,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,all,110389398640.84152
1960,2017,lcv,freight,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,bev,0.0008413933031983
1961,2017,lcv,freight,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,cng,0.1294658632893596
1962,2017,lcv,freight,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,ice_d,30.118421025144016
1963,2017,lcv,freight,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,fcev,0.0
1964,2017,lcv,freight,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,ice_g,15.87294636677954
1965,2017,lcv,freight,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,lpg,3.2948425396128203
1966,2017,lcv,freight,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,phev_g,0.0013275190174135
1967,2017,lpv,passenger,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,bev,0.0094140884463084
1968,2017,lpv,passenger,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,cng,3.340184499552832
1969,2017,lpv,passenger,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,ice_d,194.6825043032429
1970,2017,lpv,passenger,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,fcev,0.0
1971,2017,lpv,passenger,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,ice_g,557.740376961768
1972,2017,lpv,passenger,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,lpg,27.30998882248912
1973,2017,lpv,passenger,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,phev_g,0.0359093894210376
1974,2017,lcv,freight,stocks,no_comment,yearly,all,national,01_AUS,road,stocks,8th_-_new_vtypes_and_drives $ reference,bev,7.0
1975,2017,lcv,freight,stocks,no_comment,yearly,all,national,01_AUS,road,stocks,8th_-_new_vtypes_and_drives $ reference,cng,756.0
1976,2017,lcv,freight,stocks,no_comment,yearly,all,national,01_AUS,road,stocks,8th_-_new_vtypes_and_drives $ reference,ice_d,175734.0
1977,2017,lcv,freight,stocks,no_comment,yearly,all,national,01_AUS,road,stocks,8th_-_new_vtypes_and_drives $ reference,ice_g,111676.0
1978,2017,lcv,freight,stocks,no_comment,yearly,all,national,01_AUS,road,stocks,8th_-_new_vtypes_and_drives $ reference,lpg,10173.0
1979,2017,lcv,freight,stocks,no_comment,yearly,all,national,01_AUS,road,stocks,8th_-_new_vtypes_and_drives $ reference,phev_g,23.0
1980,2017,lcv,freight,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,bev,192609.1162995
1981,2017,lcv,freight,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,cng,22284395.2421999
1982,2017,lcv,freight,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,ice_d,5609708074.240892
1983,2017,lcv,freight,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,fcev,0.0
1984,2017,lcv,freight,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,ice_g,2507949342.767224
1985,2017,lcv,freight,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,lpg,367893664.08047056
1986,2017,lcv,freight,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,phev_g,613456.0171431
1987,2017,lpv,passenger,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,bev,14414375.9245035
1988,2017,lpv,passenger,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,cng,1522244708.9185083
1989,2017,lpv,passenger,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,ice_d,67916404315.249374
1990,2017,lpv,passenger,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,fcev,0.0
1991,2017,lpv,passenger,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,ice_g,252588374748.68732
1992,2017,lpv,passenger,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,lpg,14362164266.031044
1993,2017,lpv,passenger,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,phev_g,41961898.4599533
1994,2017,ht,freight,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,cng,8.955
1995,2017,ht,freight,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,ice_d,8.955
1996,2017,ht,freight,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,ice_g,8.955
1997,2017,ht,freight,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,lpg,8.955
1998,2017,ht,freight,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,bev,8.955
1999,2017,ht,freight,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,phev_d,8.955
2000,2017,ht,freight,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,fcev,8.955
2001,2017,2w,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,bev,1.4925
2002,2017,2w,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,ice_g,1.4925
2003,2017,bus,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,cng,8.01346249845407
2004,2017,bus,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,ice_d,8.01346249845407
2005,2017,bus,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,ice_g,8.01346249845407
2006,2017,bus,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,lpg,8.01346249845407
2007,2017,bus,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,bev,8.01346249845407
2008,2017,bus,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,phev_d,8.01346249845407
2009,2017,bus,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,fcev,8.01346249845407
2010,2017,lcv,freight,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,bev,0.398
2011,2017,lcv,freight,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,cng,0.398
2012,2017,lcv,freight,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,ice_d,0.398
2013,2017,lcv,freight,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,fcev,0.398
2014,2017,lcv,freight,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,ice_g,0.398
2015,2017,lcv,freight,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,lpg,0.398
2016,2017,lcv,freight,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,phev_g,0.398
2017,2017,lpv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,bev,1.36525
2018,2017,lpv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,cng,1.36525
2019,2017,lpv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,ice_d,1.36525
2020,2017,lpv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,fcev,1.36525
2021,2017,lpv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,ice_g,1.36525
2022,2017,lpv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,lpg,1.36525
2023,2017,lpv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,8th_-_new_vtypes_and_drives $ reference,phev_g,1.36525
2024,2017,all,freight,stocks,no_comment,yearly,all,national,01_AUS,air,stocks,8th_-_new_vtypes_and_drives $ reference,all,0.0
2025,2017,all,passenger,stocks,no_comment,yearly,all,national,01_AUS,air,stocks,8th_-_new_vtypes_and_drives $ reference,all,0.0
2026,2017,all,freight,stocks,no_comment,yearly,all,national,01_AUS,rail,stocks,8th_-_new_vtypes_and_drives $ reference,all,0.0
2027,2017,all,passenger,stocks,no_comment,yearly,all,national,01_AUS,rail,stocks,8th_-_new_vtypes_and_drives $ reference,all,0.0
2028,2017,ht,freight,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,phev_d,0.0
2029,2017,ht,freight,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,phev_d,0.0
2030,2017,lcv,freight,stocks,no_comment,yearly,all,national,01_AUS,road,stocks,8th_-_new_vtypes_and_drives $ reference,fcev,0.0
2031,2017,bus,passenger,stocks,no_comment,yearly,all,national,01_AUS,road,stocks,8th_-_new_vtypes_and_drives $ reference,bev,0.0
2032,2017,bus,passenger,stocks,no_comment,yearly,all,national,01_AUS,road,stocks,8th_-_new_vtypes_and_drives $ reference,fcev,0.0
2033,2017,bus,passenger,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,phev_d,0.0
2034,2017,bus,passenger,stocks,no_comment,yearly,all,national,01_AUS,road,stocks,8th_-_new_vtypes_and_drives $ reference,phev_d,0.0
2035,2017,bus,passenger,activity,no_comment,yearly,all,national,01_AUS,road,passenger_km_or_freight_tonne_km,8th_-_new_vtypes_and_drives $ reference,phev_d,0.0
2036,2017,all,freight,stocks,no_comment,yearly,all,national,01_AUS,ship,stocks,8th_-_new_vtypes_and_drives $ reference,all,0.0
2037,2017,all,passenger,stocks,no_comment,yearly,all,national,01_AUS,ship,stocks,8th_-_new_vtypes_and_drives $ reference,all,0.0
2038,2017,ht,freight,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,all,294.40867292718167
2039,2017,lcv,freight,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,all,49.41784470714635
2040,2017,lcv,freight,stocks,no_comment,yearly,all,national,01_AUS,road,stocks,8th_-_new_vtypes_and_drives $ reference,all,298369.0
2041,2017,2w,passenger,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,all,3.820060864278526
2042,2017,2w,passenger,stocks,no_comment,yearly,all,national,01_AUS,road,stocks,8th_-_new_vtypes_and_drives $ reference,all,828963.0
2043,2017,bus,passenger,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,all,23.66259141742205
2044,2017,bus,passenger,stocks,no_comment,yearly,all,national,01_AUS,road,stocks,8th_-_new_vtypes_and_drives $ reference,all,96580.0
2045,2017,lpv,passenger,energy,no_comment,yearly,all,national,01_AUS,road,pj,8th_-_new_vtypes_and_drives $ reference,all,783.1183780649202
2046,1994,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,2012776.0
2047,1995,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,2150289.0
2048,1996,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,2306239.0
2049,1997,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,2504638.0
2050,1998,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,2699821.0
2051,1999,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,3034767.0
2052,2000,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,3382653.0
2053,2001,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,3393553.0
2054,2002,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,3811899.0
2055,2003,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,4170565.0
2056,2004,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,4704855.0
2057,2005,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,4878907.0
2058,2006,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,5180828.0
2059,2007,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,5790332.0
2060,2008,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,6201870.0
2061,2009,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,5766041.0
2062,2010,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,6507984.0
2063,2011,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,6709602.0
2064,2012,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,6936142.0
2065,2013,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,6994361.0
2066,2014,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,7519534.0
2067,2015,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,7415789.0
2068,2016,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,7529626.0
2069,2017,container,freight,freight_(teu),no_comment,yearly,all,national,01_AUS,ship,number,item $ international_transport_forum,all,8047764.0
2070,2010,2w,freight,efficiency,usa_data,yearly,all,national,01_AUS,road,km_per_pj,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,2078609221.46636
2071,2011,2w,freight,efficiency,usa_data,yearly,all,national,01_AUS,road,km_per_pj,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,2078609221.46636
2072,2012,2w,freight,efficiency,usa_data,yearly,all,national,01_AUS,road,km_per_pj,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,2078609221.46636
2073,2013,2w,freight,efficiency,usa_data,yearly,all,national,01_AUS,road,km_per_pj,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,2078609221.46636
2074,2014,2w,freight,efficiency,usa_data,yearly,all,national,01_AUS,road,km_per_pj,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,2078609221.46636
2075,2015,2w,freight,efficiency,usa_data,yearly,all,national,01_AUS,road,km_per_pj,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,2078609221.46636
2076,2016,2w,freight,efficiency,usa_data,yearly,all,national,01_AUS,road,km_per_pj,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,2078609221.46636
2077,2017,2w,freight,efficiency,usa_data,yearly,all,national,01_AUS,road,km_per_pj,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,2078609221.46636
