,date,vehicle_type,transport_type,economy,medium,measure,dataset,unit,fuel,comment,scope,frequency,drive,value
6276,2013,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,188964474.6787604
6277,2013,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,188964474.6787604
6278,2013,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,661375661.3756615
6279,2013,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,661375661.3756615
6280,2013,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,330687830.68783075
6281,2013,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,373658565.7489613
6282,2013,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,213519180.42797792
6283,2014,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,593888348.99039
6284,2014,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,74458751.75467014
6285,2014,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,593888348.99039
6286,2014,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,74458751.75467014
6287,2014,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,593888348.99039
6288,2014,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,74458751.75467014
6289,2014,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,2078609221.4663649
6290,2014,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,260605631.1413455
6291,2014,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,2078609221.4663649
6292,2014,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,260605631.1413455
6293,2014,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,1039304610.7331824
6294,2014,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,130302815.57067277
6295,2014,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,1174355492.3538785
6296,2014,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,147234819.8538675
6297,2014,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,671060281.3450733
6298,2014,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,84134182.77363858
6299,2014,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,593888348.99039
6300,2014,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,593888348.99039
6301,2014,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,593888348.99039
6302,2014,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,2078609221.4663649
6303,2014,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,2078609221.4663649
6304,2014,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,1039304610.7331824
6305,2014,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,1174355492.3538785
6306,2014,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,671060281.3450733
6307,2014,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,326638591.9447144
6308,2014,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,326638591.9447144
6309,2014,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,326638591.9447144
6310,2014,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,1143235071.8065004
6311,2014,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,1143235071.8065004
6312,2014,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,571617535.9032502
6313,2014,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,645895520.794633
6314,2014,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,369083154.7397903
6315,2014,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,261310873.5557716
6316,2014,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,261310873.5557716
6317,2014,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,261310873.5557716
6318,2014,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,914588057.4452004
6319,2014,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,914588057.4452004
6320,2014,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,457294028.7226002
6321,2014,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,516716416.6357064
6322,2014,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,295266523.79183227
6323,2014,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,52559118.8856495
6324,2014,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,52559118.8856495
6325,2014,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,52559118.8856495
6326,2014,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,183956916.0997733
6327,2014,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,183956916.0997733
6328,2014,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,91978458.04988664
6329,2014,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,103930461.07331824
6330,2014,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,59388834.899039
6331,2014,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,63070942.662779406
6332,2014,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,63070942.662779406
6333,2014,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,63070942.662779406
6334,2014,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,220748299.31972796
6335,2014,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,220748299.31972796
6336,2014,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,110374149.65986396
6337,2014,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,124716553.2879819
6338,2014,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,71266601.8788468
6339,2014,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,176550858.43861356
6340,2014,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,176550858.43861356
6341,2014,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,176550858.43861356
6342,2014,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,617928004.5351474
6343,2014,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,617928004.5351474
6344,2014,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,308964002.2675737
6345,2014,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,349111866.9690099
6346,2014,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,199492495.4108628
6347,2014,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,188964474.6787604
6348,2014,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,188964474.6787604
6349,2014,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,188964474.6787604
6350,2014,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,661375661.3756615
6351,2014,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,661375661.3756615
6352,2014,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,330687830.68783075
6353,2014,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,373658565.7489613
6354,2014,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,213519180.42797792
6355,2015,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,593888348.99039
6356,2015,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,74458751.75467014
6357,2015,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,593888348.99039
6358,2015,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,74458751.75467014
6359,2015,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,593888348.99039
6360,2015,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,74458751.75467014
6361,2015,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,2078609221.4663649
6362,2015,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,260605631.1413455
6363,2015,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,2078609221.4663649
6364,2015,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,260605631.1413455
6365,2015,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,1039304610.7331824
6366,2015,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,130302815.57067277
6367,2015,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,1174355492.3538785
6368,2015,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,147234819.8538675
6369,2015,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,671060281.3450733
6370,2015,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,84134182.77363858
6371,2015,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,593888348.99039
6372,2015,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,593888348.99039
6373,2015,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,593888348.99039
6374,2015,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,2078609221.4663649
6375,2015,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,2078609221.4663649
6376,2015,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,1039304610.7331824
6377,2015,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,1174355492.3538785
6378,2015,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,671060281.3450733
6379,2015,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,326638591.9447144
6380,2015,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,326638591.9447144
6381,2015,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,326638591.9447144
6382,2015,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,1143235071.8065004
6383,2015,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,1143235071.8065004
6384,2015,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,571617535.9032502
6385,2015,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,645895520.794633
6386,2015,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,369083154.7397903
6387,2015,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,261310873.5557716
6388,2015,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,261310873.5557716
6389,2015,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,261310873.5557716
6390,2015,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,914588057.4452004
6391,2015,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,914588057.4452004
6392,2015,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,457294028.7226002
6393,2015,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,516716416.6357064
6394,2015,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,295266523.79183227
6395,2015,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,52559118.8856495
6396,2015,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,52559118.8856495
6397,2015,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,52559118.8856495
6398,2015,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,183956916.0997733
6399,2015,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,183956916.0997733
6400,2015,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,91978458.04988664
6401,2015,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,103930461.07331824
6402,2015,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,59388834.899039
6403,2015,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,63070942.662779406
6404,2015,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,63070942.662779406
6405,2015,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,63070942.662779406
6406,2015,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,220748299.31972796
6407,2015,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,220748299.31972796
6408,2015,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,110374149.65986396
6409,2015,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,124716553.2879819
6410,2015,mt,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,71266601.8788468
6411,2015,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,176550858.43861356
6412,2015,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,176550858.43861356
6413,2015,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,176550858.43861356
6414,2015,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,617928004.5351474
6415,2015,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,617928004.5351474
6416,2015,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,308964002.2675737
6417,2015,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,349111866.9690099
6418,2015,lcv,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,199492495.4108628
6419,2015,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,188964474.6787604
6420,2015,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,188964474.6787604
6421,2015,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,188964474.6787604
6422,2015,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,661375661.3756615
6423,2015,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,661375661.3756615
6424,2015,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,330687830.68783075
6425,2015,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,373658565.7489613
6426,2015,lt,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,213519180.42797792
6427,2016,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,593888348.99039
6428,2016,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,74458751.75467014
6429,2016,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,593888348.99039
6430,2016,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,74458751.75467014
6431,2016,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,593888348.99039
6432,2016,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,74458751.75467014
6433,2016,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,2078609221.4663649
6434,2016,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,260605631.1413455
6435,2016,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,2078609221.4663649
6436,2016,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,260605631.1413455
6437,2016,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,1039304610.7331824
6438,2016,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,130302815.57067277
6439,2016,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,1174355492.3538785
6440,2016,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,147234819.8538675
6441,2016,2w,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,671060281.3450733
6442,2016,bus,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,84134182.77363858
6443,2016,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,593888348.99039
6444,2016,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,593888348.99039
6445,2016,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,593888348.99039
6446,2016,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,2078609221.4663649
6447,2016,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,2078609221.4663649
6448,2016,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,1039304610.7331824
6449,2016,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,1174355492.3538785
6450,2016,2w,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,671060281.3450733
6451,2016,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,326638591.9447144
6452,2016,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,326638591.9447144
6453,2016,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,326638591.9447144
6454,2016,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,1143235071.8065004
6455,2016,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,1143235071.8065004
6456,2016,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,571617535.9032502
6457,2016,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,645895520.794633
6458,2016,car,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,369083154.7397903
6459,2016,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,261310873.5557716
6460,2016,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,261310873.5557716
6461,2016,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,261310873.5557716
6462,2016,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,914588057.4452004
6463,2016,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,914588057.4452004
6464,2016,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,457294028.7226002
6465,2016,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,516716416.6357064
6466,2016,suv,passenger,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,295266523.79183227
6467,2016,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,52559118.8856495
6468,2016,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,52559118.8856495
6469,2016,ht,freight,18_CT,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,52559118.8856495
