Transport Type,,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger
09_ROK,2037,3.4789358663889987,8.270823717625635,7.443741345863071,6.325337938889089,8.270823717625635,8.270823717625635,7.2783248715105575,1.6914580874801153,2.5156669736562294,2.2641002762906073,3.046941500594526,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.40790720741369424,1.1606953014516173,3.4598006334820535,10.60124847181785,7.632898899708854,6.2323803421251665,8.480998777454282,8.480998777454282,5.427839217570741,1.6914580874801153,2.5156669736562294,2.2641002762906073,3.046941500594526,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.8072868144791462,2.2012086019492005,1.9810877417542807,1.4542220798292058,2.2012086019492005,2.2012086019492005,1.320725161169521
09_ROK,2038,3.4789358663889987,8.270823717625635,7.443741345863071,6.325337938889089,8.270823717625635,8.270823717625635,7.2783248715105575,1.6889209003488952,2.5156669736562294,2.2641002762906073,3.041609352968486,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.40790720741369424,1.1606953014516173,3.4546109325318306,10.60124847181785,7.632898899708854,6.221473676526447,8.480998777454282,8.480998777454282,5.427839217570741,1.6889209003488952,2.5156669736562294,2.2641002762906073,3.041609352968486,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.8060758842574275,2.2012086019492005,1.9810877417542807,1.4516771911895046,2.2012086019492005,2.2012086019492005,1.320725161169521
09_ROK,2039,3.4789358663889987,8.270823717625635,7.443741345863071,6.325337938889089,8.270823717625635,8.270823717625635,7.2783248715105575,1.686387518998372,2.5156669736562294,2.2641002762906073,3.036286536600791,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.40790720741369424,1.1606953014516173,3.449429016133033,10.60124847181785,7.632898899708854,6.210586097592525,8.480998777454282,8.480998777454282,5.427839217570741,1.686387518998372,2.5156669736562294,2.2641002762906073,3.036286536600791,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.8048667704310414,2.2012086019492005,1.9810877417542807,1.4491367561049229,2.2012086019492005,2.2012086019492005,1.320725161169521
09_ROK,2040,3.4789358663889987,8.270823717625635,7.443741345863071,6.325337938889089,8.270823717625635,8.270823717625635,7.2783248715105575,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.40790720741369424,1.1606953014516173,3.4442548726088336,10.60124847181785,7.632898899708854,6.199717571921738,8.480998777454282,8.480998777454282,5.427839217570741,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.8036594702753949,2.2012086019492005,1.9810877417542807,1.4466007667817393,2.2012086019492005,2.2012086019492005,1.320725161169521
09_ROK,2041,3.4789358663889987,8.270823717625635,7.443741345863071,6.325337938889089,8.270823717625635,8.270823717625635,7.2783248715105575,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.40790720741369424,1.1606953014516173,3.4442548726088336,10.60124847181785,7.632898899708854,6.199717571921738,8.480998777454282,8.480998777454282,5.427839217570741,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.8036594702753949,2.2012086019492005,1.9810877417542807,1.4466007667817393,2.2012086019492005,2.2012086019492005,1.320725161169521
09_ROK,2042,3.4789358663889987,8.270823717625635,7.443741345863071,6.325337938889089,8.270823717625635,8.270823717625635,7.2783248715105575,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.40790720741369424,1.1606953014516173,3.4442548726088336,10.60124847181785,7.632898899708854,6.199717571921738,8.480998777454282,8.480998777454282,5.427839217570741,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.8036594702753949,2.2012086019492005,1.9810877417542807,1.4466007667817393,2.2012086019492005,2.2012086019492005,1.320725161169521
09_ROK,2043,3.4789358663889987,8.270823717625635,7.443741345863071,6.325337938889089,8.270823717625635,8.270823717625635,7.2783248715105575,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.40790720741369424,1.1606953014516173,3.4442548726088336,10.60124847181785,7.632898899708854,6.199717571921738,8.480998777454282,8.480998777454282,5.427839217570741,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.8036594702753949,2.2012086019492005,1.9810877417542807,1.4466007667817393,2.2012086019492005,2.2012086019492005,1.320725161169521
09_ROK,2044,3.4789358663889987,8.270823717625635,7.443741345863071,6.325337938889089,8.270823717625635,8.270823717625635,7.2783248715105575,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.40790720741369424,1.1606953014516173,3.4442548726088336,10.60124847181785,7.632898899708854,6.199717571921738,8.480998777454282,8.480998777454282,5.427839217570741,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.8036594702753949,2.2012086019492005,1.9810877417542807,1.4466007667817393,2.2012086019492005,2.2012086019492005,1.320725161169521
09_ROK,2045,3.4789358663889987,8.270823717625635,7.443741345863071,6.325337938889089,8.270823717625635,8.270823717625635,7.2783248715105575,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.40790720741369424,1.1606953014516173,3.4442548726088336,10.60124847181785,7.632898899708854,6.199717571921738,8.480998777454282,8.480998777454282,5.427839217570741,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.8036594702753949,2.2012086019492005,1.9810877417542807,1.4466007667817393,2.2012086019492005,2.2012086019492005,1.320725161169521
09_ROK,2046,3.4789358663889987,8.270823717625635,7.443741345863071,6.325337938889089,8.270823717625635,8.270823717625635,7.2783248715105575,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.40790720741369424,1.1606953014516173,3.4442548726088336,10.60124847181785,7.632898899708854,6.199717571921738,8.480998777454282,8.480998777454282,5.427839217570741,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.8036594702753949,2.2012086019492005,1.9810877417542807,1.4466007667817393,2.2012086019492005,2.2012086019492005,1.320725161169521
09_ROK,2047,3.4789358663889987,8.270823717625635,7.443741345863071,6.325337938889089,8.270823717625635,8.270823717625635,7.2783248715105575,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.40790720741369424,1.1606953014516173,3.4442548726088336,10.60124847181785,7.632898899708854,6.199717571921738,8.480998777454282,8.480998777454282,5.427839217570741,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.8036594702753949,2.2012086019492005,1.9810877417542807,1.4466007667817393,2.2012086019492005,2.2012086019492005,1.320725161169521
09_ROK,2048,3.4789358663889987,8.270823717625635,7.443741345863071,6.325337938889089,8.270823717625635,8.270823717625635,7.2783248715105575,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.40790720741369424,1.1606953014516173,3.4442548726088336,10.60124847181785,7.632898899708854,6.199717571921738,8.480998777454282,8.480998777454282,5.427839217570741,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.8036594702753949,2.2012086019492005,1.9810877417542807,1.4466007667817393,2.2012086019492005,2.2012086019492005,1.320725161169521
09_ROK,2049,3.4789358663889987,8.270823717625635,7.443741345863071,6.325337938889089,8.270823717625635,8.270823717625635,7.2783248715105575,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.40790720741369424,1.1606953014516173,3.4442548726088336,10.60124847181785,7.632898899708854,6.199717571921738,8.480998777454282,8.480998777454282,5.427839217570741,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.8036594702753949,2.2012086019492005,1.9810877417542807,1.4466007667817393,2.2012086019492005,2.2012086019492005,1.320725161169521
09_ROK,2050,3.4789358663889987,8.270823717625635,7.443741345863071,6.325337938889089,8.270823717625635,8.270823717625635,7.2783248715105575,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.40790720741369424,1.1606953014516173,3.4442548726088336,10.60124847181785,7.632898899708854,6.199717571921738,8.480998777454282,8.480998777454282,5.427839217570741,1.6838579377198744,2.5156669736562294,2.2641002762906073,3.0309730351617397,2.5156669736562294,2.5156669736562294,1.9286780131364427,0.8036594702753949,2.2012086019492005,1.9810877417542807,1.4466007667817393,2.2012086019492005,2.2012086019492005,1.320725161169521
10_MAS,2018,3.6489299669898814,8.985492341483978,7.188393873187183,6.634418121799785,8.985492341483978,8.985492341483978,7.9072332605059,1.6370726496635413,3.486378325801011,2.7891026606408094,2.958565077857918,3.486378325801011,3.486378325801011,2.335873478286678,0.25465574550321746,1.3556964443233555,2.6193162394616656,6.469554485868463,5.175643588694772,4.733704124572666,6.469554485868463,6.469554485868463,4.140514870955816,1.6370726496635413,3.486378325801011,2.7891026606408094,2.958565077857918,3.486378325801011,3.486378325801011,2.335873478286678,0.6366393637580438,2.440464828060708,1.9523718624485662,1.1505530858336346,2.440464828060708,2.440464828060708,1.3422556554333893
10_MAS,2019,3.630685317154932,8.895637418069137,7.116509934455311,6.601246031190786,8.895637418069137,8.895637418069137,7.828160927900841,1.62725021376556,3.4166507592849906,2.733320607427993,2.9348965572350547,3.4166507592849906,3.4166507592849906,2.2891560087209446,0.25312781103019816,1.3760318909882057,2.6036003420248957,6.4048589410097785,5.123887152807824,4.695834491576085,6.4048589410097785,6.4048589410097785,4.099109722246258,1.62725021376556,3.4166507592849906,2.733320607427993,2.9348965572350547,3.4166507592849906,3.4166507592849906,2.2891560087209446,0.6328195275754955,2.391655531499494,1.913324425199595,1.1413486611469654,2.391655531499494,2.391655531499494,1.3154105423247215
10_MAS,2020,3.6125318905691572,8.806681043888446,7.0453448351107575,6.5682398010348315,8.806681043888446,8.806681043888446,7.749879318621833,1.6174867124829666,3.348317744099291,2.6786541952794334,2.9114173847771743,3.348317744099291,3.348317744099291,2.2433728885465256,0.25160904416401697,1.3966723693530285,2.5879787399727463,6.34081035159968,5.072648281279745,4.658267815643477,6.34081035159968,6.34081035159968,4.058118625023795,1.6174867124829666,3.348317744099291,2.6786541952794334,2.9114173847771743,3.348317744099291,3.348317744099291,2.2433728885465256,0.6290226104100426,2.343822420869504,1.875057936695603,1.1322178718577898,2.343822420869504,2.343822420869504,1.289102331478227
10_MAS,2021,3.6035005608427344,8.762647638669003,7.0101181109352035,6.551819201532245,8.762647638669003,8.762647638669003,7.711129922028723,1.6150604824142423,3.3315761553787944,2.6652609243030363,2.90559455000762,3.3315761553787944,3.3315761553787944,2.232156024103793,0.251231630597771,1.4019098907381022,2.584096771862787,6.324958325720681,5.0599666605765465,4.64895128001219,6.324958325720681,6.324958325720681,4.047973328461236,1.6150604824142423,3.3315761553787944,2.6652609243030363,2.90559455000762,3.3315761553787944,3.3315761553787944,2.232156024103793,0.6280790764944275,2.3321033087651566,1.865682647012125,1.1299534361140742,2.3321033087651566,2.3321033087651566,1.282656819820836
10_MAS,2022,3.594491809440628,8.718834400475659,6.975067520380527,6.535439653528415,8.718834400475659,8.718834400475659,7.672574272418579,1.612637891690621,3.3149182746019004,2.651934619681521,2.899783360907605,3.3149182746019004,3.3149182746019004,2.220995243983274,0.2508547831518743,1.40716705282837,2.580220626704993,6.3091459299063795,5.047316743925106,4.6396533774521656,6.3091459299063795,6.3091459299063795,4.037853395140083,1.612637891690621,3.3149182746019004,2.651934619681521,2.899783360907605,3.3149182746019004,3.3149182746019004,2.220995243983274,0.6271369578796859,2.3204427922213307,1.8563542337770644,1.127693529241846,2.3204427922213307,2.3204427922213307,1.2762435357217317
10_MAS,2023,3.585505579917027,8.67524022847328,6.940192182778625,6.519101054394594,8.67524022847328,8.67524022847328,7.634211401056486,1.610218934853085,3.298343683228891,2.638674946583113,2.8939837941857895,3.298343683228891,3.298343683228891,2.2098902677633574,0.2504785009771465,1.4124439292764763,2.576350295764936,6.293373065081614,5.034698452065293,4.630374070697261,6.293373065081614,6.293373065081614,4.027758761652232,1.610218934853085,3.298343683228891,2.638674946583113,2.8939837941857895,3.298343683228891,3.298343683228891,2.2098902677633574,0.6261962524428665,2.308840578260224,1.8470724626081791,1.1254381421833624,2.308840578260224,2.308840578260224,1.269862318043123
10_MAS,2024,3.5765418159672344,8.631864027330913,6.9054912218647315,6.5028033017586075,8.631864027330913,8.631864027330913,7.596040344051204,1.6078036064508054,3.281851964812746,2.6254815718501976,2.888195826597418,3.281851964812746,3.281851964812746,2.1988408164245405,0.2501027832256808,1.417740594011263,2.5724857703212884,6.27763963241891,5.022111705935131,4.621113322555867,6.27763963241891,6.27763963241891,4.017689364748102,1.6078036064508054,3.281851964812746,2.6254815718501976,2.888195826597418,3.281851964812746,3.281851964812746,2.1988408164245405,0.6252569580642022,2.297296375368923,1.8378371002951381,1.1231872658989956,2.297296375368923,2.297296375368923,1.2635130064529074
10_MAS,2025,3.5676004614273165,8.588704707194259,6.870963765755408,6.486546293504212,8.588704707194259,8.588704707194259,7.558060142330948,1.6053919010411293,3.2654427049886823,2.6123541639909464,2.8824194349442234,3.2654427049886823,3.2654427049886823,2.1878466123424176,0.24972762905084228,1.4230571212388052,2.5686270416658066,6.261945533337863,5.009556426670293,4.611871095910755,6.261945533337863,6.261945533337863,4.007645141336232,1.6053919010411293,3.2654427049886823,2.6123541639909464,2.8824194349442234,3.2654427049886823,3.2654427049886823,2.1878466123424176,0.624319072627106,2.285809893492078,1.8286479147936625,1.1209408913671977,2.285809893492078,2.285809893492078,1.257195441420643
10_MAS,2026,3.5586814602737484,8.545761183658287,6.836608946926631,6.470329927770451,8.545761183658287,8.545761183658287,7.520269841619293,1.6029838131895677,3.249115491463739,2.5992923931709915,2.876654596074335,3.249115491463739,3.249115491463739,2.1769073792807054,0.24935303760726604,1.4283935854434506,2.564774101103308,6.246290669504519,4.997032535603617,4.602647353718933,6.246290669504519,6.246290669504519,3.9976260284828915,1.6029838131895677,3.249115491463739,2.5992923931709915,2.876654596074335,3.249115491463739,3.249115491463739,2.1769073792807054,0.6233825940181653,2.2743808440246176,1.8195046752196942,1.1186990095844633,2.2743808440246176,2.2743808440246176,1.2509094642135399
10_MAS,2027,3.549784756623064,8.503032377739997,6.802425902191998,6.454154102951025,8.503032377739997,8.503032377739997,7.482668492411197,1.6005793374697834,3.23286991400642,2.5862959312051363,2.8709012868821864,3.23286991400642,3.23286991400642,2.1660228423843018,0.24897900805085516,1.4337500613888634,2.560926939951653,6.230674942830758,4.9845399542646085,4.593442059011496,6.230674942830758,6.230674942830758,3.9876319634116846,1.6005793374697834,3.23286991400642,2.5862959312051363,2.8709012868821864,3.23286991400642,3.23286991400642,2.1660228423843018,0.6224475201271381,2.2630089398044944,1.8104071518435958,1.1164616115652943,2.2630089398044944,2.2630089398044944,1.244654916892472
10_MAS,2028,3.5409102947315065,8.460517215851297,6.768413772681038,6.438018717693648,8.460517215851297,8.460517215851297,7.445255149949141,1.598178468463579,3.2167055644363876,2.5733644515491108,2.865159484308422,3.2167055644363876,3.2167055644363876,2.15519272817238,0.2486055395387789,1.4391266241190714,2.5570855495417257,6.2150982554736816,4.9720786043789476,4.584255174893473,6.2150982554736816,6.2150982554736816,3.9776628835031556,1.598178468463579,3.2167055644363876,2.5733644515491108,2.865159484308422,3.2167055644363876,3.2167055644363876,2.15519272817238,0.6215138488469474,2.251693895105472,1.8013551160843777,1.1142286883421637,2.251693895105472,2.251693895105472,1.2384316423080097
10_MAS,2029,3.532058018994678,8.41821462977204,6.7345717038176325,6.421923670899415,8.41821462977204,8.41821462977204,7.4080288741993945,1.5957812007608836,3.2006220366142055,2.560497629291365,2.8594291653398054,3.2006220366142055,3.2006220366142055,2.144416764531518,0.24823263122947073,1.444523348959518,2.553249921217413,6.199560509834997,4.959648407868,4.575086664543686,6.199560509834997,6.199560509834997,3.967718726294398,1.5957812007608836,3.2006220366142055,2.560497629291365,2.8594291653398054,3.2006220366142055,3.2006220366142055,2.144416764531518,0.620581578073677,2.2404354256299444,1.7923483405039558,1.1120002309654793,2.2404354256299444,2.2404354256299444,1.2322394840964697
10_MAS,2030,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.5933875289597423,3.1846189264311344,2.5476951411449082,2.8537103070091256,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.549420046335587,6.18406160856041,4.94724928684833,4.5659364912145985,6.18406160856041,6.18406160856041,3.957799429478662,1.5933875289597423,3.1846189264311344,2.5476951411449082,2.8537103070091256,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.6196507057065664,2.2292332485017945,1.783386598801436,1.1097762305035483,2.2292332485017945,2.2292332485017945,1.2260782866759874
10_MAS,2031,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.590997447666303,3.1846189264311344,2.5476951411449082,2.8480028863951072,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.5455959162660835,6.18406160856041,4.94724928684833,4.556804618232169,6.18406160856041,6.18406160856041,3.957799429478662,1.590997447666303,3.1846189264311344,2.5476951411449082,2.8480028863951072,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.6187212296480066,2.2292332485017945,1.783386598801436,1.1075566780425412,2.2292332485017945,2.2292332485017945,1.2260782866759874
10_MAS,2032,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.5886109514948035,3.1846189264311344,2.5476951411449082,2.842306880622317,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.5417775223916843,6.18406160856041,4.94724928684833,4.547691008995705,6.18406160856041,6.18406160856041,3.957799429478662,1.5886109514948035,3.1846189264311344,2.5476951411449082,2.842306880622317,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.6177931478035346,2.2292332485017945,1.783386598801436,1.1053415646864562,2.2292332485017945,2.2292332485017945,1.2260782866759874
10_MAS,2033,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.5862280350675613,3.1846189264311344,2.5476951411449082,2.8366222668610725,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.537964856108097,6.18406160856041,4.94724928684833,4.538595626977713,6.18406160856041,6.18406160856041,3.957799429478662,1.5862280350675613,3.1846189264311344,2.5476951411449082,2.8366222668610725,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.6168664580818293,2.2292332485017945,1.783386598801436,1.1031308815570833,2.2292332485017945,2.2292332485017945,1.2260782866759874
10_MAS,2034,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.58384869301496,3.1846189264311344,2.5476951411449082,2.8309490223273506,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.5341579088239348,6.18406160856041,4.94724928684833,4.529518435723758,6.18406160856041,6.18406160856041,3.957799429478662,1.58384869301496,3.1846189264311344,2.5476951411449082,2.8309490223273506,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.6159411583947065,2.2292332485017945,1.783386598801436,1.100924619793969,2.2292332485017945,2.2292332485017945,1.2260782866759874
10_MAS,2035,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.5814729199754376,3.1846189264311344,2.5476951411449082,2.825287124282696,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.530356671960699,6.18406160856041,4.94724928684833,4.52045939885231,6.18406160856041,6.18406160856041,3.957799429478662,1.5814729199754376,3.1846189264311344,2.5476951411449082,2.825287124282696,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.6150172466571145,2.2292332485017945,1.783386598801436,1.0987227705543812,2.2292332485017945,2.2292332485017945,1.2260782866759874
10_MAS,2036,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.5791007105954746,3.1846189264311344,2.5476951411449082,2.8196365500341307,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.526561136952758,6.18406160856041,4.94724928684833,4.511418480054606,6.18406160856041,6.18406160856041,3.957799429478662,1.5791007105954746,3.1846189264311344,2.5476951411449082,2.8196365500341307,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.6140947207871289,2.2292332485017945,1.783386598801436,1.0965253250132725,2.2292332485017945,2.2292332485017945,1.2260782866759874
10_MAS,2037,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.5767320595295815,3.1846189264311344,2.5476951411449082,2.8139972769340624,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.522771295247329,6.18406160856041,4.94724928684833,4.502395643094497,6.18406160856041,6.18406160856041,3.957799429478662,1.5767320595295815,3.1846189264311344,2.5476951411449082,2.8139972769340624,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.6131735787059482,2.2292332485017945,1.783386598801436,1.094332274363246,2.2292332485017945,2.2292332485017945,1.2260782866759874
10_MAS,2038,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.5743669614402873,3.1846189264311344,2.5476951411449082,2.8083692823801942,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.518987138304458,6.18406160856041,4.94724928684833,4.493390851808308,6.18406160856041,6.18406160856041,3.957799429478662,1.5743669614402873,3.1846189264311344,2.5476951411449082,2.8083692823801942,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.6122538183378894,2.2292332485017945,1.783386598801436,1.0921436098145194,2.2292332485017945,2.2292332485017945,1.2260782866759874
10_MAS,2039,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.572005410998127,3.1846189264311344,2.5476951411449082,2.802752543815434,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.5152086575970016,6.18406160856041,4.94724928684833,4.484404070104691,6.18406160856041,6.18406160856041,3.957799429478662,1.572005410998127,3.1846189264311344,2.5476951411449082,2.802752543815434,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.6113354376103826,2.2292332485017945,1.783386598801436,1.0899593225948905,2.2292332485017945,2.2292332485017945,1.2260782866759874
10_MAS,2040,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.5696474028816298,3.1846189264311344,2.5476951411449082,2.797147038727803,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.5114358446106064,6.18406160856041,4.94724928684833,4.475435261964482,6.18406160856041,6.18406160856041,3.957799429478662,1.5696474028816298,3.1846189264311344,2.5476951411449082,2.797147038727803,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.610418434453967,2.2292332485017945,1.783386598801436,1.0877794039497006,2.2292332485017945,2.2292332485017945,1.2260782866759874
10_MAS,2041,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.5696474028816298,3.1846189264311344,2.5476951411449082,2.797147038727803,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.5114358446106064,6.18406160856041,4.94724928684833,4.475435261964482,6.18406160856041,6.18406160856041,3.957799429478662,1.5696474028816298,3.1846189264311344,2.5476951411449082,2.797147038727803,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.610418434453967,2.2292332485017945,1.783386598801436,1.0877794039497006,2.2292332485017945,2.2292332485017945,1.2260782866759874
10_MAS,2042,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.5696474028816298,3.1846189264311344,2.5476951411449082,2.797147038727803,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.5114358446106064,6.18406160856041,4.94724928684833,4.475435261964482,6.18406160856041,6.18406160856041,3.957799429478662,1.5696474028816298,3.1846189264311344,2.5476951411449082,2.797147038727803,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.610418434453967,2.2292332485017945,1.783386598801436,1.0877794039497006,2.2292332485017945,2.2292332485017945,1.2260782866759874
10_MAS,2043,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.5696474028816298,3.1846189264311344,2.5476951411449082,2.797147038727803,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.5114358446106064,6.18406160856041,4.94724928684833,4.475435261964482,6.18406160856041,6.18406160856041,3.957799429478662,1.5696474028816298,3.1846189264311344,2.5476951411449082,2.797147038727803,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.610418434453967,2.2292332485017945,1.783386598801436,1.0877794039497006,2.2292332485017945,2.2292332485017945,1.2260782866759874
10_MAS,2044,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.5696474028816298,3.1846189264311344,2.5476951411449082,2.797147038727803,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.5114358446106064,6.18406160856041,4.94724928684833,4.475435261964482,6.18406160856041,6.18406160856041,3.957799429478662,1.5696474028816298,3.1846189264311344,2.5476951411449082,2.797147038727803,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.610418434453967,2.2292332485017945,1.783386598801436,1.0877794039497006,2.2292332485017945,2.2292332485017945,1.2260782866759874
10_MAS,2045,3.5232278739471914,8.37612355662318,6.7008988452985445,6.405868861722166,8.37612355662318,8.37612355662318,7.370988729828397,1.5696474028816298,3.1846189264311344,2.5476951411449082,2.797147038727803,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.24786028228262655,1.449940311518116,2.5114358446106064,6.18406160856041,4.94724928684833,4.475435261964482,6.18406160856041,6.18406160856041,3.957799429478662,1.5696474028816298,3.1846189264311344,2.5476951411449082,2.797147038727803,3.1846189264311344,3.1846189264311344,2.1336946807088606,0.610418434453967,2.2292332485017945,1.783386598801436,1.0877794039497006,2.2292332485017945,2.2292332485017945,1.2260782866759874
