Transport Type,,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger
Vehicle Type,,HT,HT,HT,HT,HT,HT,HT,LT,LT,LT,LT,LT,LT,LT,2W,2W,BUS,BUS,BUS,BUS,BUS,BUS,BUS,LT,LT,LT,LT,LT,LT,LT,LV,LV,LV,LV,LV,LV,LV
Drive,,BEV,CNG,FCEV,D,G,LPG,PHEVD,BEV,CNG,FCEV,D,G,LPG,PHEVG,BEV,G,BEV,CNG,FCEV,D,G,LPG,PHEVD,BEV,CNG,FCEV,D,G,LPG,PHEVG,BEV,CNG,FCEV,D,G,LPG,PHEVG
Economy,Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10_MAS,2020,3.612531891,8.806681044,6.568239801,7.045344835,8.806681044,8.806681044,7.749879319,1.617486712,3.348317744,2.911417385,2.678654195,3.348317744,3.348317744,2.243372889,0.251609044,1.396672369,2.58797874,6.340810352,4.658267816,5.072648281,6.340810352,6.340810352,4.058118625,1.617486712,3.348317744,2.911417385,2.678654195,3.348317744,3.348317744,2.243372889,0.62902261,2.343822421,1.132217872,1.875057937,2.343822421,2.343822421,1.289102331
10_MAS,2021,3.603500561,8.762647639,6.551819202,7.010118111,8.762647639,8.762647639,7.711129922,1.615060482,3.331576155,2.90559455,2.665260924,3.331576155,3.331576155,2.232156024,0.251231631,1.401909891,2.584096772,6.324958326,4.64895128,5.059966661,6.324958326,6.324958326,4.047973328,1.615060482,3.331576155,2.90559455,2.665260924,3.331576155,3.331576155,2.232156024,0.628079076,2.332103309,1.129953436,1.865682647,2.332103309,2.332103309,1.28265682
10_MAS,2022,3.594491809,8.7188344,6.535439654,6.97506752,8.7188344,8.7188344,7.672574272,1.612637892,3.314918275,2.899783361,2.65193462,3.314918275,3.314918275,2.220995244,0.250854783,1.407167053,2.580220627,6.30914593,4.639653377,5.047316744,6.30914593,6.30914593,4.037853395,1.612637892,3.314918275,2.899783361,2.65193462,3.314918275,3.314918275,2.220995244,0.627136958,2.320442792,1.127693529,1.856354234,2.320442792,2.320442792,1.276243536
10_MAS,2023,3.58550558,8.675240228,6.519101054,6.940192183,8.675240228,8.675240228,7.634211401,1.610218935,3.298343683,2.893983794,2.638674947,3.298343683,3.298343683,2.209890268,0.250478501,1.412443929,2.576350296,6.293373065,4.630374071,5.034698452,6.293373065,6.293373065,4.027758762,1.610218935,3.298343683,2.893983794,2.638674947,3.298343683,3.298343683,2.209890268,0.626196252,2.308840578,1.125438142,1.847072463,2.308840578,2.308840578,1.269862318
10_MAS,2024,3.576541816,8.631864027,6.502803302,6.905491222,8.631864027,8.631864027,7.596040344,1.607803606,3.281851965,2.888195827,2.625481572,3.281851965,3.281851965,2.198840816,0.250102783,1.417740594,2.57248577,6.277639632,4.621113323,5.022111706,6.277639632,6.277639632,4.017689365,1.607803606,3.281851965,2.888195827,2.625481572,3.281851965,3.281851965,2.198840816,0.625256958,2.297296375,1.123187266,1.8378371,2.297296375,2.297296375,1.263513006
10_MAS,2025,3.567600461,8.588704707,6.486546294,6.836608947,8.571527298,8.588704707,7.558060142,1.605391901,3.184216859,2.853653004,2.509162885,3.165111557,3.184216859,2.133425295,0.249727629,1.449839126,2.568627042,6.183867389,4.565844807,4.917411348,6.091109378,6.183867389,3.957675129,1.605391901,3.184216859,2.853653004,2.509162885,3.165111557,3.184216859,2.133425295,0.624319073,2.228951801,1.109753946,1.756414019,2.21557809,2.228951801,1.225923491
10_MAS,2026,3.55868146,8.545761184,6.470329928,6.75456964,8.485940855,8.545761184,7.520269842,1.602983813,3.15237469,2.842238392,2.431111361,3.086174821,3.15237469,2.112091042,0.249353038,1.460712919,2.564774101,6.152948052,4.547581428,4.818988915,5.931441922,6.152948052,3.937886753,1.602983813,3.15237469,2.842238392,2.431111361,3.086174821,3.15237469,2.112091042,0.623382594,2.206662283,1.10531493,1.701777953,2.160322375,2.206662283,1.213664256
10_MAS,2027,3.549784757,8.503032378,6.454154103,6.67317981,8.400995989,8.503032378,7.482668492,1.600579337,3.120850943,2.830869439,2.354369951,3.008500309,3.120850943,2.090970132,0.248979008,1.471668266,2.56092694,6.122183312,4.529391102,4.72142777,5.773218863,6.122183312,3.91819732,1.600579337,3.120850943,2.830869439,2.354369951,3.008500309,3.120850943,2.090970132,0.62244752,2.18459566,1.100893671,1.648058966,2.105950216,2.18459566,1.201527613
10_MAS,2028,3.540910295,8.460517216,6.438018718,6.592435015,8.316688423,8.460517216,7.44525515,1.598178468,3.089642434,2.819545961,2.278920259,2.93207067,3.089642434,2.070060431,0.24860554,1.482705778,2.55708555,6.091572395,4.511273538,4.624721763,5.616429749,6.091572395,3.898606333,1.598178468,3.089642434,2.819545961,2.278920259,2.93207067,3.089642434,2.070060431,0.621513849,2.162749704,1.096490096,1.595244181,2.052449469,2.162749704,1.189512337
10_MAS,2029,3.532058019,8.41821463,6.421923671,6.512330838,8.233013908,8.41821463,7.408028874,1.595781201,3.058746009,2.808267777,2.204744123,2.856868773,3.058746009,2.049359826,0.248232631,1.493826071,2.553249921,6.061114533,4.493228443,4.528864779,5.461064195,6.061114533,3.879113301,1.595781201,3.058746009,2.808267777,2.204744123,2.856868773,3.058746009,2.049359826,0.620581578,2.141122207,1.092104136,1.543320886,1.999808141,2.141122207,1.177617214
10_MAS,2030,3.523227874,8.376123557,6.405868862,6.432862891,8.149968221,8.376123557,7.37098873,1.593387529,3.028158549,2.797034706,2.131823619,2.782877707,3.028158549,2.028866228,0.247860282,1.505029767,2.549420046,6.030808961,4.47525553,4.433850748,5.307111885,6.030808961,3.859717735,1.593387529,3.028158549,2.797034706,2.131823619,2.782877707,3.028158549,2.028866228,0.619650706,2.119710984,1.087735719,1.492276533,1.948014395,2.119710984,1.165841041
10_MAS,2031,3.523227874,8.355183248,6.397861526,6.369991708,8.087817384,8.355183248,7.352561258,1.590997448,3.013017756,2.791440637,2.070545802,2.723768052,3.013017756,2.018721897,0.247860282,1.510673629,2.545595916,6.015731938,4.466305019,4.350577338,5.167513735,6.015731938,3.850068441,1.590997448,3.013017756,2.791440637,2.070545802,2.723768052,3.013017756,2.018721897,0.61872123,2.10911243,1.083384776,1.449382062,1.906637636,2.10911243,1.160011836
10_MAS,2032,3.523227874,8.33429529,6.389864199,6.307394675,8.025926364,8.33429529,7.334179855,1.588610951,2.997952668,2.785857755,2.009827468,2.665179922,2.997952668,2.008628287,0.247860282,1.516338655,2.541777522,6.000692609,4.457372408,4.267692583,5.028580406,6.000692609,3.840443269,1.588610951,2.997952668,2.785857755,2.009827468,2.665179922,2.997952668,2.008628287,0.617793148,2.098566867,1.079051237,1.406879228,1.865625945,2.098566867,1.154211777
10_MAS,2033,3.523227874,8.313459551,6.381876868,6.245070815,7.96429425,8.313459551,7.315844405,1.586228035,2.982962904,2.78028604,1.949664554,2.607109578,2.982962904,1.998585146,0.247860282,1.522024925,2.537964856,5.985690877,4.448457664,4.185195061,4.890309447,5.985690877,3.830842161,1.586228035,2.982962904,2.78028604,1.949664554,2.607109578,2.982962904,1.998585146,0.616866458,2.088074033,1.074735032,1.364765188,1.824976705,2.088074033,1.148440718
10_MAS,2034,3.523227874,8.292675903,6.373899522,6.183019153,7.902920135,8.292675903,7.297554794,1.583848693,2.96804809,2.774725468,1.890053024,2.549553309,2.96804809,1.98859222,0.247860282,1.527732518,2.534157909,5.97072665,4.439560748,4.103083354,4.752698413,5.97072665,3.821265056,1.583848693,2.96804809,2.774725468,1.890053024,2.549553309,2.96804809,1.98859222,0.615941158,2.077633663,1.070436092,1.323037117,1.784687316,2.077633663,1.142698515
10_MAS,2035,3.523227874,8.271944213,6.365932148,6.121238717,7.841803114,8.271944213,7.279310907,1.58147292,2.953207849,2.769176017,1.830988867,2.492507425,2.953207849,1.978649259,0.247860282,1.533461515,2.530356672,5.955799833,4.430681627,4.021356047,4.615744871,5.955799833,3.811711893,1.58147292,2.953207849,2.769176017,1.830988867,2.492507425,2.953207849,1.978649259,0.615017247,2.067245495,1.066154348,1.281692207,1.744755197,2.067245495,1.136985022
10_MAS,2036,3.523227874,8.251264352,6.357974733,6.05972854,7.780942284,8.251264352,7.26111263,1.579100711,2.93844181,2.763637665,1.7724681,2.435968261,2.93844181,1.968756013,0.247860282,1.539211996,2.526561137,5.940910334,4.421820264,3.940011733,4.479446392,5.940910334,3.802182614,1.579100711,2.93844181,2.763637665,1.7724681,2.435968261,2.93844181,1.968756013,0.614094721,2.056909267,1.06188973,1.24072767,1.705177782,2.056909267,1.131300097
10_MAS,2037,3.523227874,8.230636191,6.350027264,5.998487656,7.720336747,8.230636191,7.242959848,1.57673206,2.923749601,2.758110389,1.714486766,2.379932175,2.923749601,1.958912233,0.247860282,1.544984041,2.522771295,5.926058058,4.412976623,3.859049007,4.343800556,5.926058058,3.792677157,1.57673206,2.923749601,2.758110389,1.714486766,2.379932175,2.923749601,1.958912233,0.613173579,2.046624721,1.057642171,1.200140736,1.665952523,2.046624721,1.125643596
10_MAS,2038,3.523227874,8.210059601,6.34208973,5.937515103,7.659985608,8.210059601,7.224852449,1.574366961,2.909130853,2.752594169,1.657040934,2.324395552,2.909130853,1.949117672,0.247860282,1.550777731,2.518987138,5.911242913,4.40415067,3.77846647,4.208804954,5.911242913,3.783195464,1.574366961,2.909130853,2.752594169,1.657040934,2.324395552,2.909130853,1.949117672,0.612253818,2.036391597,1.053411603,1.159928654,1.627076886,2.036391597,1.120015378
10_MAS,2039,3.523227874,8.189534452,6.334162118,5.922671316,7.599887971,8.189534452,7.206790318,1.572005411,2.894585199,2.74708898,1.648755729,2.269354796,2.894585199,1.939372083,0.247860282,1.556593147,2.515208658,5.896464805,4.395342368,3.698262726,4.198282941,5.896464805,3.773737475,1.572005411,2.894585199,2.74708898,1.648755729,2.269354796,2.894585199,1.939372083,0.611335438,2.026209639,1.049197956,1.15412901,1.588548357,2.026209639,1.114415302
10_MAS,2040,3.523227874,8.169060616,6.326244416,5.907864637,7.540042948,8.169060616,7.188773342,1.569647403,2.880112273,2.741594802,1.640511951,2.214806338,2.880112273,1.929675223,0.247860282,1.562430372,2.511435845,5.881723643,4.386551684,3.618436385,4.187787234,5.881723643,3.764303132,1.569647403,2.880112273,2.741594802,1.640511951,2.214806338,2.880112273,1.929675223,0.610418434,2.016078591,1.045001164,1.148358365,1.550364436,2.016078591,1.108843225
10_MAS,2041,3.523227874,8.148637964,6.31833661,5.893094976,7.480449651,8.148637964,7.170801408,1.569647403,2.865711711,2.736111613,1.632309391,2.16074663,2.865711711,1.920026847,0.247860282,1.568289486,2.511435845,5.867019334,4.37777858,3.538986062,4.177317766,5.867019334,3.754892374,1.569647403,2.865711711,2.736111613,1.632309391,2.16074663,2.865711711,1.920026847,0.610418434,2.005998198,1.042911162,1.142616574,1.512522641,2.005998198,1.103299009
10_MAS,2042,3.523227874,8.128266369,6.310438689,5.878362238,7.421107195,8.128266369,7.152874405,1.569647403,2.851383153,2.73063939,1.624147844,2.10717215,2.851383153,1.910426712,0.247860282,1.574170571,2.511435845,5.852351786,4.369023023,3.459910376,4.166874472,5.852351786,3.745505143,1.569647403,2.851383153,2.73063939,1.624147844,2.10717215,2.851383153,1.910426712,0.610418434,1.995968207,1.04082534,1.136903491,1.475020505,1.995968207,1.097782514
10_MAS,2043,3.523227874,8.107945703,6.302550641,5.863666333,7.402554427,8.107945703,7.134992219,1.569647403,2.837126237,2.725178111,1.616027105,2.096636289,2.837126237,1.900874579,0.247860282,1.580073711,2.511435845,5.837720906,4.360284977,3.4512606,4.156457285,5.837720906,3.73614138,1.569647403,2.837126237,2.725178111,1.616027105,2.096636289,2.837126237,1.900874579,0.610418434,1.985988366,1.038743689,1.131218973,1.467645402,1.985988366,1.092293601
10_MAS,2044,3.523227874,8.087675839,6.294672453,5.849007167,7.343609662,8.087675839,7.117154738,1.569647403,2.822940606,2.719727755,1.607946969,2.043808999,2.822940606,1.891370206,0.247860282,1.585998987,2.511435845,5.823126604,4.351564407,3.372754929,4.146066142,5.823126604,3.726801027,1.569647403,2.822940606,2.719727755,1.607946969,2.043808999,2.822940606,1.891370206,0.610418434,1.976058424,1.036666202,1.125562878,1.430666299,1.976058424,1.086832133
10_MAS,2045,3.523227874,8.06745665,6.286804112,5.834384649,7.325250638,8.06745665,7.099361852,1.569647403,2.808825903,2.714288299,1.599907234,2.033589954,2.808825903,1.881913355,0.247860282,1.591946483,2.511435845,5.808568788,4.342861278,3.364323042,4.135700977,5.808568788,3.717484024,1.569647403,2.808825903,2.714288299,1.599907234,2.033589954,2.808825903,1.881913355,0.610418434,1.966178132,1.034592869,1.119935064,1.423512968,1.966178132,1.081397973
10_MAS,2046,3.523227874,8.047288008,6.278945607,5.819798687,7.306937511,8.047288008,7.081613447,1.569647403,2.794781773,2.708859722,1.591907698,2.023422004,2.794781773,1.872503788,0.247860282,1.597916283,2.511435845,5.794047366,4.334175556,3.355912234,4.125361724,5.794047366,3.708190314,1.569647403,2.794781773,2.708859722,1.591907698,2.023422004,2.794781773,1.872503788,0.610418434,1.956347241,1.032523683,1.114335389,1.416395403,1.956347241,1.075990983
10_MAS,2047,3.523227874,8.027169788,6.271096925,5.805249191,7.288670167,8.027169788,7.063909413,1.569647403,2.780807865,2.703442003,1.58394816,2.013304894,2.780807865,1.863141269,0.247860282,1.603908469,2.511435845,5.779562247,4.325507205,3.347522454,4.11504832,5.779562247,3.698919838,1.569647403,2.780807865,2.703442003,1.58394816,2.013304894,2.780807865,1.863141269,0.610418434,1.946565505,1.030458636,1.108763712,1.409313426,1.946565505,1.070611028
10_MAS,2048,3.523227874,8.007101863,6.263258054,5.790736068,7.270448492,8.007101863,7.04624964,1.569647403,2.766903825,2.698035119,1.576028419,2.003238369,2.766903825,1.853825563,0.247860282,1.609923126,2.511435845,5.765113342,4.31685619,3.339153647,4.104760699,5.765113342,3.689672539,1.569647403,2.766903825,2.698035119,1.576028419,2.003238369,2.766903825,1.853825563,0.610418434,1.936832678,1.028397719,1.103219893,1.402266859,1.936832678,1.065257973
10_MAS,2049,3.523227874,7.987084109,6.255428981,5.776259227,7.252272371,7.987084109,7.028634016,1.569647403,2.753069306,2.692639049,1.568148277,1.993222178,2.753069306,1.844556435,0.247860282,1.615960337,2.511435845,5.750700558,4.308222478,3.330805763,4.094498797,5.750700558,3.680448357,1.569647403,2.753069306,2.692639049,1.568148277,1.993222178,2.753069306,1.844556435,0.610418434,1.927148514,1.026340923,1.097703794,1.395255524,1.927148514,1.059931683
10_MAS,2050,3.523227874,7.967116398,6.247609695,5.761818579,7.23414169,7.967116398,7.011062431,1.569647403,2.73930396,2.687253771,1.560307535,1.983256067,2.73930396,1.835333653,0.247860282,1.622020189,2.511435845,5.736323807,4.299606033,3.322478749,4.084262551,5.736323807,3.671247236,1.569647403,2.73930396,2.687253771,1.560307535,1.983256067,2.73930396,1.835333653,0.610418434,1.917512772,1.024288242,1.092215275,1.388279247,1.917512772,1.054632024
11_MEX,2018,5.640119773,13.88879849,10.25476322,11.11103879,13.88879849,13.88879849,12.22214267,2.471653634,3.708604124,4.46684399,2.82796596,3.708604124,3.708604124,2.883008202,0.494297774,1.578879124,6.29636504,15.55164515,11.37897315,12.44131612,15.55164515,15.55164515,9.953052895,2.471653634,3.708604124,4.46684399,2.82796596,3.708604124,3.708604124,2.883008202,0.895914715,2.421265814,1.619123005,1.937012651,2.421265814,2.421265814,1.452759488
11_MEX,2019,5.611919175,13.74991051,10.20348941,10.99992841,13.74991051,13.74991051,12.09992125,2.456823712,3.615889021,4.431109238,2.757266811,3.615889021,3.615889021,2.810932997,0.491331987,1.602562311,6.25858685,15.3961287,11.28794136,12.31690296,15.3961287,15.3961287,9.853522366,2.456823712,3.615889021,4.431109238,2.757266811,3.615889021,3.615889021,2.810932997,0.890539226,2.324415181,1.606170021,1.859532145,2.324415181,2.324415181,1.394649109
11_MEX,2020,5.583859579,13.6124114,10.15247196,10.88992912,13.6124114,13.6124114,11.97892204,2.44208277,3.525491795,4.395660364,2.68833514,3.525491795,3.525491795,2.740659672,0.488383995,1.626600746,6.221035329,15.24216741,11.19763783,12.19373393,15.24216741,15.24216741,9.754987143,2.44208277,3.525491795,4.395660364,2.68833514,3.525491795,3.525491795,2.740659672,0.885195991,2.231438574,1.59332066,1.785150859,2.231438574,2.231438574,1.338863144
11_MEX,2021,5.56989993,13.54434935,10.12709078,10.83547948,13.54434935,13.54434935,11.91902743,2.438419646,3.503457471,4.386869043,2.671533046,3.503457471,3.503457471,2.723530549,0.487651419,1.632700499,6.211703776,15.20406199,11.17524256,12.16324959,15.20406199,15.20406199,9.730599675,2.438419646,3.503457471,4.386869043,2.671533046,3.503457471,3.503457471,2.723530549,0.883868197,2.209124188,1.590134019,1.767299351,2.209124188,2.209124188,1.325474513
11_MEX,2022,5.55597518,13.4766276,10.10177305,10.78130208,13.4766276,13.4766276,11.85943229,2.434762016,3.481560862,4.378095305,2.654835964,3.481560862,3.481560862,2.706508483,0.486919942,1.638823125,6.20238622,15.16605184,11.15289207,12.13284147,15.16605184,15.16605184,9.706273176,2.434762016,3.481560862,4.378095305,2.654835964,3.481560862,3.481560862,2.706508483,0.882542395,2.187032946,1.586953751,1.749626357,2.187032946,2.187032946,1.312219768
11_MEX,2023,5.542085242,13.40924446,10.07651862,10.72739557,13.40924446,13.40924446,11.80013513,2.431109873,3.459801107,4.369339114,2.638243239,3.459801107,3.459801107,2.689592805,0.486189562,1.644968712,6.193082641,15.12813671,11.13058629,12.10250937,15.12813671,15.12813671,9.682007493,2.431109873,3.459801107,4.369339114,2.638243239,3.459801107,3.459801107,2.689592805,0.881218581,2.165162617,1.583779844,1.732130094,2.165162617,2.165162617,1.29909757
11_MEX,2024,5.528230029,13.34219824,10.05132733,10.67375859,13.34219824,13.34219824,11.74113445,2.427463208,3.43817735,4.360600436,2.621754219,3.43817735,3.43817735,2.67278285,0.485460278,1.651137345,6.183793017,15.09031637,11.10832512,12.07225309,15.09031637,15.09031637,9.657802474,2.427463208,3.43817735,4.360600436,2.621754219,3.43817735,3.43817735,2.67278285,0.879896753,2.143510991,1.580612284,1.714808793,2.143510991,2.143510991,1.286106594
11_MEX,2025,5.514409454,13.27548725,10.02619901,10.56728785,13.24893627,13.27548725,11.68242878,2.423822014,3.310588711,4.308447655,2.486595601,3.290725179,3.310588711,2.573597528,0.484732087,1.688520125,6.174517327,14.86490476,10.97546955,11.82057227,14.64193119,14.86490476,9.513539048,2.423822014,3.310588711,4.308447655,2.486595601,3.290725179,3.310588711,2.573597528,0.878576908,2.017043734,1.561708161,1.589430462,2.004941471,2.017043734,1.21022624
11_MEX,2026,5.50062343,13.20910981,10.00113351,10.4404804,13.11664604,13.20910981,11.62401663,2.42018628,3.269206352,4.291213864,2.403162114,3.200553019,3.269206352,2.541427559,0.484004989,1.701184026,6.165255551,14.79058024,10.93156767,11.58398244,14.25811935,14.79058024,9.465971352,2.42018628,3.269206352,4.291213864,2.403162114,3.200553019,3.269206352,2.541427559,0.877259043,1.976702859,1.555461328,1.524433245,1.935192099,1.976702859,1.186021715
11_MEX,2027,5.486871872,13.14306426,9.976130676,10.31467683,12.98534749,13.14306426,11.56589655,2.416556001,3.228341273,4.274049008,2.321425933,3.112120987,3.228341273,2.509659715,0.483278982,1.713942906,6.156007668,14.71662734,10.8878414,11.349463,13.87777958,14.71662734,9.418641496,2.416556001,3.228341273,4.274049008,2.321425933,3.112120987,3.228341273,2.509659715,0.875943154,1.937168802,1.549239483,1.461400144,1.867430725,1.937168802,1.162301281
11_MEX,2028,5.473154692,13.07734894,9.951190349,10.1898703,12.85503401,13.07734894,11.50806707,2.412931167,3.187987007,4.256952812,2.241357663,3.025399669,3.187987007,2.478288968,0.482554063,1.726797478,6.146773656,14.6430442,10.84429003,11.11699916,13.50088675,14.6430442,9.371548288,2.412931167,3.187987007,4.256952812,2.241357663,3.025399669,3.187987007,2.478288968,0.874629239,1.898425426,1.543042525,1.400278594,1.801605729,1.898425426,1.139055256
11_MEX,2029,5.459471805,13.0119622,9.926312373,10.06605396,12.72569903,13.0119622,11.45052673,2.40931177,3.148137169,4.239925001,2.162928378,2.940360116,3.148137169,2.447310356,0.481830232,1.739748459,6.137553496,14.56982898,10.80091287,10.88657621,13.12741591,14.56982898,9.324690547,2.40931177,3.148137169,4.239925001,2.162928378,2.940360116,3.148137169,2.447310356,0.873317296,1.860456917,1.536870355,1.341017346,1.737666761,1.860456917,1.11627415
11_MEX,2030,5.445823126,12.94690239,9.901496592,9.943221033,12.59733602,12.94690239,11.3932741,2.405697803,3.108785454,4.222965301,2.086109612,2.856973833,3.108785454,2.416718977,0.481107487,1.752796572,6.128347166,14.49697983,10.75770922,10.65817957,12.75734225,14.49697983,9.278067094,2.405697803,3.108785454,4.222965301,2.086109612,2.856973833,3.108785454,2.416718977,0.87200732,1.823247779,1.530722873,1.283566436,1.675564709,1.823247779,1.093948667
11_MEX,2031,5.445823126,12.91453513,9.889119721,9.846041583,12.50127001,12.91453513,11.36479091,2.402089256,3.089355545,4.214519371,2.023600404,2.792777413,3.089355545,2.401614483,0.481107487,1.759369559,6.119154645,14.46073738,10.7361938,10.45800528,12.42177341,14.46073738,9.254871926,2.402089256,3.089355545,4.214519371,2.023600404,2.792777413,3.089355545,2.401614483,0.870699309,1.805015301,1.524599982,1.240406515,1.631733832,1.805015301,1.083009181
11_MEX,2032,5.445823126,12.88224879,9.876758322,9.749285886,12.40560559,12.88224879,11.33637894,2.398486122,3.070047073,4.206090332,1.961791073,2.729271848,3.070047073,2.386604393,0.481107487,1.765967195,6.109975913,14.42458554,10.71472141,10.25876524,12.08780268,14.42458554,9.231734746,2.398486122,3.070047073,4.206090332,1.961791073,2.729271848,3.070047073,2.386604393,0.86939326,1.786965148,1.518501582,1.197981435,1.588612017,1.786965148,1.072179089
11_MEX,2033,5.445823126,12.85004317,9.864412374,9.65295243,12.31034136,12.85004317,11.30803799,2.394888393,3.050859279,4.197678151,1.900675311,2.66645101,3.050859279,2.371688115,0.481107487,1.772589572,6.100810949,14.38852408,10.69329197,10.06045603,11.75542417,14.38852408,9.20865541,2.394888393,3.050859279,4.197678151,1.900675311,2.66645101,3.050859279,2.371688115,0.86808917,1.769095497,1.512427576,1.156280817,1.546189464,1.769095497,1.061457298
11_MEX,2034,5.445823126,12.81791806,9.852081858,9.557039707,12.21547591,12.81791806,11.27976789,2.39129606,3.031791408,4.189282795,1.840246864,2.60430882,3.031791408,2.356865064,0.481107487,1.779236783,6.091659733,14.35255277,10.67190539,9.863074262,11.424632,14.35255277,9.185633771,2.39129606,3.031791408,4.189282795,1.840246864,2.60430882,3.031791408,2.356865064,0.866787036,1.751404542,1.506377865,1.115294412,1.504456501,1.751404542,1.050842725
11_MEX,2035,5.445823126,12.78587327,9.839766756,9.461546218,12.12100786,12.78587327,11.25156848,2.387709116,3.012842712,4.180904229,1.780499527,2.542839249,3.012842712,2.342134658,0.481107487,1.785908921,6.082522243,14.31667139,10.65056158,9.666616519,11.09542032,14.31667139,9.162669687,2.387709116,3.012842712,4.180904229,1.780499527,2.542839249,3.012842712,2.342134658,0.865486855,1.733890496,1.500352354,1.075012108,1.463403579,1.733890496,1.040334298
11_MEX,2036,5.445823126,12.75390858,9.827467048,9.366470464,12.02693579,12.75390858,11.22343955,2.384127553,2.994012445,4.172542421,1.721427148,2.482036317,2.994012445,2.327496316,0.481107487,1.792606079,6.07339846,14.28087971,10.62926045,9.471079422,10.7677833,14.28087971,9.139763012,2.384127553,2.994012445,4.172542421,1.721427148,2.482036317,2.994012445,2.327496316,0.864188625,1.716551591,1.494350945,1.03542392,1.423021269,1.716551591,1.029930955
11_MEX,2037,5.445823126,12.72202381,9.815182714,9.271810955,11.93325834,12.72202381,11.19538096,2.380551361,2.975299867,4.164197336,1.663023622,2.421894092,2.975299867,2.312949464,0.481107487,1.799328352,6.064288362,14.24517751,10.60800193,9.276459593,10.44171511,14.24517751,9.116913605,2.380551361,2.975299867,4.164197336,1.663023622,2.421894092,2.975299867,2.312949464,0.862892342,1.699386076,1.488373541,0.996519995,1.383300265,1.699386076,1.019631645
11_MEX,2038,5.445823126,12.69021875,9.802913735,9.177566202,11.8399741,12.69021875,11.1673925,2.376980534,2.956704243,4.155868941,1.605282898,2.36240669,2.956704243,2.29849353,0.481107487,1.806075834,6.055191929,14.20956456,10.58678593,9.082753669,10.11720997,14.20956456,9.094121321,2.376980534,2.956704243,4.155868941,1.605282898,2.36240669,2.956704243,2.29849353,0.861598004,1.682392215,1.482420047,0.958290606,1.34423138,1.682392215,1.009435329
11_MEX,2039,5.445823126,12.65849321,9.790660093,9.154622287,11.7470817,12.65849321,11.13947402,2.373415063,2.938224842,4.147557203,1.59524988,2.303568276,2.938224842,2.284127946,0.481107487,1.812848618,6.046109141,14.17404065,10.56561236,8.889958297,10.09191694,14.17404065,9.071386017,2.373415063,2.938224842,4.147557203,1.59524988,2.303568276,2.938224842,2.284127946,0.860305607,1.665568293,1.476490366,0.948707699,1.305805541,1.665568293,0.999340976
11_MEX,2040,5.445823126,12.62684697,9.778421768,9.131735731,11.65457976,12.62684697,11.11162534,2.369854941,2.919860936,4.139262089,1.585279568,2.24537306,2.919860936,2.269852146,0.481107487,1.8196468,6.037039978,14.13860555,10.54448113,8.698070135,10.06668715,14.13860555,9.048707552,2.369854941,2.919860936,4.139262089,1.585279568,2.24537306,2.919860936,2.269852146,0.859015148,1.64891261,1.470584405,0.939220622,1.268013797,1.64891261,0.989347566
11_MEX,2041,5.445823126,12.59527986,9.766198741,9.108906392,11.56246691,12.59527986,11.08384627,2.369854941,2.901611806,4.130983565,1.575371571,2.187815301,2.901611806,2.25566557,0.481107487,1.826470476,6.037039978,14.10325904,10.52339217,8.507085851,10.04152043,14.10325904,9.026085784,2.369854941,2.901611806,4.130983565,1.575371571,2.187815301,2.901611806,2.25566557,0.859015148,1.632423484,1.467643236,0.929828416,1.230847307,1.632423484,0.97945409
11_MEX,2042,5.445823126,12.56379166,9.753990992,9.086134126,11.47074178,12.56379166,11.05613666,2.369854941,2.883476732,4.122721598,1.565525498,2.130889305,2.883476732,2.24156766,0.481107487,1.83331974,6.037039978,14.06800089,10.50234539,8.317002126,10.01641663,14.06800089,9.003520569,2.369854941,2.883476732,4.122721598,1.565525498,2.130889305,2.883476732,2.24156766,0.859015148,1.616099249,1.46470795,0.920530132,1.194297345,1.616099249,0.969659549
11_MEX,2043,5.445823126,12.53238218,9.741798504,9.06341879,11.44206493,12.53238218,11.02849632,2.369854941,2.865455002,4.114476155,1.555740964,2.117571247,2.865455002,2.227557862,0.481107487,1.840194689,6.037039978,14.03283089,10.4813407,8.29620962,9.991375592,14.03283089,8.981011768,2.369854941,2.865455002,4.114476155,1.555740964,2.117571247,2.865455002,2.227557862,0.859015148,1.599938256,1.461778534,0.911324831,1.182354371,1.599938256,0.959962954
11_MEX,2044,5.445823126,12.50105122,9.729621256,9.040760243,11.35095451,12.50105122,11.00092507,2.369854941,2.847545909,4.106247202,1.546017583,2.061623238,2.847545909,2.213635626,0.481107487,1.847095419,6.037039978,13.99774881,10.46037801,8.107496111,9.966397153,13.99774881,8.958559238,2.369854941,2.847545909,4.106247202,1.546017583,2.061623238,2.847545909,2.213635626,0.859015148,1.583938874,1.458854977,0.902211582,1.146771745,1.583938874,0.950363324
