,economy,measure,vehicle_type,medium,transport_type,unit,date,fuel,frequency,scope,comment,dataset,drive,value
0,01_AUS,stocks,2w,road,passenger,stocks,2016,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
1,01_AUS,stocks,bus,road,passenger,stocks,2016,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
2,01_AUS,stocks,car,road,passenger,stocks,2016,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
3,01_AUS,stocks,ht,road,freight,stocks,2016,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
4,01_AUS,stocks,lcv,road,freight,stocks,2016,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
5,01_AUS,stocks,lt,road,passenger,stocks,2016,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
6,01_AUS,stocks,mt,road,freight,stocks,2016,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
7,01_AUS,stocks,other,road,freight,stocks,2016,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
8,01_AUS,stocks,suv,road,passenger,stocks,2016,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
9,01_AUS,stocks,2w,road,passenger,stocks,2020,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
10,01_AUS,stocks,bus,road,passenger,stocks,2020,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
11,01_AUS,stocks,car,road,passenger,stocks,2020,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
12,01_AUS,stocks,ht,road,freight,stocks,2020,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
13,01_AUS,stocks,lcv,road,freight,stocks,2020,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
14,01_AUS,stocks,lt,road,passenger,stocks,2020,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
15,01_AUS,stocks,mt,road,freight,stocks,2020,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
16,01_AUS,stocks,other,road,freight,stocks,2020,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
17,01_AUS,stocks,suv,road,passenger,stocks,2020,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
18,01_AUS,stocks,2w,road,passenger,stocks,2021,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
19,01_AUS,stocks,bus,road,passenger,stocks,2021,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
20,01_AUS,stocks,car,road,passenger,stocks,2021,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
21,01_AUS,stocks,ht,road,freight,stocks,2021,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
22,01_AUS,stocks,lcv,road,freight,stocks,2021,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
23,01_AUS,stocks,lt,road,passenger,stocks,2021,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
24,01_AUS,stocks,mt,road,freight,stocks,2021,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
25,01_AUS,stocks,other,road,freight,stocks,2021,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
26,01_AUS,stocks,suv,road,passenger,stocks,2021,all,yearly,national,no_comment,aus_census $ iea_ev_explorer_no_data,bev,0.0
27,01_AUS,stocks,2w,road,passenger,stocks,1991,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
28,01_AUS,stocks,2w,road,passenger,stocks,1993,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
29,01_AUS,stocks,2w,road,passenger,stocks,1995,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
30,01_AUS,stocks,2w,road,passenger,stocks,1996,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
31,01_AUS,stocks,2w,road,passenger,stocks,1997,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
32,01_AUS,stocks,2w,road,passenger,stocks,1998,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
33,01_AUS,stocks,2w,road,passenger,stocks,1999,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
34,01_AUS,stocks,2w,road,passenger,stocks,2001,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
35,01_AUS,stocks,2w,road,passenger,stocks,2002,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
36,01_AUS,stocks,2w,road,passenger,stocks,2003,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
37,01_AUS,stocks,2w,road,passenger,stocks,2004,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
38,01_AUS,stocks,2w,road,passenger,stocks,2005,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
39,01_AUS,stocks,2w,road,passenger,stocks,2006,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
40,01_AUS,stocks,2w,road,passenger,stocks,2007,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
41,01_AUS,stocks,2w,road,passenger,stocks,2008,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
42,01_AUS,stocks,2w,road,passenger,stocks,2009,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
43,01_AUS,stocks,2w,road,passenger,stocks,2010,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
44,01_AUS,stocks,2w,road,passenger,stocks,2011,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
45,01_AUS,stocks,2w,road,passenger,stocks,2012,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
46,01_AUS,stocks,2w,road,passenger,stocks,2013,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
47,01_AUS,stocks,2w,road,passenger,stocks,2014,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
48,01_AUS,stocks,2w,road,passenger,stocks,2015,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
49,01_AUS,stocks,2w,road,passenger,stocks,2016,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
50,01_AUS,stocks,2w,road,passenger,stocks,2017,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
51,01_AUS,stocks,2w,road,passenger,stocks,2018,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
52,01_AUS,stocks,2w,road,passenger,stocks,2019,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
53,01_AUS,stocks,2w,road,passenger,stocks,2020,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
54,01_AUS,stocks,2w,road,passenger,stocks,2021,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
55,01_AUS,stocks,bus,road,passenger,stocks,1991,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
56,01_AUS,stocks,bus,road,passenger,stocks,1993,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
57,01_AUS,stocks,bus,road,passenger,stocks,1995,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
58,01_AUS,stocks,bus,road,passenger,stocks,1996,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
59,01_AUS,stocks,bus,road,passenger,stocks,1997,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
60,01_AUS,stocks,bus,road,passenger,stocks,1998,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
61,01_AUS,stocks,bus,road,passenger,stocks,1999,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
62,01_AUS,stocks,bus,road,passenger,stocks,2001,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
63,01_AUS,stocks,bus,road,passenger,stocks,2002,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
64,01_AUS,stocks,bus,road,passenger,stocks,2003,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
65,01_AUS,stocks,bus,road,passenger,stocks,2004,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
66,01_AUS,stocks,bus,road,passenger,stocks,2005,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
67,01_AUS,stocks,bus,road,passenger,stocks,2006,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
68,01_AUS,stocks,bus,road,passenger,stocks,2007,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
69,01_AUS,stocks,bus,road,passenger,stocks,2008,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
70,01_AUS,stocks,bus,road,passenger,stocks,2009,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
71,01_AUS,stocks,bus,road,passenger,stocks,2010,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
72,01_AUS,stocks,bus,road,passenger,stocks,2011,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
73,01_AUS,stocks,bus,road,passenger,stocks,2012,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
74,01_AUS,stocks,bus,road,passenger,stocks,2013,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
75,01_AUS,stocks,bus,road,passenger,stocks,2014,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
76,01_AUS,stocks,bus,road,passenger,stocks,2015,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
77,01_AUS,stocks,bus,road,passenger,stocks,2016,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
78,01_AUS,stocks,bus,road,passenger,stocks,2017,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
79,01_AUS,stocks,bus,road,passenger,stocks,2018,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
80,01_AUS,stocks,bus,road,passenger,stocks,2019,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
81,01_AUS,stocks,bus,road,passenger,stocks,2020,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
82,01_AUS,stocks,bus,road,passenger,stocks,2021,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
83,01_AUS,stocks,others,road,combined,stocks,1991,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
84,01_AUS,stocks,others,road,combined,stocks,1993,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
85,01_AUS,stocks,others,road,combined,stocks,1995,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
86,01_AUS,stocks,others,road,combined,stocks,1996,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
87,01_AUS,stocks,others,road,combined,stocks,1997,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
88,01_AUS,stocks,others,road,combined,stocks,1998,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
89,01_AUS,stocks,others,road,combined,stocks,1999,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
90,01_AUS,stocks,others,road,combined,stocks,2001,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
91,01_AUS,stocks,others,road,combined,stocks,2002,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
92,01_AUS,stocks,others,road,combined,stocks,2003,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
93,01_AUS,stocks,others,road,combined,stocks,2004,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
94,01_AUS,stocks,others,road,combined,stocks,2005,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
95,01_AUS,stocks,others,road,combined,stocks,2006,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
96,01_AUS,stocks,others,road,combined,stocks,2007,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
97,01_AUS,stocks,others,road,combined,stocks,2008,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
98,01_AUS,stocks,others,road,combined,stocks,2009,all,yearly,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
