,date,vehicle_type,measure,transport_type,frequency,medium,unit,fuel,economy,scope,comment,dataset,drive,value
5777,2014,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5778,2015,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5779,2016,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5780,2017,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5781,2018,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5782,2019,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5783,2020,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5784,2021,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5785,2022,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5786,2023,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5787,2010,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,0.03
5788,2011,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,0.03
5789,2012,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,0.03
5790,2013,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,0.03
5791,2014,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,0.03
5792,2015,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,0.03
5793,2016,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,0.03
5794,2017,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,0.03
5795,2018,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,0.03
5796,2019,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,0.03
5797,2020,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,0.03
5798,2021,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,0.03
5799,2022,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,0.03
5800,2023,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,0.03
5801,2010,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5802,2011,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5803,2012,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5804,2013,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5805,2014,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5806,2015,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5807,2016,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5808,2017,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5809,2018,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5810,2019,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5811,2020,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5812,2021,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5813,2022,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5814,2023,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5815,2010,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5816,2011,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5817,2012,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5818,2013,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5819,2014,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5820,2015,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5821,2016,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5822,2017,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5823,2018,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5824,2019,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5825,2020,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5826,2021,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5827,2022,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5828,2023,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5829,2010,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5830,2011,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5831,2012,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5832,2013,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5833,2014,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5834,2015,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5835,2016,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5836,2017,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5837,2018,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5838,2019,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5839,2020,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5840,2021,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5841,2022,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5842,2023,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5843,2010,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,593888348.99039
5844,2011,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,593888348.99039
5845,2012,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,593888348.99039
5846,2013,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,593888348.99039
5847,2014,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,593888348.99039
5848,2015,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,593888348.99039
5849,2016,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,593888348.99039
5850,2017,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,593888348.99039
5851,2018,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,593888348.99039
5852,2019,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,593888348.99039
5853,2020,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,593888348.99039
5854,2021,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,593888348.99039
5855,2022,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,593888348.99039
5856,2023,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,593888348.99039
5857,2010,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,7500.0
5858,2011,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,7500.0
5859,2012,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,7500.0
5860,2013,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,7500.0
5861,2014,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,7500.0
5862,2015,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,7500.0
5863,2016,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,7500.0
5864,2017,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,7500.0
5865,2018,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,7500.0
5866,2019,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,7500.0
5867,2020,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,7500.0
5868,2021,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,7500.0
5869,2022,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,7500.0
5870,2023,ht,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,7500.0
5871,2010,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,97102972.1412374
5872,2011,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,97102972.1412374
5873,2012,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,97102972.1412374
5874,2013,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,97102972.1412374
5875,2014,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,97102972.1412374
5876,2015,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,97102972.1412374
5877,2016,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,97102972.1412374
5878,2017,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,97102972.1412374
5879,2018,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,97102972.1412374
5880,2019,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,97102972.1412374
5881,2020,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,97102972.1412374
5882,2021,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,97102972.1412374
5883,2022,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,97102972.1412374
5884,2023,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,97102972.1412374
5885,2010,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5886,2011,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5887,2012,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5888,2013,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5889,2014,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5890,2015,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5891,2016,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5892,2017,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5893,2018,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5894,2019,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5895,2020,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5896,2021,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5897,2022,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5898,2023,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,cng,0.03
5899,2010,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,593888348.99039
5900,2011,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,593888348.99039
5901,2012,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,593888348.99039
5902,2013,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,593888348.99039
5903,2014,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,593888348.99039
5904,2015,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,593888348.99039
5905,2016,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,593888348.99039
5906,2017,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,593888348.99039
5907,2018,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,593888348.99039
5908,2019,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,593888348.99039
5909,2020,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,593888348.99039
5910,2021,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,593888348.99039
5911,2022,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,593888348.99039
5912,2023,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,fcev,593888348.99039
5913,2010,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5914,2011,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5915,2012,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5916,2013,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5917,2014,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5918,2015,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5919,2016,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5920,2017,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5921,2018,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5922,2019,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5923,2020,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5924,2021,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5925,2022,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5926,2023,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_d,97102972.1412374
5927,2010,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5928,2011,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5929,2012,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5930,2013,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5931,2014,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5932,2015,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5933,2016,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5934,2017,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5935,2018,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5936,2019,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5937,2020,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5938,2021,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5939,2022,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5940,2023,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,ice_g,5.625
5941,2010,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5942,2011,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5943,2012,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5944,2013,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5945,2014,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5946,2015,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5947,2016,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5948,2017,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5949,2018,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5950,2019,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5951,2020,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5952,2021,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5953,2022,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5954,2023,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,lpg,75000.0
5955,2010,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,169930201.247165
5956,2011,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,169930201.247165
5957,2012,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,169930201.247165
5958,2013,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,169930201.247165
5959,2014,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,169930201.247165
5960,2015,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,169930201.247165
5961,2016,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,169930201.247165
5962,2017,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,169930201.247165
5963,2018,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,169930201.247165
5964,2019,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,169930201.247165
5965,2020,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,169930201.247165
5966,2021,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,169930201.247165
5967,2022,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,169930201.247165
5968,2023,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_d,169930201.247165
5969,2010,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,97102972.1412374
5970,2011,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,97102972.1412374
5971,2012,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,97102972.1412374
5972,2013,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,97102972.1412374
5973,2014,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,97102972.1412374
5974,2015,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,97102972.1412374
5975,2016,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,97102972.1412374
5976,2017,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,97102972.1412374
5977,2018,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,97102972.1412374
5978,2019,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,97102972.1412374
5979,2020,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,97102972.1412374
5980,2021,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,97102972.1412374
5981,2022,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,97102972.1412374
5982,2023,lcv,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,phev_g,97102972.1412374
5983,2010,mt,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,2078609221.46636
5984,2011,mt,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,2078609221.46636
5985,2012,mt,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,2078609221.46636
5986,2013,mt,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,2078609221.46636
5987,2014,mt,turnover_rate,freight,yearly,road,%,all,12_NZ,national,no_comment,manually_inputted_data $ guess,bev,2078609221.46636
