,date,vehicle_type,measure,transport_type,frequency,medium,unit,fuel,economy,scope,comment,dataset,drive,value
8047,2022,lt,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8048,2022,lt,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8049,2023,lt,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,1.0
8050,2023,lt,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8051,2023,lt,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8052,2023,lt,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8053,2010,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,1.0
8054,2010,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8055,2010,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8056,2010,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8057,2011,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,1.0
8058,2011,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8059,2011,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8060,2011,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8061,2012,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,1.0
8062,2012,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8063,2012,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8064,2012,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8065,2013,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,1.0
8066,2013,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8067,2013,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8068,2013,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8069,2014,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,1.0
8070,2014,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8071,2014,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8072,2014,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8073,2015,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,1.0
8074,2015,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8075,2015,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8076,2015,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8077,2016,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,1.0
8078,2016,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8079,2016,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8080,2016,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8081,2017,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,1.0
8082,2017,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8083,2017,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8084,2017,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8085,2018,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,1.0
8086,2018,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8087,2018,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8088,2018,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8089,2019,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,1.0
8090,2019,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8091,2019,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8092,2019,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8093,2020,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,1.0
8094,2020,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8095,2020,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8096,2020,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8097,2021,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,1.0
8098,2021,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8099,2021,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8100,2021,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8101,2022,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,1.0
8102,2022,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8103,2022,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8104,2022,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8105,2023,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,1.0
8106,2023,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8107,2023,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8108,2023,suv,average_age,passenger,yearly,road,age,all,05_PRC,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8109,2010,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,1.0
8110,2010,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8111,2010,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8112,2010,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8113,2011,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,1.0
8114,2011,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8115,2011,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8116,2011,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8117,2012,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,1.0
8118,2012,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8119,2012,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8120,2012,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8121,2013,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,1.0
8122,2013,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8123,2013,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8124,2013,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8125,2014,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,1.0
8126,2014,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8127,2014,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8128,2014,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8129,2015,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,1.0
8130,2015,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8131,2015,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8132,2015,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8133,2016,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,1.0
8134,2016,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8135,2016,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8136,2016,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8137,2017,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,1.0
8138,2017,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8139,2017,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8140,2017,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8141,2018,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,1.0
8142,2018,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8143,2018,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8144,2018,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8145,2019,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,1.0
8146,2019,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8147,2019,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8148,2019,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8149,2020,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,1.0
8150,2020,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8151,2020,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8152,2020,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8153,2021,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,1.0
8154,2021,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8155,2021,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8156,2021,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8157,2022,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,1.0
8158,2022,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8159,2022,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8160,2022,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8161,2023,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,1.0
8162,2023,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,1.0
8163,2023,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_d,1.0
8164,2023,suv,average_age,passenger,yearly,road,age,all,11_MEX,national,no_comment,manually_inputted_data $ guess,phev_g,1.0
8165,2010,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8166,2011,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8167,2012,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8168,2013,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8169,2014,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8170,2015,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8171,2016,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8172,2017,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8173,2018,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8174,2019,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8175,2020,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8176,2021,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8177,2022,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8178,2023,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8179,2010,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8180,2011,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8181,2012,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8182,2013,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8183,2014,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8184,2015,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8185,2016,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8186,2017,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8187,2018,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8188,2019,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8189,2020,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8190,2021,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8191,2022,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8192,2023,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,bev,125000.0
8193,2010,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8194,2011,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8195,2012,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8196,2013,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8197,2014,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8198,2015,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8199,2016,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8200,2017,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8201,2018,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8202,2019,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8203,2020,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8204,2021,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8205,2022,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8206,2023,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8207,2010,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8208,2011,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8209,2012,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8210,2013,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8211,2014,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8212,2015,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8213,2016,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8214,2017,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8215,2018,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8216,2019,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8217,2020,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8218,2021,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8219,2022,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8220,2023,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,cng,125000.0
8221,2010,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8222,2011,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8223,2012,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8224,2013,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8225,2014,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8226,2015,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8227,2016,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8228,2017,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8229,2018,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8230,2019,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8231,2020,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8232,2021,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8233,2022,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8234,2023,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8235,2010,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8236,2011,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8237,2012,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8238,2013,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8239,2014,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8240,2015,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8241,2016,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8242,2017,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8243,2018,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8244,2019,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8245,2020,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8246,2021,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8247,2022,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8248,2023,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,fcev,125000.0
8249,2010,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8250,2011,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8251,2012,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8252,2013,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8253,2014,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8254,2015,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8255,2016,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8256,2017,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8257,2018,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8258,2019,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8259,2020,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8260,2021,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8261,2022,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8262,2023,ht,mileage,freight,yearly,road,km_per_stock,all,05_PRC,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8263,2010,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8264,2011,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8265,2012,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
8266,2013,ht,mileage,freight,yearly,road,km_per_stock,all,11_MEX,national,no_comment,manually_inputted_data $ guess,ice_d,125000.0
