,date,economy,measure,vehicle_type,unit,medium,transport_type,drive,fuel,frequency,scope,potential_datapoints,num_datapoints,sum_of_values,scenario,unit.1,dataset,value,dataset_selection_method,comment
2624,2019,07_INA,mileage,lt,km_per_stock,road,passenger,phev_d,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2625,2019,07_INA,stocks,lt,stocks,road,passenger,phev_d,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split'],1,0.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,0.0,manual,no_comment
2626,2019,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_d,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2627,2019,07_INA,average_age,lt,age,road,passenger,phev_d,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2628,2019,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,9665798302.37148,,,usa_alternative_fuels_data_center,276449739.15006673,manual,no_comment
2629,2020,07_INA,mileage,lt,km_per_stock,road,passenger,phev_d,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2630,2020,07_INA,stocks,lt,stocks,road,passenger,phev_d,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split'],1,0.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,0.0,manual,no_comment
2631,2020,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_d,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2632,2020,07_INA,average_age,lt,age,road,passenger,phev_d,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2633,2020,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,9665798302.37148,,,usa_alternative_fuels_data_center,276449739.15006673,manual,no_comment
2634,2021,07_INA,mileage,lt,km_per_stock,road,passenger,phev_d,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2635,2021,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_d,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2636,2021,07_INA,average_age,lt,age,road,passenger,phev_d,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2637,2021,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,9665798302.37148,,,usa_alternative_fuels_data_center,276449739.15006673,manual,no_comment
2638,2022,07_INA,mileage,lt,km_per_stock,road,passenger,phev_d,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2639,2022,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_d,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2640,2022,07_INA,average_age,lt,age,road,passenger,phev_d,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2641,2022,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,9665798302.37148,,,usa_alternative_fuels_data_center,276449739.15006673,manual,no_comment
2642,2010,07_INA,mileage,lt,km_per_stock,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2643,2010,07_INA,stocks,lt,stocks,road,passenger,phev_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split'],1,232.15,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,0.0,manual,no_comment
2644,2010,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2645,2010,07_INA,average_age,lt,age,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2646,2010,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,8878605904.442411,,,usa_alternative_fuels_data_center,269609896.5973206,manual,no_comment
2647,2011,07_INA,mileage,lt,km_per_stock,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2648,2011,07_INA,stocks,lt,stocks,road,passenger,phev_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split'],1,232.15,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,0.0,manual,no_comment
2649,2011,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2650,2011,07_INA,average_age,lt,age,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2651,2011,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,8878605904.442411,,,usa_alternative_fuels_data_center,269609896.5973206,manual,no_comment
2652,2012,07_INA,mileage,lt,km_per_stock,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2653,2012,07_INA,stocks,lt,stocks,road,passenger,phev_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split'],1,232.15,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,0.0,manual,no_comment
2654,2012,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2655,2012,07_INA,average_age,lt,age,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2656,2012,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,8878605904.442411,,,usa_alternative_fuels_data_center,269609896.5973206,manual,no_comment
2657,2013,07_INA,mileage,lt,km_per_stock,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2658,2013,07_INA,stocks,lt,stocks,road,passenger,phev_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split'],1,232.15,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,0.0,manual,no_comment
2659,2013,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2660,2013,07_INA,average_age,lt,age,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2661,2013,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,8878605904.442411,,,usa_alternative_fuels_data_center,269609896.5973206,manual,no_comment
2662,2014,07_INA,mileage,lt,km_per_stock,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2663,2014,07_INA,stocks,lt,stocks,road,passenger,phev_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split'],1,232.15,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,0.0,manual,no_comment
2664,2014,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2665,2014,07_INA,average_age,lt,age,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2666,2014,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,8878605904.442411,,,usa_alternative_fuels_data_center,269609896.5973206,manual,no_comment
2667,2015,07_INA,mileage,lt,km_per_stock,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2668,2015,07_INA,stocks,lt,stocks,road,passenger,phev_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split'],1,232.15,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,0.0,manual,no_comment
2669,2015,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2670,2015,07_INA,average_age,lt,age,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2671,2015,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,8878605904.442411,,,usa_alternative_fuels_data_center,269609896.5973206,manual,no_comment
2672,2016,07_INA,mileage,lt,km_per_stock,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2673,2016,07_INA,stocks,lt,stocks,road,passenger,phev_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split'],1,232.15,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,0.0,manual,no_comment
2674,2016,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2675,2016,07_INA,average_age,lt,age,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2676,2016,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,8878605904.442411,,,usa_alternative_fuels_data_center,269609896.5973206,manual,no_comment
2677,2017,07_INA,mileage,lt,km_per_stock,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2678,2017,07_INA,stocks,lt,stocks,road,passenger,phev_g,all,yearly,national,"['8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data vehicle_dist_split ice_split', '8th_-_new_vtypes_and_drives $ reference vehicle_dist_split', 'ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split']",3,232.15,,,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data vehicle_dist_split ice_split,0.0,manual,no_comment
2679,2017,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2680,2017,07_INA,average_age,lt,age,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2681,2017,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,8878605904.442411,,,usa_alternative_fuels_data_center,269609896.5973206,manual,no_comment
2682,2018,07_INA,mileage,lt,km_per_stock,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2683,2018,07_INA,stocks,lt,stocks,road,passenger,phev_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split'],1,232.15,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,0.0,manual,no_comment
2684,2018,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2685,2018,07_INA,average_age,lt,age,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2686,2018,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,8878605904.442411,,,usa_alternative_fuels_data_center,269609896.5973206,manual,no_comment
2687,2019,07_INA,mileage,lt,km_per_stock,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2688,2019,07_INA,stocks,lt,stocks,road,passenger,phev_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split'],1,232.15,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,0.0,manual,no_comment
2689,2019,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2690,2019,07_INA,average_age,lt,age,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2691,2019,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,8878605904.442411,,,usa_alternative_fuels_data_center,269609896.5973206,manual,no_comment
2692,2020,07_INA,mileage,lt,km_per_stock,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2693,2020,07_INA,stocks,lt,stocks,road,passenger,phev_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split'],1,232.15,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,0.0,manual,no_comment
2694,2020,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2695,2020,07_INA,average_age,lt,age,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2696,2020,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,8878605904.442411,,,usa_alternative_fuels_data_center,269609896.5973206,manual,no_comment
2697,2021,07_INA,mileage,lt,km_per_stock,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2698,2021,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2699,2021,07_INA,average_age,lt,age,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2700,2021,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,8878605904.442411,,,usa_alternative_fuels_data_center,269609896.5973206,manual,no_comment
2701,2022,07_INA,mileage,lt,km_per_stock,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,195000.0,,,manually_inputted_data $ guess,15000.0,single_datapoint,no_comment
2702,2022,07_INA,occupancy_or_load,lt,passengers_or_tonnes,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,19.5,,,manually_inputted_data $ guess,1.5,single_datapoint,no_comment
2703,2022,07_INA,average_age,lt,age,road,passenger,phev_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2704,2022,07_INA,efficiency,lt,km_per_pj,road,passenger,phev_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,8878605904.442411,,,usa_alternative_fuels_data_center,269609896.5973206,manual,no_comment
2705,2010,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2706,2010,07_INA,mileage,mt,km_per_stock,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2707,2010,07_INA,stocks,mt,stocks,road,freight,bev,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split'],1,0.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split,0.0,manual,no_comment
2708,2010,07_INA,average_age,mt,age,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2709,2010,07_INA,efficiency,mt,km_per_pj,road,freight,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6351971609.313712,,,usa_alternative_fuels_data_center,148752798.22210836,manual,no_comment
2710,2011,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2711,2011,07_INA,mileage,mt,km_per_stock,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2712,2011,07_INA,stocks,mt,stocks,road,freight,bev,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split'],1,0.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split,0.0,manual,no_comment
2713,2011,07_INA,average_age,mt,age,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2714,2011,07_INA,efficiency,mt,km_per_pj,road,freight,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6351971609.313712,,,usa_alternative_fuels_data_center,148752798.22210836,manual,no_comment
2715,2012,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2716,2012,07_INA,mileage,mt,km_per_stock,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2717,2012,07_INA,stocks,mt,stocks,road,freight,bev,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split'],1,0.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split,0.0,manual,no_comment
2718,2012,07_INA,average_age,mt,age,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2719,2012,07_INA,efficiency,mt,km_per_pj,road,freight,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6351971609.313712,,,usa_alternative_fuels_data_center,148752798.22210836,manual,no_comment
2720,2013,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2721,2013,07_INA,mileage,mt,km_per_stock,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2722,2013,07_INA,stocks,mt,stocks,road,freight,bev,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split'],1,0.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split,0.0,manual,no_comment
2723,2013,07_INA,average_age,mt,age,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2724,2013,07_INA,efficiency,mt,km_per_pj,road,freight,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6351971609.313712,,,usa_alternative_fuels_data_center,148752798.22210836,manual,no_comment
2725,2014,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2726,2014,07_INA,mileage,mt,km_per_stock,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2727,2014,07_INA,stocks,mt,stocks,road,freight,bev,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split'],1,0.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split,0.0,manual,no_comment
2728,2014,07_INA,average_age,mt,age,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2729,2014,07_INA,efficiency,mt,km_per_pj,road,freight,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6351971609.313712,,,usa_alternative_fuels_data_center,148752798.22210836,manual,no_comment
2730,2015,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2731,2015,07_INA,mileage,mt,km_per_stock,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2732,2015,07_INA,stocks,mt,stocks,road,freight,bev,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split'],1,0.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split,0.0,manual,no_comment
2733,2015,07_INA,average_age,mt,age,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2734,2015,07_INA,efficiency,mt,km_per_pj,road,freight,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6351971609.313712,,,usa_alternative_fuels_data_center,148752798.22210836,manual,no_comment
2735,2016,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2736,2016,07_INA,mileage,mt,km_per_stock,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2737,2016,07_INA,stocks,mt,stocks,road,freight,bev,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split'],1,0.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split,0.0,manual,no_comment
2738,2016,07_INA,average_age,mt,age,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2739,2016,07_INA,efficiency,mt,km_per_pj,road,freight,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6351971609.313712,,,usa_alternative_fuels_data_center,148752798.22210836,manual,no_comment
2740,2017,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
2741,2017,07_INA,stocks,mt,stocks,road,freight,bev,all,yearly,national,"['8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data vehicle_dist_split', '8th_-_new_vtypes_and_drives $ reference vehicle_dist_split', 'ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split']",3,0.0,,,8th_-_new_vtypes_and_drives $ reference vehicle_dist_split,0.0,manual,no_comment
2742,2017,07_INA,average_age,mt,age,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,13.0,,,manually_inputted_data $ guess,1.0,single_datapoint,no_comment
2743,2017,07_INA,mileage,mt,km_per_stock,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2744,2017,07_INA,efficiency,mt,km_per_pj,road,freight,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6351971609.313712,,,usa_alternative_fuels_data_center,148752798.22210836,manual,no_comment
2745,2018,07_INA,occupancy_or_load,mt,passengers_or_tonnes,road,freight,bev,all,yearly,national,['manually_inputted_data $ guess'],1,73.125,,,manually_inputted_data $ guess,5.625,single_datapoint,no_comment
