economy,date,medium,measure,dataset,unit,fuel,comment,scope,frequency,drive,vehicle_type,transport_type,value
20_USA,2018,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_d,ht,freight,0.03
20_USA,2019,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,ht,freight,93537414.96598642
20_USA,2019,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_d,ht,freight,0.03
20_USA,2020,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,ht,freight,93537414.96598642
20_USA,2020,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_d,ht,freight,0.03
20_USA,2021,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,ht,freight,93537414.96598642
20_USA,2021,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_d,ht,freight,0.03
20_USA,2022,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_d,ht,freight,93537414.96598642
20_USA,2022,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_d,ht,freight,0.03
20_USA,2010,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,phev_g,ht,freight,82780612.2448979
20_USA,2010,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_g,ht,freight,0.03
20_USA,2011,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,phev_g,ht,freight,82780612.2448979
20_USA,2011,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_g,ht,freight,0.03
20_USA,2012,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,phev_g,ht,freight,82780612.2448979
20_USA,2012,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_g,ht,freight,0.03
20_USA,2013,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,phev_g,ht,freight,82780612.2448979
20_USA,2013,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_g,ht,freight,0.03
20_USA,2014,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,phev_g,ht,freight,82780612.2448979
20_USA,2014,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_g,ht,freight,0.03
20_USA,2015,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,phev_g,ht,freight,82780612.2448979
20_USA,2015,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_g,ht,freight,0.03
20_USA,2016,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,phev_g,ht,freight,82780612.2448979
20_USA,2016,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_g,ht,freight,0.03
20_USA,2017,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,phev_g,ht,freight,82780612.2448979
20_USA,2017,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_g,ht,freight,0.03
20_USA,2018,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,phev_g,ht,freight,82780612.2448979
20_USA,2018,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_g,ht,freight,0.03
20_USA,2019,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,phev_g,ht,freight,82780612.2448979
20_USA,2019,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_g,ht,freight,0.03
20_USA,2020,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,phev_g,ht,freight,82780612.2448979
20_USA,2020,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_g,ht,freight,0.03
20_USA,2021,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,phev_g,ht,freight,82780612.2448979
20_USA,2021,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_g,ht,freight,0.03
20_USA,2022,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,phev_g,ht,freight,82780612.2448979
20_USA,2022,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,phev_g,ht,freight,0.03
20_USA,2010,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,bev,lcv,freight,826719576.719576
20_USA,2010,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,bev,lcv,freight,0.03
20_USA,2011,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,bev,lcv,freight,826719576.719576
20_USA,2011,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,bev,lcv,freight,0.03
20_USA,2012,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,bev,lcv,freight,826719576.719576
20_USA,2012,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,bev,lcv,freight,0.03
20_USA,2013,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,bev,lcv,freight,826719576.719576
20_USA,2013,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,bev,lcv,freight,0.03
20_USA,2014,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,bev,lcv,freight,826719576.719576
20_USA,2014,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,bev,lcv,freight,0.03
20_USA,2015,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,bev,lcv,freight,826719576.719576
20_USA,2015,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,bev,lcv,freight,0.03
20_USA,2016,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,bev,lcv,freight,826719576.719576
20_USA,2016,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,bev,lcv,freight,0.03
20_USA,2017,road,activity,8th_-_new_vtypes_and_drives,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,bev,lcv,freight,3333783.4164446
20_USA,2017,road,energy,8th_-_new_vtypes_and_drives,pj,all,no_comment,national,yearly,bev,lcv,freight,0.3325234461072638
20_USA,2017,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,bev,lcv,freight,826719576.719576
20_USA,2017,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,bev,lcv,freight,0.03
20_USA,2018,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,bev,lcv,freight,826719576.719576
20_USA,2018,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,bev,lcv,freight,0.03
20_USA,2019,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,bev,lcv,freight,826719576.719576
20_USA,2019,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,bev,lcv,freight,0.03
20_USA,2020,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,bev,lcv,freight,826719576.719576
20_USA,2020,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,bev,lcv,freight,0.03
20_USA,2021,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,bev,lcv,freight,826719576.719576
20_USA,2021,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,bev,lcv,freight,0.03
20_USA,2022,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,bev,lcv,freight,826719576.719576
20_USA,2022,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,bev,lcv,freight,0.03
20_USA,2010,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,cng,lcv,freight,236205593.34845
20_USA,2010,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,cng,lcv,freight,0.03
20_USA,2011,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,cng,lcv,freight,236205593.34845
20_USA,2011,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,cng,lcv,freight,0.03
20_USA,2012,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,cng,lcv,freight,236205593.34845
20_USA,2012,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,cng,lcv,freight,0.03
20_USA,2013,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,cng,lcv,freight,236205593.34845
20_USA,2013,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,cng,lcv,freight,0.03
20_USA,2014,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,cng,lcv,freight,236205593.34845
20_USA,2014,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,cng,lcv,freight,0.03
20_USA,2015,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,cng,lcv,freight,236205593.34845
20_USA,2015,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,cng,lcv,freight,0.03
20_USA,2016,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,cng,lcv,freight,236205593.34845
20_USA,2016,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,cng,lcv,freight,0.03
20_USA,2017,road,activity,8th_-_new_vtypes_and_drives,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,cng,lcv,freight,156225942.49810427
20_USA,2017,road,energy,8th_-_new_vtypes_and_drives,pj,all,no_comment,national,yearly,cng,lcv,freight,1.3547533682849375
20_USA,2017,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,cng,lcv,freight,236205593.34845
20_USA,2017,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,cng,lcv,freight,0.03
20_USA,2018,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,cng,lcv,freight,236205593.34845
20_USA,2018,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,cng,lcv,freight,0.03
20_USA,2019,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,cng,lcv,freight,236205593.34845
20_USA,2019,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,cng,lcv,freight,0.03
20_USA,2020,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,cng,lcv,freight,236205593.34845
20_USA,2020,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,cng,lcv,freight,0.03
20_USA,2021,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,cng,lcv,freight,236205593.34845
20_USA,2021,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,cng,lcv,freight,0.03
20_USA,2022,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,cng,lcv,freight,236205593.34845
20_USA,2022,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,cng,lcv,freight,0.03
20_USA,2010,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,fcev,lcv,freight,826719576.719576
20_USA,2010,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,fcev,lcv,freight,0.03
20_USA,2011,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,fcev,lcv,freight,826719576.719576
20_USA,2011,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,fcev,lcv,freight,0.03
20_USA,2012,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,fcev,lcv,freight,826719576.719576
20_USA,2012,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,fcev,lcv,freight,0.03
20_USA,2013,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,fcev,lcv,freight,826719576.719576
20_USA,2013,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,fcev,lcv,freight,0.03
20_USA,2014,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,fcev,lcv,freight,826719576.719576
20_USA,2014,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,fcev,lcv,freight,0.03
20_USA,2015,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,fcev,lcv,freight,826719576.719576
20_USA,2015,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,fcev,lcv,freight,0.03
20_USA,2016,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,fcev,lcv,freight,826719576.719576
20_USA,2016,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,fcev,lcv,freight,0.03
20_USA,2017,road,activity,8th_-_new_vtypes_and_drives,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,fcev,lcv,freight,5554421.9709244
20_USA,2017,road,energy,8th_-_new_vtypes_and_drives,pj,all,no_comment,national,yearly,fcev,lcv,freight,0.0841881725082424
20_USA,2017,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,fcev,lcv,freight,826719576.719576
20_USA,2017,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,fcev,lcv,freight,0.03
20_USA,2018,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,fcev,lcv,freight,826719576.719576
20_USA,2018,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,fcev,lcv,freight,0.03
20_USA,2019,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,fcev,lcv,freight,826719576.719576
20_USA,2019,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,fcev,lcv,freight,0.03
20_USA,2020,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,fcev,lcv,freight,826719576.719576
20_USA,2020,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,fcev,lcv,freight,0.03
20_USA,2021,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,fcev,lcv,freight,826719576.719576
20_USA,2021,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,fcev,lcv,freight,0.03
20_USA,2022,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,fcev,lcv,freight,826719576.719576
20_USA,2022,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,fcev,lcv,freight,0.03
20_USA,2010,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_d,lcv,freight,266898975.534972
20_USA,2010,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_d,lcv,freight,0.03
20_USA,2011,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_d,lcv,freight,266898975.534972
20_USA,2011,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_d,lcv,freight,0.03
20_USA,2012,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_d,lcv,freight,266898975.534972
20_USA,2012,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_d,lcv,freight,0.03
20_USA,2013,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_d,lcv,freight,266898975.534972
20_USA,2013,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_d,lcv,freight,0.03
20_USA,2014,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_d,lcv,freight,266898975.534972
20_USA,2014,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_d,lcv,freight,0.03
20_USA,2015,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_d,lcv,freight,266898975.534972
20_USA,2015,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_d,lcv,freight,0.03
20_USA,2016,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_d,lcv,freight,266898975.534972
20_USA,2016,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_d,lcv,freight,0.03
20_USA,2017,road,activity,8th_-_new_vtypes_and_drives,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,ice_d,lcv,freight,686836901.0280108
20_USA,2017,road,energy,8th_-_new_vtypes_and_drives,pj,all,no_comment,national,yearly,ice_d,lcv,freight,6.712858910891235
20_USA,2017,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_d,lcv,freight,266898975.534972
20_USA,2017,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_d,lcv,freight,0.03
20_USA,2018,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_d,lcv,freight,266898975.534972
20_USA,2018,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_d,lcv,freight,0.03
20_USA,2019,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_d,lcv,freight,266898975.534972
20_USA,2019,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_d,lcv,freight,0.03
20_USA,2020,road,activity,estimated,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,ice_d,lcv,freight,19457666599.347744
20_USA,2020,road,energy,estimated,pj,all,no_comment,national,yearly,ice_d,lcv,freight,72.90273992377374
20_USA,2020,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_d,lcv,freight,266898975.534972
20_USA,2020,road,travel_km,estimated,km,all,no_comment,national,yearly,ice_d,lcv,freight,19457666599.347744
20_USA,2020,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_d,lcv,freight,0.03
20_USA,2021,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_d,lcv,freight,266898975.534972
20_USA,2021,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_d,lcv,freight,0.03
20_USA,2022,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_d,lcv,freight,266898975.534972
20_USA,2022,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_d,lcv,freight,0.03
20_USA,2010,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_g,lcv,freight,236205593.34845
20_USA,2010,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_g,lcv,freight,0.03
20_USA,2011,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_g,lcv,freight,236205593.34845
20_USA,2011,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_g,lcv,freight,0.03
20_USA,2012,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_g,lcv,freight,236205593.34845
20_USA,2012,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_g,lcv,freight,0.03
20_USA,2013,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_g,lcv,freight,236205593.34845
20_USA,2013,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_g,lcv,freight,0.03
20_USA,2014,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_g,lcv,freight,236205593.34845
20_USA,2014,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_g,lcv,freight,0.03
20_USA,2015,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_g,lcv,freight,236205593.34845
20_USA,2015,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_g,lcv,freight,0.03
20_USA,2016,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_g,lcv,freight,236205593.34845
20_USA,2016,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_g,lcv,freight,0.03
20_USA,2017,road,activity,8th_-_new_vtypes_and_drives,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,ice_g,lcv,freight,154153554310.7215
20_USA,2017,road,energy,8th_-_new_vtypes_and_drives,pj,all,no_comment,national,yearly,ice_g,lcv,freight,1873.8235661732847
20_USA,2017,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_g,lcv,freight,236205593.34845
20_USA,2017,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_g,lcv,freight,0.03
20_USA,2018,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_g,lcv,freight,236205593.34845
20_USA,2018,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_g,lcv,freight,0.03
20_USA,2019,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_g,lcv,freight,236205593.34845
20_USA,2019,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_g,lcv,freight,0.03
20_USA,2020,road,activity,estimated,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,ice_g,lcv,freight,4367051018841.2646
20_USA,2020,road,energy,estimated,pj,all,no_comment,national,yearly,ice_g,lcv,freight,18488.347193366375
20_USA,2020,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_g,lcv,freight,236205593.34845
20_USA,2020,road,travel_km,estimated,km,all,no_comment,national,yearly,ice_g,lcv,freight,4367051018841.2646
20_USA,2020,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_g,lcv,freight,0.03
20_USA,2021,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_g,lcv,freight,236205593.34845
20_USA,2021,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_g,lcv,freight,0.03
20_USA,2022,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,ice_g,lcv,freight,236205593.34845
20_USA,2022,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,ice_g,lcv,freight,0.03
20_USA,2010,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,lpg,lcv,freight,236205593.34845
20_USA,2010,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,lpg,lcv,freight,0.03
20_USA,2011,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,lpg,lcv,freight,236205593.34845
20_USA,2011,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,lpg,lcv,freight,0.03
20_USA,2012,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,lpg,lcv,freight,236205593.34845
20_USA,2012,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,lpg,lcv,freight,0.03
20_USA,2013,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,lpg,lcv,freight,236205593.34845
20_USA,2013,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,lpg,lcv,freight,0.03
20_USA,2014,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,lpg,lcv,freight,236205593.34845
20_USA,2014,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,lpg,lcv,freight,0.03
20_USA,2015,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,lpg,lcv,freight,236205593.34845
20_USA,2015,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,lpg,lcv,freight,0.03
20_USA,2016,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,lpg,lcv,freight,236205593.34845
20_USA,2016,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,lpg,lcv,freight,0.03
20_USA,2017,road,activity,8th_-_new_vtypes_and_drives,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,lpg,lcv,freight,202680561.0665173
20_USA,2017,road,energy,8th_-_new_vtypes_and_drives,pj,all,no_comment,national,yearly,lpg,lcv,freight,2.437855640089792
20_USA,2017,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,lpg,lcv,freight,236205593.34845
20_USA,2017,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,lpg,lcv,freight,0.03
20_USA,2018,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,lpg,lcv,freight,236205593.34845
20_USA,2018,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,lpg,lcv,freight,0.03
20_USA,2019,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,lpg,lcv,freight,236205593.34845
20_USA,2019,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,lpg,lcv,freight,0.03
20_USA,2020,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,lpg,lcv,freight,236205593.34845
20_USA,2020,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,lpg,lcv,freight,0.03
20_USA,2021,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,lpg,lcv,freight,236205593.34845
20_USA,2021,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,lpg,lcv,freight,0.03
20_USA,2022,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,lpg,lcv,freight,236205593.34845
20_USA,2022,road,turnover_rate,manually_inputted_data,%,all,no_comment,national,yearly,lpg,lcv,freight,0.03
20_USA,2010,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road,km_per_pj,all,usa_data,national,yearly,phev_d,lcv,freight,467073207.186201
