,date,economy,measure,vehicle_type,unit,medium,transport_type,drive,fuel,frequency,scope,potential_datapoints,num_datapoints,dataset,value,dataset_selection_method,comment
240,2013,06_HKC,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),21.166829323546036,Manual,no_comment
241,2013,06_HKC,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),8073231334.368397,Manual,no_comment
242,2014,06_HKC,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),22.10464696975737,Manual,no_comment
243,2014,06_HKC,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),8430923962.375498,Manual,no_comment
244,2015,06_HKC,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),23.13646747088278,Manual,no_comment
245,2015,06_HKC,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),8824470179.13754,Manual,no_comment
246,2016,06_HKC,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),23.735622164782892,Manual,no_comment
247,2016,06_HKC,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),9052993515.107727,Manual,no_comment
248,2017,06_HKC,energy,ldv,pj,road,passenger,all,all,yearly,national,"['8th_edition_transport_model $ reference', 'estimated $ calculate_energy_and_passenger_km()']",2,estimated $ calculate_energy_and_passenger_km(),24.422818171769272,Manual,no_comment
249,2017,06_HKC,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,"['8th_edition_transport_model $ reference', 'estimated $ calculate_energy_and_passenger_km()']",2,estimated $ calculate_energy_and_passenger_km(),9315096650.709797,Manual,no_comment
250,2018,06_HKC,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),25.103460430786,Manual,no_comment
251,2018,06_HKC,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),9574700124.097118,Manual,no_comment
252,2019,06_HKC,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),25.519860309315547,Manual,no_comment
253,2019,06_HKC,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),9733519023.97044,Manual,no_comment
254,2020,06_HKC,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),26.432963219207593,Manual,no_comment
255,2020,06_HKC,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),10081785214.95083,Manual,no_comment
256,2010,07_INA,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),224.87588314347605,Manual,no_comment
257,2010,07_INA,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),145926796656.22156,Manual,no_comment
258,2011,07_INA,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),253.45066887691397,Manual,no_comment
259,2011,07_INA,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),164469589635.75174,Manual,no_comment
260,2012,07_INA,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),286.2785035821968,Manual,no_comment
261,2012,07_INA,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),185772277557.36154,Manual,no_comment
262,2013,07_INA,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),317.56471462244764,Manual,no_comment
263,2013,07_INA,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),206074572729.23386,Manual,no_comment
264,2014,07_INA,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),346.9812304556741,Manual,no_comment
265,2014,07_INA,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),225163582472.4038,Manual,no_comment
266,2015,07_INA,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),369.8609464950514,Manual,no_comment
267,2015,07_INA,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),240010722251.7286,Manual,no_comment
268,2016,07_INA,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),392.2519774273079,Manual,no_comment
269,2016,07_INA,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),254540743755.59018,Manual,no_comment
270,2017,07_INA,energy,2w,pj,road,passenger,all,all,yearly,national,"['8th_edition_transport_model $ reference', 'estimated $ calculate_energy_and_passenger_km()']",2,estimated $ calculate_energy_and_passenger_km(),399.8208290938729,Manual,no_comment
271,2017,07_INA,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,"['8th_edition_transport_model $ reference', 'estimated $ calculate_energy_and_passenger_km()']",2,estimated $ calculate_energy_and_passenger_km(),259452334374.50607,Manual,no_comment
272,2018,07_INA,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),422.6143990623517,Manual,no_comment
273,2018,07_INA,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),274243572115.80438,Manual,no_comment
274,2019,07_INA,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),392.67430229928584,Manual,no_comment
275,2019,07_INA,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),254814799447.3544,Manual,no_comment
276,2020,07_INA,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),411.0596329790364,Manual,no_comment
277,2020,07_INA,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),266745435912.49106,Manual,no_comment
278,2010,07_INA,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),846.2507988880367,Manual,no_comment
279,2010,07_INA,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",2,ato $ country_official_statistics,1165849.0,Manual,no_comment
280,2011,07_INA,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),847.8668715684366,Manual,no_comment
281,2011,07_INA,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",2,ato $ country_official_statistics,1047228.0,Manual,no_comment
282,2012,07_INA,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),731.6096793832261,Manual,no_comment
283,2012,07_INA,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",2,ato $ country_official_statistics,1267817.0,Manual,no_comment
284,2013,07_INA,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),738.2413315995377,Manual,no_comment
285,2013,07_INA,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",2,ato $ country_official_statistics,3881535.999999999,Manual,no_comment
286,2014,07_INA,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),744.6074619837892,Manual,no_comment
287,2014,07_INA,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",2,ato $ country_official_statistics,2937095.0,Manual,no_comment
288,2015,07_INA,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),751.4463415789465,Manual,no_comment
289,2015,07_INA,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",2,ato $ country_official_statistics,2880725.0,Manual,no_comment
290,2016,07_INA,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),753.3851022648813,Manual,no_comment
291,2016,07_INA,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",2,ato $ country_official_statistics,2908297.0,Manual,no_comment
292,2017,07_INA,energy,bus,pj,road,passenger,all,all,yearly,national,"['8th_edition_transport_model $ reference', 'estimated $ calculate_energy_and_passenger_km()']",2,estimated $ calculate_energy_and_passenger_km(),755.9899240904455,Manual,no_comment
293,2017,07_INA,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['8th_edition_transport_model $ reference', 'ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",3,ato $ country_official_statistics,2547934.0,Manual,no_comment
294,2018,07_INA,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),766.8680451534863,Manual,no_comment
295,2018,07_INA,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),712206614723.1033,Manual,no_comment
296,2010,07_INA,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),351.0219391676537,Manual,no_comment
297,2010,07_INA,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),133883127936.72139,Manual,no_comment
298,2011,07_INA,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),376.99313951786723,Manual,no_comment
299,2011,07_INA,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),143788792372.97513,Manual,no_comment
300,2012,07_INA,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),376.0377136090386,Manual,no_comment
301,2012,07_INA,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),143424383785.04163,Manual,no_comment
302,2013,07_INA,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),416.16046932661,Manual,no_comment
303,2013,07_INA,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),158727586911.45306,Manual,no_comment
304,2014,07_INA,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),456.43786980801946,Manual,no_comment
305,2014,07_INA,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),174089773031.20886,Manual,no_comment
306,2015,07_INA,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),490.51874106453363,Manual,no_comment
307,2015,07_INA,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),187088543585.1244,Manual,no_comment
308,2016,07_INA,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),524.2286543938019,Manual,no_comment
309,2016,07_INA,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),199945827234.40262,Manual,no_comment
310,2017,07_INA,energy,ldv,pj,road,passenger,all,all,yearly,national,"['8th_edition_transport_model $ reference', 'estimated $ calculate_energy_and_passenger_km()']",2,estimated $ calculate_energy_and_passenger_km(),536.5122336681716,Manual,no_comment
311,2017,07_INA,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,"['8th_edition_transport_model $ reference', 'estimated $ calculate_energy_and_passenger_km()']",2,estimated $ calculate_energy_and_passenger_km(),204630901960.53198,Manual,no_comment
312,2018,07_INA,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),674.0236842147514,Manual,no_comment
313,2018,07_INA,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),257079085598.1329,Manual,no_comment
314,2019,07_INA,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),586.2387963878957,Manual,no_comment
315,2019,07_INA,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),223597089014.94992,Manual,no_comment
316,2020,07_INA,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),628.12691861428,Manual,no_comment
317,2020,07_INA,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),239573619827.70203,Manual,no_comment
318,2010,08_JPN,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),12.89872284286856,Manual,no_comment
319,2010,08_JPN,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),8370258647.145851,Manual,no_comment
320,2011,08_JPN,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),12.925975309608862,Manual,no_comment
321,2011,08_JPN,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),8387943358.893511,Manual,no_comment
322,2012,08_JPN,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),12.896141921606068,Manual,no_comment
323,2012,08_JPN,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),8368583831.834434,Manual,no_comment
324,2013,08_JPN,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),13.017003408458804,Manual,no_comment
325,2013,08_JPN,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),8447013449.84854,Manual,no_comment
326,2014,08_JPN,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),13.165076862574114,Manual,no_comment
327,2014,08_JPN,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),8543101498.628244,Manual,no_comment
328,2015,08_JPN,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),13.220535374666682,Manual,no_comment
329,2015,08_JPN,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),8579089719.792118,Manual,no_comment
330,2016,08_JPN,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),13.250442398083528,Manual,no_comment
331,2016,08_JPN,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),8598497030.454945,Manual,no_comment
332,2017,08_JPN,energy,2w,pj,road,passenger,all,all,yearly,national,"['8th_edition_transport_model $ reference', 'estimated $ calculate_energy_and_passenger_km()']",2,estimated $ calculate_energy_and_passenger_km(),13.264274810613022,Manual,no_comment
333,2017,08_JPN,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,"['8th_edition_transport_model $ reference', 'estimated $ calculate_energy_and_passenger_km()']",2,estimated $ calculate_energy_and_passenger_km(),8607473180.419271,Manual,no_comment
334,2018,08_JPN,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),13.344894543686843,Manual,no_comment
335,2018,08_JPN,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),8659789058.984322,Manual,no_comment
336,2019,08_JPN,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),13.435963142014513,Manual,no_comment
337,2019,08_JPN,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),8718885430.921413,Manual,no_comment
338,2020,08_JPN,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),13.53753583215657,Manual,no_comment
339,2020,08_JPN,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),8784798133.933361,Manual,no_comment
340,2021,08_JPN,energy,2w,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),13.851841233492186,Manual,no_comment
341,2021,08_JPN,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),8988757668.177374,Manual,no_comment
342,2010,08_JPN,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),85.86020771977905,Manual,no_comment
343,2010,08_JPN,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",2,ato $ country_official_statistics,69955000000.0,Manual,no_comment
344,2011,08_JPN,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),85.3126159528109,Manual,no_comment
345,2011,08_JPN,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",2,ato $ country_official_statistics,66696000000.0,Manual,no_comment
346,2012,08_JPN,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),85.09861889552732,Manual,no_comment
347,2012,08_JPN,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",2,ato $ country_official_statistics,68457000000.0,Manual,no_comment
348,2013,08_JPN,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),85.01475010154799,Manual,no_comment
349,2013,08_JPN,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",2,ato $ country_official_statistics,67526962999.99999,Manual,no_comment
350,2014,08_JPN,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),85.2009162585873,Manual,no_comment
351,2014,08_JPN,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",2,ato $ country_official_statistics,65649259999.99999,Manual,no_comment
352,2015,08_JPN,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),85.59092495525351,Manual,no_comment
353,2015,08_JPN,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",2,ato $ country_official_statistics,64935692000.0,Manual,no_comment
354,2016,08_JPN,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),86.72823093280279,Manual,no_comment
355,2016,08_JPN,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",2,ato $ country_official_statistics,63737370000.0,Manual,no_comment
356,2017,08_JPN,energy,bus,pj,road,passenger,all,all,yearly,national,"['8th_edition_transport_model $ reference', 'estimated $ calculate_energy_and_passenger_km()']",2,estimated $ calculate_energy_and_passenger_km(),87.5518751427343,Manual,no_comment
357,2017,08_JPN,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['8th_edition_transport_model $ reference', 'ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",3,ato $ country_official_statistics,63524342000.0,Manual,no_comment
358,2018,08_JPN,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),87.83356898439581,Manual,no_comment
359,2018,08_JPN,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'estimated $ calculate_energy_and_passenger_km()']",2,ato $ country_official_statistics,64108000000.0,Manual,no_comment
360,2019,08_JPN,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),87.62671769879657,Manual,no_comment
361,2019,08_JPN,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),81380790823.10191,Manual,no_comment
362,2020,08_JPN,energy,bus,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),86.89672070725453,Manual,no_comment
363,2020,08_JPN,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),80702827137.70653,Manual,no_comment
364,2010,08_JPN,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),2277.327731419719,Manual,no_comment
365,2010,08_JPN,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),868594597655.2952,Manual,no_comment
366,2011,08_JPN,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),2286.0671148568385,Manual,no_comment
367,2011,08_JPN,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),871927882160.4585,Manual,no_comment
368,2012,08_JPN,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),2318.658508705817,Manual,no_comment
369,2012,08_JPN,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),884358551772.3508,Manual,no_comment
370,2013,08_JPN,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),2343.4474681948786,Manual,no_comment
371,2013,08_JPN,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),893813298226.5522,Manual,no_comment
372,2014,08_JPN,energy,ldv,pj,road,passenger,all,all,yearly,national,['estimated $ calculate_energy_and_passenger_km()'],1,estimated $ calculate_energy_and_passenger_km(),2370.85141260424,Manual,no_comment
