,date,economy,measure,vehicle_type,unit,medium,transport_type,drive,fuel,frequency,scope,potential_datapoints,num_datapoints,dataset,value,dataset_selection_method,comment
152,2021,18_CT,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,10133414000.0,Manual,no_comment
153,2017,18_CT,energy,ldv,pj,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,308.8765390005511,single_datapoint,no_comment
154,2017,18_CT,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,117571247847.9041,single_datapoint,no_comment
155,2017,19_THA,energy,2w,pj,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,99.85938437070091,single_datapoint,no_comment
156,2017,19_THA,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,104424142547.93997,single_datapoint,no_comment
157,2017,19_THA,energy,bus,pj,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,27.238900109352432,single_datapoint,no_comment
158,2017,19_THA,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,63261973936.69987,single_datapoint,no_comment
159,2017,19_THA,energy,ldv,pj,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,539.2871544245369,single_datapoint,no_comment
160,2017,19_THA,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,234954320732.86517,single_datapoint,no_comment
161,2017,20_USA,energy,2w,pj,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,25.410384056301883,single_datapoint,no_comment
162,2017,20_USA,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,38247660441.72478,single_datapoint,no_comment
163,2017,20_USA,energy,bus,pj,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,276.38200946087926,single_datapoint,no_comment
164,2017,20_USA,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,580041990331.3682,single_datapoint,no_comment
165,2017,20_USA,energy,ldv,pj,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,13479.27245296836,single_datapoint,no_comment
166,2017,20_USA,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,6542368747835.767,single_datapoint,no_comment
167,2017,21_VN,energy,2w,pj,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,135.64425149970612,single_datapoint,no_comment
168,2017,21_VN,passenger_km,2w,passenger_km,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,171899760908.00003,single_datapoint,no_comment
169,2017,21_VN,energy,bus,pj,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,50.699435094542466,single_datapoint,no_comment
170,2017,21_VN,passenger_km,bus,passenger_km,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,119487483410.0,single_datapoint,no_comment
171,2017,21_VN,energy,ldv,pj,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,130.76834966598165,single_datapoint,no_comment
172,2017,21_VN,passenger_km,ldv,passenger_km,road,passenger,all,all,yearly,national,['8th_edition_transport_model $ reference'],1,8th_edition_transport_model $ reference,70190054438.0,single_datapoint,no_comment
