Unit,Date,Value,Economy,Measure,Frequency,Dataset,Source
MLN_USD,1997-12-31,103108.827645191,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,1998-12-31,103902.454127209,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,1999-12-31,108554.825338809,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2000-12-31,112962.017266516,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2001-12-31,115466.61795121,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2002-12-31,121374.307096345,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2003-12-31,126950.061210977,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2004-12-31,132568.816000015,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2005-12-31,135978.694040624,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2006-12-31,139651.102514447,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2007-12-31,145086.538638913,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2008-12-31,144398.527848419,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2009-12-31,145069.187489592,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2010-12-31,147911.758387161,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2011-12-31,150641.169615241,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2012-12-31,154636.460346007,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2013-12-31,158142.146906783,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2014-12-31,163335.421338542,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2015-12-31,170221.564425859,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2016-12-31,177321.95648741,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2017-12-31,184427.629333537,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2018-12-31,192415.193203882,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2019-12-31,198181.055563257,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2020-12-31,195915.598980083,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2021-12-31,202781.109451758,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2022-12-31,210442.463611356,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2023-12-31,216290.0,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2024-12-31,221504.6,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2025-12-31,226417.2,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2026-12-31,231152.7,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2027-12-31,235812.5,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2028-12-31,240457.4,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2029-12-31,245092.5,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2030-12-31,249718.1,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2031-12-31,254335.8,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2032-12-31,258943.0,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2033-12-31,263542.2,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2034-12-31,268139.5,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2035-12-31,272745.9,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2036-12-31,277375.3,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2037-12-31,282033.9,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2038-12-31,286734.7,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2039-12-31,291492.2,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2040-12-31,296321.2,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2041-12-31,301234.2,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2042-12-31,306234.5,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2043-12-31,311318.1,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2044-12-31,316478.2,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2045-12-31,321709.9,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2046-12-31,327012.6,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2047-12-31,332379.7,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2048-12-31,337808.0,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2049-12-31,343297.0,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2050-12-31,348849.8,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2051-12-31,354469.8,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2052-12-31,360146.7,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2053-12-31,365868.6,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2054-12-31,371624.3,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2055-12-31,377409.1,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2056-12-31,383226.5,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2057-12-31,389081.1,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2058-12-31,394982.2,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2059-12-31,400946.0,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
MLN_USD,2060-12-31,406996.2,12_NZ,GDPLTFORECAST,Yearly,OECD,GDPLTFORECAST
AGRWTH,1971-12-31,3.78545822942638,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1972-12-31,5.11910795742521,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1973-12-31,7.80027858137794,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1974-12-31,5.99344001590304,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1975-12-31,-1.73168292073023,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1976-12-31,0.928812265411337,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1977-12-31,-3.93633785061458,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1978-12-31,0.318068977746254,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1979-12-31,2.19180503540695,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1980-12-31,1.28428267191334,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1981-12-31,4.65466266770552,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1982-12-31,0.93011871251991,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1983-12-31,3.4921789741724,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1984-12-31,4.79300917789495,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1985-12-31,1.61466146148762,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1986-12-31,-3.64104821110928,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1987-12-31,2.0625227167661,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1988-12-31,1.62098575726083,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1989-12-31,1.50101607241825,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1990-12-31,1.03380807207535,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1991-12-31,-2.26173426649012,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1992-12-31,1.00082941664363,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1993-12-31,4.80948209788678,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1994-12-31,6.77914457590083,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1995-12-31,4.1107505666346,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1996-12-31,3.73465104623481,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1997-12-31,2.99701808024761,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1998-12-31,0.784989188991095,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1999-12-31,4.65216063299056,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2000-12-31,3.96239133305074,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2001-12-31,2.40433140603583,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2002-12-31,5.15202151407951,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2003-12-31,4.45637667214992,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2004-12-31,4.5241689149839,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2005-12-31,2.47147316174595,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2006-12-31,2.67652052331968,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2007-12-31,3.89931805163791,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2008-12-31,-0.377066061974105,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2009-12-31,0.363353502237026,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2010-12-31,2.02241930869459,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2011-12-31,1.78093436596605,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2012-12-31,2.65947321491179,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2013-12-31,2.20508941859614,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2014-12-31,3.21789032436725,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2015-12-31,4.24341101048124,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2016-12-31,4.05115189379153,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2017-12-31,3.97231532891535,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2018-12-31,4.25202921911469,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2019-12-31,3.36651192068616,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2020-12-31,-1.0558086603714,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2021-12-31,4.80106784427014,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2022-12-31,2.11799000000654,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2023-12-31,1.02912056908314,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,2024-12-31,1.19402631069863,12_NZ,REALGDPFORECAST,Yearly,OECD,REALGDPFORECAST
AGRWTH,1970-6-31,3.71839758669403,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1970-9-31,3.73896109983994,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1970-12-31,3.84939999000496,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1971-3-31,2.41823549347208,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1971-6-31,4.36046219619458,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1971-9-31,4.81685309261571,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1971-12-31,5.44101089136251,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1972-3-31,1.52948586975911,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1972-6-31,7.17755851406385,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1972-9-31,7.88837089436446,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1972-12-31,8.37363706324183,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1973-3-31,7.5349518729844,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1973-6-31,8.59031503112246,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1973-9-31,7.61181870020498,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1973-12-31,5.67707281132724,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1974-3-31,16.8185569153729,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1974-6-31,-0.321232038024575,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1974-9-31,-2.24916162277925,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1974-12-31,-2.68536560565096,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1975-3-31,-5.235002218535,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1975-6-31,0.524247044780666,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1975-9-31,1.76598476166218,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1975-12-31,1.54954676564122,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1976-3-31,7.16741493643998,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1976-6-31,-2.62462394563459,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1976-9-31,-4.30456255227319,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1976-12-31,-4.72970850756001,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1977-3-31,-7.9847376490499,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1977-6-31,-1.9483624197962,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1977-9-31,-0.109973998837154,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1977-12-31,1.25609386477648,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1978-3-31,-2.75897409082127,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1978-6-31,2.52506562872065,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1978-9-31,2.53631326960942,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1978-12-31,2.21598063587668,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1979-3-31,4.03935759663211,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1979-6-31,0.796046143057756,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1979-9-31,0.617465887841888,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1979-12-31,1.20109390474915,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1980-3-31,-3.40931084163371,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1980-6-31,4.41298272177483,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1980-9-31,5.39110155942625,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1980-12-31,5.21450592070868,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1981-3-31,9.25962346425604,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1981-6-31,1.95965889430685,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1981-9-31,0.667365856070811,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1981-12-31,0.294622613031571,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1982-3-31,-1.48154510715972,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1982-6-31,2.07497959085206,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1982-9-31,3.24097079773253,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1982-12-31,4.11713918681191,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1983-3-31,1.20938929326641,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1983-6-31,5.04464705341044,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1983-9-31,5.09309588675181,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1983-12-31,4.90403459912155,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1984-3-31,7.32845829449517,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1984-6-31,3.78673803900266,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1984-9-31,2.67241020541397,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1984-12-31,1.08783803072527,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1985-3-31,9.34143648598255,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1985-6-31,-3.08239575016447,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1985-9-31,-4.26318646471304,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1985-12-31,-4.19241752109299,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1986-3-31,-9.3774666375734,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1986-6-31,-0.415640998361167,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1986-9-31,1.63672553982079,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1986-12-31,2.86245954924792,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1987-3-31,0.551247913146277,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1987-6-31,5.69440889185659,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1987-9-31,1.144265095703,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1987-12-31,0.254381406454684,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1988-3-31,0.568924717314959,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1988-6-31,-0.467576376568577,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1988-9-31,7.36704013822298,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1988-12-31,2.05174979048932,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1989-3-31,5.7748471145868,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1989-6-31,1.98280276996204,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1989-9-31,-15.3008197342332,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1989-12-31,9.12808302614135,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1990-3-31,4.21276790934241,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1990-6-31,-1.80283180458505,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1990-9-31,0.551188226301402,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1990-12-31,9.9416164677481,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1991-3-31,-14.6581976410495,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1991-6-31,-3.44925194780537,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1991-9-31,5.38231698882732,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1991-12-31,-0.803546386368161,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1992-3-31,2.8241835461961,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1992-6-31,4.06374005411901,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1992-9-31,-7.50154220335533,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1992-12-31,3.94240420223574,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1993-3-31,8.96951909383289,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1993-6-31,3.80165957210334,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1993-9-31,11.9656008918245,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1993-12-31,6.90208887382238,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1994-3-31,13.0812304754969,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1994-6-31,1.60562061457535,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1994-9-31,0.602970280223704,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1994-12-31,3.86001364612871,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1995-3-31,5.69092880695802,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1995-6-31,7.23750272950347,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1995-9-31,1.23632874869703,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1995-12-31,4.7671622561366,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1996-3-31,2.21003215382092,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1996-6-31,5.25959487856004,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1996-9-31,4.95760293899143,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1996-12-31,1.46705275234021,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1997-3-31,-2.42217904855166,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1997-6-31,10.261728803225,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1997-9-31,7.79649929224787,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1997-12-31,-6.31901045490713,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1998-3-31,-0.405276441030048,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1998-6-31,-1.85029888763279,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1998-9-31,2.68739321134437,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1998-12-31,9.76312713223834,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1999-3-31,3.97647616582724,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1999-6-31,3.47119199742895,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
AGRWTH,1999-9-31,5.7462529730387,12_NZ,REALGDPFORECAST,Quarterly,OECD,REALGDPFORECAST
