Unit,Date,Value,Economy,Measure,Frequency,Dataset,Source
Thousands,2040-12-31,100844.897,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2041-12-31,100711.001,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2042-12-31,100555.327,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2043-12-31,100380.43,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2044-12-31,100187.969,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2045-12-31,99977.432,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2046-12-31,99746.535,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2047-12-31,99494.008,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2048-12-31,99219.639,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2049-12-31,98921.321,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2050-12-31,98596.15,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2051-12-31,98242.053,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2052-12-31,97859.428,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2053-12-31,97448.046,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2054-12-31,97004.331,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2055-12-31,96527.345,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2056-12-31,96020.116,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2057-12-31,95483.023,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2058-12-31,94914.139,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2059-12-31,94314.774,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2060-12-31,93685.459,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2061-12-31,93028.678,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2062-12-31,92346.491,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2063-12-31,91639.556,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2064-12-31,90910.8,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2065-12-31,90162.603,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2066-12-31,89396.753,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2067-12-31,88616.255,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2068-12-31,87821.133,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2069-12-31,87014.876,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2070-12-31,86197.614,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2071-12-31,85368.221,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2072-12-31,84531.69,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2073-12-31,83688.631,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2074-12-31,82838.92,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2075-12-31,81983.0,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2076-12-31,81122.667,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2077-12-31,80258.394,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2078-12-31,79389.721,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2079-12-31,78516.962,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2080-12-31,77639.025,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2081-12-31,76756.556,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2082-12-31,75869.627,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2083-12-31,74979.359,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2084-12-31,74088.023,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2085-12-31,73193.037,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2086-12-31,72293.377,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2087-12-31,71391.348,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2088-12-31,70486.912,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2089-12-31,69580.369,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2090-12-31,68672.379,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2091-12-31,67763.026,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2092-12-31,66852.952,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2093-12-31,65942.917,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2094-12-31,65032.916,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2095-12-31,64122.908,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2096-12-31,63212.385,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2097-12-31,62301.615,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2098-12-31,61391.239,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2099-12-31,60480.953,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2100-12-31,59571.868,21_VN,Population,Yearly,UN,Population forecast Low
Thousands,2023-12-31,98861.432,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2024-12-31,99506.693,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2025-12-31,100122.728,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2026-12-31,100709.905,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2027-12-31,101268.771,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2028-12-31,101800.279,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2029-12-31,102305.24,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2030-12-31,102784.738,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2031-12-31,103239.879,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2032-12-31,103671.329,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2033-12-31,104080.035,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2034-12-31,104467.02,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2035-12-31,104833.105,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2036-12-31,105179.26,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2037-12-31,105506.406,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2038-12-31,105814.69,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2039-12-31,106103.963,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2040-12-31,106374.18,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2041-12-31,106624.841,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2042-12-31,106855.552,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2043-12-31,107065.856,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2044-12-31,107255.114,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2045-12-31,107422.947,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2046-12-31,107569.145,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2047-12-31,107693.627,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2048-12-31,107796.705,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2049-12-31,107878.83,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2050-12-31,107939.952,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2051-12-31,107980.352,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2052-12-31,108000.472,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2053-12-31,108000.654,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2054-12-31,107981.672,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2055-12-31,107944.136,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2056-12-31,107888.534,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2057-12-31,107815.545,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2058-12-31,107725.686,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2059-12-31,107619.989,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2060-12-31,107499.463,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2061-12-31,107364.603,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2062-12-31,107216.009,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2063-12-31,107054.176,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2064-12-31,106879.682,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2065-12-31,106693.141,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2066-12-31,106495.208,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2067-12-31,106286.424,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2068-12-31,106067.196,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2069-12-31,105838.149,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2070-12-31,105599.318,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2071-12-31,105351.151,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2072-12-31,105094.269,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2073-12-31,104829.575,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2074-12-31,104558.052,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2075-12-31,104279.337,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2076-12-31,103994.253,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2077-12-31,103703.67,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2078-12-31,103408.083,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2079-12-31,103108.228,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2080-12-31,102804.766,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2081-12-31,102498.934,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2082-12-31,102191.545,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2083-12-31,101883.48,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2084-12-31,101575.741,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2085-12-31,101268.758,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2086-12-31,100963.361,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2087-12-31,100660.484,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2088-12-31,100360.414,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2089-12-31,100063.614,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2090-12-31,99770.622,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2091-12-31,99481.249,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2092-12-31,99194.697,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2093-12-31,98910.864,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2094-12-31,98629.3,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2095-12-31,98349.192,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2096-12-31,98070.19,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2097-12-31,97791.724,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2098-12-31,97512.455,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2099-12-31,97231.542,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2100-12-31,96949.356,21_VN,Population,Yearly,UN,Population forecast Constant fertility
Thousands,2022-12-31,98271.158,21_VN,Population,Yearly,UN,Population estimate
Thousands,2023-12-31,99112.33,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2024-12-31,99920.37,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2025-12-31,100695.804,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2026-12-31,101439.33,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2027-12-31,102151.607,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2028-12-31,102833.67,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2029-12-31,103486.242,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2030-12-31,104110.148,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2031-12-31,104706.048,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2032-12-31,105274.224,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2033-12-31,105815.221,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2034-12-31,106329.923,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2035-12-31,106819.323,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2036-12-31,107284.622,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2037-12-31,107727.176,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2038-12-31,108147.852,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2039-12-31,108547.693,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2040-12-31,108928.05,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2041-12-31,109289.909,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2042-12-31,109634.97,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2043-12-31,109964.7,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2044-12-31,110279.773,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2045-12-31,110580.984,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2046-12-31,110868.97,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2047-12-31,111144.296,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2048-12-31,111407.834,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2049-12-31,111660.577,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2050-12-31,111902.615,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2051-12-31,112134.32,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2052-12-31,112355.777,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2053-12-31,112566.458,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2054-12-31,112766.154,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2055-12-31,112954.004,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2056-12-31,113128.773,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2057-12-31,113289.584,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2058-12-31,113435.462,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2059-12-31,113565.921,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2060-12-31,113680.683,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2061-12-31,113779.253,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2062-12-31,113861.528,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2063-12-31,113927.589,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2064-12-31,113977.856,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2065-12-31,114013.094,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2066-12-31,114034.413,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2067-12-31,114043.072,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2068-12-31,114040.359,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2069-12-31,114027.865,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2070-12-31,114006.728,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2071-12-31,113978.494,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2072-12-31,113944.783,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2073-12-31,113907.351,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2074-12-31,113867.996,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2075-12-31,113826.98,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2076-12-31,113785.568,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2077-12-31,113745.032,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2078-12-31,113706.091,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2079-12-31,113669.527,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2080-12-31,113635.859,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2081-12-31,113606.029,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2082-12-31,113580.382,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2083-12-31,113559.202,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2084-12-31,113542.791,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2085-12-31,113530.828,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2086-12-31,113523.419,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2087-12-31,113520.661,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2088-12-31,113522.04,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2089-12-31,113527.308,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2090-12-31,113536.321,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2091-12-31,113548.4,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2092-12-31,113562.314,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2093-12-31,113577.553,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2094-12-31,113593.445,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2095-12-31,113609.231,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2096-12-31,113624.663,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2097-12-31,113639.178,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2098-12-31,113651.607,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2099-12-31,113661.512,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2100-12-31,113669.639,21_VN,Population,Yearly,UN,Population forecast Instant replacement
Thousands,2022-12-31,98228.207,21_VN,Population,Yearly,UN,Population estimate
Thousands,2023-12-31,98983.187,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2024-12-31,99705.301,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2025-12-31,100395.72,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2026-12-31,101056.694,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2027-12-31,101691.061,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2028-12-31,102297.567,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2029-12-31,102876.3,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2030-12-31,103429.378,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2031-12-31,103954.204,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2032-12-31,104452.457,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2033-12-31,104926.438,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2034-12-31,105375.531,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2035-12-31,105800.014,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2036-12-31,106201.058,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2037-12-31,106580.864,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2038-12-31,106939.081,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2039-12-31,107276.625,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2040-12-31,107594.936,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2041-12-31,107892.045,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2042-12-31,108169.23,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2043-12-31,108429.752,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2044-12-31,108675.474,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2045-12-31,108906.067,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2046-12-31,109119.514,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2047-12-31,109314.951,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2048-12-31,109492.773,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2049-12-31,109651.498,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2050-12-31,109788.926,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2051-12-31,109903.711,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2052-12-31,109997.204,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2053-12-31,110069.894,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2054-12-31,110118.272,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2055-12-31,110141.481,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2056-12-31,110143.258,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2057-12-31,110123.992,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2058-12-31,110081.072,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2059-12-31,110015.387,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2060-12-31,109926.654,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2061-12-31,109817.139,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2062-12-31,109688.447,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2063-12-31,109540.212,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2064-12-31,109375.019,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2065-12-31,109194.709,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2066-12-31,109000.448,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2067-12-31,108795.282,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2068-12-31,108578.072,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2069-12-31,108352.799,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2070-12-31,108118.826,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2071-12-31,107873.716,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2072-12-31,107624.162,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2073-12-31,107370.341,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2074-12-31,107111.421,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2075-12-31,106848.183,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2076-12-31,106583.08,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2077-12-31,106316.611,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2078-12-31,106048.123,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2079-12-31,105778.078,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2080-12-31,105504.768,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2081-12-31,105228.946,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2082-12-31,104950.576,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2083-12-31,104671.32,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2084-12-31,104394.679,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2085-12-31,104116.152,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2086-12-31,103833.485,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2087-12-31,103549.948,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2088-12-31,103264.995,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2089-12-31,102978.462,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2090-12-31,102690.553,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2091-12-31,102400.831,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2092-12-31,102110.34,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2093-12-31,101819.657,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2094-12-31,101528.06,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2095-12-31,101235.018,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2096-12-31,100938.482,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2097-12-31,100638.167,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2098-12-31,100335.3,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2099-12-31,100028.644,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2100-12-31,99718.841,21_VN,Population,Yearly,UN,Population forecast Zero migration
Thousands,2023-12-31,98855.239,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2024-12-31,99482.832,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2025-12-31,100070.353,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2026-12-31,100619.738,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2027-12-31,101133.579,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2028-12-31,101610.185,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2029-12-31,102049.499,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2030-12-31,102453.297,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2031-12-31,102818.764,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2032-12-31,103147.799,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2033-12-31,103442.686,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2034-12-31,103702.761,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2035-12-31,103928.423,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2036-12-31,104120.75,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2037-12-31,104281.767,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2038-12-31,104411.565,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2039-12-31,104511.529,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2040-12-31,104583.246,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2041-12-31,104625.277,21_VN,Population,Yearly,UN,Population forecast Constant mortality
Thousands,2042-12-31,104638.926,21_VN,Population,Yearly,UN,Population forecast Constant mortality
