economy,date,medium,measure,dataset,unit,fuel,comment,scope,frequency,vehicle_type,transport_type,drive,value
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,15.668738463494435
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,7.800243980901926
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,0.07046586471348765
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,3.2822565178775975
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,bev,17.487486720390905
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,ice_g,8.503694563318092
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_d,2.5737547171717643
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_g,1.1392955860382081
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,18.010467771190083
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,8.866537417478849
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,2.264524709782281
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,1.5751786367157654
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,84.61502090812033
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,21.094233704378286
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,16.63894465854754
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,8.28323404744931
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,0.07482910165461613
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,3.4854934035284466
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,bev,18.74389239922352
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,ice_g,9.114650860883307
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_d,2.75866865559416
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_g,1.2211493976838954
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,19.306186887618367
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,9.504418797035871
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,2.4274404093280033
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,1.6885010166401153
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,86.87121998566592
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,21.399103499427273
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,17.602793687990335
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,8.763059376586408
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,0.07916374898255393
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,3.687398602629783
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,bev,19.986512695980693
