Economy,Transport Type,Medium,Vehicle Type,Drive,Date,Share,Scenario
15_PHL,passenger,road,lt,phev_g,2054,0.02575243635549005,Target
15_PHL,passenger,road,suv,bev,2054,0.9165774402857482,Target
15_PHL,passenger,road,suv,phev_d,2054,0.04919975080848531,Target
15_PHL,passenger,road,suv,phev_g,2054,0.03422280890576647,Target
15_PHL,passenger,road,2w,bev,2055,1.0,Target
15_PHL,passenger,road,bus,bev,2055,0.40644024148752744,Target
15_PHL,passenger,road,car,bev,2055,0.9254252472424201,Target
15_PHL,passenger,road,car,phev_d,2055,0.0015673753562608444,Target
15_PHL,passenger,road,car,phev_g,2055,0.07300737740131899,Target
15_PHL,passenger,road,lt,bev,2055,0.9270860228332718,Target
15_PHL,passenger,road,lt,phev_d,2055,0.05049145091302169,Target
15_PHL,passenger,road,lt,phev_g,2055,0.02242252625370648,Target
15_PHL,passenger,road,suv,bev,2055,0.9274356423972427,Target
15_PHL,passenger,road,suv,phev_d,2055,0.04279595739884201,Target
15_PHL,passenger,road,suv,phev_g,2055,0.029768400203915232,Target
15_PHL,passenger,road,2w,bev,2056,1.0,Target
15_PHL,passenger,road,bus,bev,2056,0.40348088284631983,Target
15_PHL,passenger,road,car,bev,2056,0.9348572154026723,Target
15_PHL,passenger,road,car,phev_d,2056,0.0013691389034566036,Target
15_PHL,passenger,road,car,phev_g,2056,0.06377364569387123,Target
15_PHL,passenger,road,lt,bev,2056,0.9366110055745206,Target
15_PHL,passenger,road,lt,phev_d,2056,0.04389559347642312,Target
15_PHL,passenger,road,lt,phev_g,2056,0.019493400949056255,Target
15_PHL,passenger,road,suv,bev,2056,0.936977726708511,Target
15_PHL,passenger,road,suv,phev_d,2056,0.037168364911677534,Target
15_PHL,passenger,road,suv,phev_g,2056,0.025853908379811497,Target
15_PHL,passenger,road,2w,bev,2057,1.0,Target
15_PHL,passenger,road,bus,bev,2057,0.4005430717849858,Target
15_PHL,passenger,road,car,bev,2057,0.9431695170398878,Target
15_PHL,passenger,road,car,phev_d,2057,0.0011944350491598255,Target
15_PHL,passenger,road,car,phev_g,2057,0.05563604791095236,Target
15_PHL,passenger,road,lt,bev,2057,0.944965573650265,Target
15_PHL,passenger,road,lt,phev_d,2057,0.03811022446642715,Target
15_PHL,passenger,road,lt,phev_g,2057,0.0169242018833079,Target
15_PHL,passenger,road,suv,bev,2057,0.9453389970562335,Target
15_PHL,passenger,road,suv,phev_d,2057,0.03223717580696294,Target
15_PHL,passenger,road,suv,phev_g,2057,0.02242382713680366,Target
15_PHL,passenger,road,2w,bev,2058,1.0,Target
15_PHL,passenger,road,bus,bev,2058,0.3976266514120314,Target
15_PHL,passenger,road,car,bev,2058,0.9504773453618726,Target
15_PHL,passenger,road,car,phev_d,2058,0.0010408427193682966,Target
15_PHL,passenger,road,car,phev_g,2058,0.04848181191875915,Target
15_PHL,passenger,road,lt,bev,2058,0.9522751303509854,Target
15_PHL,passenger,road,lt,phev_d,2058,0.033048504646831546,Target
15_PHL,passenger,road,lt,phev_g,2058,0.014676365002183169,Target
15_PHL,passenger,road,suv,bev,2058,0.9526470256739085,Target
15_PHL,passenger,road,suv,phev_d,2058,0.027927152377779433,Target
15_PHL,passenger,road,suv,phev_g,2058,0.019425821948312248,Target
15_PHL,passenger,road,2w,bev,2059,1.0,Target
15_PHL,passenger,road,bus,bev,2059,0.39473146597831554,Target
15_PHL,passenger,road,car,bev,2059,0.9568884140876898,Target
15_PHL,passenger,road,car,phev_d,2059,0.0009060980402836015,Target
15_PHL,passenger,road,car,phev_g,2059,0.04220548787202658,Target
15_PHL,passenger,road,lt,bev,2059,0.9586563228318956,Target
15_PHL,passenger,road,lt,phev_d,2059,0.028629658227582212,Target
15_PHL,passenger,road,lt,phev_g,2059,0.012714018940522225,Target
15_PHL,passenger,road,suv,bev,2059,0.959020345476774,Target
15_PHL,passenger,road,suv,phev_d,2059,0.02416838799560469,Target
15_PHL,passenger,road,suv,phev_g,2059,0.01681126652762133,Target
15_PHL,passenger,road,2w,bev,2060,1.0,Target
15_PHL,passenger,road,bus,bev,2060,0.39185736086873246,Target
15_PHL,passenger,road,car,bev,2060,0.9625022663525702,Target
15_PHL,passenger,road,car,phev_d,2060,0.000788108863406737,Target
