Economy,Fuel_Type,Date,Value
18_CT,7.08 Fuel oil,1991-12-31,180.19010007662763
18_CT,7.09 LPG,1991-12-31,14.310341441593453
18_CT,7.16 Petroleum coke,1991-12-31,3.2742045019080006
18_CT,8.1 Natural gas,1991-12-31,10.613921416956984
18_CT,17 Electricity,1991-12-31,169.91614727546627
18_CT,19 Total,1991-12-31,526.4910913903453
18_CT,21 Modern renewables,1991-12-31,9.848642926529845
19_THA,1.2 Other bituminous coal,1991-12-31,8.09768988
19_THA,1.4 Anthracite,1991-12-31,0.5847530711267366
19_THA,1.5 Lignite,1991-12-31,51.89409804199485
19_THA,2.1 Coke oven coke,1991-12-31,2.3580886491827573
19_THA,7.01 Motor gasoline,1991-12-31,0.881323109525247
19_THA,7.06 Kerosene,1991-12-31,2.225422938149694
19_THA,7.07 Gas/diesel oil,1991-12-31,13.068900653983045
19_THA,7.08 Fuel oil,1991-12-31,104.37595065764629
19_THA,7.09 LPG,1991-12-31,10.208374272275906
19_THA,7.17 Other products,1991-12-31,12.050184413629442
19_THA,8.1 Natural gas,1991-12-31,15.129464692616477
19_THA,15.1 Fuelwood & woodwaste,1991-12-31,26.57989670259982
19_THA,15.2 Bagasse,1991-12-31,83.16317326455066
19_THA,15.5 Other biomass,1991-12-31,14.813923633482956
19_THA,17 Electricity,1991-12-31,71.32788001169779
19_THA,19 Total,1991-12-31,416.7591239924617
19_THA,20 Total Renewables,1991-12-31,124.55699360063343
19_THA,21 Modern renewables,1991-12-31,131.0777825356685
20_USA,1.2 Other bituminous coal,1991-12-31,1292.0800497624002
20_USA,1.3 Sub-bituminous coal,1991-12-31,133.78835664000002
20_USA,1.5 Lignite,1991-12-31,17.2508636664
20_USA,2.1 Coke oven coke,1991-12-31,148.10880362400002
20_USA,2.3 Coke oven gas,1991-12-31,110.7000010188
20_USA,2.4 Blast furnace gas,1991-12-31,196.00000109280003
20_USA,7.01 Motor gasoline,1991-12-31,94.43839864320002
20_USA,7.06 Kerosene,1991-12-31,11.3442015888
20_USA,7.07 Gas/diesel oil,1991-12-31,670.1405980176
20_USA,7.08 Fuel oil,1991-12-31,287.22899982240006
20_USA,7.09 LPG,1991-12-31,586.803801024
20_USA,8.1 Natural gas,1991-12-31,4314.5739012096
20_USA,15.5 Other biomass,1991-12-31,387.7100017524
20_USA,17 Electricity,1991-12-31,3447.028789797601
20_USA,18 Heat,1991-12-31,186.0169993596
20_USA,19 Total,1991-12-31,11883.2137670196
20_USA,20 Total Renewables,1991-12-31,387.7100017524
20_USA,21 Modern renewables,1991-12-31,794.9155389183962
21_VN,1.4 Anthracite,1991-12-31,47.80655712000001
21_VN,7.06 Kerosene,1991-12-31,0.18233681472
21_VN,7.07 Gas/diesel oil,1991-12-31,9.349124400000004
21_VN,7.08 Fuel oil,1991-12-31,10.16534106
21_VN,8.1 Natural gas,1991-12-31,0.3767440108167456
21_VN,17 Electricity,1991-12-31,11.088720001818553
21_VN,19 Total,1991-12-31,78.96882340735532
21_VN,21 Modern renewables,1991-12-31,7.606050345910223
01_AUS,1.2 Other bituminous coal,1992-12-31,60.48696755520002
01_AUS,1.3 Sub-bituminous coal,1992-12-31,41.43623625
01_AUS,1.5 Lignite,1992-12-31,0.4735187064
01_AUS,2.1 Coke oven coke,1992-12-31,18.413994387600003
01_AUS,2.3 Coke oven gas,1992-12-31,27.028800122400003
01_AUS,2.4 Blast furnace gas,1992-12-31,23.7250004292
01_AUS,2.8 BKB/PB,1992-12-31,7.831133071200001
01_AUS,6.2 Natural gas liquids,1992-12-31,0.0853102368
01_AUS,7.03 Naphtha,1992-12-31,0.3024000036
01_AUS,7.06 Kerosene,1992-12-31,0.0857959056
01_AUS,7.07 Gas/diesel oil,1992-12-31,64.4538098304
01_AUS,7.08 Fuel oil,1992-12-31,36.50819680440001
01_AUS,7.09 LPG,1992-12-31,10.6371054972
01_AUS,7.1 Refinery gas (not liquefied),1992-12-31,0.3848004144
01_AUS,8.1 Natural gas,1992-12-31,237.4380041724
01_AUS,8.3 Gas works gas,1992-12-31,5.204699002800001
01_AUS,15.5 Other biomass,1992-12-31,36.8180032572
01_AUS,16.2 Industrial waste,1992-12-31,7.570002355200001
01_AUS,17 Electricity,1992-12-31,216.6048013824
01_AUS,19 Total,1992-12-31,795.4885793844
01_AUS,20 Total Renewables,1992-12-31,36.8180032572
01_AUS,21 Modern renewables,1992-12-31,58.62331674050672
02_BD,7.06 Kerosene,1992-12-31,0.09526077994752
02_BD,7.07 Gas/diesel oil,1992-12-31,2.20973322590982
02_BD,17 Electricity,1992-12-31,0.9252000001517328
02_BD,19 Total,1992-12-31,3.230194006009073
03_CDA,1.1 Coking coal,1992-12-31,8.635501087200002
03_CDA,1.2 Other bituminous coal,1992-12-31,17.771182423200003
03_CDA,1.3 Sub-bituminous coal,1992-12-31,6.449836575600001
03_CDA,1.4 Anthracite,1992-12-31,7.1742995136
03_CDA,1.5 Lignite,1992-12-31,2.0234971872000003
03_CDA,2.1 Coke oven coke,1992-12-31,36.509544954
03_CDA,2.3 Coke oven gas,1992-12-31,26.39609928
03_CDA,2.4 Blast furnace gas,1992-12-31,27.8629990884
03_CDA,7.06 Kerosene,1992-12-31,0.9636003936
03_CDA,7.07 Gas/diesel oil,1992-12-31,87.8838041448
03_CDA,7.08 Fuel oil,1992-12-31,112.2384029976
03_CDA,7.09 LPG,1992-12-31,25.4000972412
03_CDA,7.16 Petroleum coke,1992-12-31,8.800000459200001
03_CDA,8.1 Natural gas,1992-12-31,698.3981988191999
03_CDA,15.5 Other biomass,1992-12-31,243.90499825440003
03_CDA,16.2 Industrial waste,1992-12-31,1.0000004328
03_CDA,17 Electricity,1992-12-31,602.8523957628
03_CDA,18 Heat,1992-12-31,22.8369968964
03_CDA,19 Total,1992-12-31,1937.1014555112004
03_CDA,20 Total Renewables,1992-12-31,243.90499825440003
03_CDA,21 Modern renewables,1992-12-31,616.9380524959848
04_CHL,1.2 Other bituminous coal,1992-12-31,21.0071182752
04_CHL,2.1 Coke oven coke,1992-12-31,0.5286588624
04_CHL,2.3 Coke oven gas,1992-12-31,2.7099021132
04_CHL,2.4 Blast furnace gas,1992-12-31,1.4610006072
04_CHL,7.03 Naphtha,1992-12-31,0.0449997264
04_CHL,7.06 Kerosene,1992-12-31,2.1900020364
04_CHL,7.07 Gas/diesel oil,1992-12-31,26.06659812
04_CHL,7.08 Fuel oil,1992-12-31,35.0142042132
04_CHL,7.09 LPG,1992-12-31,2.9799004716
04_CHL,7.1 Refinery gas (not liquefied),1992-12-31,0.0480979584
04_CHL,8.1 Natural gas,1992-12-31,0.2637014112
04_CHL,15.5 Other biomass,1992-12-31,44.5300009344
04_CHL,17 Electricity,1992-12-31,47.552397426
04_CHL,19 Total,1992-12-31,184.3965821556
04_CHL,20 Total Renewables,1992-12-31,44.5300009344
04_CHL,21 Modern renewables,1992-12-31,83.85327981464944
05_PRC,1.1 Coking coal,1992-12-31,560.9591423459099
05_PRC,1.2 Other bituminous coal,1992-12-31,5469.615214761063
05_PRC,1.4 Anthracite,1992-12-31,823.8383161419059
05_PRC,1.5 Lignite,1992-12-31,880.1767074226499
05_PRC,2.1 Coke oven coke,1992-12-31,473.7727668902863
05_PRC,2.3 Coke oven gas,1992-12-31,175.98627648
05_PRC,6.1 Crude oil,1992-12-31,43.84542564
05_PRC,7.01 Motor gasoline,1992-12-31,287.24923044
05_PRC,7.06 Kerosene,1992-12-31,9.056048400000002
05_PRC,7.07 Gas/diesel oil,1992-12-31,301.84148448
05_PRC,7.08 Fuel oil,1992-12-31,497.894256
05_PRC,7.09 LPG,1992-12-31,45.0667152
05_PRC,7.1 Refinery gas (not liquefied),1992-12-31,19.2650912784
05_PRC,8.1 Natural gas,1992-12-31,128.75193000000223
05_PRC,8.3 Gas works gas,1992-12-31,22.7500245
05_PRC,17 Electricity,1992-12-31,1489.7880002443253
05_PRC,18 Heat,1992-12-31,528.9640675596
05_PRC,19 Total,1992-12-31,11758.820697784144
05_PRC,21 Modern renewables,1992-12-31,258.1925077113889
06_HKC,7.06 Kerosene,1992-12-31,0.5548894146037889
06_HKC,7.07 Gas/diesel oil,1992-12-31,28.826446828745468
06_HKC,7.08 Fuel oil,1992-12-31,19.292121289164943
06_HKC,7.09 LPG,1992-12-31,0.8744301940392
06_HKC,8.3 Gas works gas,1992-12-31,0.6666299999999992
06_HKC,17 Electricity,1992-12-31,24.19400000556782
06_HKC,19 Total,1992-12-31,74.40851773212121
07_INA,1.2 Other bituminous coal,1992-12-31,50.74726440079298
07_INA,1.4 Anthracite,1992-12-31,2.8615960862244028
07_INA,2.8 BKB/PB,1992-12-31,0.6484034056550402
07_INA,7.06 Kerosene,1992-12-31,16.997610115400654
07_INA,7.07 Gas/diesel oil,1992-12-31,194.89814789066148
07_INA,7.08 Fuel oil,1992-12-31,58.53651375095874
07_INA,7.09 LPG,1992-12-31,4.794298830096143
07_INA,8.1 Natural gas,1992-12-31,201.96302235080623
07_INA,15.5 Other biomass,1992-12-31,355.60068110335226
07_INA,17 Electricity,1992-12-31,63.91663201048233
07_INA,19 Total,1992-12-31,950.9641699444304
07_INA,20 Total Renewables,1992-12-31,355.60068110335226
07_INA,21 Modern renewables,1992-12-31,372.6303850512999
08_JPN,1.1 Coking coal,1992-12-31,0.00711756
08_JPN,1.2 Other bituminous coal,1992-12-31,416.39191380000005
08_JPN,2.1 Coke oven coke,1992-12-31,178.97648904
08_JPN,2.3 Coke oven gas,1992-12-31,190.3340214
08_JPN,2.4 Blast furnace gas,1992-12-31,195.40423620000004
08_JPN,2.5 Other recovered gases,1992-12-31,33.681549960000005
08_JPN,2.7 Coal tar,1992-12-31,5.13217944
08_JPN,6.1 Crude oil,1992-12-31,0.7996788000000001
08_JPN,7.03 Naphtha,1992-12-31,271.92470508
08_JPN,7.06 Kerosene,1992-12-31,167.03029260000005
08_JPN,7.07 Gas/diesel oil,1992-12-31,459.0918309600001
08_JPN,7.08 Fuel oil,1992-12-31,416.13065748000014
08_JPN,7.09 LPG,1992-12-31,191.09978711999997
08_JPN,7.1 Refinery gas (not liquefied),1992-12-31,0.00669888
08_JPN,7.12 White spirit SBP,1992-12-31,3.5068636800000004
08_JPN,7.16 Petroleum coke,1992-12-31,62.09694288
08_JPN,7.17 Other products,1992-12-31,51.29332416
08_JPN,8.1 Natural gas,1992-12-31,210.74802084
08_JPN,15.5 Other biomass,1992-12-31,91.37146716
08_JPN,17 Electricity,1992-12-31,1496.1885678000003
08_JPN,19 Total,1992-12-31,4441.2163448400015
08_JPN,20 Total Renewables,1992-12-31,91.37146716
08_JPN,21 Modern renewables,1992-12-31,244.20156855555263
09_ROK,1.2 Other bituminous coal,1992-12-31,115.7355909828
09_ROK,2.4 Blast furnace gas,1992-12-31,28.09499805
09_ROK,7.03 Naphtha,1992-12-31,0.1295982072
09_ROK,7.06 Kerosene,1992-12-31,14.414398776000002
09_ROK,7.07 Gas/diesel oil,1992-12-31,83.07000572400001
09_ROK,7.08 Fuel oil,1992-12-31,439.54680604679993
09_ROK,7.09 LPG,1992-12-31,10.1600991864
09_ROK,8.1 Natural gas,1992-12-31,4.4064018468
09_ROK,16.1 Biogas,1992-12-31,0.6339987504
09_ROK,16.2 Industrial waste,1992-12-31,18.5410009656
09_ROK,17 Electricity,1992-12-31,246.0563979948
09_ROK,19 Total,1992-12-31,960.7892965308
09_ROK,20 Total Renewables,1992-12-31,0.6339987504
09_ROK,21 Modern renewables,1992-12-31,6.763454213133395
10_MAS,1.2 Other bituminous coal,1992-12-31,28.135296
10_MAS,7.01 Motor gasoline,1992-12-31,0.334944
10_MAS,7.06 Kerosene,1992-12-31,0.293076
10_MAS,7.07 Gas/diesel oil,1992-12-31,117.481608
10_MAS,7.08 Fuel oil,1992-12-31,41.700528000000006
10_MAS,7.09 LPG,1992-12-31,6.280200000000001
10_MAS,8.1 Natural gas,1992-12-31,28.428372000000486
10_MAS,17 Electricity,1992-12-31,47.603916000000005
10_MAS,19 Total,1992-12-31,270.25794000000053
10_MAS,21 Modern renewables,1992-12-31,6.77684206251038
11_MEX,2.1 Coke oven coke,1992-12-31,15.4920308544
11_MEX,2.3 Coke oven gas,1992-12-31,13.539600410400002
11_MEX,7.06 Kerosene,1992-12-31,1.8396003708
11_MEX,7.07 Gas/diesel oil,1992-12-31,71.5680036432
11_MEX,7.08 Fuel oil,1992-12-31,211.170594564
11_MEX,7.09 LPG,1992-12-31,18.4470031188
11_MEX,8.1 Natural gas,1992-12-31,473.2416072287999
11_MEX,15.5 Other biomass,1992-12-31,49.7449994652
11_MEX,17 Electricity,1992-12-31,208.7711980992
11_MEX,19 Total,1992-12-31,1063.8536377967998
11_MEX,20 Total Renewables,1992-12-31,49.7839995072
11_MEX,21 Modern renewables,1992-12-31,103.34541440971256
12_NZ,1.2 Other bituminous coal,1992-12-31,1.6964913600000002
12_NZ,1.3 Sub-bituminous coal,1992-12-31,17.42211216
12_NZ,1.5 Lignite,1992-12-31,1.8714996
12_NZ,2.3 Coke oven gas,1992-12-31,0.6137848800000001
12_NZ,7.01 Motor gasoline,1992-12-31,1.2937212
12_NZ,7.06 Kerosene,1992-12-31,0.2143641599999999
12_NZ,7.07 Gas/diesel oil,1992-12-31,9.45714384
12_NZ,7.08 Fuel oil,1992-12-31,1.15011396
12_NZ,7.09 LPG,1992-12-31,0.95417172
12_NZ,8.1 Natural gas,1992-12-31,54.11145924000001
12_NZ,11 Geothermal,1992-12-31,4.7775574800000005
12_NZ,15.5 Other biomass,1992-12-31,7.926868440000001
12_NZ,16.1 Biogas,1992-12-31,0.04563612
12_NZ,17 Electricity,1992-12-31,40.7312838
12_NZ,19 Total,1992-12-31,142.26620796000003
12_NZ,20 Total Renewables,1992-12-31,12.74964336
12_NZ,21 Modern renewables,1992-12-31,42.41713242480172
13_PNG,7.07 Gas/diesel oil,1992-12-31,3.391308
13_PNG,7.08 Fuel oil,1992-12-31,0.083736
13_PNG,7.09 LPG,1992-12-31,0.041868
13_PNG,15.2 Bagasse,1992-12-31,0.7245003135636002
13_PNG,17 Electricity,1992-12-31,4.354272000714102
13_PNG,19 Total,1992-12-31,8.595684314277703
13_PNG,20 Total Renewables,1992-12-31,0.7245003135636002
13_PNG,21 Modern renewables,1992-12-31,1.8767527812850373
14_PE,1.2 Other bituminous coal,1992-12-31,8.1590035312152
14_PE,2.1 Coke oven coke,1992-12-31,3.4730015031144004
14_PE,7.01 Motor gasoline,1992-12-31,0.5020002172656001
14_PE,7.06 Kerosene,1992-12-31,2.1330009231624003
14_PE,7.07 Gas/diesel oil,1992-12-31,12.3010053238728
14_PE,7.08 Fuel oil,1992-12-31,21.715009398252
14_PE,7.09 LPG,1992-12-31,0.0840000363552
14_PE,8.1 Natural gas,1992-12-31,0.4180000000000071
14_PE,15.1 Fuelwood & woodwaste,1992-12-31,1.6580007175824
14_PE,15.2 Bagasse,1992-12-31,4.9370021367336
14_PE,17 Electricity,1992-12-31,20.376000003341662
14_PE,19 Total,1992-12-31,75.75602379089528
14_PE,20 Total Renewables,1992-12-31,6.595002854316
14_PE,21 Modern renewables,1992-12-31,21.84672302142634
15_RP,1.3 Sub-bituminous coal,1992-12-31,22.529812351737604
15_RP,7.06 Kerosene,1992-12-31,1.0318822939824244
15_RP,7.07 Gas/diesel oil,1992-12-31,16.565310996549062
15_RP,7.08 Fuel oil,1992-12-31,52.29825951321661
15_RP,7.09 LPG,1992-12-31,0.2610289050748013
15_RP,15.1 Fuelwood & woodwaste,1992-12-31,5.197874629088688
15_RP,15.2 Bagasse,1992-12-31,9.102972354898103
15_RP,15.5 Other biomass,1992-12-31,8.796383224548181
15_RP,17 Electricity,1992-12-31,31.89240000523036
15_RP,19 Total,1992-12-31,147.67592427432584
15_RP,20 Total Renewables,1992-12-31,23.09723020853497
15_RP,21 Modern renewables,1992-12-31,35.5977689040524
16_RUS,1.2 Other bituminous coal,1992-12-31,55.54411939800001
16_RUS,1.5 Lignite,1992-12-31,5.1881067144
16_RUS,2.1 Coke oven coke,1992-12-31,159.46644065400002
16_RUS,2.3 Coke oven gas,1992-12-31,87.9452998632
16_RUS,2.4 Blast furnace gas,1992-12-31,204.8999990832
16_RUS,2.8 BKB/PB,1992-12-31,1.1430215208
16_RUS,3 Peat,1992-12-31,0.1594375308
16_RUS,6.1 Crude oil,1992-12-31,2.608774146
16_RUS,7.07 Gas/diesel oil,1992-12-31,254.4072008688
16_RUS,7.08 Fuel oil,1992-12-31,340.3999991124
16_RUS,7.09 LPG,1992-12-31,1.5179997024000005
16_RUS,7.1 Refinery gas (not liquefied),1992-12-31,38.263500144000005
16_RUS,7.16 Petroleum coke,1992-12-31,33.536000044800005
16_RUS,8.1 Natural gas,1992-12-31,1138.1418012132
16_RUS,16.2 Industrial waste,1992-12-31,36.8099980956
16_RUS,17 Electricity,1992-12-31,1508.9436037584
16_RUS,18 Heat,1992-12-31,4088.304001818
16_RUS,19 Total,1992-12-31,7957.279303668
16_RUS,21 Modern renewables,1992-12-31,309.3416129674964
17_SIN,2.1 Coke oven coke,1992-12-31,0.7613988876000001
17_SIN,7.06 Kerosene,1992-12-31,1.5330010068
17_SIN,7.08 Fuel oil,1992-12-31,3.4169982048000005
17_SIN,17 Electricity,1992-12-31,20.2067988948
17_SIN,19 Total,1992-12-31,25.918196994
17_SIN,21 Modern renewables,1992-12-31,0.2801100899188639
18_CT,1.2 Other bituminous coal,1992-12-31,119.51040465694491
18_CT,2.1 Coke oven coke,1992-12-31,10.082083223374848
18_CT,2.3 Coke oven gas,1992-12-31,10.7660443420152
18_CT,2.4 Blast furnace gas,1992-12-31,4.354436809195201
18_CT,2.5 Other recovered gases,1992-12-31,0.962803896768
18_CT,7.01 Motor gasoline,1992-12-31,0.3677151965561101
18_CT,7.03 Naphtha,1992-12-31,0.00527411196
18_CT,7.06 Kerosene,1992-12-31,0.19696779666
18_CT,7.07 Gas/diesel oil,1992-12-31,8.315973749977694
18_CT,7.08 Fuel oil,1992-12-31,189.56833618336705
18_CT,7.09 LPG,1992-12-31,16.06733090162586
18_CT,7.16 Petroleum coke,1992-12-31,3.3872160728880005
18_CT,7.17 Other products,1992-12-31,1.5292561554939843
18_CT,8.1 Natural gas,1992-12-31,12.155992088626972
18_CT,17 Electricity,1992-12-31,181.658375831792
18_CT,19 Total,1992-12-31,558.9282110172459
18_CT,21 Modern renewables,1992-12-31,14.810676245284034
19_THA,1.2 Other bituminous coal,1992-12-31,0.68579784
19_THA,1.4 Anthracite,1992-12-31,0.5782625611333201
19_THA,1.5 Lignite,1992-12-31,58.00230461491028
19_THA,2.1 Coke oven coke,1992-12-31,2.020768387420142
19_THA,7.01 Motor gasoline,1992-12-31,0.6795933102230284
19_THA,7.06 Kerosene,1992-12-31,2.310929825978492
19_THA,7.07 Gas/diesel oil,1992-12-31,14.58335129161919
19_THA,7.08 Fuel oil,1992-12-31,127.71197451546271
19_THA,7.09 LPG,1992-12-31,12.306898136034423
19_THA,7.17 Other products,1992-12-31,13.866572505389762
19_THA,8.1 Natural gas,1992-12-31,18.45761545650644
19_THA,15.1 Fuelwood & woodwaste,1992-12-31,28.22793481293588
19_THA,15.2 Bagasse,1992-12-31,78.59934058539837
19_THA,15.5 Other biomass,1992-12-31,20.918153472405663
19_THA,17 Electricity,1992-12-31,73.46196001204777
19_THA,19 Total,1992-12-31,452.4114573274655
19_THA,20 Total Renewables,1992-12-31,127.74542887073991
19_THA,21 Modern renewables,1992-12-31,133.20049306540326
20_USA,1.2 Other bituminous coal,1992-12-31,913.1944868208
20_USA,1.3 Sub-bituminous coal,1992-12-31,74.7431848404
20_USA,1.5 Lignite,1992-12-31,17.517282310800002
20_USA,2.1 Coke oven coke,1992-12-31,162.8187360516
20_USA,2.4 Blast furnace gas,1992-12-31,151.9999987968
20_USA,7.01 Motor gasoline,1992-12-31,97.2608000724
20_USA,7.06 Kerosene,1992-12-31,6.219600256800001
20_USA,7.07 Gas/diesel oil,1992-12-31,653.1431990364
20_USA,7.08 Fuel oil,1992-12-31,422.6226007032
20_USA,7.09 LPG,1992-12-31,593.1420007644
20_USA,8.1 Natural gas,1992-12-31,4271.5484980308
20_USA,15.5 Other biomass,1992-12-31,499.9999986864
20_USA,17 Electricity,1992-12-31,3545.2799983440004
20_USA,18 Heat,1992-12-31,235.200000474
20_USA,19 Total,1992-12-31,11644.690385188802
20_USA,20 Total Renewables,1992-12-31,499.9999986864
20_USA,21 Modern renewables,1992-12-31,876.5377253440082
21_VN,1.4 Anthracite,1992-12-31,51.9330672
21_VN,7.06 Kerosene,1992-12-31,0.1253025504
21_VN,7.07 Gas/diesel oil,1992-12-31,9.349124400000004
21_VN,7.08 Fuel oil,1992-12-31,11.410076700000005
21_VN,7.09 LPG,1992-12-31,0.0136657152
21_VN,8.1 Natural gas,1992-12-31,0.6140927376312952
21_VN,17 Electricity,1992-12-31,11.508840001887451
21_VN,19 Total,1992-12-31,84.95416930511875
21_VN,21 Modern renewables,1992-12-31,8.57194693585754
01_AUS,1.2 Other bituminous coal,1993-12-31,57.64785242040001
01_AUS,1.3 Sub-bituminous coal,1993-12-31,49.359252834
01_AUS,1.5 Lignite,1993-12-31,0.5074024788000001
01_AUS,2.1 Coke oven coke,1993-12-31,17.090999082
01_AUS,2.3 Coke oven gas,1993-12-31,26.5050021348
01_AUS,2.4 Blast furnace gas,1993-12-31,23.9400009828
01_AUS,2.8 BKB/PB,1993-12-31,7.474212558000001
01_AUS,6.2 Natural gas liquids,1993-12-31,0.1279653552
01_AUS,7.03 Naphtha,1993-12-31,0.3024000036
01_AUS,7.06 Kerosene,1993-12-31,0.0857959056
01_AUS,7.07 Gas/diesel oil,1993-12-31,67.98960429840001
01_AUS,7.08 Fuel oil,1993-12-31,35.3579949216
01_AUS,7.09 LPG,1993-12-31,11.6864934228
01_AUS,7.1 Refinery gas (not liquefied),1993-12-31,0.3848004144
01_AUS,8.1 Natural gas,1993-12-31,240.5808004716
01_AUS,8.3 Gas works gas,1993-12-31,6.358501533600001
01_AUS,15.5 Other biomass,1993-12-31,49.580001864
01_AUS,16.2 Industrial waste,1993-12-31,8.1340019964
01_AUS,17 Electricity,1993-12-31,223.55640081720003
01_AUS,19 Total,1993-12-31,826.6694834951998
01_AUS,20 Total Renewables,1993-12-31,49.580001864
01_AUS,21 Modern renewables,1993-12-31,73.16328754897259
02_BD,7.06 Kerosene,1993-12-31,0.09187262042112
02_BD,7.07 Gas/diesel oil,1993-12-31,2.2822245994041004
02_BD,17 Electricity,1993-12-31,0.9627906961578978
02_BD,19 Total,1993-12-31,3.336887915983118
03_CDA,1.1 Coking coal,1993-12-31,8.635501087200002
03_CDA,1.2 Other bituminous coal,1993-12-31,15.8947214652
03_CDA,1.3 Sub-bituminous coal,1993-12-31,6.189061737600001
03_CDA,1.4 Anthracite,1993-12-31,6.0109008372
03_CDA,1.5 Lignite,1993-12-31,2.2229982072
03_CDA,2.1 Coke oven coke,1993-12-31,40.1796645264
03_CDA,2.3 Coke oven gas,1993-12-31,23.6546998704
03_CDA,2.4 Blast furnace gas,1993-12-31,24.9689991924
03_CDA,7.06 Kerosene,1993-12-31,1.357800174
03_CDA,7.07 Gas/diesel oil,1993-12-31,93.4643982384
03_CDA,7.08 Fuel oil,1993-12-31,110.590198002
03_CDA,7.09 LPG,1993-12-31,26.1096007428
03_CDA,7.16 Petroleum coke,1993-12-31,10.6560005256
03_CDA,8.1 Natural gas,1993-12-31,698.1318011088
03_CDA,15.5 Other biomass,1993-12-31,234.59100110640003
03_CDA,16.2 Industrial waste,1993-12-31,2.0000008656
03_CDA,17 Electricity,1993-12-31,622.5839970444001
03_CDA,18 Heat,1993-12-31,16.334000521200004
03_CDA,19 Total,1993-12-31,1943.5753452528
03_CDA,20 Total Renewables,1993-12-31,234.59100110640003
03_CDA,21 Modern renewables,1993-12-31,620.0018201852417
04_CHL,1.2 Other bituminous coal,1993-12-31,19.2542097852
04_CHL,2.1 Coke oven coke,1993-12-31,0.9181903608000002
04_CHL,2.3 Coke oven gas,1993-12-31,3.1247972460000004
04_CHL,2.4 Blast furnace gas,1993-12-31,1.3789979424
04_CHL,7.03 Naphtha,1993-12-31,0.1799989056
04_CHL,7.06 Kerosene,1993-12-31,2.4965972136000003
04_CHL,7.07 Gas/diesel oil,1993-12-31,29.7471009564
04_CHL,7.08 Fuel oil,1993-12-31,37.8282027348
04_CHL,7.09 LPG,1993-12-31,4.209701796
04_CHL,7.1 Refinery gas (not liquefied),1993-12-31,0.0480979584
04_CHL,8.1 Natural gas,1993-12-31,0.2070037656
04_CHL,15.5 Other biomass,1993-12-31,29.6480035872
04_CHL,17 Electricity,1993-12-31,49.7016032832
04_CHL,19 Total,1993-12-31,178.74250553520002
04_CHL,20 Total Renewables,1993-12-31,29.6480035872
04_CHL,21 Modern renewables,1993-12-31,70.23671447989202
05_PRC,1.1 Coking coal,1993-12-31,559.362949411959
05_PRC,1.2 Other bituminous coal,1993-12-31,5589.208780910323
05_PRC,1.4 Anthracite,1993-12-31,878.5266869175263
05_PRC,1.5 Lignite,1993-12-31,938.5881914861948
05_PRC,2.1 Coke oven coke,1993-12-31,568.6104281485303
05_PRC,2.3 Coke oven gas,1993-12-31,210.202313328
05_PRC,6.1 Crude oil,1993-12-31,43.86368008800001
05_PRC,7.01 Motor gasoline,1993-12-31,338.12697283200004
05_PRC,7.06 Kerosene,1993-12-31,10.781009999999998
05_PRC,7.07 Gas/diesel oil,1993-12-31,310.06226628
05_PRC,7.08 Fuel oil,1993-12-31,435.38114519999993
05_PRC,7.09 LPG,1993-12-31,59.78247983999999
05_PRC,7.1 Refinery gas (not liquefied),1993-12-31,22.703392968300005
05_PRC,8.1 Natural gas,1993-12-31,170.09279424000297
05_PRC,8.3 Gas works gas,1993-12-31,35.129994354000004
05_PRC,17 Electricity,1993-12-31,1653.5520002711828
05_PRC,18 Heat,1993-12-31,635.3117388349199
05_PRC,19 Total,1993-12-31,12459.28682511094
05_PRC,21 Modern renewables,1993-12-31,299.47964718316445
06_HKC,7.06 Kerosene,1993-12-31,0.4709480666805034
06_HKC,7.07 Gas/diesel oil,1993-12-31,32.581869967557594
06_HKC,7.08 Fuel oil,1993-12-31,5.556587426755021
06_HKC,7.09 LPG,1993-12-31,0.800982328
06_HKC,8.3 Gas works gas,1993-12-31,0.7200900000000019
06_HKC,17 Electricity,1993-12-31,23.23300000341022
06_HKC,19 Total,1993-12-31,63.363477792403344
07_INA,1.2 Other bituminous coal,1993-12-31,86.34561876256183
07_INA,1.4 Anthracite,1993-12-31,1.7608938940907388
07_INA,2.8 BKB/PB,1993-12-31,0.6484034056550402
07_INA,7.06 Kerosene,1993-12-31,17.1755897311343
07_INA,7.07 Gas/diesel oil,1993-12-31,206.4832694175541
07_INA,7.08 Fuel oil,1993-12-31,67.54119517041255
07_INA,7.09 LPG,1993-12-31,4.323013263905948
07_INA,8.1 Natural gas,1993-12-31,244.6593391639928
07_INA,15.5 Other biomass,1993-12-31,364.2711851273255
07_INA,17 Electricity,1993-12-31,70.38514801154318
07_INA,19 Total,1993-12-31,1063.593655948176
07_INA,20 Total Renewables,1993-12-31,364.2711851273255
07_INA,21 Modern renewables,1993-12-31,381.9706273881936
08_JPN,1.1 Coking coal,1993-12-31,0.09336564
08_JPN,1.2 Other bituminous coal,1993-12-31,413.07973632
08_JPN,2.1 Coke oven coke,1993-12-31,162.15643872
08_JPN,2.3 Coke oven gas,1993-12-31,188.06561316
08_JPN,2.4 Blast furnace gas,1993-12-31,190.38593772
08_JPN,2.5 Other recovered gases,1993-12-31,34.23630096
08_JPN,2.7 Coal tar,1993-12-31,5.4466081200000005
08_JPN,6.1 Crude oil,1993-12-31,0.8386160400000001
08_JPN,7.03 Naphtha,1993-12-31,269.6320134
