Economy,Fuel,Date,Value,Transport Type,Frequency,Unit,Source,Dataset,Measure,Vehicle Type,Drive,Medium
16_RUS,7.05 Kerosene type jet fuel,2019-12-31,245.0999988972,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,7.05 Kerosene type jet fuel,2019-12-31,245.0999988972,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
16_RUS,7.07 Gas/diesel oil,2019-12-31,855.9882120096,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,7.07 Gas/diesel oil,2019-12-31,616.4995299444,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
16_RUS,7.07 Gas/diesel oil,2019-12-31,164.5339800888,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
16_RUS,7.07 Gas/diesel oil,2019-12-31,17.1064567476,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
16_RUS,7.07 Gas/diesel oil,2019-12-31,8.6537639088,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
16_RUS,7.07 Gas/diesel oil,2019-12-31,49.19448132,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
16_RUS,7.08 Fuel oil,2019-12-31,12.6327981456,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,7.08 Fuel oil,2019-12-31,0.0871984836,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
16_RUS,7.08 Fuel oil,2019-12-31,7.860001057200001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
16_RUS,7.08 Fuel oil,2019-12-31,0.0119993688,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
16_RUS,7.08 Fuel oil,2019-12-31,4.673599236,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
16_RUS,7.09 LPG,2019-12-31,56.163242448,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,7.09 LPG,2019-12-31,55.6590805524,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
16_RUS,7.09 LPG,2019-12-31,0.0676210068,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
16_RUS,7.09 LPG,2019-12-31,0.124201422,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
16_RUS,7.09 LPG,2019-12-31,0.0391005252,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
16_RUS,7.09 LPG,2019-12-31,0.2732389416,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
16_RUS,8.1 Natural gas,2019-12-31,1182.2795701632,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,8.1 Natural gas,2019-12-31,8.7022177452,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
16_RUS,8.1 Natural gas,2019-12-31,1156.6766350224002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
16_RUS,8.1 Natural gas,2019-12-31,16.9007173956,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
16_RUS,17 Electricity,2019-12-31,293.86115897760004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,17 Electricity,2019-12-31,190.371242052,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
16_RUS,17 Electricity,2019-12-31,80.284318344,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
16_RUS,17 Electricity,2019-12-31,23.205598581600004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
16_RUS,19 Total,2019-12-31,4151.086344792,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,19 Total,2019-12-31,245.1439979784,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
16_RUS,19 Total,2019-12-31,2173.9277891376,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
16_RUS,19 Total,2019-12-31,356.25684259800005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
16_RUS,19 Total,2019-12-31,25.6758608232,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
16_RUS,19 Total,2019-12-31,1246.8670184628002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
16_RUS,19 Total,2019-12-31,103.21483579200002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
16_RUS,21 Modern renewables,2019-12-31,51.63907024797201,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,21 Modern renewables,2019-12-31,33.45319257475011,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
16_RUS,21 Modern renewables,2019-12-31,14.108048743836829,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
16_RUS,21 Modern renewables,2019-12-31,4.077828929385069,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
17_SIN,7.01 Motor gasoline,2019-12-31,28.36671690794209,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
17_SIN,7.01 Motor gasoline,2019-12-31,28.36671690794209,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
17_SIN,7.07 Gas/diesel oil,2019-12-31,34.6477043487212,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
17_SIN,7.07 Gas/diesel oil,2019-12-31,32.77035960005935,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
17_SIN,7.07 Gas/diesel oil,2019-12-31,1.877344748661848,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
17_SIN,8.1 Natural gas,2019-12-31,0.1141600506876221,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
17_SIN,8.1 Natural gas,2019-12-31,0.1141600506876221,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
17_SIN,17 Electricity,2019-12-31,10.87524000178354,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
17_SIN,17 Electricity,2019-12-31,10.87524000178354,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
17_SIN,19 Total,2019-12-31,74.00382130913445,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
17_SIN,19 Total,2019-12-31,61.251236558689065,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
17_SIN,19 Total,2019-12-31,10.87524000178354,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
17_SIN,19 Total,2019-12-31,1.877344748661848,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
17_SIN,21 Modern renewables,2019-12-31,0.1888090142319303,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
17_SIN,21 Modern renewables,2019-12-31,0.1888090142319303,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
18_CT,7.01 Motor gasoline,2019-12-31,279.0936275029175,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,7.01 Motor gasoline,2019-12-31,279.0936275029175,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
18_CT,7.05 Kerosene type jet fuel,2019-12-31,10.49342139425088,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,7.05 Kerosene type jet fuel,2019-12-31,10.49342139425088,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
18_CT,7.07 Gas/diesel oil,2019-12-31,159.29965802502258,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,7.07 Gas/diesel oil,2019-12-31,158.5826790075975,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
18_CT,7.07 Gas/diesel oil,2019-12-31,0.00467749296,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
18_CT,7.07 Gas/diesel oil,2019-12-31,0.7123015244651041,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
18_CT,7.08 Fuel oil,2019-12-31,1.43907576581088,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,7.08 Fuel oil,2019-12-31,1.43907576581088,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
18_CT,7.09 LPG,2019-12-31,0.9251481929333372,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,7.09 LPG,2019-12-31,0.9251481929333372,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
18_CT,16.5 Biogasoline,2019-12-31,0.002372094342,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,16.5 Biogasoline,2019-12-31,0.002372094342,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
18_CT,17 Electricity,2019-12-31,5.396814234885079,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,17 Electricity,2019-12-31,5.263250987663175,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
18_CT,17 Electricity,2019-12-31,0.1335632472219044,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
18_CT,19 Total,2019-12-31,456.6501172101623,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,19 Total,2019-12-31,10.49342139425088,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
18_CT,19 Total,2019-12-31,438.6038267977904,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
18_CT,19 Total,2019-12-31,5.267928480623175,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
18_CT,19 Total,2019-12-31,2.151377290275984,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
18_CT,19 Total,2019-12-31,0.1335632472219044,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
18_CT,20 Total Renewables,2019-12-31,0.002372094342,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,20 Total Renewables,2019-12-31,0.002372094342,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
18_CT,21 Modern renewables,2019-12-31,0.3237729051680226,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
18_CT,21 Modern renewables,2019-12-31,0.002372094342,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
18_CT,21 Modern renewables,2019-12-31,0.3134466115363391,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
18_CT,21 Modern renewables,2019-12-31,0.0079541992896834,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
19_THA,7.01 Motor gasoline,2019-12-31,319.8320962129363,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,7.01 Motor gasoline,2019-12-31,319.8320962129363,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
19_THA,7.05 Kerosene type jet fuel,2019-12-31,30.2580036,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,7.05 Kerosene type jet fuel,2019-12-31,30.2580036,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
19_THA,7.07 Gas/diesel oil,2019-12-31,565.6271193893655,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,7.07 Gas/diesel oil,2019-12-31,554.4810204293656,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
19_THA,7.07 Gas/diesel oil,2019-12-31,3.02328828,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
19_THA,7.07 Gas/diesel oil,2019-12-31,8.122810679999999,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
19_THA,7.08 Fuel oil,2019-12-31,49.519377000000006,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,7.08 Fuel oil,2019-12-31,49.519377000000006,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
19_THA,7.09 LPG,2019-12-31,50.43352291200001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,7.09 LPG,2019-12-31,50.43352291200001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
19_THA,8.1 Natural gas,2019-12-31,72.1858078512012,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,8.1 Natural gas,2019-12-31,72.1858078512012,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
19_THA,16.5 Biogasoline,2019-12-31,34.249698720000005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,16.5 Biogasoline,2019-12-31,34.249698720000005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
19_THA,16.6 Biodiesel,2019-12-31,64.541531664,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,16.6 Biodiesel,2019-12-31,64.541531664,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
19_THA,17 Electricity,2019-12-31,0.774000000126936,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,17 Electricity,2019-12-31,0.774000000126936,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
19_THA,19 Total,2019-12-31,1187.4211573496298,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,19 Total,2019-12-31,30.2580036,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
19_THA,19 Total,2019-12-31,1095.723677789503,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
19_THA,19 Total,2019-12-31,3.797288280126936,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
19_THA,19 Total,2019-12-31,57.642187680000006,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
19_THA,20 Total Renewables,2019-12-31,98.79123038400002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,20 Total Renewables,2019-12-31,98.79123038400002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
19_THA,21 Modern renewables,2019-12-31,98.93008722293249,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
19_THA,21 Modern renewables,2019-12-31,98.79123038400002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
19_THA,21 Modern renewables,2019-12-31,0.1388568389324613,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
20_USA,7.01 Motor gasoline,2019-12-31,15688.8795366,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,7.01 Motor gasoline,2019-12-31,15490.67056308,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
20_USA,7.01 Motor gasoline,2019-12-31,198.20897352000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
20_USA,7.02 Aviation gasoline,2019-12-31,22.218928920000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,7.02 Aviation gasoline,2019-12-31,22.218928920000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
20_USA,7.05 Kerosene type jet fuel,2019-12-31,2501.86462668,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,7.05 Kerosene type jet fuel,2019-12-31,2501.86462668,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
20_USA,7.07 Gas/diesel oil,2019-12-31,5847.68095128,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,7.07 Gas/diesel oil,2019-12-31,5138.12637072,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
20_USA,7.07 Gas/diesel oil,2019-12-31,562.8022164,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
20_USA,7.07 Gas/diesel oil,2019-12-31,146.75236416,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
20_USA,7.08 Fuel oil,2019-12-31,14.352769080000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,7.08 Fuel oil,2019-12-31,14.352769080000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
20_USA,7.09 LPG,2019-12-31,3.16898892,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,7.09 LPG,2019-12-31,3.16898892,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
20_USA,8.1 Natural gas,2019-12-31,981.15522732,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,8.1 Natural gas,2019-12-31,50.41744560000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
20_USA,8.1 Natural gas,2019-12-31,930.73778172,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
20_USA,16.5 Biogasoline,2019-12-31,1368.38733516,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,16.5 Biogasoline,2019-12-31,1368.38733516,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
20_USA,16.6 Biodiesel,2019-12-31,204.54276456,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,16.6 Biodiesel,2019-12-31,182.82080880000004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
20_USA,16.6 Biodiesel,2019-12-31,17.20900404,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
20_USA,16.6 Biodiesel,2019-12-31,4.51295172,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
20_USA,17 Electricity,2019-12-31,49.8166398,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,17 Electricity,2019-12-31,23.41509768,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
20_USA,17 Electricity,2019-12-31,26.40154212,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
20_USA,19 Total,2019-12-31,26682.068187,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,19 Total,2019-12-31,2524.0835556,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
20_USA,19 Total,2019-12-31,22257.00660996,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
20_USA,19 Total,2019-12-31,606.41276256,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
20_USA,19 Total,2019-12-31,363.82747716000006,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
20_USA,19 Total,2019-12-31,930.73778172,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
20_USA,20 Total Renewables,2019-12-31,1572.93009972,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,20 Total Renewables,2019-12-31,1551.20814396,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
20_USA,20 Total Renewables,2019-12-31,17.20900404,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
20_USA,20 Total Renewables,2019-12-31,4.51295172,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
20_USA,21 Modern renewables,2019-12-31,1581.672066323565,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
20_USA,21 Modern renewables,2019-12-31,1555.3170923507298,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
20_USA,21 Modern renewables,2019-12-31,21.84202225283528,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
20_USA,21 Modern renewables,2019-12-31,4.51295172,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
21_VN,7.01 Motor gasoline,2019-12-31,283.6389528,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
21_VN,7.01 Motor gasoline,2019-12-31,283.6389528,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
21_VN,7.05 Kerosene type jet fuel,2019-12-31,36.26773252133291,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
21_VN,7.05 Kerosene type jet fuel,2019-12-31,36.26773252133291,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
21_VN,7.07 Gas/diesel oil,2019-12-31,261.60213409755545,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
21_VN,7.07 Gas/diesel oil,2019-12-31,210.7891435431741,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
21_VN,7.07 Gas/diesel oil,2019-12-31,2.1907197724072844,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
21_VN,7.07 Gas/diesel oil,2019-12-31,48.62227078197403,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
21_VN,7.08 Fuel oil,2019-12-31,9.49771219052488,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
21_VN,7.08 Fuel oil,2019-12-31,9.49771219052488,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
21_VN,8.1 Natural gas,2019-12-31,1.431884980280205,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
21_VN,8.1 Natural gas,2019-12-31,1.431884980280205,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
21_VN,16.5 Biogasoline,2019-12-31,3.2696,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
21_VN,16.5 Biogasoline,2019-12-31,3.2696,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
21_VN,19 Total,2019-12-31,595.7080165896934,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
21_VN,19 Total,2019-12-31,36.26773252133291,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
21_VN,19 Total,2019-12-31,499.1295813234544,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
21_VN,19 Total,2019-12-31,2.1907197724072844,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
21_VN,19 Total,2019-12-31,58.11998297249892,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
21_VN,20 Total Renewables,2019-12-31,3.2696,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
21_VN,20 Total Renewables,2019-12-31,3.2696,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
21_VN,21 Modern renewables,2019-12-31,3.2696,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
21_VN,21 Modern renewables,2019-12-31,3.2696,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
01_AUS,7.01 Motor gasoline,2020-12-31,514.9977526800001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,7.01 Motor gasoline,2020-12-31,503.7591254400001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
01_AUS,7.01 Motor gasoline,2020-12-31,0.03851856,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
01_AUS,7.01 Motor gasoline,2020-12-31,11.028449880000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
01_AUS,7.01 Motor gasoline,2020-12-31,0.1716588,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
01_AUS,7.02 Aviation gasoline,2020-12-31,1.904994,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,7.02 Aviation gasoline,2020-12-31,1.904994,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
01_AUS,7.05 Kerosene type jet fuel,2020-12-31,97.48210176,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,7.05 Kerosene type jet fuel,2020-12-31,97.48210176,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
01_AUS,7.06 Kerosene,2020-12-31,0.01381644,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,7.06 Kerosene,2020-12-31,0.01381644,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
01_AUS,7.07 Gas/diesel oil,2020-12-31,639.03212136,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,7.07 Gas/diesel oil,2020-12-31,572.22293508,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
01_AUS,7.07 Gas/diesel oil,2020-12-31,46.74939012,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
01_AUS,7.07 Gas/diesel oil,2020-12-31,13.452607080000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
01_AUS,7.07 Gas/diesel oil,2020-12-31,6.60718908,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
01_AUS,7.08 Fuel oil,2020-12-31,5.393017080000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,7.08 Fuel oil,2020-12-31,0.00167472,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
01_AUS,7.08 Fuel oil,2020-12-31,5.363709480000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
01_AUS,7.08 Fuel oil,2020-12-31,0.02763288,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
01_AUS,7.09 LPG,2020-12-31,14.692318560000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,7.09 LPG,2020-12-31,13.01634252,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
01_AUS,7.09 LPG,2020-12-31,0.03893724,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
01_AUS,7.09 LPG,2020-12-31,1.6370388000000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
01_AUS,7.17 Other products,2020-12-31,0.020934,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,7.17 Other products,2020-12-31,0.020934,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
01_AUS,8.1 Natural gas,2020-12-31,20.37255012,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,8.1 Natural gas,2020-12-31,2.9454138,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
01_AUS,8.1 Natural gas,2020-12-31,16.849776600000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
01_AUS,8.1 Natural gas,2020-12-31,0.57735972,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
01_AUS,16.5 Biogasoline,2020-12-31,4.3417116,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,16.5 Biogasoline,2020-12-31,4.3417116,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
01_AUS,16.6 Biodiesel,2020-12-31,0.07368768,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,16.6 Biodiesel,2020-12-31,0.07368768,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
01_AUS,17 Electricity,2020-12-31,22.99558032,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,17 Electricity,2020-12-31,0.14276988,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
01_AUS,17 Electricity,2020-12-31,11.775375,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
01_AUS,17 Electricity,2020-12-31,0.95710248,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
01_AUS,17 Electricity,2020-12-31,10.12033296,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
01_AUS,19 Total,2020-12-31,1321.31932956,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,19 Total,2020-12-31,99.38709576,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
01_AUS,19 Total,2020-12-31,1096.50156732,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
01_AUS,19 Total,2020-12-31,58.603895640000005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
01_AUS,19 Total,2020-12-31,29.844766440000004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
01_AUS,19 Total,2020-12-31,17.827394400000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
01_AUS,19 Total,2020-12-31,19.15461,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
01_AUS,20 Total Renewables,2020-12-31,4.41539928,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,20 Total Renewables,2020-12-31,4.41539928,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
01_AUS,21 Modern renewables,2020-12-31,9.586485990178623,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
01_AUS,21 Modern renewables,2020-12-31,4.44750438101542,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
01_AUS,21 Modern renewables,2020-12-31,2.647964709849498,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
01_AUS,21 Modern renewables,2020-12-31,0.2152265716165672,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
01_AUS,21 Modern renewables,2020-12-31,2.2757903276971403,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
02_BD,7.01 Motor gasoline,2020-12-31,12.15897761509938,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
02_BD,7.01 Motor gasoline,2020-12-31,12.15897761509938,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
02_BD,7.07 Gas/diesel oil,2020-12-31,5.117580775892298,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
