Economy,Medium,Fuel_Type,Date,Value,Transport Type,Frequency,Unit,Source,Dataset,Measure,Vehicle Type,Drive
15_RP,ship,07_08_fuel_oil,1991-12-31,10.28926690569438,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
15_RP,ship,07_petroleum_products,1991-12-31,19.062120594181827,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
15_RP,rail,17_electricity,1991-12-31,0.076000000012464,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
15_RP,air,19_total,1991-12-31,5.309897737024801,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
15_RP,road,19_total,1991-12-31,160.8573262696983,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
15_RP,rail,19_total,1991-12-31,0.1566420721074646,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
15_RP,ship,19_total,1991-12-31,19.062120594181827,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
15_RP,rail,21_modern_renewables,1991-12-31,0.0323064447009978,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,air,07_02_aviation_gasoline,1991-12-31,8.800000459200001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,air,07_x_jet_fuel,1991-12-31,322.50000141360005,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,air,07_petroleum_products,1991-12-31,331.3000018728,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,road,07_01_motor_gasoline,1991-12-31,1336.807998414,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,road,07_07_gas_diesel_oil,1991-12-31,806.417998884,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,road,07_08_fuel_oil,1991-12-31,1.3200017436,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,road,07_09_lpg,1991-12-31,5.2440004944,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,road,07_petroleum_products,1991-12-31,2149.789999536,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,rail,07_07_gas_diesel_oil,1991-12-31,212.44619948040005,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,rail,07_08_fuel_oil,1991-12-31,6.6000003444,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,rail,07_petroleum_products,1991-12-31,219.0461998248,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,ship,07_07_gas_diesel_oil,1991-12-31,113.3585980848,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,ship,07_08_fuel_oil,1991-12-31,9.6000016428,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,ship,07_petroleum_products,1991-12-31,122.95859972760002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,nonspecified,07_07_gas_diesel_oil,1991-12-31,158.7702009348,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,nonspecified,07_08_fuel_oil,1991-12-31,3.6800004204,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,nonspecified,07_petroleum_products,1991-12-31,162.4502013552,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,road,08_01_natural_gas,1991-12-31,25.800300892800003,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,road,08_gas,1991-12-31,25.800300892800003,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,pipeline,08_01_natural_gas,1991-12-31,1383.9984009252,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,pipeline,08_gas,1991-12-31,1383.9984009252,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,pipeline,17_electricity,1991-12-31,118.2887979192,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,nonspecified,17_electricity,1991-12-31,229.9715999964,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,air,19_total,1991-12-31,331.3000018728,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,road,19_total,1991-12-31,2175.5903004288,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,rail,19_total,1991-12-31,219.06612899280003,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,ship,19_total,1991-12-31,122.95859972760002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,pipeline,19_total,1991-12-31,1503.0866599308,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,nonspecified,19_total,1991-12-31,392.4218013516,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,pipeline,21_modern_renewables,1991-12-31,18.56440992093601,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
16_RUS,nonspecified,21_modern_renewables,1991-12-31,36.092065585305335,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
17_SIN,road,07_01_motor_gasoline,1991-12-31,21.3248000988,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
17_SIN,road,07_07_gas_diesel_oil,1991-12-31,46.590798322800005,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
17_SIN,road,07_petroleum_products,1991-12-31,67.91559842160001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
17_SIN,rail,17_electricity,1991-12-31,0.6695991108,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
17_SIN,road,19_total,1991-12-31,67.9155984216,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
17_SIN,rail,19_total,1991-12-31,0.6695991108,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
17_SIN,rail,21_modern_renewables,1991-12-31,0.0096951588053897,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,air,07_02_aviation_gasoline,1991-12-31,0.0420019776,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,air,07_x_jet_fuel,1991-12-31,4.093951848480001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,air,07_petroleum_products,1991-12-31,4.135953826080001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,road,07_01_motor_gasoline,1991-12-31,158.425807138794,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,road,07_07_gas_diesel_oil,1991-12-31,89.18584418145605,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,road,07_petroleum_products,1991-12-31,247.61165132025005,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,rail,07_07_gas_diesel_oil,1991-12-31,1.7833339656000011,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,rail,07_petroleum_products,1991-12-31,1.7833339656000011,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,ship,07_07_gas_diesel_oil,1991-12-31,3.074544760320002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,ship,07_08_fuel_oil,1991-12-31,5.491492876872001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,ship,07_petroleum_products,1991-12-31,8.566037637192004,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,rail,17_electricity,1991-12-31,0.7162844581174707,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,air,19_total,1991-12-31,4.135953826080001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,road,19_total,1991-12-31,247.61165132025005,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,rail,19_total,1991-12-31,2.499618423717472,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,ship,19_total,1991-12-31,8.566037637192004,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,rail,21_modern_renewables,1991-12-31,0.0415171246225664,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,air,07_x_jet_fuel,1991-12-31,6.906264047299539,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,air,07_petroleum_products,1991-12-31,6.906264047299539,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,road,07_01_motor_gasoline,1991-12-31,118.49825109275466,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,road,07_07_gas_diesel_oil,1991-12-31,277.5607580288428,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,road,07_09_lpg,1991-12-31,8.10852380529048,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,road,07_petroleum_products,1991-12-31,404.167532926888,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,rail,07_07_gas_diesel_oil,1991-12-31,5.581258514962229,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,rail,07_petroleum_products,1991-12-31,5.581258514962229,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,ship,07_01_motor_gasoline,1991-12-31,0.5949807803076924,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,ship,07_07_gas_diesel_oil,1991-12-31,20.57388826556337,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,ship,07_08_fuel_oil,1991-12-31,23.28520929339572,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,ship,07_petroleum_products,1991-12-31,44.45407833926678,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,air,19_total,1991-12-31,6.906264047299539,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,road,19_total,1991-12-31,404.167532926888,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,rail,19_total,1991-12-31,5.581258514962229,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,ship,19_total,1991-12-31,44.45407833926678,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,air,07_02_aviation_gasoline,1991-12-31,41.52960189,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,air,07_x_jet_fuel,1991-12-31,2518.5841979868,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,air,07_petroleum_products,1991-12-31,2560.1137998768,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,road,07_01_motor_gasoline,1991-12-31,13376.7872009244,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,road,07_07_gas_diesel_oil,1991-12-31,2786.8068005292,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,road,07_09_lpg,1991-12-31,17.075298582000002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,road,07_petroleum_products,1991-12-31,16180.6693000356,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,rail,07_07_gas_diesel_oil,1991-12-31,411.6863985876,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,rail,07_petroleum_products,1991-12-31,411.6863985876,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,ship,07_01_motor_gasoline,1991-12-31,137.0879988408,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,ship,07_08_fuel_oil,1991-12-31,15.3563994684,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,ship,07_petroleum_products,1991-12-31,152.4443983092,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,nonspecified,07_07_gas_diesel_oil,1991-12-31,112.7196002952,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,nonspecified,07_petroleum_products,1991-12-31,112.7196002952,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,road,08_01_natural_gas,1991-12-31,0.359101836,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,road,08_gas,1991-12-31,0.359101836,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,pipeline,08_01_natural_gas,1991-12-31,588.6936011268,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,pipeline,08_gas,1991-12-31,588.6936011268,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,rail,17_electricity,1991-12-31,14.6844013212,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,air,19_total,1991-12-31,2560.1137998768,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,road,19_total,1991-12-31,16181.0284018716,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,rail,19_total,1991-12-31,426.37079990880005,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,ship,19_total,1991-12-31,152.4443983092,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,pipeline,19_total,1991-12-31,588.6936011268,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,nonspecified,19_total,1991-12-31,112.7196002952,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,rail,21_modern_renewables,1991-12-31,1.5796618771779112,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,,07_x_other_petroleum_products,1991-12-31,192.5280008964,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,,07_petroleum_products,1991-12-31,192.5280008964,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,,19_total,1991-12-31,192.5280008964,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,rail,01_x_thermal_coal,1991-12-31,0.96128928,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,rail,01_coal,1991-12-31,0.96128928,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,air,07_x_jet_fuel,1991-12-31,4.666439808000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,air,07_petroleum_products,1991-12-31,4.666439808000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,road,07_01_motor_gasoline,1991-12-31,22.301618220000005,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,road,07_07_gas_diesel_oil,1991-12-31,26.177548320000007,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,road,07_petroleum_products,1991-12-31,48.47916654000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,ship,07_08_fuel_oil,1991-12-31,1.618156332,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,ship,07_petroleum_products,1991-12-31,1.618156332,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,nonspecified,17_electricity,1991-12-31,0.2282145408374272,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,air,19_total,1991-12-31,4.666439808000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,road,19_total,1991-12-31,48.47916654000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,rail,19_total,1991-12-31,0.96128928,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,ship,19_total,1991-12-31,1.618156332,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,nonspecified,19_total,1991-12-31,0.2282145408374272,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
21_VN,nonspecified,21_modern_renewables,1991-12-31,0.1565384721585162,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,rail,01_x_thermal_coal,1991-12-31,0.96128928,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,rail,01_coal,1991-12-31,0.96128928,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,air,07_02_aviation_gasoline,1991-12-31,0.446905437804,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,air,07_x_jet_fuel,1991-12-31,84.44099130778918,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,air,07_petroleum_products,1991-12-31,84.88789674559318,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,road,07_01_motor_gasoline,1991-12-31,582.0304566018268,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,road,07_07_gas_diesel_oil,1991-12-31,747.0952337368245,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,road,07_08_fuel_oil,1991-12-31,1.068920239273552,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,road,07_09_lpg,1991-12-31,8.10852380529048,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,road,07_petroleum_products,1991-12-31,1338.3031343832156,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,rail,07_07_gas_diesel_oil,1991-12-31,5.66190058705723,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,rail,07_petroleum_products,1991-12-31,5.66190058705723,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,ship,07_01_motor_gasoline,1991-12-31,2.291537462943712,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,ship,07_06_kerosene,1991-12-31,0.1060362034178872,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,ship,07_07_gas_diesel_oil,1991-12-31,27.6501852714148,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,ship,07_08_fuel_oil,1991-12-31,37.369768531090095,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,ship,07_petroleum_products,1991-12-31,67.4175274688665,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,rail,17_electricity,1991-12-31,0.745599110812464,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,nonspecified,17_electricity,1991-12-31,0.2282145408374272,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,air,19_total,1991-12-31,84.88789674559318,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,road,19_total,1991-12-31,1338.3031343832154,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,rail,19_total,1991-12-31,7.368788977869694,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,ship,19_total,1991-12-31,67.4175274688665,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,nonspecified,19_total,1991-12-31,0.2282145408374272,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,rail,21_modern_renewables,1991-12-31,0.0420016035063876,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,nonspecified,21_modern_renewables,1991-12-31,0.1565384721585162,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,,07_x_other_petroleum_products,1991-12-31,8.761817222203849,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,,07_petroleum_products,1991-12-31,8.761817222203849,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,,19_total,1991-12-31,8.761817222203849,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,01_x_thermal_coal,1991-12-31,0.0293076,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,01_coal,1991-12-31,0.0293076,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,air,07_02_aviation_gasoline,1991-12-31,0.369631638,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,air,07_x_jet_fuel,1991-12-31,192.0856797900205,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,air,07_petroleum_products,1991-12-31,192.45531142802056,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,road,07_01_motor_gasoline,1991-12-31,1837.92954508078,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,road,07_07_gas_diesel_oil,1991-12-31,1669.182879672116,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,road,07_08_fuel_oil,1991-12-31,0.5111999064,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,road,07_09_lpg,1991-12-31,127.8542877696,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,road,07_petroleum_products,1991-12-31,3635.477912428896,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,07_07_gas_diesel_oil,1991-12-31,26.3204061228,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,07_08_fuel_oil,1991-12-31,0.2129992632,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,07_petroleum_products,1991-12-31,26.533405386000005,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,ship,07_07_gas_diesel_oil,1991-12-31,97.99937130570792,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,ship,07_08_fuel_oil,1991-12-31,183.692046459672,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,ship,07_petroleum_products,1991-12-31,281.69141776537987,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,road,08_01_natural_gas,1991-12-31,0.00711756,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,road,08_gas,1991-12-31,0.00711756,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,17_electricity,1991-12-31,68.78063569691747,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,nonspecified,17_electricity,1991-12-31,3.047778935232571,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,air,19_total,1991-12-31,192.4553114280205,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,road,19_total,1991-12-31,3635.484611308896,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,19_total,1991-12-31,95.34334868291748,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,ship,19_total,1991-12-31,281.69141776537987,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,nonspecified,19_total,1991-12-31,3.047778935232571,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,21_modern_renewables,1991-12-31,7.777495556213004,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,,07_x_other_petroleum_products,1991-12-31,37.43710956,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,,07_petroleum_products,1991-12-31,37.43710956,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,,19_total,1991-12-31,37.43710956,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,air,07_02_aviation_gasoline,1991-12-31,0.086603958,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,air,07_x_jet_fuel,1991-12-31,81.68562531002053,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,air,07_petroleum_products,1991-12-31,81.77222926802052,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,road,07_01_motor_gasoline,1991-12-31,320.61773392077964,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,road,07_07_gas_diesel_oil,1991-12-31,463.990728312116,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,road,07_08_fuel_oil,1991-12-31,0.5111999064,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,road,07_09_lpg,1991-12-31,48.2247012096,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,road,07_petroleum_products,1991-12-31,833.3443633488956,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,rail,07_07_gas_diesel_oil,1991-12-31,13.668733882800002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,rail,07_08_fuel_oil,1991-12-31,0.2129992632,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,rail,07_petroleum_products,1991-12-31,13.881733146000002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,ship,07_07_gas_diesel_oil,1991-12-31,33.484132745707896,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,ship,07_08_fuel_oil,1991-12-31,64.620291819672,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,ship,07_petroleum_products,1991-12-31,98.1044245653799,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,rail,17_electricity,1991-12-31,4.643883856917471,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,nonspecified,17_electricity,1991-12-31,3.047778935232571,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,air,19_total,1991-12-31,81.77222926802052,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,road,19_total,1991-12-31,833.3443633488956,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,rail,19_total,1991-12-31,18.525617002917475,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,ship,19_total,1991-12-31,98.1044245653799,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,nonspecified,19_total,1991-12-31,3.047778935232571,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,rail,21_modern_renewables,1991-12-31,0.1624436983156978,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,air,07_02_aviation_gasoline,1991-12-31,4.1663977236,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,air,07_x_jet_fuel,1991-12-31,139.342206208824,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,air,07_petroleum_products,1991-12-31,143.50860393242402,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,road,07_01_motor_gasoline,1991-12-31,2081.524816645171,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,road,07_07_gas_diesel_oil,1991-12-31,618.0485178199464,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,road,07_08_fuel_oil,1991-12-31,1.3810005976968,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,road,07_09_lpg,1991-12-31,51.13129918680001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,road,07_petroleum_products,1991-12-31,2752.085634249615,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,rail,07_07_gas_diesel_oil,1991-12-31,102.03889764960002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,rail,07_petroleum_products,1991-12-31,102.03889764960002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,ship,07_07_gas_diesel_oil,1991-12-31,60.347300094000005,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,ship,07_08_fuel_oil,1991-12-31,42.1295996376,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,ship,07_petroleum_products,1991-12-31,102.4768997316,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,pipeline,07_07_gas_diesel_oil,1991-12-31,0.5538005964,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,pipeline,07_petroleum_products,1991-12-31,0.5538005964,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,road,08_01_natural_gas,1991-12-31,2.1645002376000004,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,road,08_gas,1991-12-31,2.1645002376000004,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,pipeline,08_01_natural_gas,1991-12-31,132.9633016452,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,pipeline,08_gas,1991-12-31,132.9633016452,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,road,17_electricity,1991-12-31,3.0671994384,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
