date,economy,measure,vehicle_type,unit,medium,transport_type,drive,frequency
2013-12-31,16_RUS,stocks,ht,stocks,road,freight,fcev,yearly
2013-12-31,16_RUS,stocks,ht,stocks,road,freight,g,yearly
2013-12-31,16_RUS,stocks,ht,stocks,road,freight,lpg,yearly
2013-12-31,16_RUS,stocks,ht,stocks,road,freight,phevd,yearly
2013-12-31,16_RUS,stocks,ldv,stocks,road,freight,bev,yearly
2013-12-31,16_RUS,stocks,ldv,stocks,road,freight,cng,yearly
2013-12-31,16_RUS,stocks,ldv,stocks,road,freight,d,yearly
2013-12-31,16_RUS,stocks,ldv,stocks,road,freight,fcev,yearly
2013-12-31,16_RUS,stocks,ldv,stocks,road,freight,g,yearly
2013-12-31,16_RUS,stocks,ldv,stocks,road,freight,lpg,yearly
2013-12-31,16_RUS,stocks,ldv,stocks,road,freight,phevg,yearly
2013-12-31,16_RUS,stocks,ldv,stocks,road,passenger,bev,yearly
2013-12-31,16_RUS,stocks,ldv,stocks,road,passenger,cng,yearly
2013-12-31,16_RUS,stocks,ldv,stocks,road,passenger,d,yearly
2013-12-31,16_RUS,stocks,ldv,stocks,road,passenger,fcev,yearly
2013-12-31,16_RUS,stocks,ldv,stocks,road,passenger,g,yearly
2013-12-31,16_RUS,stocks,ldv,stocks,road,passenger,lpg,yearly
2013-12-31,16_RUS,stocks,ldv,stocks,road,passenger,phevg,yearly
2013-12-31,16_RUS,stocks,nonspecified,stocks,nonspecified,nonspecified,nonspecified,yearly
2013-12-31,16_RUS,stocks,,stocks,air,freight,,yearly
2013-12-31,16_RUS,stocks,,stocks,air,passenger,,yearly
2013-12-31,16_RUS,stocks,,stocks,rail,freight,,yearly
2013-12-31,16_RUS,stocks,,stocks,rail,passenger,,yearly
2013-12-31,16_RUS,stocks,,stocks,ship,freight,,yearly
2013-12-31,16_RUS,stocks,,stocks,ship,passenger,,yearly
2013-12-31,16_RUS,turnover_rate,2w,%,road,passenger,bev,yearly
2013-12-31,16_RUS,turnover_rate,2w,%,road,passenger,g,yearly
2013-12-31,16_RUS,turnover_rate,bus,%,road,passenger,bev,yearly
2013-12-31,16_RUS,turnover_rate,bus,%,road,passenger,cng,yearly
2013-12-31,16_RUS,turnover_rate,bus,%,road,passenger,d,yearly
2013-12-31,16_RUS,turnover_rate,bus,%,road,passenger,fcev,yearly
2013-12-31,16_RUS,turnover_rate,bus,%,road,passenger,g,yearly
2013-12-31,16_RUS,turnover_rate,bus,%,road,passenger,lpg,yearly
2013-12-31,16_RUS,turnover_rate,bus,%,road,passenger,phevd,yearly
2013-12-31,16_RUS,turnover_rate,ht,%,road,freight,bev,yearly
2013-12-31,16_RUS,turnover_rate,ht,%,road,freight,cng,yearly
2013-12-31,16_RUS,turnover_rate,ht,%,road,freight,d,yearly
2013-12-31,16_RUS,turnover_rate,ht,%,road,freight,fcev,yearly
2013-12-31,16_RUS,turnover_rate,ht,%,road,freight,g,yearly
2013-12-31,16_RUS,turnover_rate,ht,%,road,freight,lpg,yearly
2013-12-31,16_RUS,turnover_rate,ht,%,road,freight,phevd,yearly
2013-12-31,16_RUS,turnover_rate,ldv,%,road,freight,bev,yearly
2013-12-31,16_RUS,turnover_rate,ldv,%,road,freight,cng,yearly
2013-12-31,16_RUS,turnover_rate,ldv,%,road,freight,d,yearly
2013-12-31,16_RUS,turnover_rate,ldv,%,road,freight,fcev,yearly
2013-12-31,16_RUS,turnover_rate,ldv,%,road,freight,g,yearly
2013-12-31,16_RUS,turnover_rate,ldv,%,road,freight,lpg,yearly
2013-12-31,16_RUS,turnover_rate,ldv,%,road,freight,phevg,yearly
2013-12-31,16_RUS,turnover_rate,ldv,%,road,passenger,bev,yearly
2013-12-31,16_RUS,turnover_rate,ldv,%,road,passenger,cng,yearly
2013-12-31,16_RUS,turnover_rate,ldv,%,road,passenger,d,yearly
2013-12-31,16_RUS,turnover_rate,ldv,%,road,passenger,fcev,yearly
2013-12-31,16_RUS,turnover_rate,ldv,%,road,passenger,g,yearly
2013-12-31,16_RUS,turnover_rate,ldv,%,road,passenger,lpg,yearly
2013-12-31,16_RUS,turnover_rate,ldv,%,road,passenger,phevg,yearly
2013-12-31,17_SIN,energy,2w,pj,road,passenger,bev,yearly
2013-12-31,17_SIN,energy,2w,pj,road,passenger,g,yearly
2013-12-31,17_SIN,energy,bus,pj,road,passenger,bev,yearly
2013-12-31,17_SIN,energy,bus,pj,road,passenger,cng,yearly
2013-12-31,17_SIN,energy,bus,pj,road,passenger,d,yearly
2013-12-31,17_SIN,energy,bus,pj,road,passenger,fcev,yearly
2013-12-31,17_SIN,energy,bus,pj,road,passenger,g,yearly
2013-12-31,17_SIN,energy,bus,pj,road,passenger,lpg,yearly
2013-12-31,17_SIN,energy,bus,pj,road,passenger,phevd,yearly
2013-12-31,17_SIN,energy,ht,pj,road,freight,bev,yearly
2013-12-31,17_SIN,energy,ht,pj,road,freight,cng,yearly
2013-12-31,17_SIN,energy,ht,pj,road,freight,d,yearly
2013-12-31,17_SIN,energy,ht,pj,road,freight,fcev,yearly
2013-12-31,17_SIN,energy,ht,pj,road,freight,g,yearly
2013-12-31,17_SIN,energy,ht,pj,road,freight,lpg,yearly
2013-12-31,17_SIN,energy,ht,pj,road,freight,phevd,yearly
2013-12-31,17_SIN,energy,ldv,pj,road,freight,bev,yearly
2013-12-31,17_SIN,energy,ldv,pj,road,freight,cng,yearly
2013-12-31,17_SIN,energy,ldv,pj,road,freight,d,yearly
2013-12-31,17_SIN,energy,ldv,pj,road,freight,fcev,yearly
2013-12-31,17_SIN,energy,ldv,pj,road,freight,g,yearly
2013-12-31,17_SIN,energy,ldv,pj,road,freight,lpg,yearly
2013-12-31,17_SIN,energy,ldv,pj,road,freight,phevg,yearly
2013-12-31,17_SIN,energy,ldv,pj,road,passenger,bev,yearly
2013-12-31,17_SIN,energy,ldv,pj,road,passenger,cng,yearly
2013-12-31,17_SIN,energy,ldv,pj,road,passenger,d,yearly
2013-12-31,17_SIN,energy,ldv,pj,road,passenger,fcev,yearly
2013-12-31,17_SIN,energy,ldv,pj,road,passenger,g,yearly
2013-12-31,17_SIN,energy,ldv,pj,road,passenger,lpg,yearly
2013-12-31,17_SIN,energy,ldv,pj,road,passenger,phevg,yearly
2013-12-31,17_SIN,energy,nonspecified,pj,nonspecified,nonspecified,nonspecified,yearly
2013-12-31,17_SIN,energy,,pj,air,freight,,yearly
2013-12-31,17_SIN,energy,,pj,air,passenger,,yearly
2013-12-31,17_SIN,energy,,pj,rail,freight,,yearly
2013-12-31,17_SIN,energy,,pj,rail,passenger,,yearly
2013-12-31,17_SIN,energy,,pj,ship,freight,,yearly
2013-12-31,17_SIN,energy,,pj,ship,passenger,,yearly
2013-12-31,17_SIN,freight_tonne_km,ht,freight_tonne_km,road,freight,bev,yearly
2013-12-31,17_SIN,freight_tonne_km,ht,freight_tonne_km,road,freight,cng,yearly
2013-12-31,17_SIN,freight_tonne_km,ht,freight_tonne_km,road,freight,d,yearly
2013-12-31,17_SIN,freight_tonne_km,ht,freight_tonne_km,road,freight,fcev,yearly
2013-12-31,17_SIN,freight_tonne_km,ht,freight_tonne_km,road,freight,g,yearly
2013-12-31,17_SIN,freight_tonne_km,ht,freight_tonne_km,road,freight,lpg,yearly
2013-12-31,17_SIN,freight_tonne_km,ht,freight_tonne_km,road,freight,phevd,yearly
2013-12-31,17_SIN,freight_tonne_km,ldv,freight_tonne_km,road,freight,bev,yearly
2013-12-31,17_SIN,freight_tonne_km,ldv,freight_tonne_km,road,freight,cng,yearly
2013-12-31,17_SIN,freight_tonne_km,ldv,freight_tonne_km,road,freight,d,yearly
2013-12-31,17_SIN,freight_tonne_km,ldv,freight_tonne_km,road,freight,fcev,yearly
2013-12-31,17_SIN,freight_tonne_km,ldv,freight_tonne_km,road,freight,g,yearly
2013-12-31,17_SIN,freight_tonne_km,ldv,freight_tonne_km,road,freight,lpg,yearly
2013-12-31,17_SIN,freight_tonne_km,ldv,freight_tonne_km,road,freight,phevg,yearly
2013-12-31,17_SIN,freight_tonne_km,nonspecified,freight_tonne_km,nonspecified,nonspecified,nonspecified,yearly
2013-12-31,17_SIN,freight_tonne_km,,freight_tonne_km,air,freight,,yearly
2013-12-31,17_SIN,freight_tonne_km,,freight_tonne_km,rail,freight,,yearly
2013-12-31,17_SIN,freight_tonne_km,,freight_tonne_km,ship,freight,,yearly
2013-12-31,17_SIN,load,ht,tonnes,road,freight,bev,yearly
2013-12-31,17_SIN,load,ht,tonnes,road,freight,cng,yearly
2013-12-31,17_SIN,load,ht,tonnes,road,freight,d,yearly
2013-12-31,17_SIN,load,ht,tonnes,road,freight,fcev,yearly
2013-12-31,17_SIN,load,ht,tonnes,road,freight,g,yearly
2013-12-31,17_SIN,load,ht,tonnes,road,freight,lpg,yearly
2013-12-31,17_SIN,load,ht,tonnes,road,freight,phevd,yearly
2013-12-31,17_SIN,load,ldv,tonnes,road,freight,bev,yearly
2013-12-31,17_SIN,load,ldv,tonnes,road,freight,cng,yearly
2013-12-31,17_SIN,load,ldv,tonnes,road,freight,d,yearly
2013-12-31,17_SIN,load,ldv,tonnes,road,freight,fcev,yearly
2013-12-31,17_SIN,load,ldv,tonnes,road,freight,g,yearly
2013-12-31,17_SIN,load,ldv,tonnes,road,freight,lpg,yearly
2013-12-31,17_SIN,load,ldv,tonnes,road,freight,phevg,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,2w,pj_per_km,road,passenger,bev,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,2w,pj_per_km,road,passenger,g,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,bus,pj_per_km,road,passenger,bev,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,bus,pj_per_km,road,passenger,cng,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,bus,pj_per_km,road,passenger,d,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,bus,pj_per_km,road,passenger,fcev,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,bus,pj_per_km,road,passenger,g,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,bus,pj_per_km,road,passenger,lpg,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,bus,pj_per_km,road,passenger,phevd,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ht,pj_per_km,road,freight,bev,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ht,pj_per_km,road,freight,cng,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ht,pj_per_km,road,freight,d,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ht,pj_per_km,road,freight,fcev,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ht,pj_per_km,road,freight,g,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ht,pj_per_km,road,freight,lpg,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ht,pj_per_km,road,freight,phevd,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ldv,pj_per_km,road,freight,bev,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ldv,pj_per_km,road,freight,cng,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ldv,pj_per_km,road,freight,d,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ldv,pj_per_km,road,freight,fcev,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ldv,pj_per_km,road,freight,g,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ldv,pj_per_km,road,freight,lpg,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ldv,pj_per_km,road,freight,phevg,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ldv,pj_per_km,road,passenger,bev,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ldv,pj_per_km,road,passenger,cng,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ldv,pj_per_km,road,passenger,d,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ldv,pj_per_km,road,passenger,fcev,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ldv,pj_per_km,road,passenger,g,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ldv,pj_per_km,road,passenger,lpg,yearly
2013-12-31,17_SIN,new_vehicle_efficiency,ldv,pj_per_km,road,passenger,phevg,yearly
2013-12-31,17_SIN,occupancy,2w,passengers,road,passenger,bev,yearly
2013-12-31,17_SIN,occupancy,2w,passengers,road,passenger,g,yearly
2013-12-31,17_SIN,occupancy,bus,passengers,road,passenger,bev,yearly
2013-12-31,17_SIN,occupancy,bus,passengers,road,passenger,cng,yearly
2013-12-31,17_SIN,occupancy,bus,passengers,road,passenger,d,yearly
2013-12-31,17_SIN,occupancy,bus,passengers,road,passenger,fcev,yearly
2013-12-31,17_SIN,occupancy,bus,passengers,road,passenger,g,yearly
2013-12-31,17_SIN,occupancy,bus,passengers,road,passenger,lpg,yearly
2013-12-31,17_SIN,occupancy,bus,passengers,road,passenger,phevd,yearly
2013-12-31,17_SIN,occupancy,ldv,passengers,road,passenger,bev,yearly
2013-12-31,17_SIN,occupancy,ldv,passengers,road,passenger,cng,yearly
2013-12-31,17_SIN,occupancy,ldv,passengers,road,passenger,d,yearly
2013-12-31,17_SIN,occupancy,ldv,passengers,road,passenger,fcev,yearly
2013-12-31,17_SIN,occupancy,ldv,passengers,road,passenger,g,yearly
2013-12-31,17_SIN,occupancy,ldv,passengers,road,passenger,lpg,yearly
2013-12-31,17_SIN,occupancy,ldv,passengers,road,passenger,phevg,yearly
2013-12-31,17_SIN,passenger_km,2w,passenger_km,road,passenger,bev,yearly
2013-12-31,17_SIN,passenger_km,2w,passenger_km,road,passenger,g,yearly
2013-12-31,17_SIN,passenger_km,bus,passenger_km,road,passenger,bev,yearly
2013-12-31,17_SIN,passenger_km,bus,passenger_km,road,passenger,cng,yearly
2013-12-31,17_SIN,passenger_km,bus,passenger_km,road,passenger,d,yearly
2013-12-31,17_SIN,passenger_km,bus,passenger_km,road,passenger,fcev,yearly
2013-12-31,17_SIN,passenger_km,bus,passenger_km,road,passenger,g,yearly
2013-12-31,17_SIN,passenger_km,bus,passenger_km,road,passenger,lpg,yearly
2013-12-31,17_SIN,passenger_km,bus,passenger_km,road,passenger,phevd,yearly
2013-12-31,17_SIN,passenger_km,ldv,passenger_km,road,passenger,bev,yearly
2013-12-31,17_SIN,passenger_km,ldv,passenger_km,road,passenger,cng,yearly
2013-12-31,17_SIN,passenger_km,ldv,passenger_km,road,passenger,d,yearly
2013-12-31,17_SIN,passenger_km,ldv,passenger_km,road,passenger,fcev,yearly
2013-12-31,17_SIN,passenger_km,ldv,passenger_km,road,passenger,g,yearly
2013-12-31,17_SIN,passenger_km,ldv,passenger_km,road,passenger,lpg,yearly
2013-12-31,17_SIN,passenger_km,ldv,passenger_km,road,passenger,phevg,yearly
2013-12-31,17_SIN,passenger_km,nonspecified,passenger_km,nonspecified,nonspecified,nonspecified,yearly
2013-12-31,17_SIN,passenger_km,,passenger_km,air,passenger,,yearly
2013-12-31,17_SIN,passenger_km,,passenger_km,rail,passenger,,yearly
2013-12-31,17_SIN,passenger_km,,passenger_km,ship,passenger,,yearly
2013-12-31,17_SIN,stocks,2w,stocks,road,passenger,bev,yearly
2013-12-31,17_SIN,stocks,2w,stocks,road,passenger,g,yearly
2013-12-31,17_SIN,stocks,bus,stocks,road,passenger,bev,yearly
2013-12-31,17_SIN,stocks,bus,stocks,road,passenger,cng,yearly
2013-12-31,17_SIN,stocks,bus,stocks,road,passenger,d,yearly
2013-12-31,17_SIN,stocks,bus,stocks,road,passenger,fcev,yearly
2013-12-31,17_SIN,stocks,bus,stocks,road,passenger,g,yearly
2013-12-31,17_SIN,stocks,bus,stocks,road,passenger,lpg,yearly
2013-12-31,17_SIN,stocks,bus,stocks,road,passenger,phevd,yearly
2013-12-31,17_SIN,stocks,ht,stocks,road,freight,bev,yearly
2013-12-31,17_SIN,stocks,ht,stocks,road,freight,cng,yearly
2013-12-31,17_SIN,stocks,ht,stocks,road,freight,d,yearly
2013-12-31,17_SIN,stocks,ht,stocks,road,freight,fcev,yearly
2013-12-31,17_SIN,stocks,ht,stocks,road,freight,g,yearly
2013-12-31,17_SIN,stocks,ht,stocks,road,freight,lpg,yearly
2013-12-31,17_SIN,stocks,ht,stocks,road,freight,phevd,yearly
2013-12-31,17_SIN,stocks,ldv,stocks,road,freight,bev,yearly
2013-12-31,17_SIN,stocks,ldv,stocks,road,freight,cng,yearly
2013-12-31,17_SIN,stocks,ldv,stocks,road,freight,d,yearly
2013-12-31,17_SIN,stocks,ldv,stocks,road,freight,fcev,yearly
2013-12-31,17_SIN,stocks,ldv,stocks,road,freight,g,yearly
2013-12-31,17_SIN,stocks,ldv,stocks,road,freight,lpg,yearly
2013-12-31,17_SIN,stocks,ldv,stocks,road,freight,phevg,yearly
2013-12-31,17_SIN,stocks,ldv,stocks,road,passenger,bev,yearly
2013-12-31,17_SIN,stocks,ldv,stocks,road,passenger,cng,yearly
2013-12-31,17_SIN,stocks,ldv,stocks,road,passenger,d,yearly
2013-12-31,17_SIN,stocks,ldv,stocks,road,passenger,fcev,yearly
2013-12-31,17_SIN,stocks,ldv,stocks,road,passenger,g,yearly
2013-12-31,17_SIN,stocks,ldv,stocks,road,passenger,lpg,yearly
2013-12-31,17_SIN,stocks,ldv,stocks,road,passenger,phevg,yearly
2013-12-31,17_SIN,stocks,nonspecified,stocks,nonspecified,nonspecified,nonspecified,yearly
2013-12-31,17_SIN,stocks,,stocks,air,freight,,yearly
2013-12-31,17_SIN,stocks,,stocks,air,passenger,,yearly
2013-12-31,17_SIN,stocks,,stocks,rail,freight,,yearly
2013-12-31,17_SIN,stocks,,stocks,rail,passenger,,yearly
2013-12-31,17_SIN,stocks,,stocks,ship,freight,,yearly
2013-12-31,17_SIN,stocks,,stocks,ship,passenger,,yearly
2013-12-31,17_SIN,turnover_rate,2w,%,road,passenger,bev,yearly
2013-12-31,17_SIN,turnover_rate,2w,%,road,passenger,g,yearly
2013-12-31,17_SIN,turnover_rate,bus,%,road,passenger,bev,yearly
2013-12-31,17_SIN,turnover_rate,bus,%,road,passenger,cng,yearly
2013-12-31,17_SIN,turnover_rate,bus,%,road,passenger,d,yearly
2013-12-31,17_SIN,turnover_rate,bus,%,road,passenger,fcev,yearly
2013-12-31,17_SIN,turnover_rate,bus,%,road,passenger,g,yearly
2013-12-31,17_SIN,turnover_rate,bus,%,road,passenger,lpg,yearly
2013-12-31,17_SIN,turnover_rate,bus,%,road,passenger,phevd,yearly
2013-12-31,17_SIN,turnover_rate,ht,%,road,freight,bev,yearly
2013-12-31,17_SIN,turnover_rate,ht,%,road,freight,cng,yearly
2013-12-31,17_SIN,turnover_rate,ht,%,road,freight,d,yearly
2013-12-31,17_SIN,turnover_rate,ht,%,road,freight,fcev,yearly
2013-12-31,17_SIN,turnover_rate,ht,%,road,freight,g,yearly
2013-12-31,17_SIN,turnover_rate,ht,%,road,freight,lpg,yearly
2013-12-31,17_SIN,turnover_rate,ht,%,road,freight,phevd,yearly
2013-12-31,17_SIN,turnover_rate,ldv,%,road,freight,bev,yearly
2013-12-31,17_SIN,turnover_rate,ldv,%,road,freight,cng,yearly
2013-12-31,17_SIN,turnover_rate,ldv,%,road,freight,d,yearly
2013-12-31,17_SIN,turnover_rate,ldv,%,road,freight,fcev,yearly
2013-12-31,17_SIN,turnover_rate,ldv,%,road,freight,g,yearly
2013-12-31,17_SIN,turnover_rate,ldv,%,road,freight,lpg,yearly
2013-12-31,17_SIN,turnover_rate,ldv,%,road,freight,phevg,yearly
2013-12-31,17_SIN,turnover_rate,ldv,%,road,passenger,bev,yearly
2013-12-31,17_SIN,turnover_rate,ldv,%,road,passenger,cng,yearly
2013-12-31,17_SIN,turnover_rate,ldv,%,road,passenger,d,yearly
2013-12-31,17_SIN,turnover_rate,ldv,%,road,passenger,fcev,yearly
2013-12-31,17_SIN,turnover_rate,ldv,%,road,passenger,g,yearly
2013-12-31,17_SIN,turnover_rate,ldv,%,road,passenger,lpg,yearly
2013-12-31,17_SIN,turnover_rate,ldv,%,road,passenger,phevg,yearly
2013-12-31,18_CT,energy,2w,pj,road,passenger,bev,yearly
2013-12-31,18_CT,energy,2w,pj,road,passenger,g,yearly
2013-12-31,18_CT,energy,bus,pj,road,passenger,bev,yearly
2013-12-31,18_CT,energy,bus,pj,road,passenger,cng,yearly
2013-12-31,18_CT,energy,bus,pj,road,passenger,d,yearly
2013-12-31,18_CT,energy,bus,pj,road,passenger,fcev,yearly
2013-12-31,18_CT,energy,bus,pj,road,passenger,g,yearly
2013-12-31,18_CT,energy,bus,pj,road,passenger,lpg,yearly
2013-12-31,18_CT,energy,bus,pj,road,passenger,phevd,yearly
2013-12-31,18_CT,energy,ht,pj,road,freight,bev,yearly
2013-12-31,18_CT,energy,ht,pj,road,freight,cng,yearly
2013-12-31,18_CT,energy,ht,pj,road,freight,d,yearly
2013-12-31,18_CT,energy,ht,pj,road,freight,fcev,yearly
2013-12-31,18_CT,energy,ht,pj,road,freight,g,yearly
2013-12-31,18_CT,energy,ht,pj,road,freight,lpg,yearly
2013-12-31,18_CT,energy,ht,pj,road,freight,phevd,yearly
2013-12-31,18_CT,energy,ldv,pj,road,freight,bev,yearly
2013-12-31,18_CT,energy,ldv,pj,road,freight,cng,yearly
2013-12-31,18_CT,energy,ldv,pj,road,freight,d,yearly
2013-12-31,18_CT,energy,ldv,pj,road,freight,fcev,yearly
2013-12-31,18_CT,energy,ldv,pj,road,freight,g,yearly
2013-12-31,18_CT,energy,ldv,pj,road,freight,lpg,yearly
2013-12-31,18_CT,energy,ldv,pj,road,freight,phevg,yearly
2013-12-31,18_CT,energy,ldv,pj,road,passenger,bev,yearly
2013-12-31,18_CT,energy,ldv,pj,road,passenger,cng,yearly
2013-12-31,18_CT,energy,ldv,pj,road,passenger,d,yearly
2013-12-31,18_CT,energy,ldv,pj,road,passenger,fcev,yearly
2013-12-31,18_CT,energy,ldv,pj,road,passenger,g,yearly
2013-12-31,18_CT,energy,ldv,pj,road,passenger,lpg,yearly
2013-12-31,18_CT,energy,ldv,pj,road,passenger,phevg,yearly
2013-12-31,18_CT,energy,nonspecified,pj,nonspecified,nonspecified,nonspecified,yearly
2013-12-31,18_CT,energy,,pj,air,freight,,yearly
2013-12-31,18_CT,energy,,pj,air,passenger,,yearly
2013-12-31,18_CT,energy,,pj,rail,freight,,yearly
2013-12-31,18_CT,energy,,pj,rail,passenger,,yearly
2013-12-31,18_CT,energy,,pj,ship,freight,,yearly
2013-12-31,18_CT,energy,,pj,ship,passenger,,yearly
2013-12-31,18_CT,freight_tonne_km,ht,freight_tonne_km,road,freight,bev,yearly
2013-12-31,18_CT,freight_tonne_km,ht,freight_tonne_km,road,freight,cng,yearly
2013-12-31,18_CT,freight_tonne_km,ht,freight_tonne_km,road,freight,d,yearly
2013-12-31,18_CT,freight_tonne_km,ht,freight_tonne_km,road,freight,fcev,yearly
2013-12-31,18_CT,freight_tonne_km,ht,freight_tonne_km,road,freight,g,yearly
2013-12-31,18_CT,freight_tonne_km,ht,freight_tonne_km,road,freight,lpg,yearly
2013-12-31,18_CT,freight_tonne_km,ht,freight_tonne_km,road,freight,phevd,yearly
2013-12-31,18_CT,freight_tonne_km,ldv,freight_tonne_km,road,freight,bev,yearly
2013-12-31,18_CT,freight_tonne_km,ldv,freight_tonne_km,road,freight,cng,yearly
2013-12-31,18_CT,freight_tonne_km,ldv,freight_tonne_km,road,freight,d,yearly
2013-12-31,18_CT,freight_tonne_km,ldv,freight_tonne_km,road,freight,fcev,yearly
2013-12-31,18_CT,freight_tonne_km,ldv,freight_tonne_km,road,freight,g,yearly
2013-12-31,18_CT,freight_tonne_km,ldv,freight_tonne_km,road,freight,lpg,yearly
2013-12-31,18_CT,freight_tonne_km,ldv,freight_tonne_km,road,freight,phevg,yearly
2013-12-31,18_CT,freight_tonne_km,nonspecified,freight_tonne_km,nonspecified,nonspecified,nonspecified,yearly
2013-12-31,18_CT,freight_tonne_km,,freight_tonne_km,air,freight,,yearly
2013-12-31,18_CT,freight_tonne_km,,freight_tonne_km,rail,freight,,yearly
2013-12-31,18_CT,freight_tonne_km,,freight_tonne_km,ship,freight,,yearly
2013-12-31,18_CT,load,ht,tonnes,road,freight,bev,yearly
2013-12-31,18_CT,load,ht,tonnes,road,freight,cng,yearly
2013-12-31,18_CT,load,ht,tonnes,road,freight,d,yearly
2013-12-31,18_CT,load,ht,tonnes,road,freight,fcev,yearly
2013-12-31,18_CT,load,ht,tonnes,road,freight,g,yearly
2013-12-31,18_CT,load,ht,tonnes,road,freight,lpg,yearly
2013-12-31,18_CT,load,ht,tonnes,road,freight,phevd,yearly
2013-12-31,18_CT,load,ldv,tonnes,road,freight,bev,yearly
2013-12-31,18_CT,load,ldv,tonnes,road,freight,cng,yearly
2013-12-31,18_CT,load,ldv,tonnes,road,freight,d,yearly
2013-12-31,18_CT,load,ldv,tonnes,road,freight,fcev,yearly
2013-12-31,18_CT,load,ldv,tonnes,road,freight,g,yearly
2013-12-31,18_CT,load,ldv,tonnes,road,freight,lpg,yearly
2013-12-31,18_CT,load,ldv,tonnes,road,freight,phevg,yearly
2013-12-31,18_CT,new_vehicle_efficiency,2w,pj_per_km,road,passenger,bev,yearly
2013-12-31,18_CT,new_vehicle_efficiency,2w,pj_per_km,road,passenger,g,yearly
2013-12-31,18_CT,new_vehicle_efficiency,bus,pj_per_km,road,passenger,bev,yearly
2013-12-31,18_CT,new_vehicle_efficiency,bus,pj_per_km,road,passenger,cng,yearly
2013-12-31,18_CT,new_vehicle_efficiency,bus,pj_per_km,road,passenger,d,yearly
2013-12-31,18_CT,new_vehicle_efficiency,bus,pj_per_km,road,passenger,fcev,yearly
2013-12-31,18_CT,new_vehicle_efficiency,bus,pj_per_km,road,passenger,g,yearly
2013-12-31,18_CT,new_vehicle_efficiency,bus,pj_per_km,road,passenger,lpg,yearly
2013-12-31,18_CT,new_vehicle_efficiency,bus,pj_per_km,road,passenger,phevd,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ht,pj_per_km,road,freight,bev,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ht,pj_per_km,road,freight,cng,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ht,pj_per_km,road,freight,d,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ht,pj_per_km,road,freight,fcev,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ht,pj_per_km,road,freight,g,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ht,pj_per_km,road,freight,lpg,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ht,pj_per_km,road,freight,phevd,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ldv,pj_per_km,road,freight,bev,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ldv,pj_per_km,road,freight,cng,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ldv,pj_per_km,road,freight,d,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ldv,pj_per_km,road,freight,fcev,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ldv,pj_per_km,road,freight,g,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ldv,pj_per_km,road,freight,lpg,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ldv,pj_per_km,road,freight,phevg,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ldv,pj_per_km,road,passenger,bev,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ldv,pj_per_km,road,passenger,cng,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ldv,pj_per_km,road,passenger,d,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ldv,pj_per_km,road,passenger,fcev,yearly
2013-12-31,18_CT,new_vehicle_efficiency,ldv,pj_per_km,road,passenger,g,yearly
