Medium,Transport Type,Vehicle Type,Drive,Date,Economy,Frequency,Measure,Unit
road,passenger,ldv,fcev,2017,15_RP,Yearly,Energy,PJ
road,passenger,ldv,g,2017,15_RP,Yearly,Energy,PJ
road,passenger,ldv,lpg,2017,15_RP,Yearly,Energy,PJ
road,passenger,ldv,phevg,2017,15_RP,Yearly,Energy,PJ
road,freight,ht,phevd,2017,15_RP,Yearly,Energy,PJ
road,passenger,bus,phevd,2017,15_RP,Yearly,Energy,PJ
road,freight,ht,bev,2017,16_RUS,Yearly,Energy,PJ
road,freight,ht,cng,2017,16_RUS,Yearly,Energy,PJ
road,freight,ht,d,2017,16_RUS,Yearly,Energy,PJ
road,freight,ht,fcev,2017,16_RUS,Yearly,Energy,PJ
road,freight,ht,g,2017,16_RUS,Yearly,Energy,PJ
road,freight,ht,lpg,2017,16_RUS,Yearly,Energy,PJ
road,freight,ldv,bev,2017,16_RUS,Yearly,Energy,PJ
road,freight,ldv,cng,2017,16_RUS,Yearly,Energy,PJ
road,freight,ldv,d,2017,16_RUS,Yearly,Energy,PJ
road,freight,ldv,fcev,2017,16_RUS,Yearly,Energy,PJ
road,freight,ldv,g,2017,16_RUS,Yearly,Energy,PJ
road,freight,ldv,lpg,2017,16_RUS,Yearly,Energy,PJ
road,freight,ldv,phevg,2017,16_RUS,Yearly,Energy,PJ
road,passenger,2w,bev,2017,16_RUS,Yearly,Energy,PJ
road,passenger,2w,g,2017,16_RUS,Yearly,Energy,PJ
road,passenger,bus,bev,2017,16_RUS,Yearly,Energy,PJ
road,passenger,bus,cng,2017,16_RUS,Yearly,Energy,PJ
road,passenger,bus,d,2017,16_RUS,Yearly,Energy,PJ
road,passenger,bus,fcev,2017,16_RUS,Yearly,Energy,PJ
road,passenger,bus,g,2017,16_RUS,Yearly,Energy,PJ
road,passenger,bus,lpg,2017,16_RUS,Yearly,Energy,PJ
road,passenger,ldv,bev,2017,16_RUS,Yearly,Energy,PJ
road,passenger,ldv,cng,2017,16_RUS,Yearly,Energy,PJ
road,passenger,ldv,d,2017,16_RUS,Yearly,Energy,PJ
road,passenger,ldv,fcev,2017,16_RUS,Yearly,Energy,PJ
road,passenger,ldv,g,2017,16_RUS,Yearly,Energy,PJ
road,passenger,ldv,lpg,2017,16_RUS,Yearly,Energy,PJ
road,passenger,ldv,phevg,2017,16_RUS,Yearly,Energy,PJ
road,freight,ht,phevd,2017,16_RUS,Yearly,Energy,PJ
road,passenger,bus,phevd,2017,16_RUS,Yearly,Energy,PJ
road,freight,ht,bev,2017,17_SIN,Yearly,Energy,PJ
road,freight,ht,cng,2017,17_SIN,Yearly,Energy,PJ
road,freight,ht,d,2017,17_SIN,Yearly,Energy,PJ
road,freight,ht,fcev,2017,17_SIN,Yearly,Energy,PJ
road,freight,ht,g,2017,17_SIN,Yearly,Energy,PJ
road,freight,ht,lpg,2017,17_SIN,Yearly,Energy,PJ
road,freight,ldv,bev,2017,17_SIN,Yearly,Energy,PJ
road,freight,ldv,cng,2017,17_SIN,Yearly,Energy,PJ
road,freight,ldv,d,2017,17_SIN,Yearly,Energy,PJ
road,freight,ldv,fcev,2017,17_SIN,Yearly,Energy,PJ
road,freight,ldv,g,2017,17_SIN,Yearly,Energy,PJ
road,freight,ldv,lpg,2017,17_SIN,Yearly,Energy,PJ
road,freight,ldv,phevg,2017,17_SIN,Yearly,Energy,PJ
road,passenger,2w,bev,2017,17_SIN,Yearly,Energy,PJ
road,passenger,2w,g,2017,17_SIN,Yearly,Energy,PJ
road,passenger,bus,bev,2017,17_SIN,Yearly,Energy,PJ
road,passenger,bus,cng,2017,17_SIN,Yearly,Energy,PJ
road,passenger,bus,d,2017,17_SIN,Yearly,Energy,PJ
road,passenger,bus,fcev,2017,17_SIN,Yearly,Energy,PJ
road,passenger,bus,g,2017,17_SIN,Yearly,Energy,PJ
road,passenger,bus,lpg,2017,17_SIN,Yearly,Energy,PJ
road,passenger,ldv,bev,2017,17_SIN,Yearly,Energy,PJ
road,passenger,ldv,cng,2017,17_SIN,Yearly,Energy,PJ
road,passenger,ldv,d,2017,17_SIN,Yearly,Energy,PJ
road,passenger,ldv,fcev,2017,17_SIN,Yearly,Energy,PJ
road,passenger,ldv,g,2017,17_SIN,Yearly,Energy,PJ
road,passenger,ldv,lpg,2017,17_SIN,Yearly,Energy,PJ
road,passenger,ldv,phevg,2017,17_SIN,Yearly,Energy,PJ
road,freight,ht,phevd,2017,17_SIN,Yearly,Energy,PJ
road,passenger,bus,phevd,2017,17_SIN,Yearly,Energy,PJ
road,freight,ht,bev,2017,18_CT,Yearly,Energy,PJ
road,freight,ht,cng,2017,18_CT,Yearly,Energy,PJ
road,freight,ht,d,2017,18_CT,Yearly,Energy,PJ
road,freight,ht,fcev,2017,18_CT,Yearly,Energy,PJ
road,freight,ht,g,2017,18_CT,Yearly,Energy,PJ
road,freight,ht,lpg,2017,18_CT,Yearly,Energy,PJ
road,freight,ldv,bev,2017,18_CT,Yearly,Energy,PJ
road,freight,ldv,cng,2017,18_CT,Yearly,Energy,PJ
road,freight,ldv,d,2017,18_CT,Yearly,Energy,PJ
road,freight,ldv,fcev,2017,18_CT,Yearly,Energy,PJ
road,freight,ldv,g,2017,18_CT,Yearly,Energy,PJ
road,freight,ldv,lpg,2017,18_CT,Yearly,Energy,PJ
road,freight,ldv,phevg,2017,18_CT,Yearly,Energy,PJ
road,passenger,2w,bev,2017,18_CT,Yearly,Energy,PJ
road,passenger,2w,g,2017,18_CT,Yearly,Energy,PJ
road,passenger,bus,bev,2017,18_CT,Yearly,Energy,PJ
road,passenger,bus,cng,2017,18_CT,Yearly,Energy,PJ
road,passenger,bus,d,2017,18_CT,Yearly,Energy,PJ
road,passenger,bus,fcev,2017,18_CT,Yearly,Energy,PJ
road,passenger,bus,g,2017,18_CT,Yearly,Energy,PJ
road,passenger,bus,lpg,2017,18_CT,Yearly,Energy,PJ
road,passenger,ldv,bev,2017,18_CT,Yearly,Energy,PJ
road,passenger,ldv,cng,2017,18_CT,Yearly,Energy,PJ
road,passenger,ldv,d,2017,18_CT,Yearly,Energy,PJ
road,passenger,ldv,fcev,2017,18_CT,Yearly,Energy,PJ
road,passenger,ldv,g,2017,18_CT,Yearly,Energy,PJ
road,passenger,ldv,lpg,2017,18_CT,Yearly,Energy,PJ
road,passenger,ldv,phevg,2017,18_CT,Yearly,Energy,PJ
road,freight,ht,phevd,2017,18_CT,Yearly,Energy,PJ
road,passenger,bus,phevd,2017,18_CT,Yearly,Energy,PJ
road,freight,ht,bev,2017,19_THA,Yearly,Energy,PJ
road,freight,ht,cng,2017,19_THA,Yearly,Energy,PJ
road,freight,ht,d,2017,19_THA,Yearly,Energy,PJ
road,freight,ht,fcev,2017,19_THA,Yearly,Energy,PJ
road,freight,ht,g,2017,19_THA,Yearly,Energy,PJ
road,freight,ht,lpg,2017,19_THA,Yearly,Energy,PJ
road,freight,ldv,bev,2017,19_THA,Yearly,Energy,PJ
road,freight,ldv,cng,2017,19_THA,Yearly,Energy,PJ
road,freight,ldv,d,2017,19_THA,Yearly,Energy,PJ
road,freight,ldv,fcev,2017,19_THA,Yearly,Energy,PJ
road,freight,ldv,g,2017,19_THA,Yearly,Energy,PJ
road,freight,ldv,lpg,2017,19_THA,Yearly,Energy,PJ
road,freight,ldv,phevg,2017,19_THA,Yearly,Energy,PJ
road,passenger,2w,bev,2017,19_THA,Yearly,Energy,PJ
road,passenger,2w,g,2017,19_THA,Yearly,Energy,PJ
road,passenger,bus,bev,2017,19_THA,Yearly,Energy,PJ
road,passenger,bus,cng,2017,19_THA,Yearly,Energy,PJ
road,passenger,bus,d,2017,19_THA,Yearly,Energy,PJ
road,passenger,bus,fcev,2017,19_THA,Yearly,Energy,PJ
road,passenger,bus,g,2017,19_THA,Yearly,Energy,PJ
road,passenger,bus,lpg,2017,19_THA,Yearly,Energy,PJ
road,passenger,ldv,bev,2017,19_THA,Yearly,Energy,PJ
road,passenger,ldv,cng,2017,19_THA,Yearly,Energy,PJ
road,passenger,ldv,d,2017,19_THA,Yearly,Energy,PJ
road,passenger,ldv,fcev,2017,19_THA,Yearly,Energy,PJ
road,passenger,ldv,g,2017,19_THA,Yearly,Energy,PJ
road,passenger,ldv,lpg,2017,19_THA,Yearly,Energy,PJ
road,passenger,ldv,phevg,2017,19_THA,Yearly,Energy,PJ
road,freight,ht,phevd,2017,19_THA,Yearly,Energy,PJ
road,passenger,bus,phevd,2017,19_THA,Yearly,Energy,PJ
road,freight,ht,bev,2017,20_USA,Yearly,Energy,PJ
road,freight,ht,cng,2017,20_USA,Yearly,Energy,PJ
road,freight,ht,d,2017,20_USA,Yearly,Energy,PJ
road,freight,ht,fcev,2017,20_USA,Yearly,Energy,PJ
road,freight,ht,g,2017,20_USA,Yearly,Energy,PJ
road,freight,ht,lpg,2017,20_USA,Yearly,Energy,PJ
road,freight,ldv,bev,2017,20_USA,Yearly,Energy,PJ
road,freight,ldv,cng,2017,20_USA,Yearly,Energy,PJ
road,freight,ldv,d,2017,20_USA,Yearly,Energy,PJ
road,freight,ldv,fcev,2017,20_USA,Yearly,Energy,PJ
road,freight,ldv,g,2017,20_USA,Yearly,Energy,PJ
road,freight,ldv,lpg,2017,20_USA,Yearly,Energy,PJ
road,freight,ldv,phevg,2017,20_USA,Yearly,Energy,PJ
road,passenger,2w,bev,2017,20_USA,Yearly,Energy,PJ
road,passenger,2w,g,2017,20_USA,Yearly,Energy,PJ
road,passenger,bus,bev,2017,20_USA,Yearly,Energy,PJ
road,passenger,bus,cng,2017,20_USA,Yearly,Energy,PJ
road,passenger,bus,d,2017,20_USA,Yearly,Energy,PJ
road,passenger,bus,fcev,2017,20_USA,Yearly,Energy,PJ
road,passenger,bus,g,2017,20_USA,Yearly,Energy,PJ
road,passenger,bus,lpg,2017,20_USA,Yearly,Energy,PJ
road,passenger,ldv,bev,2017,20_USA,Yearly,Energy,PJ
road,passenger,ldv,cng,2017,20_USA,Yearly,Energy,PJ
road,passenger,ldv,d,2017,20_USA,Yearly,Energy,PJ
road,passenger,ldv,fcev,2017,20_USA,Yearly,Energy,PJ
road,passenger,ldv,g,2017,20_USA,Yearly,Energy,PJ
road,passenger,ldv,lpg,2017,20_USA,Yearly,Energy,PJ
road,passenger,ldv,phevg,2017,20_USA,Yearly,Energy,PJ
road,freight,ht,phevd,2017,20_USA,Yearly,Energy,PJ
road,passenger,bus,phevd,2017,20_USA,Yearly,Energy,PJ
road,freight,ht,bev,2017,21_VN,Yearly,Energy,PJ
road,freight,ht,cng,2017,21_VN,Yearly,Energy,PJ
road,freight,ht,d,2017,21_VN,Yearly,Energy,PJ
road,freight,ht,fcev,2017,21_VN,Yearly,Energy,PJ
road,freight,ht,g,2017,21_VN,Yearly,Energy,PJ
road,freight,ht,lpg,2017,21_VN,Yearly,Energy,PJ
road,freight,ldv,bev,2017,21_VN,Yearly,Energy,PJ
road,freight,ldv,cng,2017,21_VN,Yearly,Energy,PJ
road,freight,ldv,d,2017,21_VN,Yearly,Energy,PJ
road,freight,ldv,fcev,2017,21_VN,Yearly,Energy,PJ
road,freight,ldv,g,2017,21_VN,Yearly,Energy,PJ
road,freight,ldv,lpg,2017,21_VN,Yearly,Energy,PJ
road,freight,ldv,phevg,2017,21_VN,Yearly,Energy,PJ
road,passenger,2w,bev,2017,21_VN,Yearly,Energy,PJ
road,passenger,2w,g,2017,21_VN,Yearly,Energy,PJ
road,passenger,bus,bev,2017,21_VN,Yearly,Energy,PJ
road,passenger,bus,cng,2017,21_VN,Yearly,Energy,PJ
road,passenger,bus,d,2017,21_VN,Yearly,Energy,PJ
road,passenger,bus,fcev,2017,21_VN,Yearly,Energy,PJ
road,passenger,bus,g,2017,21_VN,Yearly,Energy,PJ
road,passenger,bus,lpg,2017,21_VN,Yearly,Energy,PJ
road,passenger,ldv,bev,2017,21_VN,Yearly,Energy,PJ
road,passenger,ldv,cng,2017,21_VN,Yearly,Energy,PJ
road,passenger,ldv,d,2017,21_VN,Yearly,Energy,PJ
road,passenger,ldv,fcev,2017,21_VN,Yearly,Energy,PJ
road,passenger,ldv,g,2017,21_VN,Yearly,Energy,PJ
road,passenger,ldv,lpg,2017,21_VN,Yearly,Energy,PJ
road,passenger,ldv,phevg,2017,21_VN,Yearly,Energy,PJ
road,freight,ht,phevd,2017,21_VN,Yearly,Energy,PJ
road,passenger,bus,phevd,2017,21_VN,Yearly,Energy,PJ
road,freight,ht,bev,2017,01_AUS,Yearly,Stocks,Stocks
road,freight,ht,cng,2017,01_AUS,Yearly,Stocks,Stocks
road,freight,ht,d,2017,01_AUS,Yearly,Stocks,Stocks
road,freight,ht,fcev,2017,01_AUS,Yearly,Stocks,Stocks
road,freight,ht,g,2017,01_AUS,Yearly,Stocks,Stocks
road,freight,ht,lpg,2017,01_AUS,Yearly,Stocks,Stocks
road,freight,ldv,bev,2017,01_AUS,Yearly,Stocks,Stocks
road,freight,ldv,cng,2017,01_AUS,Yearly,Stocks,Stocks
road,freight,ldv,d,2017,01_AUS,Yearly,Stocks,Stocks
road,freight,ldv,fcev,2017,01_AUS,Yearly,Stocks,Stocks
road,freight,ldv,g,2017,01_AUS,Yearly,Stocks,Stocks
road,freight,ldv,lpg,2017,01_AUS,Yearly,Stocks,Stocks
road,freight,ldv,phevg,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,2w,bev,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,2w,g,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,bus,bev,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,bus,cng,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,bus,d,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,bus,fcev,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,bus,g,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,bus,lpg,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,ldv,bev,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,ldv,cng,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,ldv,d,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,ldv,fcev,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,ldv,g,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,ldv,lpg,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,ldv,phevg,2017,01_AUS,Yearly,Stocks,Stocks
road,freight,ht,phevd,2017,01_AUS,Yearly,Stocks,Stocks
road,passenger,bus,phevd,2017,01_AUS,Yearly,Stocks,Stocks
road,freight,ht,bev,2017,02_BD,Yearly,Stocks,Stocks
road,freight,ht,cng,2017,02_BD,Yearly,Stocks,Stocks
road,freight,ht,d,2017,02_BD,Yearly,Stocks,Stocks
road,freight,ht,fcev,2017,02_BD,Yearly,Stocks,Stocks
road,freight,ht,g,2017,02_BD,Yearly,Stocks,Stocks
road,freight,ht,lpg,2017,02_BD,Yearly,Stocks,Stocks
road,freight,ldv,bev,2017,02_BD,Yearly,Stocks,Stocks
road,freight,ldv,cng,2017,02_BD,Yearly,Stocks,Stocks
road,freight,ldv,d,2017,02_BD,Yearly,Stocks,Stocks
road,freight,ldv,fcev,2017,02_BD,Yearly,Stocks,Stocks
road,freight,ldv,g,2017,02_BD,Yearly,Stocks,Stocks
road,freight,ldv,lpg,2017,02_BD,Yearly,Stocks,Stocks
road,freight,ldv,phevg,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,2w,bev,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,2w,g,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,bus,bev,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,bus,cng,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,bus,d,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,bus,fcev,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,bus,g,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,bus,lpg,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,ldv,bev,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,ldv,cng,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,ldv,d,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,ldv,fcev,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,ldv,g,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,ldv,lpg,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,ldv,phevg,2017,02_BD,Yearly,Stocks,Stocks
road,freight,ht,phevd,2017,02_BD,Yearly,Stocks,Stocks
road,passenger,bus,phevd,2017,02_BD,Yearly,Stocks,Stocks
road,freight,ht,bev,2017,03_CDA,Yearly,Stocks,Stocks
road,freight,ht,cng,2017,03_CDA,Yearly,Stocks,Stocks
road,freight,ht,d,2017,03_CDA,Yearly,Stocks,Stocks
road,freight,ht,fcev,2017,03_CDA,Yearly,Stocks,Stocks
road,freight,ht,g,2017,03_CDA,Yearly,Stocks,Stocks
road,freight,ht,lpg,2017,03_CDA,Yearly,Stocks,Stocks
road,freight,ldv,bev,2017,03_CDA,Yearly,Stocks,Stocks
road,freight,ldv,cng,2017,03_CDA,Yearly,Stocks,Stocks
road,freight,ldv,d,2017,03_CDA,Yearly,Stocks,Stocks
road,freight,ldv,fcev,2017,03_CDA,Yearly,Stocks,Stocks
road,freight,ldv,g,2017,03_CDA,Yearly,Stocks,Stocks
road,freight,ldv,lpg,2017,03_CDA,Yearly,Stocks,Stocks
road,freight,ldv,phevg,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,2w,bev,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,2w,g,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,bus,bev,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,bus,cng,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,bus,d,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,bus,fcev,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,bus,g,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,bus,lpg,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,ldv,bev,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,ldv,cng,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,ldv,d,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,ldv,fcev,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,ldv,g,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,ldv,lpg,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,ldv,phevg,2017,03_CDA,Yearly,Stocks,Stocks
road,freight,ht,phevd,2017,03_CDA,Yearly,Stocks,Stocks
road,passenger,bus,phevd,2017,03_CDA,Yearly,Stocks,Stocks
road,freight,ht,bev,2017,04_CHL,Yearly,Stocks,Stocks
road,freight,ht,cng,2017,04_CHL,Yearly,Stocks,Stocks
road,freight,ht,d,2017,04_CHL,Yearly,Stocks,Stocks
road,freight,ht,fcev,2017,04_CHL,Yearly,Stocks,Stocks
road,freight,ht,g,2017,04_CHL,Yearly,Stocks,Stocks
road,freight,ht,lpg,2017,04_CHL,Yearly,Stocks,Stocks
road,freight,ldv,bev,2017,04_CHL,Yearly,Stocks,Stocks
road,freight,ldv,cng,2017,04_CHL,Yearly,Stocks,Stocks
road,freight,ldv,d,2017,04_CHL,Yearly,Stocks,Stocks
road,freight,ldv,fcev,2017,04_CHL,Yearly,Stocks,Stocks
road,freight,ldv,g,2017,04_CHL,Yearly,Stocks,Stocks
road,freight,ldv,lpg,2017,04_CHL,Yearly,Stocks,Stocks
road,freight,ldv,phevg,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,2w,bev,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,2w,g,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,bus,bev,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,bus,cng,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,bus,d,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,bus,fcev,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,bus,g,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,bus,lpg,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,ldv,bev,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,ldv,cng,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,ldv,d,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,ldv,fcev,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,ldv,g,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,ldv,lpg,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,ldv,phevg,2017,04_CHL,Yearly,Stocks,Stocks
road,freight,ht,phevd,2017,04_CHL,Yearly,Stocks,Stocks
road,passenger,bus,phevd,2017,04_CHL,Yearly,Stocks,Stocks
road,freight,ht,bev,2017,05_PRC,Yearly,Stocks,Stocks
road,freight,ht,cng,2017,05_PRC,Yearly,Stocks,Stocks
road,freight,ht,d,2017,05_PRC,Yearly,Stocks,Stocks
road,freight,ht,fcev,2017,05_PRC,Yearly,Stocks,Stocks
road,freight,ht,g,2017,05_PRC,Yearly,Stocks,Stocks
road,freight,ht,lpg,2017,05_PRC,Yearly,Stocks,Stocks
road,freight,ldv,bev,2017,05_PRC,Yearly,Stocks,Stocks
road,freight,ldv,cng,2017,05_PRC,Yearly,Stocks,Stocks
road,freight,ldv,d,2017,05_PRC,Yearly,Stocks,Stocks
road,freight,ldv,fcev,2017,05_PRC,Yearly,Stocks,Stocks
road,freight,ldv,g,2017,05_PRC,Yearly,Stocks,Stocks
road,freight,ldv,lpg,2017,05_PRC,Yearly,Stocks,Stocks
road,freight,ldv,phevg,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,2w,bev,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,2w,g,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,bus,bev,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,bus,cng,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,bus,d,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,bus,fcev,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,bus,g,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,bus,lpg,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,ldv,bev,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,ldv,cng,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,ldv,d,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,ldv,fcev,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,ldv,g,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,ldv,lpg,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,ldv,phevg,2017,05_PRC,Yearly,Stocks,Stocks
road,freight,ht,phevd,2017,05_PRC,Yearly,Stocks,Stocks
road,passenger,bus,phevd,2017,05_PRC,Yearly,Stocks,Stocks
road,freight,ht,bev,2017,06_HKC,Yearly,Stocks,Stocks
road,freight,ht,cng,2017,06_HKC,Yearly,Stocks,Stocks
road,freight,ht,d,2017,06_HKC,Yearly,Stocks,Stocks
road,freight,ht,fcev,2017,06_HKC,Yearly,Stocks,Stocks
road,freight,ht,g,2017,06_HKC,Yearly,Stocks,Stocks
road,freight,ht,lpg,2017,06_HKC,Yearly,Stocks,Stocks
road,freight,ldv,bev,2017,06_HKC,Yearly,Stocks,Stocks
road,freight,ldv,cng,2017,06_HKC,Yearly,Stocks,Stocks
road,freight,ldv,d,2017,06_HKC,Yearly,Stocks,Stocks
road,freight,ldv,fcev,2017,06_HKC,Yearly,Stocks,Stocks
road,freight,ldv,g,2017,06_HKC,Yearly,Stocks,Stocks
road,freight,ldv,lpg,2017,06_HKC,Yearly,Stocks,Stocks
road,freight,ldv,phevg,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,2w,bev,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,2w,g,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,bus,bev,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,bus,cng,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,bus,d,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,bus,fcev,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,bus,g,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,bus,lpg,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,ldv,bev,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,ldv,cng,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,ldv,d,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,ldv,fcev,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,ldv,g,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,ldv,lpg,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,ldv,phevg,2017,06_HKC,Yearly,Stocks,Stocks
road,freight,ht,phevd,2017,06_HKC,Yearly,Stocks,Stocks
road,passenger,bus,phevd,2017,06_HKC,Yearly,Stocks,Stocks
road,freight,ht,bev,2017,07_INA,Yearly,Stocks,Stocks
road,freight,ht,cng,2017,07_INA,Yearly,Stocks,Stocks
road,freight,ht,d,2017,07_INA,Yearly,Stocks,Stocks
road,freight,ht,fcev,2017,07_INA,Yearly,Stocks,Stocks
road,freight,ht,g,2017,07_INA,Yearly,Stocks,Stocks
road,freight,ht,lpg,2017,07_INA,Yearly,Stocks,Stocks
road,freight,ldv,bev,2017,07_INA,Yearly,Stocks,Stocks
road,freight,ldv,cng,2017,07_INA,Yearly,Stocks,Stocks
road,freight,ldv,d,2017,07_INA,Yearly,Stocks,Stocks
road,freight,ldv,fcev,2017,07_INA,Yearly,Stocks,Stocks
road,freight,ldv,g,2017,07_INA,Yearly,Stocks,Stocks
road,freight,ldv,lpg,2017,07_INA,Yearly,Stocks,Stocks
road,freight,ldv,phevg,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,2w,bev,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,2w,g,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,bus,bev,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,bus,cng,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,bus,d,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,bus,fcev,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,bus,g,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,bus,lpg,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,ldv,bev,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,ldv,cng,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,ldv,d,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,ldv,fcev,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,ldv,g,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,ldv,lpg,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,ldv,phevg,2017,07_INA,Yearly,Stocks,Stocks
road,freight,ht,phevd,2017,07_INA,Yearly,Stocks,Stocks
road,passenger,bus,phevd,2017,07_INA,Yearly,Stocks,Stocks
road,freight,ht,bev,2017,08_JPN,Yearly,Stocks,Stocks
road,freight,ht,cng,2017,08_JPN,Yearly,Stocks,Stocks
road,freight,ht,d,2017,08_JPN,Yearly,Stocks,Stocks
road,freight,ht,fcev,2017,08_JPN,Yearly,Stocks,Stocks
road,freight,ht,g,2017,08_JPN,Yearly,Stocks,Stocks
road,freight,ht,lpg,2017,08_JPN,Yearly,Stocks,Stocks
