Economy,Year,Drive,Vehicle Type,Transport Type,Value,Scenario
19_THA,2025,BEV,HT,freight,0.44006499425300316,Reference
19_THA,2026,BEV,HT,freight,0.4411679140380984,Reference
19_THA,2027,BEV,HT,freight,0.4422735980331814,Reference
19_THA,2028,BEV,HT,freight,0.4433820531660966,Reference
19_THA,2029,BEV,HT,freight,0.44449328638205166,Reference
19_THA,2030,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2031,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2032,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2033,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2034,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2035,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2036,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2037,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2038,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2039,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2040,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2041,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2042,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2043,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2044,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2045,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2046,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2047,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2048,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2049,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2050,BEV,HT,freight,0.44560730464366083,Reference
19_THA,2018,CNG,HT,freight,0.14084304769115039,Reference
19_THA,2019,CNG,HT,freight,0.14262587107964597,Reference
19_THA,2020,CNG,HT,freight,0.14443126185280603,Reference
19_THA,2021,CNG,HT,freight,0.1453396345688614,Reference
19_THA,2022,CNG,HT,freight,0.1462537203208668,Reference
19_THA,2023,CNG,HT,freight,0.14717355503986598,Reference
19_THA,2024,CNG,HT,freight,0.148099174882884,Reference
19_THA,2025,CNG,HT,freight,0.14903061623434868,Reference
19_THA,2026,CNG,HT,freight,0.14996791570752066,Reference
19_THA,2027,CNG,HT,freight,0.15091111014593275,Reference
19_THA,2028,CNG,HT,freight,0.15186023662483797,Reference
19_THA,2029,CNG,HT,freight,0.15281533245266712,Reference
19_THA,2030,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2031,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2032,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2033,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2034,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2035,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2036,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2037,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2038,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2039,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2040,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2041,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2042,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2043,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2044,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2045,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2046,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2047,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2048,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2049,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2050,CNG,HT,freight,0.1537764351724952,Reference
19_THA,2018,D,HT,freight,0.15649227521238931,Reference
19_THA,2019,D,HT,freight,0.15847319008849553,Reference
19_THA,2020,D,HT,freight,0.16047917983645116,Reference
19_THA,2021,D,HT,freight,0.1614884828542905,Reference
19_THA,2022,D,HT,freight,0.16250413368985206,Reference
19_THA,2023,D,HT,freight,0.1635261722665178,Reference
19_THA,2024,D,HT,freight,0.16455463875876006,Reference
19_THA,2025,D,HT,freight,0.16558957359372078,Reference
19_THA,2026,D,HT,freight,0.1666310174528008,Reference
19_THA,2027,D,HT,freight,0.16767901127325865,Reference
19_THA,2028,D,HT,freight,0.16873359624982,Reference
19_THA,2029,D,HT,freight,0.16979481383629685,Reference
19_THA,2030,D,HT,freight,0.17086270574721696,Reference
19_THA,2031,D,HT,freight,0.17086270574721696,Reference
19_THA,2032,D,HT,freight,0.17086270574721696,Reference
19_THA,2033,D,HT,freight,0.17086270574721696,Reference
19_THA,2034,D,HT,freight,0.17086270574721696,Reference
19_THA,2035,D,HT,freight,0.17086270574721696,Reference
19_THA,2036,D,HT,freight,0.17086270574721696,Reference
19_THA,2037,D,HT,freight,0.17086270574721696,Reference
19_THA,2038,D,HT,freight,0.17086270574721696,Reference
19_THA,2039,D,HT,freight,0.17086270574721696,Reference
19_THA,2040,D,HT,freight,0.17086270574721696,Reference
19_THA,2041,D,HT,freight,0.17086270574721696,Reference
19_THA,2042,D,HT,freight,0.17086270574721696,Reference
19_THA,2043,D,HT,freight,0.17086270574721696,Reference
19_THA,2044,D,HT,freight,0.17086270574721696,Reference
19_THA,2045,D,HT,freight,0.17086270574721696,Reference
19_THA,2046,D,HT,freight,0.17086270574721696,Reference
19_THA,2047,D,HT,freight,0.17086270574721696,Reference
19_THA,2048,D,HT,freight,0.17086270574721696,Reference
19_THA,2049,D,HT,freight,0.17086270574721696,Reference
19_THA,2050,D,HT,freight,0.17086270574721696,Reference
19_THA,2018,FCEV,HT,freight,0.18931288896565604,Reference
19_THA,2019,FCEV,HT,freight,0.1902642100157347,Reference
19_THA,2020,FCEV,HT,freight,0.19122031157360272,Reference
19_THA,2021,FCEV,HT,freight,0.1916995604747897,Reference
19_THA,2022,FCEV,HT,freight,0.19218001050104228,Reference
19_THA,2023,FCEV,HT,freight,0.19266166466269902,Reference
19_THA,2024,FCEV,HT,freight,0.19314452597764312,Reference
19_THA,2025,FCEV,HT,freight,0.1936285974713214,Reference
19_THA,2026,FCEV,HT,freight,0.19411388217676329,Reference
19_THA,2027,FCEV,HT,freight,0.19460038313459976,Reference
19_THA,2028,FCEV,HT,freight,0.19508810339308247,Reference
19_THA,2029,FCEV,HT,freight,0.1955770460081027,Reference
19_THA,2030,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2031,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2032,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2033,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2034,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2035,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2036,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2037,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2038,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2039,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2040,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2041,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2042,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2043,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2044,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2045,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2046,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2047,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2048,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2049,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2050,FCEV,HT,freight,0.1960672140432107,Reference
19_THA,2018,G,HT,freight,0.14084304769115039,Reference
19_THA,2019,G,HT,freight,0.14262587107964597,Reference
19_THA,2020,G,HT,freight,0.14443126185280603,Reference
19_THA,2021,G,HT,freight,0.1453396345688614,Reference
19_THA,2022,G,HT,freight,0.1462537203208668,Reference
19_THA,2023,G,HT,freight,0.14717355503986598,Reference
19_THA,2024,G,HT,freight,0.148099174882884,Reference
19_THA,2025,G,HT,freight,0.14903061623434868,Reference
19_THA,2026,G,HT,freight,0.14996791570752066,Reference
19_THA,2027,G,HT,freight,0.15091111014593275,Reference
19_THA,2028,G,HT,freight,0.15186023662483797,Reference
19_THA,2029,G,HT,freight,0.15281533245266712,Reference
19_THA,2030,G,HT,freight,0.1537764351724952,Reference
19_THA,2031,G,HT,freight,0.1537764351724952,Reference
19_THA,2032,G,HT,freight,0.1537764351724952,Reference
19_THA,2033,G,HT,freight,0.1537764351724952,Reference
19_THA,2034,G,HT,freight,0.1537764351724952,Reference
19_THA,2035,G,HT,freight,0.1537764351724952,Reference
19_THA,2036,G,HT,freight,0.1537764351724952,Reference
19_THA,2037,G,HT,freight,0.1537764351724952,Reference
19_THA,2038,G,HT,freight,0.1537764351724952,Reference
19_THA,2039,G,HT,freight,0.1537764351724952,Reference
19_THA,2040,G,HT,freight,0.1537764351724952,Reference
19_THA,2041,G,HT,freight,0.1537764351724952,Reference
19_THA,2042,G,HT,freight,0.1537764351724952,Reference
19_THA,2043,G,HT,freight,0.1537764351724952,Reference
19_THA,2044,G,HT,freight,0.1537764351724952,Reference
19_THA,2045,G,HT,freight,0.1537764351724952,Reference
19_THA,2046,G,HT,freight,0.1537764351724952,Reference
19_THA,2047,G,HT,freight,0.1537764351724952,Reference
19_THA,2048,G,HT,freight,0.1537764351724952,Reference
19_THA,2049,G,HT,freight,0.1537764351724952,Reference
19_THA,2050,G,HT,freight,0.1537764351724952,Reference
19_THA,2018,LPG,HT,freight,0.14084304769115039,Reference
19_THA,2019,LPG,HT,freight,0.14262587107964597,Reference
19_THA,2020,LPG,HT,freight,0.14443126185280603,Reference
19_THA,2021,LPG,HT,freight,0.1453396345688614,Reference
19_THA,2022,LPG,HT,freight,0.1462537203208668,Reference
19_THA,2023,LPG,HT,freight,0.14717355503986598,Reference
19_THA,2024,LPG,HT,freight,0.148099174882884,Reference
19_THA,2025,LPG,HT,freight,0.14903061623434868,Reference
19_THA,2026,LPG,HT,freight,0.14996791570752066,Reference
19_THA,2027,LPG,HT,freight,0.15091111014593275,Reference
19_THA,2028,LPG,HT,freight,0.15186023662483797,Reference
19_THA,2029,LPG,HT,freight,0.15281533245266712,Reference
19_THA,2030,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2031,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2032,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2033,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2034,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2035,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2036,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2037,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2038,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2039,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2040,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2041,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2042,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2043,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2044,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2045,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2046,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2047,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2048,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2049,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2050,LPG,HT,freight,0.1537764351724952,Reference
19_THA,2018,PHEVD,HT,freight,0.1600489178308527,Reference
19_THA,2019,PHEVD,HT,freight,0.1620748534995977,Reference
19_THA,2020,PHEVD,HT,freight,0.1641264339236432,Reference
19_THA,2021,PHEVD,HT,freight,0.1651586756464334,Reference
19_THA,2022,PHEVD,HT,freight,0.16619740945553046,Reference
19_THA,2023,PHEVD,HT,freight,0.16724267618166586,Reference
19_THA,2024,PHEVD,HT,freight,0.16829451691236816,Reference
19_THA,2025,PHEVD,HT,freight,0.16935297299357802,Reference
19_THA,2026,PHEVD,HT,freight,0.17041808603127348,Reference
19_THA,2027,PHEVD,HT,freight,0.1714898978931054,Reference
19_THA,2028,PHEVD,HT,freight,0.17256845071004315,Reference
19_THA,2029,PHEVD,HT,freight,0.17365378687803085,Reference
19_THA,2030,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2031,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2032,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2033,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2034,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2035,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2036,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2037,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2038,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2039,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2040,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2041,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2042,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2043,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2044,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2045,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2046,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2047,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2048,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2049,PHEVD,HT,freight,0.17474594905965368,Reference
19_THA,2050,PHEVD,HT,freight,0.17474594905965368,Reference
20_USA,2018,BEV,HT,freight,0.18346441293228377,Carbon Neutral
20_USA,2019,BEV,HT,freight,0.18401646235120728,Carbon Neutral
20_USA,2020,BEV,HT,freight,0.1845701728623903,Carbon Neutral
20_USA,2021,BEV,HT,freight,0.1848474440190195,Carbon Neutral
20_USA,2022,BEV,HT,freight,0.18512513172377426,Carbon Neutral
20_USA,2023,BEV,HT,freight,0.18540323655834415,Carbon Neutral
20_USA,2024,BEV,HT,freight,0.18568175920920707,Carbon Neutral
20_USA,2025,BEV,HT,freight,0.1859607002617059,Carbon Neutral
20_USA,2026,BEV,HT,freight,0.18624006033725019,Carbon Neutral
20_USA,2027,BEV,HT,freight,0.18651984012863737,Carbon Neutral
20_USA,2028,BEV,HT,freight,0.18680004015685295,Carbon Neutral
20_USA,2029,BEV,HT,freight,0.18708066115345823,Carbon Neutral
20_USA,2030,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2031,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2032,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2033,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2034,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2035,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2036,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2037,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2038,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2039,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2040,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2041,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2042,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2043,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2044,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2045,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2046,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2047,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2048,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2049,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2050,BEV,HT,freight,0.1873617037127077,Carbon Neutral
20_USA,2018,CNG,HT,freight,0.0790189181799639,Carbon Neutral
20_USA,2019,CNG,HT,freight,0.07981708911526597,Carbon Neutral
20_USA,2020,CNG,HT,freight,0.08062332231785212,Carbon Neutral
20_USA,2021,CNG,HT,freight,0.08102846461249699,Carbon Neutral
20_USA,2022,CNG,HT,freight,0.08143564282397744,Carbon Neutral
20_USA,2023,CNG,HT,freight,0.08184486718087686,Carbon Neutral
20_USA,2024,CNG,HT,freight,0.08225614794788186,Carbon Neutral
20_USA,2025,CNG,HT,freight,0.08371593139465022,Carbon Neutral
20_USA,2026,CNG,HT,freight,0.08434854546782912,Carbon Neutral
20_USA,2027,CNG,HT,freight,0.08498594003656208,Carbon Neutral
20_USA,2028,CNG,HT,freight,0.08562815115824152,Carbon Neutral
20_USA,2029,CNG,HT,freight,0.08627521529158204,Carbon Neutral
20_USA,2030,CNG,HT,freight,0.0869271690797417,Carbon Neutral
20_USA,2031,CNG,HT,freight,0.08714503159813487,Carbon Neutral
20_USA,2032,CNG,HT,freight,0.08736344020817191,Carbon Neutral
20_USA,2033,CNG,HT,freight,0.08758239620461336,Carbon Neutral
20_USA,2034,CNG,HT,freight,0.08780190096471505,Carbon Neutral
20_USA,2035,CNG,HT,freight,0.08802195587275209,Carbon Neutral
20_USA,2036,CNG,HT,freight,0.08824256224223984,Carbon Neutral
20_USA,2037,CNG,HT,freight,0.08846372154884415,Carbon Neutral
20_USA,2038,CNG,HT,freight,0.08868543511977588,Carbon Neutral
20_USA,2039,CNG,HT,freight,0.0889077044461381,Carbon Neutral
20_USA,2040,CNG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2041,CNG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2042,CNG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2043,CNG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2044,CNG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2045,CNG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2046,CNG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2047,CNG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2048,CNG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2049,CNG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2050,CNG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2018,D,HT,freight,0.08979422523675644,Carbon Neutral
20_USA,2019,D,HT,freight,0.09070123764414681,Carbon Neutral
20_USA,2020,D,HT,freight,0.09161741168789944,Carbon Neutral
20_USA,2021,D,HT,freight,0.09207780069941064,Carbon Neutral
20_USA,2022,D,HT,freight,0.09254050325702225,Carbon Neutral
20_USA,2023,D,HT,freight,0.09300553086313998,Carbon Neutral
20_USA,2024,D,HT,freight,0.09347289539532028,Carbon Neutral
20_USA,2025,D,HT,freight,0.09560978912911076,Carbon Neutral
20_USA,2026,D,HT,freight,0.09701479744392008,Carbon Neutral
20_USA,2027,D,HT,freight,0.09844539433771014,Carbon Neutral
20_USA,2028,D,HT,freight,0.09990217379337805,Carbon Neutral
20_USA,2029,D,HT,freight,0.10138574701063059,Carbon Neutral
20_USA,2030,D,HT,freight,0.10289674366380638,Carbon Neutral
20_USA,2031,D,HT,freight,0.10391232426984573,Carbon Neutral
20_USA,2032,D,HT,freight,0.10494359051081674,Carbon Neutral
20_USA,2033,D,HT,freight,0.10599089482610621,Carbon Neutral
20_USA,2034,D,HT,freight,0.10705460027895806,Carbon Neutral
20_USA,2035,D,HT,freight,0.10813508090183822,Carbon Neutral
20_USA,2036,D,HT,freight,0.10923272214866438,Carbon Neutral
20_USA,2037,D,HT,freight,0.11034792132183763,Carbon Neutral
20_USA,2038,D,HT,freight,0.11148108804304489,Carbon Neutral
20_USA,2039,D,HT,freight,0.11176048926230718,Carbon Neutral
20_USA,2040,D,HT,freight,0.11204059073924921,Carbon Neutral
20_USA,2041,D,HT,freight,0.11204059073924921,Carbon Neutral
20_USA,2042,D,HT,freight,0.11204059073924921,Carbon Neutral
20_USA,2043,D,HT,freight,0.11204059073924921,Carbon Neutral
20_USA,2044,D,HT,freight,0.11204059073924921,Carbon Neutral
20_USA,2045,D,HT,freight,0.11204059073924921,Carbon Neutral
20_USA,2046,D,HT,freight,0.11204059073924921,Carbon Neutral
20_USA,2047,D,HT,freight,0.11204059073924921,Carbon Neutral
20_USA,2048,D,HT,freight,0.11204059073924921,Carbon Neutral
20_USA,2049,D,HT,freight,0.11204059073924921,Carbon Neutral
20_USA,2050,D,HT,freight,0.11204059073924921,Carbon Neutral
20_USA,2018,FCEV,HT,freight,0.10090542712201235,Carbon Neutral
20_USA,2019,FCEV,HT,freight,0.10120905428292074,Carbon Neutral
20_USA,2020,FCEV,HT,freight,0.10151359507056738,Carbon Neutral
20_USA,2021,FCEV,HT,freight,0.10166609421233999,Carbon Neutral
20_USA,2022,FCEV,HT,freight,0.10181882244147861,Carbon Neutral
20_USA,2023,FCEV,HT,freight,0.1019717801203234,Carbon Neutral
20_USA,2024,FCEV,HT,freight,0.1021249675707527,Carbon Neutral
20_USA,2025,FCEV,HT,freight,0.10266337235920253,Carbon Neutral
20_USA,2026,FCEV,HT,freight,0.10289488584546211,Carbon Neutral
20_USA,2027,FCEV,HT,freight,0.10312692141858229,Carbon Neutral
20_USA,2028,FCEV,HT,freight,0.10335948025650624,Carbon Neutral
20_USA,2029,FCEV,HT,freight,0.10359256352105851,Carbon Neutral
20_USA,2030,FCEV,HT,freight,0.10382617241142035,Carbon Neutral
20_USA,2031,FCEV,HT,freight,0.10390410048522002,Carbon Neutral
20_USA,2032,FCEV,HT,freight,0.10398208704579374,Carbon Neutral
20_USA,2033,FCEV,HT,freight,0.104060132147171,Carbon Neutral
20_USA,2034,FCEV,HT,freight,0.10413823582181855,Carbon Neutral
20_USA,2035,FCEV,HT,freight,0.10421639812392242,Carbon Neutral
20_USA,2036,FCEV,HT,freight,0.10429461908604136,Carbon Neutral
20_USA,2037,FCEV,HT,freight,0.10437289876251896,Carbon Neutral
20_USA,2038,FCEV,HT,freight,0.10445123718600682,Carbon Neutral
20_USA,2039,FCEV,HT,freight,0.10452963442193357,Carbon Neutral
20_USA,2040,FCEV,HT,freight,0.10460809048120805,Carbon Neutral
20_USA,2041,FCEV,HT,freight,0.10460809048120805,Carbon Neutral
20_USA,2042,FCEV,HT,freight,0.10460809048120805,Carbon Neutral
20_USA,2043,FCEV,HT,freight,0.10460809048120805,Carbon Neutral
20_USA,2044,FCEV,HT,freight,0.10460809048120805,Carbon Neutral
20_USA,2045,FCEV,HT,freight,0.10460809048120805,Carbon Neutral
20_USA,2046,FCEV,HT,freight,0.10460809048120805,Carbon Neutral
20_USA,2047,FCEV,HT,freight,0.10460809048120805,Carbon Neutral
20_USA,2048,FCEV,HT,freight,0.10460809048120805,Carbon Neutral
20_USA,2049,FCEV,HT,freight,0.10460809048120805,Carbon Neutral
20_USA,2050,FCEV,HT,freight,0.10460809048120805,Carbon Neutral
20_USA,2018,G,HT,freight,0.0790189181799639,Carbon Neutral
20_USA,2019,G,HT,freight,0.07981708911526597,Carbon Neutral
20_USA,2020,G,HT,freight,0.08062332231785212,Carbon Neutral
20_USA,2021,G,HT,freight,0.08102846461249699,Carbon Neutral
20_USA,2022,G,HT,freight,0.08143564282397744,Carbon Neutral
20_USA,2023,G,HT,freight,0.08184486718087686,Carbon Neutral
20_USA,2024,G,HT,freight,0.08225614794788186,Carbon Neutral
20_USA,2025,G,HT,freight,0.08422125897657129,Carbon Neutral
20_USA,2026,G,HT,freight,0.08615786054813335,Carbon Neutral
20_USA,2027,G,HT,freight,0.08815968883522973,Carbon Neutral
20_USA,2028,G,HT,freight,0.09022987478111823,Carbon Neutral
20_USA,2029,G,HT,freight,0.09237175080946312,Carbon Neutral
20_USA,2030,G,HT,freight,0.09458886734093534,Carbon Neutral
20_USA,2031,G,HT,freight,0.09639937127404621,Carbon Neutral
20_USA,2032,G,HT,freight,0.09827158627055256,Carbon Neutral
20_USA,2033,G,HT,freight,0.10020869132368478,Carbon Neutral
20_USA,2034,G,HT,freight,0.1022140872796751,Carbon Neutral
20_USA,2035,G,HT,freight,0.10429141689822675,Carbon Neutral
20_USA,2036,G,HT,freight,0.10644458656268051,Carbon Neutral
20_USA,2037,G,HT,freight,0.10867779062463978,Carbon Neutral
20_USA,2038,G,HT,freight,0.11099553836340234,Carbon Neutral
20_USA,2039,G,HT,freight,0.11340268420960103,Carbon Neutral
20_USA,2040,G,HT,freight,0.11590446130584608,Carbon Neutral
20_USA,2041,G,HT,freight,0.11821025298007555,Carbon Neutral
20_USA,2042,G,HT,freight,0.12060964917337103,Carbon Neutral
20_USA,2043,G,HT,freight,0.12060964917337103,Carbon Neutral
20_USA,2044,G,HT,freight,0.12310846787556992,Carbon Neutral
20_USA,2045,G,HT,freight,0.12310846787556992,Carbon Neutral
20_USA,2046,G,HT,freight,0.12310846787556992,Carbon Neutral
20_USA,2047,G,HT,freight,0.12310846787556992,Carbon Neutral
20_USA,2048,G,HT,freight,0.12310846787556992,Carbon Neutral
20_USA,2049,G,HT,freight,0.12310846787556992,Carbon Neutral
20_USA,2050,G,HT,freight,0.12310846787556992,Carbon Neutral
20_USA,2018,LPG,HT,freight,0.0790189181799639,Carbon Neutral
20_USA,2019,LPG,HT,freight,0.07981708911526597,Carbon Neutral
20_USA,2020,LPG,HT,freight,0.08062332231785212,Carbon Neutral
20_USA,2021,LPG,HT,freight,0.08102846461249699,Carbon Neutral
20_USA,2022,LPG,HT,freight,0.08143564282397744,Carbon Neutral
20_USA,2023,LPG,HT,freight,0.08184486718087686,Carbon Neutral
20_USA,2024,LPG,HT,freight,0.08225614794788186,Carbon Neutral
20_USA,2025,LPG,HT,freight,0.08371593139465022,Carbon Neutral
20_USA,2026,LPG,HT,freight,0.08434854546782912,Carbon Neutral
20_USA,2027,LPG,HT,freight,0.08498594003656208,Carbon Neutral
20_USA,2028,LPG,HT,freight,0.08562815115824152,Carbon Neutral
20_USA,2029,LPG,HT,freight,0.08627521529158204,Carbon Neutral
20_USA,2030,LPG,HT,freight,0.0869271690797417,Carbon Neutral
20_USA,2031,LPG,HT,freight,0.08714503159813487,Carbon Neutral
20_USA,2032,LPG,HT,freight,0.08736344020817191,Carbon Neutral
20_USA,2033,LPG,HT,freight,0.08758239620461336,Carbon Neutral
20_USA,2034,LPG,HT,freight,0.08780190096471505,Carbon Neutral
20_USA,2035,LPG,HT,freight,0.08802195587275209,Carbon Neutral
20_USA,2036,LPG,HT,freight,0.08824256224223984,Carbon Neutral
20_USA,2037,LPG,HT,freight,0.08846372154884415,Carbon Neutral
20_USA,2038,LPG,HT,freight,0.08868543511977588,Carbon Neutral
20_USA,2039,LPG,HT,freight,0.0889077044461381,Carbon Neutral
20_USA,2040,LPG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2041,LPG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2042,LPG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2043,LPG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2044,LPG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2045,LPG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2046,LPG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2047,LPG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2048,LPG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2049,LPG,HT,freight,0.08913053071031118,Carbon Neutral
20_USA,2050,LPG,HT,freight,0.08913053071031118,Carbon Neutral
