Economy,Scenario,Year,Vehicle Type,Drive,Drive_share,Transport Type,V_sum,Value
12_NZ,Reference,2018,lv,g,0.39214171079941573,passenger,0.35108755817272436,0.13767607570224152
12_NZ,Reference,2018,lv,lpg,3.202919589508806e-05,passenger,0.35108755817272436,1.1245052177042314e-05
12_NZ,Reference,2018,lv,phevg,0.2775177931977593,passenger,0.35108755817272436,0.09743304436328441
12_NZ,Reference,2019,2w,bev,0.7256709579302465,passenger,0.2778845902391708,0.20165277679291307
12_NZ,Reference,2019,2w,g,0.2743290420697535,passenger,0.2778845902391708,0.07623181344625769
12_NZ,Reference,2019,bus,bev,0.05175631625411513,passenger,0.004178511378197341,0.00021626435636140003
12_NZ,Reference,2019,bus,cng,0.0,passenger,0.004178511378197341,0.0
12_NZ,Reference,2019,bus,d,0.9337781483414996,passenger,0.004178511378197341,0.0039018026175570006
12_NZ,Reference,2019,bus,fcev,0.0,passenger,0.004178511378197341,0.0
12_NZ,Reference,2019,bus,g,0.014465535404385273,passenger,0.004178511378197341,6.0444404278940334e-05
12_NZ,Reference,2019,bus,lpg,0.0,passenger,0.004178511378197341,0.0
12_NZ,Reference,2019,bus,phevd,0.0,passenger,0.004178511378197341,0.0
12_NZ,Reference,2019,lt,bev,0.01943656945093741,passenger,0.34319793006855354,0.006670590403195401
12_NZ,Reference,2019,lt,cng,0.0,passenger,0.34319793006855354,0.0
12_NZ,Reference,2019,lt,d,0.9417307710224778,passenger,0.34319793006855354,0.32320005129677737
12_NZ,Reference,2019,lt,fcev,0.0,passenger,0.34319793006855354,0.0
12_NZ,Reference,2019,lt,g,0.031245181909708004,passenger,0.34319793006855354,0.010723281756027202
12_NZ,Reference,2019,lt,lpg,0.0,passenger,0.34319793006855354,0.0
12_NZ,Reference,2019,lt,phevg,0.007587477616876804,passenger,0.34319793006855354,0.0026040066125536006
12_NZ,Reference,2019,lv,bev,0.33254737973650034,passenger,0.3747389683140778,0.12461846199800601
12_NZ,Reference,2019,lv,cng,0.0005075544556996496,passenger,0.3747389683140778,0.0001902004330921
12_NZ,Reference,2019,lv,d,0.01786057928772966,passenger,0.3747389683140778,0.0066930550557756
12_NZ,Reference,2019,lv,fcev,0.0,passenger,0.3747389683140778,0.0
12_NZ,Reference,2019,lv,g,0.32471665538129596,passenger,0.3747389683140778,0.12168398443198479
12_NZ,Reference,2019,lv,lpg,2.4006154956625826e-05,passenger,0.3747389683140778,8.996041741633848e-06
12_NZ,Reference,2019,lv,phevg,0.3243438249838178,passenger,0.3747389683140778,0.1215442703534777
12_NZ,Reference,2020,2w,bev,0.8011888966616395,passenger,0.25226761149841936,0.20211400931988574
12_NZ,Reference,2020,2w,g,0.19881110333836052,passenger,0.25226761149841936,0.05015360217853364
12_NZ,Reference,2020,bus,bev,0.03717107879553447,passenger,0.004269923409497928,0.00015871765950534466
12_NZ,Reference,2020,bus,cng,0.0,passenger,0.004269923409497928,0.0
12_NZ,Reference,2020,bus,d,0.7927282897495996,passenger,0.004269923409497928,0.0033848890817730717
12_NZ,Reference,2020,bus,fcev,0.0,passenger,0.004269923409497928,0.0
12_NZ,Reference,2020,bus,g,0.012401734679485452,passenger,0.004269923409497928,5.2954457226317214e-05
12_NZ,Reference,2020,bus,lpg,0.0,passenger,0.004269923409497928,0.0
12_NZ,Reference,2020,bus,phevd,0.15769889677538046,passenger,0.004269923409497928,0.0006733622109931943
12_NZ,Reference,2020,lt,bev,0.013227598526516756,passenger,0.3551653834979588,0.004697985103427358
12_NZ,Reference,2020,lt,cng,0.0,passenger,0.3551653834979588,0.0
12_NZ,Reference,2020,lt,d,0.7913146711580261,passenger,0.3551653834979588,0.2810475786494015
12_NZ,Reference,2020,lt,fcev,0.0,passenger,0.3551653834979588,0.0
12_NZ,Reference,2020,lt,g,0.032942697206477904,passenger,0.3551653834979588,0.01170010568679586
12_NZ,Reference,2020,lt,lpg,0.0,passenger,0.3551653834979588,0.0
12_NZ,Reference,2020,lt,phevg,0.1625150331089792,passenger,0.3551653834979588,0.057719714058334065
12_NZ,Reference,2020,lv,bev,0.2739252064410092,passenger,0.38829708159412335,0.10636435823611164
12_NZ,Reference,2020,lv,cng,0.0004325108100976237,passenger,0.38829708159412335,0.00016794268531881737
12_NZ,Reference,2020,lv,d,0.019936885978434456,passenger,0.38829708159412335,0.007741434641500898
12_NZ,Reference,2020,lv,fcev,0.0,passenger,0.38829708159412335,0.0
12_NZ,Reference,2020,lv,g,0.33185265870191843,passenger,0.38829708159412335,0.1288574188932056
12_NZ,Reference,2020,lv,lpg,2.6796889755960213e-05,passenger,0.38829708159412335,1.0405154088038811e-05
12_NZ,Reference,2020,lv,phevg,0.37382594117878426,passenger,0.38829708159412335,0.14515552198389836
12_NZ,Reference,2021,2w,bev,0.8084616612950427,passenger,0.2348977170466007,0.18990579855790768
12_NZ,Reference,2021,2w,g,0.19153833870495726,passenger,0.2348977170466007,0.044991918488693015
12_NZ,Reference,2021,bus,bev,0.04919074449241685,passenger,0.00432632698704819,0.00021281524541053514
12_NZ,Reference,2021,bus,cng,0.0,passenger,0.00432632698704819,0.0
12_NZ,Reference,2021,bus,d,0.7276282469811536,passenger,0.00432632698704819,0.00314795772145313
12_NZ,Reference,2021,bus,fcev,0.0,passenger,0.00432632698704819,0.0
12_NZ,Reference,2021,bus,g,0.011331671120382789,passenger,0.00432632698704819,4.902451457646665e-05
12_NZ,Reference,2021,bus,lpg,0.0,passenger,0.00432632698704819,0.0
12_NZ,Reference,2021,bus,phevd,0.21184933740604672,passenger,0.00432632698704819,0.0009165295056080575
12_NZ,Reference,2021,lt,bev,0.026072984691044472,passenger,0.36324440666179086,0.009470865854000405
12_NZ,Reference,2021,lt,cng,0.0,passenger,0.36324440666179086,0.0
12_NZ,Reference,2021,lt,d,0.7298119384067709,passenger,0.36324440666179086,0.265100104541259
12_NZ,Reference,2021,lt,fcev,0.0,passenger,0.36324440666179086,0.0
12_NZ,Reference,2021,lt,g,0.027822535682813263,passenger,0.36324440666179086,0.010106380465930008
12_NZ,Reference,2021,lt,lpg,0.0,passenger,0.36324440666179086,0.0
12_NZ,Reference,2021,lt,phevg,0.21629254121937133,passenger,0.36324440666179086,0.07856705580060148
12_NZ,Reference,2021,lv,bev,0.27623349902621264,passenger,0.3975315493045596,0.10981153083770986
12_NZ,Reference,2021,lv,cng,0.0004103728758650021,passenger,0.3975315493045596,0.00016313616513518198
12_NZ,Reference,2021,lv,d,0.01697237624759484,passenger,0.3975315493045596,0.006747055025086285
12_NZ,Reference,2021,lv,fcev,0.0,passenger,0.3975315493045596,0.0
12_NZ,Reference,2021,lv,g,0.2924228034308243,passenger,0.3975315493045596,0.11624729009983825
12_NZ,Reference,2021,lv,lpg,2.2812333666122033e-05,passenger,0.3975315493045596,9.068622345546056e-06
12_NZ,Reference,2021,lv,phevg,0.4139381360858371,passenger,0.3975315493045596,0.16455346855444444
12_NZ,Reference,2022,2w,bev,0.8172395675716837,passenger,0.22269804819339942,0.1819976566046317
12_NZ,Reference,2022,2w,g,0.18276043242831636,passenger,0.22269804819339942,0.04070039158876771
12_NZ,Reference,2022,bus,bev,0.06938682697154198,passenger,0.004354370490766401,0.00030213595181279664
12_NZ,Reference,2022,bus,cng,0.0,passenger,0.004354370490766401,0.0
12_NZ,Reference,2022,bus,d,0.6627741650000629,passenger,0.004354370490766401,0.002885964266118616
12_NZ,Reference,2022,bus,fcev,0.0,passenger,0.004354370490766401,0.0
12_NZ,Reference,2022,bus,g,0.01027214229627052,passenger,0.004354370490766401,4.472871329183377e-05
12_NZ,Reference,2022,bus,lpg,0.0,passenger,0.004354370490766401,0.0
12_NZ,Reference,2022,bus,phevd,0.2575668657321247,passenger,0.004354370490766401,0.0011215415595431555
12_NZ,Reference,2022,lt,bev,0.047257845130509096,passenger,0.36904749344364723,0.017440389290962453
12_NZ,Reference,2022,lt,cng,0.0,passenger,0.36904749344364723,0.0
12_NZ,Reference,2022,lt,d,0.6680591791725136,passenger,0.36904749344364723,0.24654556554563656
12_NZ,Reference,2022,lt,fcev,0.0,passenger,0.36904749344364723,0.0
12_NZ,Reference,2022,lt,g,0.02302220890410037,passenger,0.36904749344364723,0.008496288489594259
12_NZ,Reference,2022,lt,lpg,0.0,passenger,0.36904749344364723,0.0
12_NZ,Reference,2022,lt,phevg,0.26166076679287703,passenger,0.36904749344364723,0.096565250117454
12_NZ,Reference,2022,lv,bev,0.2861342851355386,passenger,0.4039000878721864,0.11556966290948929
12_NZ,Reference,2022,lv,cng,0.00038580046330782353,passenger,0.4039000878721864,0.00015582484103116015
12_NZ,Reference,2022,lv,d,0.0141004618905544,passenger,0.4039000878721864,0.0056951777966333375
12_NZ,Reference,2022,lv,fcev,0.0,passenger,0.4039000878721864,0.0
12_NZ,Reference,2022,lv,g,0.2534896051058923,passenger,0.4039000878721864,0.10238447377695573
12_NZ,Reference,2022,lv,lpg,1.895223372386338e-05,passenger,0.4039000878721864,7.654808866442635e-06
12_NZ,Reference,2022,lv,phevg,0.4458708951709831,passenger,0.4039000878721864,0.18008729373921048
12_NZ,Reference,2023,2w,bev,0.8273225159967912,passenger,0.2139031968073447,0.1769669309624092
12_NZ,Reference,2023,2w,g,0.17267748400320887,passenger,0.2139031968073447,0.036936265844935506
12_NZ,Reference,2023,bus,bev,0.09759646910793814,passenger,0.00436672240270331,0.000426176688078375
12_NZ,Reference,2023,bus,cng,0.0,passenger,0.00436672240270331,0.0
12_NZ,Reference,2023,bus,d,0.5986786731570214,passenger,0.00436672240270331,0.002614263574095458
12_NZ,Reference,2023,bus,fcev,0.0,passenger,0.00436672240270331,0.0
12_NZ,Reference,2023,bus,g,0.009231513577387258,passenger,0.00436672240270331,4.031145714923671e-05
12_NZ,Reference,2023,bus,lpg,0.0,passenger,0.00436672240270331,0.0
12_NZ,Reference,2023,bus,phevd,0.29449334415765316,passenger,0.00436672240270331,0.00128597068338024
12_NZ,Reference,2023,lt,bev,0.07661490451146206,passenger,0.3733112153037352,0.028601203113553526
12_NZ,Reference,2023,lt,cng,0.0,passenger,0.3733112153037352,0.0
12_NZ,Reference,2023,lt,d,0.6065549747380496,passenger,0.3733112153037352,0.2264337747679877
12_NZ,Reference,2023,lt,fcev,0.0,passenger,0.3733112153037352,0.0
12_NZ,Reference,2023,lt,g,0.018580268587532995,passenger,0.3733112153037352,0.006936222647081758
12_NZ,Reference,2023,lt,lpg,0.0,passenger,0.3733112153037352,0.0
12_NZ,Reference,2023,lt,phevg,0.29824985216295535,passenger,0.3733112153037352,0.11134001477511221
12_NZ,Reference,2023,lv,bev,0.3037694726026268,passenger,0.4084188654862162,0.12406518336971108
12_NZ,Reference,2023,lv,cng,0.0003590791666979269,passenger,0.4084188654862162,0.00014665470588250322
12_NZ,Reference,2023,lv,d,0.011368776656168388,passenger,0.4084188654862162,0.004643222863878471
12_NZ,Reference,2023,lv,fcev,0.0,passenger,0.4084188654862162,0.0
12_NZ,Reference,2023,lv,g,0.21567013899967843,passenger,0.4084188654862162,0.08808375348950322
12_NZ,Reference,2023,lv,lpg,1.5280613785172518e-05,passenger,0.4084188654862162,6.240890946073195e-06
12_NZ,Reference,2023,lv,phevg,0.4688172519610432,passenger,0.4084188654862162,0.19147381016629483
12_NZ,Reference,2024,2w,bev,0.8384862870613298,passenger,0.2222555467010209,0.186358228132125
12_NZ,Reference,2024,2w,g,0.16151371293867023,passenger,0.2222555467010209,0.03589731856889591
12_NZ,Reference,2024,bus,bev,0.1334870844761439,passenger,0.004265292227648831,0.0005693614239075995
12_NZ,Reference,2024,bus,cng,0.0,passenger,0.004265292227648831,0.0
12_NZ,Reference,2024,bus,d,0.5358696855653726,passenger,0.004265292227648831,0.002285640804874607
12_NZ,Reference,2024,bus,fcev,0.0,passenger,0.004265292227648831,0.0
12_NZ,Reference,2024,bus,g,0.008218269167271449,passenger,0.004265292227648831,3.505331960388894e-05
12_NZ,Reference,2024,bus,lpg,0.0,passenger,0.004265292227648831,0.0
12_NZ,Reference,2024,bus,phevd,0.32242496079121197,passenger,0.004265292227648831,0.0013752366792627354
12_NZ,Reference,2024,lt,bev,0.11380068331166196,passenger,0.3722542055836809,0.04236278296106277
12_NZ,Reference,2024,lt,cng,0.0,passenger,0.3722542055836809,0.0
12_NZ,Reference,2024,lt,d,0.5458222253049942,passenger,0.3722542055836809,0.2031846188708275
12_NZ,Reference,2024,lt,fcev,0.0,passenger,0.3722542055836809,0.0
12_NZ,Reference,2024,lt,g,0.014530224692865593,passenger,0.3722542055836809,0.0054089372499950645
12_NZ,Reference,2024,lt,lpg,0.0,passenger,0.3722542055836809,0.0
12_NZ,Reference,2024,lt,phevg,0.32584686669047813,passenger,0.3722542055836809,0.12129786650179551
12_NZ,Reference,2024,lv,bev,0.3290104543427964,passenger,0.40122495548764847,0.1320072048986595
12_NZ,Reference,2024,lv,cng,0.00033059254926121897,passenger,0.40122495548764847,0.0001326419808618808
12_NZ,Reference,2024,lv,d,0.008823176783130793,passenger,0.40122495548764847,0.003540078712071306
12_NZ,Reference,2024,lv,fcev,0.0,passenger,0.40122495548764847,0.0
12_NZ,Reference,2024,lv,g,0.17958399204800415,passenger,0.40122495548764847,0.07205357921575468
12_NZ,Reference,2024,lv,lpg,1.1859108579476835e-05,passenger,0.40122495548764847,4.7581703119237835e-06
12_NZ,Reference,2024,lv,phevg,0.48223992516822795,passenger,0.40122495548764847,0.19348669250998918
12_NZ,Reference,2025,2w,bev,0.8385553774299694,passenger,0.22915207214778122,0.19215670234874227
12_NZ,Reference,2025,2w,g,0.1614446225700306,passenger,0.22915207214778122,0.03699536979903896
12_NZ,Reference,2025,bus,bev,0.17655328473067863,passenger,0.0040955680447853395,0.0007230859911448548
12_NZ,Reference,2025,bus,cng,0.0,passenger,0.0040955680447853395,0.0
12_NZ,Reference,2025,bus,d,0.4748755953001127,passenger,0.0040955680447853395,0.0019448853133595568
12_NZ,Reference,2025,bus,fcev,0.0,passenger,0.0040955680447853395,0.0
12_NZ,Reference,2025,bus,g,0.007240764317021074,passenger,0.0040955680447853395,2.9655042956613452e-05
12_NZ,Reference,2025,bus,lpg,0.0,passenger,0.0040955680447853395,0.0
12_NZ,Reference,2025,bus,phevd,0.34133035565218756,passenger,0.0040955680447853395,0.0013979416973243144
12_NZ,Reference,2025,lt,bev,0.15829254653401342,passenger,0.363778220953579,0.05758338096835502
12_NZ,Reference,2025,lt,cng,0.0,passenger,0.363778220953579,0.0
12_NZ,Reference,2025,lt,d,0.4863938640470082,passenger,0.363778220953579,0.1769394945457576
12_NZ,Reference,2025,lt,fcev,0.0,passenger,0.363778220953579,0.0
12_NZ,Reference,2025,lt,g,0.010899120848124524,passenger,0.363778220953579,0.003964862792088802
12_NZ,Reference,2025,lt,lpg,0.0,passenger,0.363778220953579,0.0
12_NZ,Reference,2025,lt,phevg,0.34441446857085384,passenger,0.363778220953579,0.12529048264737755
12_NZ,Reference,2025,lv,bev,0.36144194717743633,passenger,0.4029741388538539,0.14565175740948755
12_NZ,Reference,2025,lv,cng,0.00030080820700149403,passenger,0.4029741388538539,0.00012121792817659888
12_NZ,Reference,2025,lv,d,0.00650488895407956,passenger,0.4029741388538539,0.002621302024610157
12_NZ,Reference,2025,lv,fcev,0.0,passenger,0.4029741388538539,0.0
12_NZ,Reference,2025,lv,g,0.14581705958551974,passenger,0.4029741388538539,0.05876050401667592
12_NZ,Reference,2025,lv,lpg,8.743130314623032e-06,passenger,0.4029741388538539,3.5232554094222414e-06
12_NZ,Reference,2025,lv,phevg,0.48592655294564835,passenger,0.4029741388538539,0.1958158342194943
12_NZ,Reference,2026,2w,bev,0.849902468816445,passenger,0.1355824758771578,0.11523188097624251
12_NZ,Reference,2026,2w,g,0.15009753118355496,passenger,0.1355824758771578,0.02035059490091528
12_NZ,Reference,2026,bus,bev,0.2261212622538546,passenger,0.004569219427795343,0.0010331976645279182
12_NZ,Reference,2026,bus,cng,0.0,passenger,0.004569219427795343,0.0
12_NZ,Reference,2026,bus,d,0.41620930760096636,passenger,0.004569219427795343,0.0019017516543195832
12_NZ,Reference,2026,bus,fcev,0.0,passenger,0.004569219427795343,0.0
12_NZ,Reference,2026,bus,g,0.006306964205059341,passenger,0.004569219427795343,2.881790337616695e-05
12_NZ,Reference,2026,bus,lpg,0.0,passenger,0.004569219427795343,0.0
12_NZ,Reference,2026,bus,phevd,0.35136246594011966,passenger,0.004569219427795343,0.001605452205571674
12_NZ,Reference,2026,lt,bev,0.20939365729312337,passenger,0.40785593729736497,0.08540244635941005
12_NZ,Reference,2026,lt,cng,0.0,passenger,0.40785593729736497,0.0
12_NZ,Reference,2026,lt,d,0.42879702961802857,passenger,0.40785593729736497,0.17488741442518702
12_NZ,Reference,2026,lt,fcev,0.0,passenger,0.40785593729736497,0.0
12_NZ,Reference,2026,lt,g,0.007706294800649389,passenger,0.40785593729736497,0.0031430580890086665
12_NZ,Reference,2026,lt,lpg,0.0,passenger,0.40785593729736497,0.0
12_NZ,Reference,2026,lt,phevg,0.3541030182881986,passenger,0.40785593729736497,0.1444230184237592
12_NZ,Reference,2026,lv,bev,0.40036914700430504,passenger,0.45199236739768156,0.18096379858746622
12_NZ,Reference,2026,lv,cng,0.0002702554636875382,passenger,0.45199236739768156,0.00012215340683428854
12_NZ,Reference,2026,lv,d,0.004447821503469828,passenger,0.45199236739768156,0.002010381371115643
12_NZ,Reference,2026,lv,fcev,0.0,passenger,0.45199236739768156,0.0
12_NZ,Reference,2026,lv,g,0.1148852592893497,passenger,0.45199236739768156,0.05192726032528966
12_NZ,Reference,2026,lv,lpg,5.978254708964797e-06,passenger,0.45199236739768156,2.7021254988113363e-06
12_NZ,Reference,2026,lv,phevg,0.48002153848447904,passenger,0.45199236739768156,0.216966071581477
12_NZ,Reference,2027,2w,bev,0.8616717684867399,passenger,0.1381450982183422,0.1190357310895733
12_NZ,Reference,2027,2w,g,0.13832823151326015,passenger,0.1381450982183422,0.019109367128768904
12_NZ,Reference,2027,bus,bev,0.22307253103635413,passenger,0.004524259007391319,0.001009237907842805
12_NZ,Reference,2027,bus,cng,0.0,passenger,0.004524259007391319,0.0
12_NZ,Reference,2027,bus,d,0.2856993601280035,passenger,0.004524259007391319,0.0012925779034650563
12_NZ,Reference,2027,bus,fcev,0.0,passenger,0.004524259007391319,0.0
12_NZ,Reference,2027,bus,g,0.004300478515729419,passenger,0.004524259007391319,1.9456478660881678e-05
12_NZ,Reference,2027,bus,lpg,0.0,passenger,0.004524259007391319,0.0
12_NZ,Reference,2027,bus,phevd,0.486927630319913,passenger,0.004524259007391319,0.0022029867174225767
12_NZ,Reference,2027,lt,bev,0.21126459661815633,passenger,0.406277788151485,0.08583211302874026
12_NZ,Reference,2027,lt,cng,0.0,passenger,0.406277788151485,0.0
12_NZ,Reference,2027,lt,d,0.2963989006972867,passenger,0.406277788151485,0.1204202897858253
12_NZ,Reference,2027,lt,fcev,0.0,passenger,0.406277788151485,0.0
12_NZ,Reference,2027,lt,g,0.003937646545177017,passenger,0.406277788151485,0.001599778328896855
12_NZ,Reference,2027,lt,lpg,0.0,passenger,0.406277788151485,0.0
12_NZ,Reference,2027,lt,phevg,0.48839885613937983,passenger,0.406277788151485,0.19842560700802256
12_NZ,Reference,2027,lv,bev,0.3669956634103506,passenger,0.4510528546227809,0.1655344416154199
12_NZ,Reference,2027,lv,cng,0.00019758226086950684,passenger,0.4510528546227809,8.912004278801404e-05
12_NZ,Reference,2027,lv,d,0.0022079791963476912,passenger,0.4510528546227809,0.0009959153194603397
12_NZ,Reference,2027,lv,fcev,0.0,passenger,0.4510528546227809,0.0
12_NZ,Reference,2027,lv,g,0.07194113379352096,passenger,0.4510528546227809,0.03244925376236704
12_NZ,Reference,2027,lv,lpg,2.9677139735855917e-06,passenger,0.4510528546227809,1.3385958594896974e-06
12_NZ,Reference,2027,lv,phevg,0.5586546736249377,passenger,0.4510528546227809,0.2519827852868861
12_NZ,Reference,2028,2w,bev,0.8737937146199771,passenger,0.1436966705434222,0.12556124753265993
12_NZ,Reference,2028,2w,g,0.1262062853800229,passenger,0.1436966705434222,0.01813542301076227
12_NZ,Reference,2028,bus,bev,0.34130551309093554,passenger,0.004432721992945612,0.0015129124541917764
12_NZ,Reference,2028,bus,cng,0.0,passenger,0.004432721992945612,0.0
12_NZ,Reference,2028,bus,d,0.30773779330264556,passenger,0.004432721992945612,0.0013641160844331877
12_NZ,Reference,2028,bus,fcev,0.0,passenger,0.004432721992945612,0.0
12_NZ,Reference,2028,bus,g,0.004598852532348283,passenger,0.004432721992945612,2.0385434762453854e-05
12_NZ,Reference,2028,bus,lpg,0.0,passenger,0.004432721992945612,0.0
12_NZ,Reference,2028,bus,phevd,0.34635784107407064,passenger,0.004432721992945612,0.0015353080195581938
12_NZ,Reference,2028,lt,bev,0.3278519317807694,passenger,0.403563524828596,0.13230908121131169
12_NZ,Reference,2028,lt,cng,0.0,passenger,0.403563524828596,0.0
12_NZ,Reference,2028,lt,d,0.32107906251005985,passenger,0.403563524828596,0.12957579821522086
12_NZ,Reference,2028,lt,fcev,0.0,passenger,0.403563524828596,0.0
12_NZ,Reference,2028,lt,g,0.0026688872830140952,passenger,0.403563524828596,0.0010770655593033828
12_NZ,Reference,2028,lt,lpg,0.0,passenger,0.403563524828596,0.0
12_NZ,Reference,2028,lt,phevg,0.34840011842615676,passenger,0.403563524828596,0.1406015798427601
12_NZ,Reference,2028,lv,bev,0.4937428041109642,passenger,0.4483070826350356,0.22134839608302823
12_NZ,Reference,2028,lv,cng,0.00020909600225037562,passenger,0.4483070826350356,9.373921875951473e-05
12_NZ,Reference,2028,lv,d,0.0012040157517773768,passenger,0.4483070826350356,0.000539768789125945
12_NZ,Reference,2028,lv,fcev,0.0,passenger,0.4483070826350356,0.0
12_NZ,Reference,2028,lv,g,0.06305691079632976,passenger,0.4483070826350356,0.028268859719080275
12_NZ,Reference,2028,lv,lpg,1.6183007416362463e-06,passenger,0.4483070826350356,7.254956843090601e-07
12_NZ,Reference,2028,lv,phevg,0.44178555503793665,passenger,0.4483070826350356,0.19805559332935735
12_NZ,Reference,2029,2w,bev,0.8861897486860094,passenger,0.14878565334183008,0.13185232074308012
12_NZ,Reference,2029,2w,g,0.1138102513139906,passenger,0.14878565334183008,0.016933332598749965
12_NZ,Reference,2029,bus,bev,0.4048775752104844,passenger,0.004346680843448126,0.0017598736001091405
12_NZ,Reference,2029,bus,cng,0.0,passenger,0.004346680843448126,0.0
12_NZ,Reference,2029,bus,d,0.25873979275085024,passenger,0.004346680843448126,0.001124659300587859
12_NZ,Reference,2029,bus,fcev,0.0,passenger,0.004346680843448126,0.0
12_NZ,Reference,2029,bus,g,0.0038362972358202256,passenger,0.004346680843448126,1.667515970471277e-05
12_NZ,Reference,2029,bus,lpg,0.0,passenger,0.004346680843448126,0.0
12_NZ,Reference,2029,bus,phevd,0.3325463348028451,passenger,0.004346680843448126,0.0014454727830464137
12_NZ,Reference,2029,lt,bev,0.39310063020161495,passenger,0.400727997559362,0.15752642838001643
12_NZ,Reference,2029,lt,cng,0.0,passenger,0.400727997559362,0.0
12_NZ,Reference,2029,lt,d,0.27183789445468154,passenger,0.400727997559362,0.10893305510557773
12_NZ,Reference,2029,lt,fcev,0.0,passenger,0.400727997559362,0.0
12_NZ,Reference,2029,lt,g,0.00081763065330146,passenger,0.400727997559362,0.00032764749444064704
12_NZ,Reference,2029,lt,lpg,0.0,passenger,0.400727997559362,0.0
12_NZ,Reference,2029,lt,phevg,0.3342438446904021,passenger,0.400727997559362,0.13394086657932722
12_NZ,Reference,2029,lv,bev,0.5457833289321762,passenger,0.4461396682553593,0.24349559330910672
12_NZ,Reference,2029,lv,cng,0.00017958738825669013,passenger,0.4461396682553593,8.012105781968615e-05
12_NZ,Reference,2029,lv,d,3.2807146972901635e-05,passenger,0.4461396682553593,1.463656966689515e-05
12_NZ,Reference,2029,lv,fcev,0.0,passenger,0.4461396682553593,0.0
12_NZ,Reference,2029,lv,g,0.042597822573398655,passenger,0.4461396682553593,0.019004578431296732
12_NZ,Reference,2029,lv,lpg,4.4095627651743814e-08,passenger,0.4461396682553593,1.9672808692060833e-08
12_NZ,Reference,2029,lv,phevg,0.4114064098635679,passenger,0.4461396682553593,0.18354471921466056
12_NZ,Reference,2030,2w,bev,0.9269206288206921,passenger,0.1531708452632706,0.1419772162084277
12_NZ,Reference,2030,2w,g,0.07307937117930784,passenger,0.1531708452632706,0.011193629054842877
12_NZ,Reference,2030,bus,bev,0.4709200403000899,passenger,0.0042618020789192395,0.002006968006755655
12_NZ,Reference,2030,bus,cng,0.0,passenger,0.0042618020789192395,0.0
12_NZ,Reference,2030,bus,d,0.2136592724400967,passenger,0.0042618020789192395,0.0009105735314655762
12_NZ,Reference,2030,bus,fcev,0.0,passenger,0.0042618020789192395,0.0
12_NZ,Reference,2030,bus,g,0.0031405938425382125,passenger,0.0042618020789192395,1.3384589367170316e-05
12_NZ,Reference,2030,bus,lpg,0.0,passenger,0.0042618020789192395,0.0
12_NZ,Reference,2030,bus,phevd,0.31228009341727525,passenger,0.0042618020789192395,0.001330875951330838
12_NZ,Reference,2030,lt,bev,0.4608020194121866,passenger,0.39692831114631766,0.18290536733809193
12_NZ,Reference,2030,lt,cng,0.0,passenger,0.39692831114631766,0.0
12_NZ,Reference,2030,lt,d,0.22616117847249054,passenger,0.39692831114631766,0.08976977461794661
12_NZ,Reference,2030,lt,fcev,0.0,passenger,0.39692831114631766,0.0
12_NZ,Reference,2030,lt,g,-0.0006086745881766636,passenger,0.39692831114631766,-0.00024160017632264352
12_NZ,Reference,2030,lt,lpg,0.0,passenger,0.39692831114631766,0.0
12_NZ,Reference,2030,lt,phevg,0.31364547670349946,passenger,0.39692831114631766,0.12449476936660175
12_NZ,Reference,2030,lv,bev,0.5996489154971408,passenger,0.4456390415114918,0.2672269679455514
12_NZ,Reference,2030,lv,cng,0.0001514485810842705,passenger,0.4456390415114918,6.749140051266976e-05
12_NZ,Reference,2030,lv,d,-0.0008461486953909549,passenger,0.4456390415114918,-0.0003770768935902244
12_NZ,Reference,2030,lv,fcev,0.0,passenger,0.4456390415114918,0.0
12_NZ,Reference,2030,lv,g,0.02583483849133987,passenger,0.4456390415114918,0.011513012662884894
12_NZ,Reference,2030,lv,lpg,-1.1372966335899981e-06,passenger,0.4456390415114918,-5.068237817072931e-07
12_NZ,Reference,2030,lv,phevg,0.3752120834224596,passenger,0.4456390415114918,0.1672091532199148
12_NZ,Reference,2031,2w,bev,0.9363154508059717,passenger,0.1570240101069674,0.14702400681066663
12_NZ,Reference,2031,2w,g,0.06368454919402841,passenger,0.1570240101069674,0.01000000329630078
12_NZ,Reference,2031,bus,bev,0.538230174092238,passenger,0.004181940988133399,0.002250846826086505
12_NZ,Reference,2031,bus,cng,0.0,passenger,0.004181940988133399,0.0
12_NZ,Reference,2031,bus,d,0.17271777689890436,passenger,0.004181940988133399,0.0007222955505928081
12_NZ,Reference,2031,bus,fcev,0.0,passenger,0.004181940988133399,0.0
12_NZ,Reference,2031,bus,g,0.0025144602309804622,passenger,0.004181940988133399,1.0515324302968569e-05
12_NZ,Reference,2031,bus,lpg,0.0,passenger,0.004181940988133399,0.0
12_NZ,Reference,2031,bus,phevd,0.2865375887778772,passenger,0.004181940988133399,0.0011982832871511174
12_NZ,Reference,2031,lt,bev,0.5297218149603242,passenger,0.3929020606402611,0.2081287926640105
12_NZ,Reference,2031,lt,cng,0.0,passenger,0.3929020606402611,0.0
12_NZ,Reference,2031,lt,d,0.1843224296140603,passenger,0.3929020606402611,0.07242066241758378
12_NZ,Reference,2031,lt,fcev,0.0,passenger,0.3929020606402611,0.0
12_NZ,Reference,2031,lt,g,-0.001635970086192055,passenger,0.3929020606402611,-0.000642776018010684
