,Medium,Transport Type,Vehicle Type,Drive,Date,Economy,Frequency_x,Measure,Unit_x,Dataset,Scope,Comments,Fuel,Source,Value,Frequency_y,Unit_y,_merge
8661,road,freight,lcv,cng,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8662,road,freight,lcv,fcev,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8663,road,freight,lcv,ice_d,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8664,road,freight,lcv,ice_g,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8665,road,freight,lcv,lpg,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8666,road,freight,lcv,phev_d,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8667,road,freight,lcv,phev_g,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8668,road,freight,mt,bev,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8669,road,freight,mt,cng,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8670,road,freight,mt,fcev,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8671,road,freight,mt,ice_d,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8672,road,freight,mt,ice_g,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8673,road,freight,mt,lpg,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8674,road,freight,mt,phev_d,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8675,road,freight,mt,phev_g,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8676,road,freight,2w,bev,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8677,road,freight,2w,ice_d,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8678,road,freight,2w,ice_g,2017-12-31,16_RUS,,Energy,,,,,,,,Yearly,Pj,right_only
8679,road,passenger,2w,bev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8680,road,passenger,2w,ice_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8681,road,passenger,2w,ice_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8682,road,passenger,bus,bev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8683,road,passenger,bus,cng,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8684,road,passenger,bus,fcev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8685,road,passenger,bus,ice_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8686,road,passenger,bus,ice_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8687,road,passenger,bus,lpg,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8688,road,passenger,bus,phev_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8689,road,passenger,bus,phev_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8690,road,passenger,car,bev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8691,road,passenger,car,cng,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8692,road,passenger,car,fcev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8693,road,passenger,car,ice_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8694,road,passenger,car,ice_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8695,road,passenger,car,lpg,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8696,road,passenger,car,phev_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8697,road,passenger,car,phev_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8698,road,passenger,lt,bev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8699,road,passenger,lt,cng,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8700,road,passenger,lt,fcev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8701,road,passenger,lt,ice_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8702,road,passenger,lt,ice_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8703,road,passenger,lt,lpg,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8704,road,passenger,lt,phev_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8705,road,passenger,lt,phev_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8706,road,passenger,suv,bev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8707,road,passenger,suv,cng,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8708,road,passenger,suv,fcev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8709,road,passenger,suv,ice_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8710,road,passenger,suv,ice_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8711,road,passenger,suv,lpg,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8712,road,passenger,suv,phev_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8713,road,passenger,suv,phev_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8714,road,freight,ht,bev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8715,road,freight,ht,cng,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8716,road,freight,ht,fcev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8717,road,freight,ht,ice_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8718,road,freight,ht,ice_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8719,road,freight,ht,lpg,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8720,road,freight,ht,phev_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8721,road,freight,ht,phev_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8722,road,freight,lcv,bev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8723,road,freight,lcv,cng,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8724,road,freight,lcv,fcev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8725,road,freight,lcv,ice_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8726,road,freight,lcv,ice_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8727,road,freight,lcv,lpg,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8728,road,freight,lcv,phev_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8729,road,freight,lcv,phev_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8730,road,freight,mt,bev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8731,road,freight,mt,cng,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8732,road,freight,mt,fcev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8733,road,freight,mt,ice_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8734,road,freight,mt,ice_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8735,road,freight,mt,lpg,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8736,road,freight,mt,phev_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8737,road,freight,mt,phev_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8738,road,freight,2w,bev,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8739,road,freight,2w,ice_d,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8740,road,freight,2w,ice_g,2017-12-31,17_SIN,,Energy,,,,,,,,Yearly,Pj,right_only
8741,road,passenger,2w,bev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8742,road,passenger,2w,ice_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8743,road,passenger,2w,ice_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8744,road,passenger,bus,bev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8745,road,passenger,bus,cng,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8746,road,passenger,bus,fcev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8747,road,passenger,bus,ice_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8748,road,passenger,bus,ice_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8749,road,passenger,bus,lpg,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8750,road,passenger,bus,phev_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8751,road,passenger,bus,phev_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8752,road,passenger,car,bev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8753,road,passenger,car,cng,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8754,road,passenger,car,fcev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8755,road,passenger,car,ice_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8756,road,passenger,car,ice_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8757,road,passenger,car,lpg,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8758,road,passenger,car,phev_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8759,road,passenger,car,phev_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8760,road,passenger,lt,bev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8761,road,passenger,lt,cng,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8762,road,passenger,lt,fcev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8763,road,passenger,lt,ice_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8764,road,passenger,lt,ice_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8765,road,passenger,lt,lpg,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8766,road,passenger,lt,phev_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8767,road,passenger,lt,phev_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8768,road,passenger,suv,bev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8769,road,passenger,suv,cng,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8770,road,passenger,suv,fcev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8771,road,passenger,suv,ice_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8772,road,passenger,suv,ice_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8773,road,passenger,suv,lpg,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8774,road,passenger,suv,phev_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8775,road,passenger,suv,phev_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8776,road,freight,ht,bev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8777,road,freight,ht,cng,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8778,road,freight,ht,fcev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8779,road,freight,ht,ice_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8780,road,freight,ht,ice_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8781,road,freight,ht,lpg,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8782,road,freight,ht,phev_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8783,road,freight,ht,phev_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8784,road,freight,lcv,bev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8785,road,freight,lcv,cng,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8786,road,freight,lcv,fcev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8787,road,freight,lcv,ice_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8788,road,freight,lcv,ice_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8789,road,freight,lcv,lpg,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8790,road,freight,lcv,phev_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8791,road,freight,lcv,phev_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8792,road,freight,mt,bev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8793,road,freight,mt,cng,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8794,road,freight,mt,fcev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8795,road,freight,mt,ice_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8796,road,freight,mt,ice_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8797,road,freight,mt,lpg,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8798,road,freight,mt,phev_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8799,road,freight,mt,phev_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8800,road,freight,2w,bev,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8801,road,freight,2w,ice_d,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8802,road,freight,2w,ice_g,2017-12-31,18_CT,,Energy,,,,,,,,Yearly,Pj,right_only
8803,road,passenger,2w,bev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8804,road,passenger,2w,ice_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8805,road,passenger,2w,ice_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8806,road,passenger,bus,bev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8807,road,passenger,bus,cng,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8808,road,passenger,bus,fcev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8809,road,passenger,bus,ice_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8810,road,passenger,bus,ice_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8811,road,passenger,bus,lpg,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8812,road,passenger,bus,phev_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8813,road,passenger,bus,phev_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8814,road,passenger,car,bev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8815,road,passenger,car,cng,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8816,road,passenger,car,fcev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8817,road,passenger,car,ice_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8818,road,passenger,car,ice_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8819,road,passenger,car,lpg,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8820,road,passenger,car,phev_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8821,road,passenger,car,phev_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8822,road,passenger,lt,bev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8823,road,passenger,lt,cng,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8824,road,passenger,lt,fcev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8825,road,passenger,lt,ice_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8826,road,passenger,lt,ice_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8827,road,passenger,lt,lpg,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8828,road,passenger,lt,phev_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8829,road,passenger,lt,phev_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8830,road,passenger,suv,bev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8831,road,passenger,suv,cng,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8832,road,passenger,suv,fcev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8833,road,passenger,suv,ice_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8834,road,passenger,suv,ice_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8835,road,passenger,suv,lpg,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8836,road,passenger,suv,phev_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8837,road,passenger,suv,phev_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8838,road,freight,ht,bev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8839,road,freight,ht,cng,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8840,road,freight,ht,fcev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8841,road,freight,ht,ice_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8842,road,freight,ht,ice_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8843,road,freight,ht,lpg,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8844,road,freight,ht,phev_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8845,road,freight,ht,phev_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8846,road,freight,lcv,bev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8847,road,freight,lcv,cng,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8848,road,freight,lcv,fcev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8849,road,freight,lcv,ice_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8850,road,freight,lcv,ice_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8851,road,freight,lcv,lpg,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8852,road,freight,lcv,phev_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8853,road,freight,lcv,phev_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8854,road,freight,mt,bev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8855,road,freight,mt,cng,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8856,road,freight,mt,fcev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8857,road,freight,mt,ice_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8858,road,freight,mt,ice_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8859,road,freight,mt,lpg,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8860,road,freight,mt,phev_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8861,road,freight,mt,phev_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8862,road,freight,2w,bev,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8863,road,freight,2w,ice_d,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8864,road,freight,2w,ice_g,2017-12-31,19_THA,,Energy,,,,,,,,Yearly,Pj,right_only
8865,road,passenger,2w,bev,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8866,road,passenger,2w,ice_d,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8867,road,passenger,2w,ice_g,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8868,road,passenger,bus,bev,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8869,road,passenger,bus,cng,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8870,road,passenger,bus,fcev,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8871,road,passenger,bus,ice_d,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8872,road,passenger,bus,ice_g,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8873,road,passenger,bus,lpg,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8874,road,passenger,bus,phev_d,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8875,road,passenger,bus,phev_g,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8876,road,passenger,car,bev,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8877,road,passenger,car,cng,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8878,road,passenger,car,fcev,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8879,road,passenger,car,ice_d,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8880,road,passenger,car,ice_g,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8881,road,passenger,car,lpg,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8882,road,passenger,car,phev_d,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8883,road,passenger,car,phev_g,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8884,road,passenger,lt,bev,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8885,road,passenger,lt,cng,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8886,road,passenger,lt,fcev,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8887,road,passenger,lt,ice_d,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8888,road,passenger,lt,ice_g,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8889,road,passenger,lt,lpg,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8890,road,passenger,lt,phev_d,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8891,road,passenger,lt,phev_g,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8892,road,passenger,suv,bev,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8893,road,passenger,suv,cng,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8894,road,passenger,suv,fcev,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8895,road,passenger,suv,ice_d,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8896,road,passenger,suv,ice_g,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8897,road,passenger,suv,lpg,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8898,road,passenger,suv,phev_d,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8899,road,passenger,suv,phev_g,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8900,road,freight,ht,bev,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8901,road,freight,ht,cng,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8902,road,freight,ht,fcev,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8903,road,freight,ht,ice_d,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8904,road,freight,ht,ice_g,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8905,road,freight,ht,lpg,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8906,road,freight,ht,phev_d,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8907,road,freight,ht,phev_g,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8908,road,freight,lcv,bev,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8909,road,freight,lcv,cng,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8910,road,freight,lcv,fcev,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8911,road,freight,lcv,ice_d,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8912,road,freight,lcv,ice_g,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8913,road,freight,lcv,lpg,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8914,road,freight,lcv,phev_d,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8915,road,freight,lcv,phev_g,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8916,road,freight,mt,bev,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8917,road,freight,mt,cng,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8918,road,freight,mt,fcev,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8919,road,freight,mt,ice_d,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8920,road,freight,mt,ice_g,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
8921,road,freight,mt,lpg,2017-12-31,20_USA,,Energy,,,,,,,,Yearly,Pj,right_only
