Medium,Transport Type,Vehicle Type,Drive,Date,Economy,Frequency,Measure,Unit,Dataset,Scope,Comments,Fuel,Source,Value
road,passenger,2w,phev_g,2011-12-31,19_THA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2012-12-31,19_THA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2013-12-31,19_THA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2014-12-31,19_THA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2015-12-31,19_THA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2016-12-31,19_THA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2017-12-31,19_THA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2018-12-31,19_THA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2019-12-31,19_THA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2020-12-31,19_THA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2021-12-31,19_THA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2022-12-31,19_THA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2023-12-31,19_THA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2010-12-31,20_USA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2011-12-31,20_USA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2012-12-31,20_USA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2013-12-31,20_USA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2014-12-31,20_USA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2015-12-31,20_USA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2016-12-31,20_USA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2017-12-31,20_USA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2018-12-31,20_USA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2019-12-31,20_USA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2020-12-31,20_USA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2021-12-31,20_USA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2022-12-31,20_USA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2023-12-31,20_USA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2010-12-31,21_VN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2011-12-31,21_VN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2012-12-31,21_VN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2013-12-31,21_VN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2014-12-31,21_VN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2015-12-31,21_VN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2016-12-31,21_VN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2017-12-31,21_VN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2018-12-31,21_VN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2019-12-31,21_VN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2020-12-31,21_VN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2021-12-31,21_VN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2022-12-31,21_VN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,2w,phev_g,2023-12-31,21_VN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,1039304610.73318
road,passenger,bus,bev,2010-12-31,01_AUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2011-12-31,01_AUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2012-12-31,01_AUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2013-12-31,01_AUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2014-12-31,01_AUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2015-12-31,01_AUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2016-12-31,01_AUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2017-12-31,01_AUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2018-12-31,01_AUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2019-12-31,01_AUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2020-12-31,01_AUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2021-12-31,01_AUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2022-12-31,01_AUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2023-12-31,01_AUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2010-12-31,02_BD,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2011-12-31,02_BD,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2012-12-31,02_BD,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2013-12-31,02_BD,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2014-12-31,02_BD,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2015-12-31,02_BD,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2016-12-31,02_BD,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2017-12-31,02_BD,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2018-12-31,02_BD,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2019-12-31,02_BD,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2020-12-31,02_BD,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2021-12-31,02_BD,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2022-12-31,02_BD,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2023-12-31,02_BD,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2010-12-31,03_CDA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2011-12-31,03_CDA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2012-12-31,03_CDA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2013-12-31,03_CDA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2014-12-31,03_CDA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2015-12-31,03_CDA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2016-12-31,03_CDA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2017-12-31,03_CDA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2018-12-31,03_CDA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2019-12-31,03_CDA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2020-12-31,03_CDA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2021-12-31,03_CDA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2022-12-31,03_CDA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2023-12-31,03_CDA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2010-12-31,04_CHL,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2011-12-31,04_CHL,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2012-12-31,04_CHL,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2013-12-31,04_CHL,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2014-12-31,04_CHL,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2015-12-31,04_CHL,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2016-12-31,04_CHL,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2017-12-31,04_CHL,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2018-12-31,04_CHL,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2019-12-31,04_CHL,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2020-12-31,04_CHL,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2021-12-31,04_CHL,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2022-12-31,04_CHL,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2023-12-31,04_CHL,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2010-12-31,05_PRC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2011-12-31,05_PRC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2012-12-31,05_PRC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2013-12-31,05_PRC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2014-12-31,05_PRC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2015-12-31,05_PRC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2016-12-31,05_PRC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2017-12-31,05_PRC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2018-12-31,05_PRC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2019-12-31,05_PRC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2020-12-31,05_PRC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2021-12-31,05_PRC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2022-12-31,05_PRC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2023-12-31,05_PRC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2010-12-31,06_HKC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2011-12-31,06_HKC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2012-12-31,06_HKC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2013-12-31,06_HKC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2014-12-31,06_HKC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2015-12-31,06_HKC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2016-12-31,06_HKC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2017-12-31,06_HKC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2018-12-31,06_HKC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2019-12-31,06_HKC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2020-12-31,06_HKC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2021-12-31,06_HKC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2022-12-31,06_HKC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2023-12-31,06_HKC,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2010-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2011-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2012-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2013-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2014-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2015-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2016-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2017-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2018-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2019-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2020-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2021-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2022-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2023-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2010-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2011-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2012-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
road,passenger,bus,bev,2013-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,260605631.141345
