,measure,vehicle_type,drive,year,value,unit,new_vehicles,medium
0,efficiency,mt,cng,2021,,mpg gas equiv,True,road
0,efficiency,mt,cng,2022,7.292211,mpg gas equiv,True,road
0,efficiency,mt,cng,2023,7.488408,mpg gas equiv,True,road
0,efficiency,mt,cng,2024,7.698368,mpg gas equiv,True,road
0,efficiency,mt,cng,2025,7.939798,mpg gas equiv,True,road
0,efficiency,mt,cng,2026,8.193776,mpg gas equiv,True,road
0,efficiency,mt,cng,2027,8.442842,mpg gas equiv,True,road
0,efficiency,mt,cng,2028,8.549473,mpg gas equiv,True,road
0,efficiency,mt,cng,2029,8.734749,mpg gas equiv,True,road
0,efficiency,mt,cng,2030,8.899507,mpg gas equiv,True,road
0,efficiency,mt,cng,2031,9.053799,mpg gas equiv,True,road
0,efficiency,mt,cng,2032,9.154889,mpg gas equiv,True,road
0,efficiency,mt,cng,2033,9.16764,mpg gas equiv,True,road
0,efficiency,mt,cng,2034,9.16254,mpg gas equiv,True,road
0,efficiency,mt,cng,2035,9.158654,mpg gas equiv,True,road
0,efficiency,mt,cng,2036,9.155664,mpg gas equiv,True,road
0,efficiency,mt,cng,2037,9.153338,mpg gas equiv,True,road
0,efficiency,mt,cng,2038,9.15152,mpg gas equiv,True,road
0,efficiency,mt,cng,2039,9.150084,mpg gas equiv,True,road
0,efficiency,mt,cng,2040,9.148941,mpg gas equiv,True,road
0,efficiency,mt,cng,2041,9.148025,mpg gas equiv,True,road
0,efficiency,mt,cng,2042,9.147289,mpg gas equiv,True,road
0,efficiency,mt,cng,2043,9.146688,mpg gas equiv,True,road
0,efficiency,mt,cng,2044,9.14619,mpg gas equiv,True,road
0,efficiency,mt,cng,2045,9.145775,mpg gas equiv,True,road
0,efficiency,mt,cng,2046,9.145441,mpg gas equiv,True,road
0,efficiency,mt,cng,2047,9.145171,mpg gas equiv,True,road
0,efficiency,mt,cng,2048,9.144948,mpg gas equiv,True,road
0,efficiency,mt,cng,2049,9.144757,mpg gas equiv,True,road
0,efficiency,mt,cng,2050,9.144592,mpg gas equiv,True,road
0,efficiency,mt,ethanol_flex_fuel,2021,,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2022,7.268243,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2023,7.463548,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2024,7.675048,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2025,7.919822,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2026,8.185416,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2027,8.443031,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2028,8.527665,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2029,8.729408,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2030,8.905863,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2031,9.068437,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2032,9.176007,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2033,9.218414,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2034,9.249805,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2035,9.270332,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2036,9.271802,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2037,9.271011,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2038,9.270408,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2039,9.269933,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2040,9.269607,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2041,9.269359,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2042,9.269211,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2043,9.269098,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2044,9.269053,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2045,9.26896,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2046,9.268897,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2047,9.268787,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2048,9.268729,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2049,9.268646,mpg,True,road
0,efficiency,mt,ethanol_flex_fuel,2050,9.268604,mpg,True,road
0,efficiency,mt,bev,2021,,mpg gas equiv,True,road
0,efficiency,mt,bev,2022,17.26165,mpg gas equiv,True,road
0,efficiency,mt,bev,2023,17.508261,mpg gas equiv,True,road
0,efficiency,mt,bev,2024,17.854418,mpg gas equiv,True,road
0,efficiency,mt,bev,2025,18.277363,mpg gas equiv,True,road
0,efficiency,mt,bev,2026,18.790918,mpg gas equiv,True,road
0,efficiency,mt,bev,2027,19.316698,mpg gas equiv,True,road
0,efficiency,mt,bev,2028,19.565182,mpg gas equiv,True,road
0,efficiency,mt,bev,2029,20.084276,mpg gas equiv,True,road
0,efficiency,mt,bev,2030,20.588907,mpg gas equiv,True,road
0,efficiency,mt,bev,2031,21.061657,mpg gas equiv,True,road
0,efficiency,mt,bev,2032,21.391764,mpg gas equiv,True,road
0,efficiency,mt,bev,2033,21.534664,mpg gas equiv,True,road
0,efficiency,mt,bev,2034,21.618568,mpg gas equiv,True,road
0,efficiency,mt,bev,2035,21.688913,mpg gas equiv,True,road
0,efficiency,mt,bev,2036,21.743261,mpg gas equiv,True,road
0,efficiency,mt,bev,2037,21.778696,mpg gas equiv,True,road
0,efficiency,mt,bev,2038,21.801825,mpg gas equiv,True,road
0,efficiency,mt,bev,2039,21.80484,mpg gas equiv,True,road
0,efficiency,mt,bev,2040,21.806774,mpg gas equiv,True,road
0,efficiency,mt,bev,2041,21.808716,mpg gas equiv,True,road
0,efficiency,mt,bev,2042,21.810667,mpg gas equiv,True,road
0,efficiency,mt,bev,2043,21.812643,mpg gas equiv,True,road
0,efficiency,mt,bev,2044,21.814663,mpg gas equiv,True,road
0,efficiency,mt,bev,2045,21.816706,mpg gas equiv,True,road
0,efficiency,mt,bev,2046,21.818787,mpg gas equiv,True,road
0,efficiency,mt,bev,2047,21.821026,mpg gas equiv,True,road
0,efficiency,mt,bev,2048,21.823441,mpg gas equiv,True,road
0,efficiency,mt,bev,2049,21.825979,mpg gas equiv,True,road
0,efficiency,mt,bev,2050,21.828533,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2021,,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2022,0.0,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2023,0.0,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2024,14.553951,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2025,15.06725,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2026,15.341901,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2027,15.710223,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2028,15.970879,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2029,16.342667,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2030,16.697527,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2031,17.096664,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2032,17.514284,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2033,17.923281,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2034,18.248905,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2035,18.33593,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2036,18.547796,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2037,18.661673,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2038,18.66814,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2039,18.668623,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2040,18.665022,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2041,18.661655,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2042,18.658579,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2043,18.654144,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2044,18.648935,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2045,18.644413,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2046,18.640537,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2047,18.637251,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2048,18.63447,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2049,18.632059,mpg gas equiv,True,road
0,efficiency,mt,phev_d,2050,18.629959,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2021,,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2022,0.0,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2023,0.0,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2024,10.500607,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2025,10.816065,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2026,10.962262,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2027,11.156472,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2028,11.301286,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2029,11.561089,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2030,11.822109,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2031,12.112679,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2032,12.419242,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2033,12.713985,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2034,12.972482,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2035,13.026942,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2036,13.184941,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2037,13.26976,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2038,13.268578,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2039,13.262771,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2040,13.254457,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2041,13.247041,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2042,13.24062,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2043,13.234922,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2044,13.230038,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2045,13.225935,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2046,13.222815,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2047,13.220615,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2048,13.219594,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2049,13.219209,mpg gas equiv,True,road
0,efficiency,mt,phev_g,2050,13.183807,mpg gas equiv,True,road
0,efficiency,mt,fcev,2021,,mpg gas equiv,True,road
0,efficiency,mt,fcev,2022,0.0,mpg gas equiv,True,road
0,efficiency,mt,fcev,2023,0.0,mpg gas equiv,True,road
0,efficiency,mt,fcev,2024,11.516576,mpg gas equiv,True,road
0,efficiency,mt,fcev,2025,11.5169,mpg gas equiv,True,road
0,efficiency,mt,fcev,2026,11.51685,mpg gas equiv,True,road
0,efficiency,mt,fcev,2027,11.516837,mpg gas equiv,True,road
0,efficiency,mt,fcev,2028,11.516859,mpg gas equiv,True,road
0,efficiency,mt,fcev,2029,11.51688,mpg gas equiv,True,road
0,efficiency,mt,fcev,2030,11.516907,mpg gas equiv,True,road
0,efficiency,mt,fcev,2031,11.516935,mpg gas equiv,True,road
0,efficiency,mt,fcev,2032,11.516962,mpg gas equiv,True,road
0,efficiency,mt,fcev,2033,11.516977,mpg gas equiv,True,road
0,efficiency,mt,fcev,2034,11.516979,mpg gas equiv,True,road
0,efficiency,mt,fcev,2035,11.51695,mpg gas equiv,True,road
0,efficiency,mt,fcev,2036,11.51689,mpg gas equiv,True,road
0,efficiency,mt,fcev,2037,11.516907,mpg gas equiv,True,road
0,efficiency,mt,fcev,2038,11.516924,mpg gas equiv,True,road
0,efficiency,mt,fcev,2039,11.516938,mpg gas equiv,True,road
0,efficiency,mt,fcev,2040,11.516948,mpg gas equiv,True,road
0,efficiency,mt,fcev,2041,11.516955,mpg gas equiv,True,road
0,efficiency,mt,fcev,2042,11.51696,mpg gas equiv,True,road
0,efficiency,mt,fcev,2043,11.516964,mpg gas equiv,True,road
0,efficiency,mt,fcev,2044,11.516964,mpg gas equiv,True,road
0,efficiency,mt,fcev,2045,11.516968,mpg gas equiv,True,road
0,efficiency,mt,fcev,2046,11.516969,mpg gas equiv,True,road
0,efficiency,mt,fcev,2047,11.516973,mpg gas equiv,True,road
0,efficiency,mt,fcev,2048,11.516974,mpg gas equiv,True,road
0,efficiency,mt,fcev,2049,11.516978,mpg gas equiv,True,road
0,efficiency,mt,fcev,2050,11.516981,mpg gas equiv,True,road
0,efficiency,ht,ice_d,2021,,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2022,6.674139,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2023,6.885285,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2024,7.100653,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2025,7.302876,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2026,7.494812,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2027,7.663227,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2028,7.73503,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2029,7.843749,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2030,7.95591,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2031,8.061498,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2032,8.124521,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2033,8.130222,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2034,8.131231,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2035,8.131492,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2036,8.132039,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2037,8.132225,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2038,8.132195,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2039,8.13077,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2040,8.13068,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2041,8.129943,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2042,8.124836,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2043,8.121868,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2044,8.122785,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2045,8.12432,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2046,8.127259,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2047,8.130253,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2048,8.134068,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2049,8.137265,mpg diesel equiv,True,road
0,efficiency,ht,ice_d,2050,8.14071,mpg diesel equiv,True,road
0,efficiency,ht,ice_g,2021,,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2022,6.959629,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2023,5.952937,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2024,6.007361,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2025,6.072048,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2026,6.137398,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2027,6.222852,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2028,6.278873,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2029,6.370817,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2030,6.458529,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2031,6.547584,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2032,6.629611,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2033,6.699525,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2034,6.710898,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2035,6.710663,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2036,6.706633,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2037,6.705322,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2038,6.708268,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2039,6.711773,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2040,6.703569,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2041,6.7097,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2042,6.715946,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2043,6.723327,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2044,6.732794,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2045,6.731493,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2046,6.741386,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2047,6.753657,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2048,6.767357,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2049,6.778048,mpg gas equiv,True,road
0,efficiency,ht,ice_g,2050,6.793504,mpg gas equiv,True,road
0,efficiency,ht,lpg,2021,,mpg gas equiv,True,road
0,efficiency,ht,lpg,2022,6.818547,mpg gas equiv,True,road
0,efficiency,ht,lpg,2023,5.903225,mpg gas equiv,True,road
0,efficiency,ht,lpg,2024,5.96529,mpg gas equiv,True,road
0,efficiency,ht,lpg,2025,6.035986,mpg gas equiv,True,road
0,efficiency,ht,lpg,2026,6.112619,mpg gas equiv,True,road
0,efficiency,ht,lpg,2027,6.213747,mpg gas equiv,True,road
0,efficiency,ht,lpg,2028,6.279903,mpg gas equiv,True,road
0,efficiency,ht,lpg,2029,6.389771,mpg gas equiv,True,road
0,efficiency,ht,lpg,2030,6.502808,mpg gas equiv,True,road
0,efficiency,ht,lpg,2031,6.6191,mpg gas equiv,True,road
0,efficiency,ht,lpg,2032,6.73354,mpg gas equiv,True,road
0,efficiency,ht,lpg,2033,6.833784,mpg gas equiv,True,road
0,efficiency,ht,lpg,2034,6.87383,mpg gas equiv,True,road
0,efficiency,ht,lpg,2035,6.897768,mpg gas equiv,True,road
0,efficiency,ht,lpg,2036,6.914108,mpg gas equiv,True,road
0,efficiency,ht,lpg,2037,6.931699,mpg gas equiv,True,road
0,efficiency,ht,lpg,2038,6.946824,mpg gas equiv,True,road
0,efficiency,ht,lpg,2039,6.948142,mpg gas equiv,True,road
0,efficiency,ht,lpg,2040,6.954423,mpg gas equiv,True,road
0,efficiency,ht,lpg,2041,6.958842,mpg gas equiv,True,road
0,efficiency,ht,lpg,2042,6.962642,mpg gas equiv,True,road
0,efficiency,ht,lpg,2043,6.962756,mpg gas equiv,True,road
0,efficiency,ht,lpg,2044,6.967187,mpg gas equiv,True,road
0,efficiency,ht,lpg,2045,6.968372,mpg gas equiv,True,road
0,efficiency,ht,lpg,2046,6.968973,mpg gas equiv,True,road
0,efficiency,ht,lpg,2047,6.971574,mpg gas equiv,True,road
0,efficiency,ht,lpg,2048,6.9744,mpg gas equiv,True,road
0,efficiency,ht,lpg,2049,6.976448,mpg gas equiv,True,road
0,efficiency,ht,lpg,2050,6.979661,mpg gas equiv,True,road
0,efficiency,ht,cng,2021,,mpg diesel equiv,True,road
0,efficiency,ht,cng,2022,6.255599,mpg diesel equiv,True,road
0,efficiency,ht,cng,2023,6.459399,mpg diesel equiv,True,road
0,efficiency,ht,cng,2024,6.679232,mpg diesel equiv,True,road
0,efficiency,ht,cng,2025,6.872263,mpg diesel equiv,True,road
0,efficiency,ht,cng,2026,7.030375,mpg diesel equiv,True,road
0,efficiency,ht,cng,2027,7.197673,mpg diesel equiv,True,road
0,efficiency,ht,cng,2028,7.242979,mpg diesel equiv,True,road
0,efficiency,ht,cng,2029,7.337827,mpg diesel equiv,True,road
0,efficiency,ht,cng,2030,7.434721,mpg diesel equiv,True,road
0,efficiency,ht,cng,2031,7.528633,mpg diesel equiv,True,road
0,efficiency,ht,cng,2032,7.579235,mpg diesel equiv,True,road
0,efficiency,ht,cng,2033,7.590469,mpg diesel equiv,True,road
0,efficiency,ht,cng,2034,7.592085,mpg diesel equiv,True,road
0,efficiency,ht,cng,2035,7.595497,mpg diesel equiv,True,road
0,efficiency,ht,cng,2036,7.594507,mpg diesel equiv,True,road
0,efficiency,ht,cng,2037,7.593949,mpg diesel equiv,True,road
0,efficiency,ht,cng,2038,7.591917,mpg diesel equiv,True,road
0,efficiency,ht,cng,2039,7.587948,mpg diesel equiv,True,road
0,efficiency,ht,cng,2040,7.583232,mpg diesel equiv,True,road
0,efficiency,ht,cng,2041,7.578925,mpg diesel equiv,True,road
0,efficiency,ht,cng,2042,7.576653,mpg diesel equiv,True,road
0,efficiency,ht,cng,2043,7.572105,mpg diesel equiv,True,road
0,efficiency,ht,cng,2044,7.57354,mpg diesel equiv,True,road
0,efficiency,ht,cng,2045,7.575719,mpg diesel equiv,True,road
0,efficiency,ht,cng,2046,7.567584,mpg diesel equiv,True,road
0,efficiency,ht,cng,2047,7.574189,mpg diesel equiv,True,road
0,efficiency,ht,cng,2048,7.576669,mpg diesel equiv,True,road
0,efficiency,ht,cng,2049,7.578395,mpg diesel equiv,True,road
0,efficiency,ht,cng,2050,7.587227,mpg diesel equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2021,,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2022,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2023,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2024,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2025,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2026,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2027,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2028,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2029,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2030,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2031,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2032,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2033,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2034,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2035,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2036,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2037,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2038,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2039,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2040,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2041,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2042,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2043,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2044,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2045,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2046,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2047,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2048,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2049,0.0,mpg gas equiv,True,road
0,efficiency,ht,ethanol_flex_fuel,2050,0.0,mpg gas equiv,True,road
0,efficiency,ht,bev,2021,,mpg diesel equiv,True,road
0,efficiency,ht,bev,2022,10.834062,mpg diesel equiv,True,road
0,efficiency,ht,bev,2023,10.882393,mpg diesel equiv,True,road
0,efficiency,ht,bev,2024,10.964417,mpg diesel equiv,True,road
0,efficiency,ht,bev,2025,11.061455,mpg diesel equiv,True,road
0,efficiency,ht,bev,2026,11.153901,mpg diesel equiv,True,road
0,efficiency,ht,bev,2027,11.253285,mpg diesel equiv,True,road
0,efficiency,ht,bev,2028,11.296942,mpg diesel equiv,True,road
0,efficiency,ht,bev,2029,11.379332,mpg diesel equiv,True,road
0,efficiency,ht,bev,2030,11.454438,mpg diesel equiv,True,road
0,efficiency,ht,bev,2031,11.507104,mpg diesel equiv,True,road
0,efficiency,ht,bev,2032,11.546773,mpg diesel equiv,True,road
0,efficiency,ht,bev,2033,11.565411,mpg diesel equiv,True,road
0,efficiency,ht,bev,2034,11.569518,mpg diesel equiv,True,road
0,efficiency,ht,bev,2035,11.570686,mpg diesel equiv,True,road
0,efficiency,ht,bev,2036,11.571607,mpg diesel equiv,True,road
0,efficiency,ht,bev,2037,11.572569,mpg diesel equiv,True,road
0,efficiency,ht,bev,2038,11.573531,mpg diesel equiv,True,road
0,efficiency,ht,bev,2039,11.574866,mpg diesel equiv,True,road
0,efficiency,ht,bev,2040,11.57612,mpg diesel equiv,True,road
0,efficiency,ht,bev,2041,11.575917,mpg diesel equiv,True,road
0,efficiency,ht,bev,2042,11.578455,mpg diesel equiv,True,road
0,efficiency,ht,bev,2043,11.581327,mpg diesel equiv,True,road
0,efficiency,ht,bev,2044,11.584543,mpg diesel equiv,True,road
0,efficiency,ht,bev,2045,11.58811,mpg diesel equiv,True,road
0,efficiency,ht,bev,2046,11.592025,mpg diesel equiv,True,road
0,efficiency,ht,bev,2047,11.596264,mpg diesel equiv,True,road
0,efficiency,ht,bev,2048,11.600784,mpg diesel equiv,True,road
0,efficiency,ht,bev,2049,11.605504,mpg diesel equiv,True,road
0,efficiency,ht,bev,2050,11.610388,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2021,,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2022,0.0,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2023,0.0,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2024,1.546108,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2025,9.160553,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2026,9.30058,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2027,9.467191,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2028,9.572776,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2029,9.752476,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2030,9.965631,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2031,10.195889,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2032,10.426992,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2033,10.635257,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2034,10.808609,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2035,10.854663,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2036,10.974729,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2037,11.053928,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2038,11.057185,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2039,11.058393,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2040,11.058843,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2041,11.059228,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2042,11.059546,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2043,11.059043,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2044,11.057752,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2045,11.056799,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2046,11.056059,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2047,11.05563,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2048,11.055449,mpg diesel equiv,True,road
