Vehicle Type,Transport Type,Value,Measure,Unit,Dataset,Date,Source,Medium,Frequency,Scope,Economy,Drive
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,bev
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,bev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,cng
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,d
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,fcev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,lpg
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,phevd
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,bev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,cng
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,d
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,fcev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,g
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,lpg
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,phevd
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,bev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,cng
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,d
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,fcev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,g
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,lpg
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,phevg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,bev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,cng
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,d
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,fcev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,g
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,lpg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,12_NZ,phevg
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,bev
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,bev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,cng
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,d
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,fcev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,lpg
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,phevd
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,bev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,cng
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,d
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,fcev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,g
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,lpg
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,phevd
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,bev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,cng
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,d
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,fcev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,g
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,lpg
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,phevg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,bev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,cng
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,d
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,fcev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,g
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,lpg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,13_PNG,phevg
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,bev
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,bev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,cng
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,d
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,fcev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,lpg
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,phevd
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,bev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,cng
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,d
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,fcev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,g
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,lpg
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,phevd
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,bev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,cng
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,d
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,fcev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,g
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,lpg
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,phevg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,bev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,cng
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,d
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,fcev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,g
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,lpg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,14_PE,phevg
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,bev
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,bev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,cng
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,d
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,fcev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,lpg
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,phevd
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,bev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,cng
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,d
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,fcev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,g
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,lpg
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,phevd
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,bev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,cng
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,d
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,fcev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,g
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,lpg
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,phevg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,bev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,cng
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,d
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,fcev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,g
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,lpg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,15_RP,phevg
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,bev
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,bev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,cng
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,d
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,fcev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,lpg
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,phevd
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,bev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,cng
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,d
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,fcev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,g
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,lpg
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,phevd
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,bev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,cng
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,d
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,fcev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,g
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,lpg
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,phevg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,bev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,cng
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,d
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,fcev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,g
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,lpg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,16_RUS,phevg
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,bev
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,bev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,cng
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,d
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,fcev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,lpg
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,phevd
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,bev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,cng
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,d
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,fcev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,g
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,lpg
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,phevd
