date,economy,vehicle_type,drive,measure,value,unit,medium,transport_type,fuel_type,frequency,scope,dataset,source
2012,02_BD,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,02_BD,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,02_BD,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,02_BD,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,03_CDA,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,04_CHL,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,05_PRC,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,06_HKC,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,07_INA,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,08_JPN,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,09_ROK,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,10_MAS,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,11_MEX,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2012,12_NZ,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
