Date,Vehicle Type,Transport Type,Drive,Fuel,Economy,Medium,Country,measure,Value,Comment,Scope,Dataset,Frequency,Unit
2017,bus,passenger,all,all,03_CDA,road,Canada,activity,61.660000000000004,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,bus,passenger,all,all,04_CHL,road,Chile,activity,47.43,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,bus,passenger,all,all,08_JPN,road,Japan,activity,75.12,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,bus,passenger,all,all,09_ROK,road,Korea,activity,118.80000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,bus,passenger,all,all,12_NZ,road,New Zealand,activity,2.3400000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,bus,passenger,all,all,20_USA,road,United States,activity,587.77,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,ht,freight,all,all,01_AUS,road,Australia,activity,208.5,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,ht,freight,all,all,03_CDA,road,Canada,activity,378.8,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,ht,freight,all,all,04_CHL,road,Chile,activity,91.93,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,ht,freight,all,all,08_JPN,road,Japan,activity,212.52,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,ht,freight,all,all,09_ROK,road,Korea,activity,142.59,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,ht,freight,all,all,11_MEX,road,Mexico,activity,285.6,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,ht,freight,all,all,12_NZ,road,New Zealand,activity,26.380000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,ht,freight,all,all,20_USA,road,United States,activity,3454.3700000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,lpv,passenger,all,all,01_AUS,road,Australia,activity,282.19,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,lpv,passenger,all,all,03_CDA,road,Canada,activity,556.33,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,lpv,passenger,all,all,04_CHL,road,Chile,activity,109.35000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,lpv,passenger,all,all,08_JPN,road,Japan,activity,825.9200000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,lpv,passenger,all,all,09_ROK,road,Korea,activity,281.73,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,lpv,passenger,all,all,12_NZ,road,New Zealand,activity,54.89,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2017,lpv,passenger,all,all,20_USA,road,United States,activity,7750.96,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,2w,passenger,all,all,01_AUS,road,Australia,activity,2.46,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,2w,passenger,all,all,03_CDA,road,Canada,activity,3.6,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,2w,passenger,all,all,04_CHL,road,Chile,activity,1.08,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,2w,passenger,all,all,09_ROK,road,Korea,activity,18.8,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,2w,passenger,all,all,12_NZ,road,New Zealand,activity,0.44,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,2w,passenger,all,all,20_USA,road,United States,activity,37.49,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,01_AUS,air,Australia,activity,0.34,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,01_AUS,all,Australia,activity,764.6400000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,01_AUS,rail,Australia,activity,441.3,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,01_AUS,ship,Australia,activity,108.80000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,03_CDA,air,Canada,activity,3.35,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,03_CDA,all,Canada,activity,1011.57,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,03_CDA,rail,Canada,activity,448.32000000000005,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,03_CDA,ship,Canada,activity,206.98000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,04_CHL,all,Chile,activity,138.93,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,04_CHL,rail,Chile,activity,3.8200000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,04_CHL,ship,Chile,activity,31.090000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,08_JPN,air,Japan,activity,0.9800000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,08_JPN,all,Japan,activity,411.25,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,08_JPN,rail,Japan,activity,19.37,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,08_JPN,ship,Japan,activity,178.79000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,09_ROK,air,Korea,activity,0.11,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,09_ROK,all,Korea,activity,179.79000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,09_ROK,rail,Korea,activity,7.880000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,09_ROK,ship,Korea,activity,28.28,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,11_MEX,air,Mexico,activity,0.13,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,11_MEX,all,Mexico,activity,413.41,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,11_MEX,rail,Mexico,activity,87.96000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,11_MEX,ship,Mexico,activity,34.760000000000005,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,12_NZ,all,New Zealand,activity,35.85,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,12_NZ,rail,New Zealand,activity,3.1900000000000004,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,12_NZ,ship,New Zealand,activity,5.69,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,20_USA,air,United States,activity,23.310000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,20_USA,all,United States,activity,6685.410000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,20_USA,rail,United States,activity,2525.2200000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,freight,all,all,20_USA,ship,United States,activity,718.0500000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,01_AUS,air,Australia,activity,73.43,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,01_AUS,all,Australia,activity,398.41,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,01_AUS,rail,Australia,activity,17.16,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,01_AUS,ship,Australia,activity,0.66,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,03_CDA,air,Canada,activity,228.17000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,03_CDA,all,Canada,activity,854.94,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,03_CDA,rail,Canada,activity,1.53,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,04_CHL,air,Chile,activity,17.98,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,04_CHL,all,Chile,activity,180.04000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,04_CHL,rail,Chile,activity,7.24,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,08_JPN,air,Japan,activity,96.29,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,08_JPN,all,Japan,activity,1455.1000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,08_JPN,rail,Japan,activity,441.61,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,08_JPN,ship,Japan,activity,3.3600000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,09_ROK,air,Korea,activity,11.88,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,09_ROK,all,Korea,activity,533.16,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,09_ROK,rail,Korea,activity,92.19000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,09_ROK,ship,Korea,activity,0.8200000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,11_MEX,air,Mexico,activity,41.18,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,11_MEX,all,Mexico,activity,42.27,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,11_MEX,ship,Mexico,activity,1.08,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,12_NZ,air,New Zealand,activity,6.880000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,12_NZ,all,New Zealand,activity,66.28,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,12_NZ,rail,New Zealand,activity,0.6000000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,12_NZ,ship,New Zealand,activity,0.02,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,18_CT,all,Chinese Taipei,activity,29.610000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,18_CT,rail,Chinese Taipei,activity,29.610000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,20_USA,air,United States,activity,1160.74,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,20_USA,all,United States,activity,9688.970000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,all,passenger,all,all,20_USA,rail,United States,activity,62.14,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,bus,passenger,all,all,01_AUS,road,Australia,activity,21.740000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,bus,passenger,all,all,03_CDA,road,Canada,activity,57.35,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,bus,passenger,all,all,04_CHL,road,Chile,activity,43.910000000000004,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,bus,passenger,all,all,08_JPN,road,Japan,activity,75.9,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,bus,passenger,all,all,09_ROK,road,Korea,activity,118.59,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,bus,passenger,all,all,12_NZ,road,New Zealand,activity,2.5700000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,bus,passenger,all,all,20_USA,road,United States,activity,624.48,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,ht,freight,all,all,01_AUS,road,Australia,activity,214.20000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,ht,freight,all,all,03_CDA,road,Canada,activity,352.92,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,ht,freight,all,all,04_CHL,road,Chile,activity,104.03,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,ht,freight,all,all,08_JPN,road,Japan,activity,212.11,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,ht,freight,all,all,09_ROK,road,Korea,activity,143.53,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,ht,freight,all,all,11_MEX,road,Mexico,activity,290.56,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,ht,freight,all,all,12_NZ,road,New Zealand,activity,26.96,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,ht,freight,all,all,20_USA,road,United States,activity,3418.82,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,lpv,passenger,all,all,01_AUS,road,Australia,activity,282.96000000000004,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,lpv,passenger,all,all,03_CDA,road,Canada,activity,564.2900000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,lpv,passenger,all,all,04_CHL,road,Chile,activity,109.84,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,lpv,passenger,all,all,08_JPN,road,Japan,activity,837.95,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,lpv,passenger,all,all,09_ROK,road,Korea,activity,290.87,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,lpv,passenger,all,all,12_NZ,road,New Zealand,activity,55.77,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2018,lpv,passenger,all,all,20_USA,road,United States,activity,7804.120000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,2w,passenger,all,all,01_AUS,road,Australia,activity,2.44,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,2w,passenger,all,all,03_CDA,road,Canada,activity,3.72,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,2w,passenger,all,all,04_CHL,road,Chile,activity,1.11,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,2w,passenger,all,all,09_ROK,road,Korea,activity,18.5,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,2w,passenger,all,all,12_NZ,road,New Zealand,activity,0.43000000000000005,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,2w,passenger,all,all,20_USA,road,United States,activity,36.77,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,01_AUS,air,Australia,activity,0.34,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,01_AUS,all,Australia,activity,784.5400000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,01_AUS,rail,Australia,activity,443.0,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,01_AUS,ship,Australia,activity,120.7,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,03_CDA,air,Canada,activity,3.2600000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,03_CDA,all,Canada,activity,1028.09,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,03_CDA,rail,Canada,activity,451.28000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,03_CDA,ship,Canada,activity,208.43,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,04_CHL,all,Chile,activity,124.84,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,04_CHL,rail,Chile,activity,3.08,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,04_CHL,ship,Chile,activity,15.870000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,08_JPN,air,Japan,activity,0.93,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,08_JPN,all,Japan,activity,406.05,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,08_JPN,rail,Japan,activity,19.990000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,08_JPN,ship,Japan,activity,169.68,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,09_ROK,air,Korea,activity,0.1,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,09_ROK,all,Korea,activity,175.09,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,09_ROK,rail,Korea,activity,7.36,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,09_ROK,ship,Korea,activity,27.770000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,11_MEX,air,Mexico,activity,0.13,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,11_MEX,all,Mexico,activity,410.52000000000004,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,11_MEX,rail,Mexico,activity,89.05000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,11_MEX,ship,Mexico,activity,32.62,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,12_NZ,ship,New Zealand,activity,5.38,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,20_USA,air,United States,activity,23.96,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,20_USA,all,United States,activity,6504.580000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,20_USA,rail,United States,activity,2357.1200000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,freight,all,all,20_USA,ship,United States,activity,666.3000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,01_AUS,air,Australia,activity,73.76,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,01_AUS,all,Australia,activity,398.22,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,01_AUS,rail,Australia,activity,17.810000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,01_AUS,ship,Australia,activity,0.66,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,03_CDA,air,Canada,activity,233.22000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,03_CDA,all,Canada,activity,870.7,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,03_CDA,rail,Canada,activity,1.7300000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,04_CHL,air,Chile,activity,20.540000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,04_CHL,all,Chile,activity,183.70000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,04_CHL,rail,Chile,activity,7.16,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,08_JPN,air,Japan,activity,94.59,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,08_JPN,all,Japan,activity,1438.39,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,08_JPN,rail,Japan,activity,435.06,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,08_JPN,ship,Japan,activity,3.08,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,09_ROK,air,Korea,activity,12.430000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,09_ROK,all,Korea,activity,548.0900000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,09_ROK,rail,Korea,activity,100.38000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,09_ROK,ship,Korea,activity,0.8600000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,11_MEX,air,Mexico,activity,44.06,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,11_MEX,all,Mexico,activity,45.160000000000004,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,11_MEX,ship,Mexico,activity,1.1,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,12_NZ,air,New Zealand,activity,7.16,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,12_NZ,all,New Zealand,activity,65.64,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,12_NZ,rail,New Zealand,activity,0.48000000000000004,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,12_NZ,ship,New Zealand,activity,0.02,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,18_CT,all,Chinese Taipei,activity,30.44,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,18_CT,rail,Chinese Taipei,activity,30.44,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,20_USA,air,United States,activity,1214.17,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,20_USA,all,United States,activity,9804.300000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,all,passenger,all,all,20_USA,rail,United States,activity,63.17,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,bus,passenger,all,all,01_AUS,road,Australia,activity,22.110000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,bus,passenger,all,all,03_CDA,road,Canada,activity,57.14,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,bus,passenger,all,all,04_CHL,road,Chile,activity,43.82,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,bus,passenger,all,all,08_JPN,road,Japan,activity,71.84,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,bus,passenger,all,all,09_ROK,road,Korea,activity,115.53,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,bus,passenger,all,all,12_NZ,road,New Zealand,activity,2.66,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,bus,passenger,all,all,20_USA,road,United States,activity,613.44,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,ht,freight,all,all,01_AUS,road,Australia,activity,220.5,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,ht,freight,all,all,03_CDA,road,Canada,activity,365.13,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,ht,freight,all,all,04_CHL,road,Chile,activity,105.89,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,ht,freight,all,all,08_JPN,road,Japan,activity,215.45000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,ht,freight,all,all,09_ROK,road,Korea,activity,139.86,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,ht,freight,all,all,11_MEX,road,Mexico,activity,288.72,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,ht,freight,all,all,12_NZ,road,New Zealand,activity,27.16,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,ht,freight,all,all,20_USA,road,United States,activity,3457.2000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,lpv,passenger,all,all,01_AUS,road,Australia,activity,281.44,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,lpv,passenger,all,all,03_CDA,road,Canada,activity,574.89,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,lpv,passenger,all,all,04_CHL,road,Chile,activity,111.07000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,lpv,passenger,all,all,08_JPN,road,Japan,activity,833.8100000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,lpv,passenger,all,all,09_ROK,road,Korea,activity,300.38,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,lpv,passenger,all,all,12_NZ,road,New Zealand,activity,54.89,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2019,lpv,passenger,all,all,20_USA,road,United States,activity,7876.750000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,2w,passenger,all,all,01_AUS,road,Australia,activity,2.1300000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,2w,passenger,all,all,03_CDA,road,Canada,activity,3.2600000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,2w,passenger,all,all,04_CHL,road,Chile,activity,0.9500000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,2w,passenger,all,all,09_ROK,road,Korea,activity,18.48,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,2w,passenger,all,all,12_NZ,road,New Zealand,activity,0.42000000000000004,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,2w,passenger,all,all,20_USA,road,United States,activity,34.18,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,all,freight,all,all,01_AUS,air,Australia,activity,0.29000000000000004,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,all,freight,all,all,01_AUS,all,Australia,activity,779.49,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,all,freight,all,all,01_AUS,rail,Australia,activity,447.40000000000003,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,all,freight,all,all,01_AUS,ship,Australia,activity,108.9,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,all,freight,all,all,03_CDA,air,Canada,activity,2.52,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,all,freight,all,all,03_CDA,all,Canada,activity,951.83,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,all,freight,all,all,03_CDA,rail,Canada,activity,420.23,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,all,freight,all,all,03_CDA,ship,Canada,activity,209.88000000000002,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,all,freight,all,all,04_CHL,all,Chile,activity,112.92,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,all,freight,all,all,04_CHL,rail,Chile,activity,2.75,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,all,freight,all,all,04_CHL,ship,Chile,activity,16.64,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,all,freight,all,all,08_JPN,air,Japan,activity,0.5800000000000001,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
2020,all,freight,all,all,08_JPN,all,Japan,activity,387.68,no_comment,all,EEI,annual,passenger_km_or_freight_tonne_km
