date,economy,vehicle_type,drive,measure,value,unit,medium,transport_type,fuel_type,frequency,scope
2025,04_CHL,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,04_CHL,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,04_CHL,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,04_CHL,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,04_CHL,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,04_CHL,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,04_CHL,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,04_CHL,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,04_CHL,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,04_CHL,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,04_CHL,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,05_PRC,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,05_PRC,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,05_PRC,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,05_PRC,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,05_PRC,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,05_PRC,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,05_PRC,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,05_PRC,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,05_PRC,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,05_PRC,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,05_PRC,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,05_PRC,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,05_PRC,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,05_PRC,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,05_PRC,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,05_PRC,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,06_HKC,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,06_HKC,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,06_HKC,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,06_HKC,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,06_HKC,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,06_HKC,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,06_HKC,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,06_HKC,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,06_HKC,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,06_HKC,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,06_HKC,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,06_HKC,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,06_HKC,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,06_HKC,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,06_HKC,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,06_HKC,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,07_INA,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,07_INA,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,07_INA,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,07_INA,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,07_INA,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,07_INA,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,07_INA,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,07_INA,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,07_INA,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,07_INA,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,07_INA,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,07_INA,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,07_INA,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,07_INA,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,07_INA,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,07_INA,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,08_JPN,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,08_JPN,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,08_JPN,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,08_JPN,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,08_JPN,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,08_JPN,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,08_JPN,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,08_JPN,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,08_JPN,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,08_JPN,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,08_JPN,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,08_JPN,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,08_JPN,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,08_JPN,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,08_JPN,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,08_JPN,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,09_ROK,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,09_ROK,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,09_ROK,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,09_ROK,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,09_ROK,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,09_ROK,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,09_ROK,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,09_ROK,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,09_ROK,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,09_ROK,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,09_ROK,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,09_ROK,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,09_ROK,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,09_ROK,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,09_ROK,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,09_ROK,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,10_MAS,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,10_MAS,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,10_MAS,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,10_MAS,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,10_MAS,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,10_MAS,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,10_MAS,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,10_MAS,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,10_MAS,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,10_MAS,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,10_MAS,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,10_MAS,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,10_MAS,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,10_MAS,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,10_MAS,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,10_MAS,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,11_MEX,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,11_MEX,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,11_MEX,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,11_MEX,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,11_MEX,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,11_MEX,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,11_MEX,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,11_MEX,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,11_MEX,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,11_MEX,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,11_MEX,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,11_MEX,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,11_MEX,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,11_MEX,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,11_MEX,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,11_MEX,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,12_NZ,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,12_NZ,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,12_NZ,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,12_NZ,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,12_NZ,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,12_NZ,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,12_NZ,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,12_NZ,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,12_NZ,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,12_NZ,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,12_NZ,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,12_NZ,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,12_NZ,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,12_NZ,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,12_NZ,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,12_NZ,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,13_PNG,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,13_PNG,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,13_PNG,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,13_PNG,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,13_PNG,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,13_PNG,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,13_PNG,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,13_PNG,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,13_PNG,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,13_PNG,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,13_PNG,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,13_PNG,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,13_PNG,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,13_PNG,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,13_PNG,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,13_PNG,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,14_PE,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,14_PE,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,14_PE,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,14_PE,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,14_PE,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,14_PE,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,14_PE,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,14_PE,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,14_PE,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,14_PE,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,14_PE,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,14_PE,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,14_PE,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,14_PE,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,14_PE,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,14_PE,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,15_RP,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,15_RP,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,15_RP,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,15_RP,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,15_RP,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,15_RP,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,15_RP,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,15_RP,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,15_RP,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,15_RP,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,15_RP,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,15_RP,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,15_RP,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,15_RP,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,15_RP,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,15_RP,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,16_RUS,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,16_RUS,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,16_RUS,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,16_RUS,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,16_RUS,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,16_RUS,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,16_RUS,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,16_RUS,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,16_RUS,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,16_RUS,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,16_RUS,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,16_RUS,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,16_RUS,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,16_RUS,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,16_RUS,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,16_RUS,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,17_SIN,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,17_SIN,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,17_SIN,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,17_SIN,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,17_SIN,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,17_SIN,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,17_SIN,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,17_SIN,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,17_SIN,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,17_SIN,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,17_SIN,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,17_SIN,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,17_SIN,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,17_SIN,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,17_SIN,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,17_SIN,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,18_CT,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,18_CT,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,18_CT,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,18_CT,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,18_CT,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,18_CT,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,18_CT,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,18_CT,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,18_CT,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,18_CT,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,18_CT,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,18_CT,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,18_CT,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,18_CT,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,18_CT,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,18_CT,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,19_THA,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,19_THA,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,19_THA,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,19_THA,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,19_THA,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,19_THA,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,19_THA,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,19_THA,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,19_THA,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,19_THA,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,19_THA,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,19_THA,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,19_THA,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,19_THA,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,19_THA,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,19_THA,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,20_USA,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,20_USA,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,20_USA,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,20_USA,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,20_USA,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,20_USA,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,20_USA,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,20_USA,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,20_USA,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,20_USA,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,20_USA,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,20_USA,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,20_USA,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,20_USA,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,20_USA,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,20_USA,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,21_VN,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,21_VN,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national
2025,21_VN,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,21_VN,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,21_VN,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,21_VN,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,21_VN,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,21_VN,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,21_VN,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national
2025,21_VN,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,21_VN,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,21_VN,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,21_VN,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,21_VN,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,21_VN,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2025,21_VN,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national
2010,01_AUS,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2010,01_AUS,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2010,01_AUS,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2010,01_AUS,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2010,01_AUS,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2010,01_AUS,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2010,01_AUS,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2010,01_AUS,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2010,01_AUS,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2010,01_AUS,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2010,01_AUS,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2010,01_AUS,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2010,01_AUS,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2010,01_AUS,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2010,01_AUS,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2010,01_AUS,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2010,02_BD,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2010,03_CDA,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2010,03_CDA,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
