transport_type,vehicle_type,drive,unit,medium,scope,date,measure,economy,frequency,value,dataset,Fuel
passenger,bus,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,10_MAS,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,11_MEX,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,12_NZ,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,13_PNG,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,14_PE,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,15_RP,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,16_RUS,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,17_SIN,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,18_CT,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,19_THA,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,20_USA,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,21_VN,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,01_AUS,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,02_BD,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,03_CDA,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,04_CHL,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,05_PRC,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,06_HKC,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,07_INA,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,08_JPN,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,09_ROK,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,10_MAS,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,11_MEX,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,12_NZ,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,13_PNG,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,14_PE,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,15_RP,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,16_RUS,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,17_SIN,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,18_CT,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,19_THA,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,20_USA,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2013-12-31,Efficiency,21_VN,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,01_AUS,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,02_BD,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,03_CDA,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,04_CHL,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,05_PRC,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,06_HKC,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,07_INA,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,08_JPN,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,09_ROK,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,10_MAS,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,11_MEX,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,12_NZ,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,13_PNG,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,14_PE,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,15_RP,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,16_RUS,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,17_SIN,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,18_CT,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,19_THA,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,20_USA,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,21_VN,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,01_AUS,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,02_BD,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,03_CDA,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,04_CHL,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,05_PRC,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,06_HKC,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,07_INA,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,08_JPN,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,09_ROK,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,10_MAS,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,11_MEX,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,12_NZ,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,13_PNG,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,14_PE,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,15_RP,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,16_RUS,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,17_SIN,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,18_CT,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,19_THA,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,20_USA,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,21_VN,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,01_AUS,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,02_BD,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,03_CDA,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,04_CHL,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,05_PRC,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,06_HKC,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,07_INA,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,08_JPN,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,09_ROK,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,10_MAS,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,11_MEX,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,12_NZ,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,13_PNG,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,14_PE,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,15_RP,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,16_RUS,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,17_SIN,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,18_CT,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,19_THA,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,20_USA,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,21_VN,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,01_AUS,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,02_BD,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,03_CDA,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,04_CHL,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,05_PRC,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,06_HKC,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,07_INA,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,08_JPN,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,09_ROK,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,10_MAS,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,11_MEX,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,12_NZ,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,13_PNG,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,14_PE,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,15_RP,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,16_RUS,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,17_SIN,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,18_CT,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,19_THA,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,20_USA,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,21_VN,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,01_AUS,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,02_BD,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,03_CDA,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,04_CHL,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,05_PRC,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,06_HKC,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,07_INA,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,08_JPN,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,09_ROK,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,10_MAS,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,11_MEX,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,12_NZ,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,13_PNG,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,14_PE,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,15_RP,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,16_RUS,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,17_SIN,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,18_CT,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,19_THA,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,20_USA,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,fcev,Km_per_PJ,road,national,2013-12-31,Efficiency,21_VN,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,01_AUS,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,02_BD,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,03_CDA,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,04_CHL,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,05_PRC,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,06_HKC,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,07_INA,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,08_JPN,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,09_ROK,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,10_MAS,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,11_MEX,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,12_NZ,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,13_PNG,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,14_PE,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,15_RP,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,16_RUS,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,17_SIN,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,18_CT,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,19_THA,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,20_USA,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ht,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,21_VN,Yearly,123500537.36772488,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,01_AUS,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,02_BD,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,03_CDA,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,04_CHL,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,05_PRC,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,06_HKC,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,07_INA,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,08_JPN,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,09_ROK,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,10_MAS,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,11_MEX,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,12_NZ,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,13_PNG,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,14_PE,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,15_RP,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,16_RUS,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,17_SIN,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,18_CT,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,19_THA,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,20_USA,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
freight,ldv,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,21_VN,Yearly,440216497.772995,USA_alternative_fuels_data_center,all
passenger,2w,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,01_AUS,Yearly,1106830051.5435305,USA_alternative_fuels_data_center,all
passenger,2w,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,02_BD,Yearly,1106830051.5435305,USA_alternative_fuels_data_center,all
passenger,2w,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,03_CDA,Yearly,1106830051.5435305,USA_alternative_fuels_data_center,all
passenger,2w,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,04_CHL,Yearly,1106830051.5435305,USA_alternative_fuels_data_center,all
passenger,2w,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,05_PRC,Yearly,1106830051.5435305,USA_alternative_fuels_data_center,all
passenger,2w,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,06_HKC,Yearly,1106830051.5435305,USA_alternative_fuels_data_center,all
passenger,2w,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,07_INA,Yearly,1106830051.5435305,USA_alternative_fuels_data_center,all
passenger,2w,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,08_JPN,Yearly,1106830051.5435305,USA_alternative_fuels_data_center,all
passenger,2w,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,09_ROK,Yearly,1106830051.5435305,USA_alternative_fuels_data_center,all
passenger,2w,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,10_MAS,Yearly,1106830051.5435305,USA_alternative_fuels_data_center,all
passenger,2w,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,11_MEX,Yearly,1106830051.5435305,USA_alternative_fuels_data_center,all
passenger,2w,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,12_NZ,Yearly,1106830051.5435305,USA_alternative_fuels_data_center,all
passenger,2w,phev,Km_per_PJ,road,national,2013-12-31,Efficiency,13_PNG,Yearly,1106830051.5435305,USA_alternative_fuels_data_center,all
