,vehicle_type,transport_type,economy,date,medium,measure,unit,fuel,comment,scope,frequency,dataset,drive,value
5283,bus,passenger,20_USA,2019,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,15.0
5284,bus,passenger,20_USA,2020,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,15.0
5285,bus,passenger,20_USA,2021,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,15.0
5286,bus,passenger,20_USA,2022,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,15.0
5287,bus,passenger,20_USA,2023,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,15.0
5288,bus,passenger,20_USA,2010,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,15.0
5289,bus,passenger,20_USA,2011,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,15.0
5290,bus,passenger,20_USA,2012,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,15.0
5291,bus,passenger,20_USA,2013,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,15.0
5292,bus,passenger,20_USA,2014,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,15.0
5293,bus,passenger,20_USA,2015,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,15.0
5294,bus,passenger,20_USA,2016,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,15.0
5295,bus,passenger,20_USA,2017,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,15.0
5296,bus,passenger,20_USA,2018,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,15.0
5297,bus,passenger,20_USA,2019,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,15.0
5298,bus,passenger,20_USA,2020,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,15.0
5299,bus,passenger,20_USA,2021,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,15.0
5300,bus,passenger,20_USA,2022,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,15.0
5301,bus,passenger,20_USA,2023,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,15.0
5302,car,passenger,20_USA,2010,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5303,car,passenger,20_USA,2011,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5304,car,passenger,20_USA,2012,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5305,car,passenger,20_USA,2013,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5306,car,passenger,20_USA,2014,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5307,car,passenger,20_USA,2015,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5308,car,passenger,20_USA,2016,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5309,car,passenger,20_USA,2017,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5310,car,passenger,20_USA,2018,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5311,car,passenger,20_USA,2019,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5312,car,passenger,20_USA,2020,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5313,car,passenger,20_USA,2021,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5314,car,passenger,20_USA,2022,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5315,car,passenger,20_USA,2023,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5316,car,passenger,20_USA,2010,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5317,car,passenger,20_USA,2011,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5318,car,passenger,20_USA,2012,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5319,car,passenger,20_USA,2013,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5320,car,passenger,20_USA,2014,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5321,car,passenger,20_USA,2015,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5322,car,passenger,20_USA,2016,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5323,car,passenger,20_USA,2017,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5324,car,passenger,20_USA,2018,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5325,car,passenger,20_USA,2019,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5326,car,passenger,20_USA,2020,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5327,car,passenger,20_USA,2021,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5328,car,passenger,20_USA,2022,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5329,car,passenger,20_USA,2023,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5330,car,passenger,20_USA,2010,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5331,car,passenger,20_USA,2011,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5332,car,passenger,20_USA,2012,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5333,car,passenger,20_USA,2013,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5334,car,passenger,20_USA,2014,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5335,car,passenger,20_USA,2015,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5336,car,passenger,20_USA,2016,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5337,car,passenger,20_USA,2017,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5338,car,passenger,20_USA,2018,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5339,car,passenger,20_USA,2019,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5340,car,passenger,20_USA,2020,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5341,car,passenger,20_USA,2021,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5342,car,passenger,20_USA,2022,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5343,car,passenger,20_USA,2023,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5344,car,passenger,20_USA,2010,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5345,car,passenger,20_USA,2011,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5346,car,passenger,20_USA,2012,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5347,car,passenger,20_USA,2013,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5348,car,passenger,20_USA,2014,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5349,car,passenger,20_USA,2015,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5350,car,passenger,20_USA,2016,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5351,car,passenger,20_USA,2017,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5352,car,passenger,20_USA,2018,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5353,car,passenger,20_USA,2019,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5354,car,passenger,20_USA,2020,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5355,car,passenger,20_USA,2021,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5356,car,passenger,20_USA,2022,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5357,car,passenger,20_USA,2023,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5358,car,passenger,20_USA,2010,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
5359,car,passenger,20_USA,2011,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
5360,car,passenger,20_USA,2012,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
5361,car,passenger,20_USA,2013,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
5362,car,passenger,20_USA,2014,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
5363,car,passenger,20_USA,2015,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
5364,car,passenger,20_USA,2016,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
5365,car,passenger,20_USA,2017,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
5366,car,passenger,20_USA,2018,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
5367,car,passenger,20_USA,2019,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
5368,car,passenger,20_USA,2020,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
5369,car,passenger,20_USA,2021,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
5370,car,passenger,20_USA,2022,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
5371,car,passenger,20_USA,2023,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
5372,car,passenger,20_USA,2010,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,lpg,1.5
5373,car,passenger,20_USA,2011,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,lpg,1.5
5374,car,passenger,20_USA,2012,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,lpg,1.5
5375,car,passenger,20_USA,2013,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,lpg,1.5
5376,car,passenger,20_USA,2014,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,lpg,1.5
5377,car,passenger,20_USA,2015,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,lpg,1.5
5378,car,passenger,20_USA,2016,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,lpg,1.5
5379,car,passenger,20_USA,2017,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,lpg,1.5
5380,car,passenger,20_USA,2018,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,lpg,1.5
5381,car,passenger,20_USA,2019,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,lpg,1.5
5382,car,passenger,20_USA,2020,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,lpg,1.5
5383,car,passenger,20_USA,2021,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,lpg,1.5
5384,car,passenger,20_USA,2022,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,lpg,1.5
5385,car,passenger,20_USA,2023,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,lpg,1.5
5386,car,passenger,20_USA,2010,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,1.5
5387,car,passenger,20_USA,2011,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,1.5
5388,car,passenger,20_USA,2012,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,1.5
5389,car,passenger,20_USA,2013,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,1.5
5390,car,passenger,20_USA,2014,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,1.5
5391,car,passenger,20_USA,2015,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,1.5
5392,car,passenger,20_USA,2016,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,1.5
5393,car,passenger,20_USA,2017,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,1.5
5394,car,passenger,20_USA,2018,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,1.5
5395,car,passenger,20_USA,2019,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,1.5
5396,car,passenger,20_USA,2020,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,1.5
5397,car,passenger,20_USA,2021,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,1.5
5398,car,passenger,20_USA,2022,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,1.5
5399,car,passenger,20_USA,2023,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_d,1.5
5400,car,passenger,20_USA,2010,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,1.5
5401,car,passenger,20_USA,2011,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,1.5
5402,car,passenger,20_USA,2012,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,1.5
5403,car,passenger,20_USA,2013,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,1.5
5404,car,passenger,20_USA,2014,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,1.5
5405,car,passenger,20_USA,2015,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,1.5
5406,car,passenger,20_USA,2016,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,1.5
5407,car,passenger,20_USA,2017,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,1.5
5408,car,passenger,20_USA,2018,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,1.5
5409,car,passenger,20_USA,2019,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,1.5
5410,car,passenger,20_USA,2020,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,1.5
5411,car,passenger,20_USA,2021,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,1.5
5412,car,passenger,20_USA,2022,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,1.5
5413,car,passenger,20_USA,2023,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,phev_g,1.5
5414,suv,passenger,20_USA,2010,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5415,suv,passenger,20_USA,2011,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5416,suv,passenger,20_USA,2012,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5417,suv,passenger,20_USA,2013,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5418,suv,passenger,20_USA,2014,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5419,suv,passenger,20_USA,2015,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5420,suv,passenger,20_USA,2016,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5421,suv,passenger,20_USA,2017,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5422,suv,passenger,20_USA,2018,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5423,suv,passenger,20_USA,2019,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5424,suv,passenger,20_USA,2020,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5425,suv,passenger,20_USA,2021,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5426,suv,passenger,20_USA,2022,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5427,suv,passenger,20_USA,2023,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,bev,1.5
5428,suv,passenger,20_USA,2010,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5429,suv,passenger,20_USA,2011,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5430,suv,passenger,20_USA,2012,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5431,suv,passenger,20_USA,2013,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5432,suv,passenger,20_USA,2014,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5433,suv,passenger,20_USA,2015,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5434,suv,passenger,20_USA,2016,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5435,suv,passenger,20_USA,2017,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5436,suv,passenger,20_USA,2018,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5437,suv,passenger,20_USA,2019,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5438,suv,passenger,20_USA,2020,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5439,suv,passenger,20_USA,2021,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5440,suv,passenger,20_USA,2022,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5441,suv,passenger,20_USA,2023,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,cng,1.5
5442,suv,passenger,20_USA,2010,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5443,suv,passenger,20_USA,2011,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5444,suv,passenger,20_USA,2012,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5445,suv,passenger,20_USA,2013,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5446,suv,passenger,20_USA,2014,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5447,suv,passenger,20_USA,2015,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5448,suv,passenger,20_USA,2016,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5449,suv,passenger,20_USA,2017,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5450,suv,passenger,20_USA,2018,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5451,suv,passenger,20_USA,2019,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5452,suv,passenger,20_USA,2020,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5453,suv,passenger,20_USA,2021,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5454,suv,passenger,20_USA,2022,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5455,suv,passenger,20_USA,2023,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,fcev,1.5
5456,suv,passenger,20_USA,2010,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5457,suv,passenger,20_USA,2011,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5458,suv,passenger,20_USA,2012,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5459,suv,passenger,20_USA,2013,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5460,suv,passenger,20_USA,2014,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5461,suv,passenger,20_USA,2015,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5462,suv,passenger,20_USA,2016,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5463,suv,passenger,20_USA,2017,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5464,suv,passenger,20_USA,2018,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5465,suv,passenger,20_USA,2019,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5466,suv,passenger,20_USA,2020,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5467,suv,passenger,20_USA,2021,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5468,suv,passenger,20_USA,2022,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5469,suv,passenger,20_USA,2023,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_d,1.5
5470,suv,passenger,20_USA,2010,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
5471,suv,passenger,20_USA,2011,road,occupancy_or_load,passengers_or_tonnes,all,no_comment,national,yearly,manually_inputted_data $ guess,ice_g,1.5
