Economy,Scenario,Drive,Medium,Transport Type,Vehicle Type,Measure,Fuel,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
12_NZ,Carbon Neutral,phevg,road,passenger,lt,Stocks,Nonspecified,,3.9e-05,0.000162,0.000254,0.000366,0.00059,0.000816,0.001001,0.001109,0.001235,0.001324,0.001375,0.001395,0.001393,0.001378,0.001354,0.001321,0.001279,0.001227,0.001167,0.00111,0.001055,0.001003,0.000952,0.000903,0.000856,0.00081,0.000766,0.000723,0.000681,0.000641,0.000601,0.000562,0.000525,0.000488,0.000488,0.000488,0.000488,0.000488,0.000488,0.000488,0.000488,0.000488,0.000488,0.000488,0.000488,0.000488,0.000488,0.000488,0.000488,0.000488,0.000488,0.000488,0.000488
12_NZ,Carbon Neutral,bev,road,passenger,lv,Stocks,Nonspecified,0.000975,0.001652,0.01245,0.021997,0.031279,0.041054,0.051841,0.072033,0.106614,0.167745,0.261091,0.381723,0.518031,0.659836,0.801855,0.942577,1.082375,1.222379,1.364042,1.508825,1.641922,1.764517,1.877713,1.982523,2.079836,2.170533,2.255321,2.334862,2.409764,2.480601,2.547817,2.611902,2.673333,2.732554,2.78927,2.80384,2.818367,2.832876,2.847403,2.861952,2.876539,2.891166,2.905841,2.920566,2.935344,2.950162,2.965001,2.979831,2.994619,3.009352,3.024019,3.038595,3.053055,3.067381
12_NZ,Carbon Neutral,cng,road,passenger,lv,Stocks,Nonspecified,2.4e-05,2.6e-05,4.3e-05,5.7e-05,7.1e-05,8.6e-05,0.0001,0.000111,0.000119,0.000124,0.000126,0.000126,0.000123,0.000119,0.000114,0.000109,0.000103,9.7e-05,9.1e-05,8.3e-05,7.7e-05,7.1e-05,6.5e-05,6e-05,5.5e-05,5.1e-05,4.7e-05,4.3e-05,4e-05,3.6e-05,3.3e-05,3.1e-05,2.8e-05,2.6e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05
12_NZ,Carbon Neutral,d,road,passenger,lv,Stocks,Nonspecified,0.262051,0.263539,0.259224,0.253986,0.248793,0.245045,0.241387,0.23773,0.232493,0.225828,0.217328,0.207234,0.196192,0.184819,0.173501,0.16239,0.151487,0.140715,0.129968,0.119144,0.109236,0.100164,0.091851,0.08423,0.077238,0.070819,0.06492,0.059495,0.0545,0.049896,0.045647,0.04172,0.038086,0.034717,0.031593,0.031593,0.031593,0.031593,0.031593,0.031593,0.031593,0.031593,0.031593,0.031593,0.031593,0.031593,0.031593,0.031593,0.031593,0.031593,0.031593,0.031593,0.031593,0.031593
12_NZ,Carbon Neutral,fcev,road,passenger,lv,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,6e-06,5.6e-05,0.000412,0.001972,0.006029,0.01291,0.021666,0.031171,0.040793,0.050343,0.059842,0.069369,0.078061,0.086002,0.093269,0.099934,0.106058,0.111703,0.116917,0.121748,0.126235,0.13042,0.134331,0.138003,0.141467,0.144754,0.147848,0.148806,0.149762,0.150717,0.151672,0.152629,0.153589,0.154551,0.155517,0.156486,0.157458,0.158433,0.159409,0.160385,0.161358,0.162327,0.163292,0.164251,0.165202,0.166144
12_NZ,Carbon Neutral,g,road,passenger,lv,Stocks,Nonspecified,2.831698,2.851496,2.853193,2.840286,2.826035,2.829706,2.832353,2.827273,2.796252,2.741759,2.658505,2.550126,2.425832,2.294409,2.161411,2.029165,1.897864,1.766633,1.634153,1.499144,1.375497,1.262192,1.158302,1.06298,0.975455,0.895022,0.82104,0.75292,0.690129,0.63218,0.578625,0.52906,0.483114,0.440449,0.400809,0.400809,0.400809,0.400809,0.400809,0.400809,0.400809,0.400809,0.400809,0.400809,0.400809,0.400809,0.400809,0.400809,0.400809,0.400809,0.400809,0.400809,0.400809,0.400809
12_NZ,Carbon Neutral,lpg,road,passenger,lv,Stocks,Nonspecified,0.001309,0.001311,0.001255,0.001204,0.001158,0.00112,0.001086,0.001052,0.001016,0.000977,0.000932,0.000883,0.000831,0.000779,0.000729,0.00068,0.000632,0.000586,0.00054,0.000494,0.000453,0.000415,0.00038,0.000348,0.000319,0.000292,0.000268,0.000245,0.000224,0.000205,0.000188,0.000171,0.000156,0.000143,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013
12_NZ,Carbon Neutral,phevg,road,passenger,lv,Stocks,Nonspecified,0.000772,0.001342,0.008799,0.017432,0.027625,0.039178,0.050855,0.059776,0.066469,0.07114,0.073571,0.074022,0.073045,0.071166,0.068732,0.065911,0.062752,0.059243,0.055344,0.051015,0.047033,0.043367,0.039988,0.036871,0.033993,0.031331,0.028866,0.02658,0.024457,0.02248,0.020638,0.018916,0.017304,0.015791,0.014369,0.014369,0.014369,0.014369,0.014369,0.014369,0.014369,0.014369,0.014369,0.014369,0.014369,0.014369,0.014369,0.014369,0.014369,0.014369,0.014369,0.014369,0.014369,0.014369
12_NZ,Reference,bev,road,freight,ht,Stocks,Nonspecified,,0.0,7e-06,1.6e-05,2.5e-05,3.5e-05,4.9e-05,7.3e-05,0.000124,0.000229,0.000429,0.000749,0.001177,0.00167,0.002181,0.002681,0.003156,0.003603,0.004024,0.004419,0.004871,0.005386,0.00597,0.006627,0.007364,0.008186,0.0091,0.010111,0.011224,0.012443,0.013772,0.015212,0.016765,0.018429,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204
12_NZ,Reference,cng,road,freight,ht,Stocks,Nonspecified,4e-05,4e-05,3.7e-05,3.5e-05,3.2e-05,3e-05,2.8e-05,2.6e-05,2.4e-05,2.3e-05,2.1e-05,1.9e-05,1.8e-05,1.7e-05,1.6e-05,1.5e-05,1.4e-05,1.3e-05,1.2e-05,1.1e-05,1e-05,9e-06,9e-06,8e-06,8e-06,7e-06,7e-06,6e-06,6e-06,5e-06,5e-06,5e-06,4e-06,4e-06,,,,,,,,,,,,,,,,,,,,
12_NZ,Reference,d,road,freight,ht,Stocks,Nonspecified,0.134535,0.134655,0.134661,0.134666,0.134672,0.134676,0.134676,0.134664,0.134626,0.134533,0.134342,0.134013,0.133535,0.132947,0.132311,0.131677,0.13107,0.130498,0.12996,0.129454,0.128875,0.128215,0.127467,0.126622,0.125674,0.124613,0.123431,0.122122,0.120677,0.119091,0.117358,0.115474,0.113437,0.111247,0.108906,0.108906,0.108906,0.108906,0.108906,0.108906,0.108906,0.108906,0.108906,0.108906,0.108906,0.108906,0.108906,0.108906,0.108906,0.108906,0.108906,0.108906,0.108906,0.108906
12_NZ,Reference,fcev,road,freight,ht,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,7e-06,3.2e-05,0.0001,0.000217,0.000363,0.000519,0.000671,0.000814,0.00095,0.001077,0.001221,0.001385,0.001571,0.001781,0.002018,0.002283,0.00258,0.002911,0.003277,0.003683,0.004129,0.004617,0.005148,0.005724,0.006345,0.006345,0.006345,0.006345,0.006345,0.006345,0.006345,0.006345,0.006345,0.006345,0.006345,0.006345,0.006345,0.006345,0.006345,0.006345,0.006345,0.006345,0.006345,0.006345
12_NZ,Reference,g,road,freight,ht,Stocks,Nonspecified,0.003115,0.003118,0.003114,0.003109,0.003103,0.003097,0.00309,0.003084,0.003078,0.003071,0.003062,0.00305,0.003036,0.003019,0.003002,0.002984,0.002968,0.002952,0.002938,0.002924,0.002909,0.002892,0.002874,0.002853,0.00283,0.002805,0.002777,0.002747,0.002713,0.002677,0.002637,0.002594,0.002547,0.002497,0.002444,0.002444,0.002444,0.002444,0.002444,0.002444,0.002444,0.002444,0.002444,0.002444,0.002444,0.002444,0.002444,0.002444,0.002444,0.002444,0.002444,0.002444,0.002444,0.002444
12_NZ,Reference,lpg,road,freight,ht,Stocks,Nonspecified,9.9e-05,9.9e-05,9.2e-05,8.6e-05,8e-05,7.4e-05,6.9e-05,6.4e-05,6e-05,5.5e-05,5.2e-05,4.8e-05,4.5e-05,4.1e-05,3.9e-05,3.6e-05,3.3e-05,3.1e-05,2.9e-05,2.7e-05,2.5e-05,2.3e-05,2.2e-05,2e-05,1.9e-05,1.7e-05,1.6e-05,1.5e-05,1.4e-05,1.3e-05,1.2e-05,1.1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,
12_NZ,Reference,phevd,road,freight,ht,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12_NZ,Reference,bev,road,freight,lt,Stocks,Nonspecified,,0.0,3e-05,5.8e-05,8.6e-05,0.000116,0.00015,0.000198,0.000271,0.000385,0.00055,0.000765,0.001015,0.001282,0.001548,0.001804,0.002046,0.002275,0.002491,0.002694,0.002935,0.003217,0.003543,0.003916,0.00434,0.004817,0.005352,0.005945,0.006599,0.007314,0.008091,0.008929,0.009825,0.010776,,,,,,,,,,,,,,,,,,,,
12_NZ,Reference,cng,road,freight,lt,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12_NZ,Reference,d,road,freight,lt,Stocks,Nonspecified,0.038676,0.038676,0.039201,0.039682,0.040122,0.040523,0.040884,0.041212,0.041492,0.041713,0.041866,0.041948,0.041966,0.041936,0.04188,0.041813,0.041745,0.041677,0.041612,0.041548,0.041436,0.041272,0.041056,0.040782,0.04045,0.040057,0.039599,0.039077,0.038488,0.037832,0.037111,0.036324,0.035475,0.034568,,,,,,,,,,,,,,,,,,,,
12_NZ,Reference,fcev,road,freight,lt,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,1.3e-05,3.9e-05,8.4e-05,0.000141,0.000201,0.00026,0.000317,0.000369,0.000419,0.000475,0.000537,0.000607,0.000684,0.00077,0.000864,0.000968,0.00108,0.001202,0.001333,0.001474,0.001623,0.00178,0.001945,,,,,,,,,,,,,,,,,,,,
12_NZ,Reference,g,road,freight,lt,Stocks,Nonspecified,0.014914,0.014914,0.014356,0.013839,0.013362,0.012921,0.012513,0.012128,0.011766,0.011424,0.011097,0.010784,0.010484,0.010198,0.009927,0.009674,0.009437,0.009216,0.00901,0.008818,0.008631,0.008448,0.008268,0.00809,0.007912,0.007733,0.007553,0.007371,0.007185,0.006996,0.006803,0.006606,0.006404,0.006199,,,,,,,,,,,,,,,,,,,,
12_NZ,Reference,lpg,road,freight,lt,Stocks,Nonspecified,5.6e-05,5.6e-05,5.2e-05,4.9e-05,4.5e-05,4.2e-05,3.9e-05,3.6e-05,3.4e-05,3.2e-05,2.9e-05,2.7e-05,2.5e-05,2.4e-05,2.2e-05,2e-05,1.9e-05,1.8e-05,1.6e-05,1.5e-05,1.4e-05,1.3e-05,1.2e-05,1.1e-05,1.1e-05,1e-05,9e-06,9e-06,8e-06,7e-06,7e-06,6e-06,6e-06,6e-06,,,,,,,,,,,,,,,,,,,,
12_NZ,Reference,phevg,road,freight,lt,Stocks,Nonspecified,,0.0,8e-06,1.8e-05,3e-05,4.4e-05,6e-05,7.2e-05,8.3e-05,9.3e-05,0.000102,0.00011,0.000117,0.000123,0.000129,0.000134,0.000139,0.000144,0.000148,0.000152,0.000155,0.000158,0.000161,0.000162,0.000164,0.000165,0.000165,0.000165,0.000164,0.000163,0.000161,0.000159,0.000156,0.000153,,,,,,,,,,,,,,,,,,,,
12_NZ,Reference,bev,road,passenger,2w,Stocks,Nonspecified,0.000244,0.000257,0.000314,0.000364,0.000426,0.000544,0.000718,0.001045,0.001696,0.002928,0.004995,0.007972,0.011678,0.015791,0.020018,0.024182,0.02821,0.03209,0.035829,0.039675,0.044483,0.050315,0.057222,0.065244,0.074392,0.084657,0.095989,0.108305,0.121485,0.135379,0.149797,0.164537,0.179383,0.194111,0.208672,0.212146,0.215656,0.219204,0.222798,0.226436,0.230123,0.233859,0.237646,0.241485,0.245379,0.249325,0.253323,0.25737,0.261462,0.265599,0.269781,0.274004,0.278266,0.282566
12_NZ,Reference,g,road,passenger,2w,Stocks,Nonspecified,0.162186,0.165458,0.168768,0.168719,0.168657,0.173413,0.17853,0.183825,0.189169,0.194273,0.19886,0.202834,0.206355,0.209723,0.213205,0.216946,0.220984,0.225293,0.229826,0.2343,0.237816,0.240282,0.241612,0.241736,0.240603,0.238188,0.234494,0.229553,0.223435,0.21624,0.20809,0.199133,0.189531,0.179451,0.169248,0.170171,0.171103,0.172045,0.173,0.173966,0.174945,0.175937,0.176942,0.177962,0.178996,0.180044,0.181106,0.18218,0.183267,0.184366,0.185476,0.186597,0.187729,0.188871
12_NZ,Reference,bev,road,passenger,bus,Stocks,Nonspecified,7.4e-05,7.8e-05,8.8e-05,9.5e-05,0.000102,0.000117,0.000135,0.000162,0.000203,0.000262,0.000344,0.000446,0.000561,0.000684,0.000809,0.000932,0.001054,0.001174,0.001292,0.00141,0.001541,0.001687,0.001846,0.002021,0.002211,0.002417,0.00264,0.002878,0.003133,0.003404,0.003689,0.003989,0.004302,0.004627,0.00496,0.005068,0.005177,0.005287,0.005398,0.005511,0.005625,0.00574,0.005858,0.005977,0.006097,0.00622,0.006343,0.006469,0.006596,0.006724,0.006853,0.006984,0.007116,0.007249
12_NZ,Reference,cng,road,passenger,bus,Stocks,Nonspecified,1.8e-05,1.8e-05,1.7e-05,1.6e-05,1.6e-05,1.5e-05,1.4e-05,1.3e-05,1.3e-05,1.2e-05,1.1e-05,1.1e-05,1e-05,1e-05,9e-06,9e-06,8e-06,8e-06,8e-06,7e-06,7e-06,6e-06,6e-06,6e-06,6e-06,5e-06,5e-06,5e-06,5e-06,4e-06,4e-06,4e-06,4e-06,4e-06,,,,,,,,,,,,,,,,,,,,
12_NZ,Reference,d,road,passenger,bus,Stocks,Nonspecified,0.01017,0.010399,0.010601,0.010598,0.010595,0.010801,0.011002,0.011189,0.011361,0.011512,0.011637,0.011738,0.011818,0.011886,0.011946,0.012004,0.012061,0.012117,0.012173,0.012225,0.012259,0.012275,0.012272,0.01225,0.01221,0.01215,0.012071,0.011972,0.011855,0.011718,0.011562,0.011389,0.011198,0.010993,0.010778,0.010841,0.010906,0.010971,0.011037,0.011104,0.011171,0.01124,0.01131,0.01138,0.011452,0.011524,0.011597,0.011672,0.011747,0.011823,0.0119,0.011977,0.012055,0.012134
12_NZ,Reference,fcev,road,passenger,bus,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,4e-06,1.1e-05,2.2e-05,3.5e-05,4.9e-05,6.3e-05,7.7e-05,9.1e-05,0.000105,0.000121,0.00014,0.000161,0.000185,0.000213,0.000245,0.00028,0.000321,0.000366,0.000416,0.000471,0.000533,0.0006,0.000675,0.000754,0.000775,0.000797,0.000819,0.000841,0.000864,0.000887,0.00091,0.000933,0.000957,0.000981,0.001006,0.00103,0.001056,0.001081,0.001107,0.001132,0.001159,0.001185,0.001212
12_NZ,Reference,g,road,passenger,bus,Stocks,Nonspecified,0.000221,0.000225,0.000228,0.000226,0.000223,0.000226,0.000229,0.000231,0.000233,0.000234,0.000235,0.000236,0.000236,0.000237,0.000237,0.000237,0.000237,0.000237,0.000238,0.000238,0.000238,0.000237,0.000237,0.000236,0.000234,0.000233,0.000231,0.000228,0.000226,0.000223,0.000219,0.000216,0.000212,0.000208,0.000204,0.000205,0.000206,0.000207,0.000208,0.00021,0.000211,0.000212,0.000213,0.000215,0.000216,0.000217,0.000219,0.00022,0.000221,0.000223,0.000224,0.000226,0.000227,0.000228
12_NZ,Reference,lpg,road,passenger,bus,Stocks,Nonspecified,1.9e-05,1.9e-05,1.8e-05,1.7e-05,1.6e-05,1.5e-05,1.5e-05,1.4e-05,1.3e-05,1.3e-05,1.2e-05,1.1e-05,1.1e-05,1e-05,1e-05,9e-06,9e-06,8e-06,8e-06,8e-06,7e-06,7e-06,6e-06,6e-06,6e-06,6e-06,5e-06,5e-06,5e-06,4e-06,4e-06,4e-06,4e-06,4e-06,,,,,,,,,,,,,,,,,,,,
12_NZ,Reference,phevd,road,passenger,bus,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12_NZ,Reference,bev,road,passenger,lt,Stocks,Nonspecified,,0.000116,0.000499,0.000765,0.001043,0.001515,0.002103,0.002957,0.004275,0.006279,0.009114,0.012747,0.016966,0.021489,0.026084,0.030617,0.035029,0.039304,0.043442,0.047668,0.052819,0.058998,0.066316,0.074885,0.084814,0.09621,0.109161,0.123735,0.139979,0.157908,0.17749,0.198667,0.22134,0.245375,0.270458,0.275602,0.280799,0.286054,0.291374,0.296761,0.302219,0.307751,0.313358,0.319043,0.324808,0.330651,0.33657,0.342562,0.348621,0.354747,0.360938,0.367191,0.373502,0.379868
12_NZ,Reference,cng,road,passenger,lt,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12_NZ,Reference,d,road,passenger,lt,Stocks,Nonspecified,0.348083,0.363949,0.383726,0.388048,0.391984,0.411446,0.430694,0.449484,0.467727,0.48517,0.501649,0.517151,0.531818,0.545904,0.559658,0.573231,0.586678,0.599989,0.613138,0.625842,0.637257,0.647276,0.655787,0.66268,0.667829,0.671133,0.672474,0.671756,0.668906,0.663885,0.656672,0.647304,0.635861,0.622459,0.607781,0.612049,0.616361,0.62072,0.625134,0.629604,0.634133,0.638722,0.643374,0.648091,0.652874,0.657721,0.662633,0.667604,0.672631,0.677713,0.68285,0.688038,0.693273,0.698556
12_NZ,Reference,fcev,road,passenger,lt,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,1.1e-05,5.5e-05,0.000191,0.000478,0.000915,0.001442,0.001998,0.002547,0.003079,0.00359,0.004111,0.004734,0.005474,0.006346,0.007365,0.008547,0.009908,0.011464,0.013226,0.015204,0.017407,0.019835,0.022487,0.025356,0.028431,0.031665,0.032436,0.033216,0.034004,0.034802,0.03561,0.036429,0.037259,0.0381,0.038953,0.039817,0.040694,0.041582,0.04248,0.043389,0.044308,0.045237,0.046175,0.047121,0.048076
12_NZ,Reference,g,road,passenger,lt,Stocks,Nonspecified,0.134225,0.136609,0.133865,0.129218,0.124923,0.123419,0.122217,0.121197,0.120366,0.119667,0.119057,0.118516,0.118052,0.117688,0.117451,0.117351,0.117385,0.11754,0.117803,0.118121,0.118355,0.118481,0.118474,0.118309,0.117963,0.117411,0.116632,0.115605,0.114314,0.112748,0.1109,0.108772,0.106372,0.103716,0.100904,0.101561,0.102225,0.102897,0.103576,0.104264,0.104962,0.105668,0.106384,0.107111,0.107847,0.108593,0.109349,0.110115,0.110889,0.111671,0.112462,0.113261,0.114067,0.11488
12_NZ,Reference,lpg,road,passenger,lt,Stocks,Nonspecified,0.000507,0.000507,0.000472,0.000439,0.000408,0.000379,0.000353,0.000328,0.000305,0.000284,0.000264,0.000245,0.000228,0.000212,0.000197,0.000184,0.000171,0.000159,0.000148,0.000137,0.000128,0.000119,0.00011,0.000103,9.6e-05,8.9e-05,8.3e-05,7.7e-05,7.1e-05,6.6e-05,6.2e-05,5.7e-05,5.3e-05,5e-05,,,,,,,,,,,,,,,,,,,,
12_NZ,Reference,phevg,road,passenger,lt,Stocks,Nonspecified,,3.9e-05,0.000162,0.000254,0.000366,0.00059,0.000817,0.001006,0.001185,0.001354,0.001512,0.001661,0.0018,0.001932,0.002057,0.002178,0.002295,0.002407,0.002516,0.002619,0.002713,0.002797,0.002872,0.002936,0.002989,0.003031,0.003062,0.00308,0.003086,0.00308,0.003062,0.003031,0.002989,0.002936,0.002876,0.002897,0.002919,0.002941,0.002963,0.002985,0.003008,0.003031,0.003055,0.003078,0.003102,0.003127,0.003151,0.003176,0.003201,0.003227,0.003253,0.003279,0.003305,0.003332
12_NZ,Reference,bev,road,passenger,lv,Stocks,Nonspecified,0.000975,0.001652,0.01245,0.021997,0.031279,0.041054,0.051434,0.063811,0.079492,0.099411,0.123693,0.151445,0.181078,0.210998,0.240103,0.267853,0.294096,0.318878,0.342323,0.364971,0.393564,0.428493,0.470152,0.518914,0.57509,0.638948,0.710622,0.790135,0.877382,0.972128,1.073952,1.182357,1.296761,1.416505,1.539282,1.562828,1.586615,1.610667,1.635018,1.659678,1.684664,1.709983,1.73565,1.761672,1.788058,1.814804,1.841899,1.869327,1.897062,1.9251,1.953438,1.98206,2.010947,2.04009
12_NZ,Reference,cng,road,passenger,lv,Stocks,Nonspecified,2.4e-05,2.6e-05,4.3e-05,5.7e-05,7.1e-05,8.6e-05,0.0001,0.000112,0.000122,0.000132,0.00014,0.000147,0.000153,0.000159,0.000164,0.000169,0.000173,0.000177,0.000181,0.000184,0.000187,0.000189,0.00019,0.000191,0.00019,0.000189,0.000188,0.000185,0.000182,0.000179,0.000174,0.000169,0.000164,0.000158,0.000152,0.000153,0.000154,0.000155,0.000156,0.000157,0.000158,0.000159,0.00016,0.000161,0.000162,0.000163,0.000164,0.000166,0.000167,0.000168,0.000169,0.00017,0.000171,0.000172
12_NZ,Reference,d,road,passenger,lv,Stocks,Nonspecified,0.262051,0.263539,0.259224,0.253986,0.248793,0.245045,0.24142,0.238283,0.235273,0.232284,0.229275,0.226268,0.223326,0.220533,0.217967,0.215668,0.213645,0.211883,0.210363,0.209035,0.207422,0.205498,0.203235,0.200612,0.197603,0.194196,0.190376,0.186139,0.181489,0.176443,0.171023,0.165264,0.159211,0.152912,0.1465,0.147344,0.148198,0.14906,0.149934,0.150819,0.151715,0.152623,0.153544,0.154478,0.155424,0.156384,0.157356,0.15834,0.159335,0.16034,0.161357,0.162384,0.16342,0.164466
12_NZ,Reference,fcev,road,passenger,lv,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,4e-06,3e-05,0.000171,0.000698,0.001959,0.004007,0.006526,0.009162,0.011717,0.014124,0.016378,0.01853,0.021093,0.024111,0.027635,0.031711,0.036385,0.041704,0.047701,0.054408,0.061843,0.070017,0.078925,0.088556,0.09889,0.109902,0.121352,0.123805,0.126282,0.128788,0.131324,0.133893,0.136496,0.139133,0.141807,0.144518,0.147266,0.150052,0.152875,0.155732,0.158621,0.161541,0.164493,0.167475,0.170484,0.173519
12_NZ,Reference,g,road,passenger,lv,Stocks,Nonspecified,2.831698,2.851496,2.853193,2.840286,2.826035,2.829706,2.832804,2.834921,2.83469,2.831031,2.823709,2.813327,2.801032,2.788247,2.776264,2.765874,2.757361,2.750706,2.745808,2.742114,2.733167,2.718704,2.698477,2.672257,2.63981,2.601026,2.555785,2.504093,2.446082,2.382023,2.312275,2.237373,2.157968,2.074791,1.989688,2.001368,2.013168,2.025098,2.037178,2.04941,2.061805,2.074364,2.087096,2.100004,2.113093,2.126361,2.139801,2.153406,2.167164,2.181073,2.19513,2.209328,2.223657,2.238113
12_NZ,Reference,lpg,road,passenger,lv,Stocks,Nonspecified,0.001309,0.001311,0.001255,0.001204,0.001158,0.00112,0.001086,0.001053,0.001023,0.000995,0.000969,0.000944,0.00092,0.000898,0.000878,0.00086,0.000844,0.000829,0.000816,0.000804,0.000792,0.00078,0.000767,0.000753,0.000737,0.000721,0.000704,0.000685,0.000666,0.000645,0.000623,0.0006,0.000576,0.000552,0.000527,0.000528,0.000529,0.00053,0.000531,0.000532,0.000533,0.000534,0.000535,0.000536,0.000537,0.000538,0.00054,0.000541,0.000542,0.000543,0.000544,0.000545,0.000546,0.000548
12_NZ,Reference,phevg,road,passenger,lv,Stocks,Nonspecified,0.000772,0.001342,0.008799,0.017432,0.027625,0.039178,0.050879,0.06019,0.068546,0.075963,0.082497,0.088243,0.093317,0.097848,0.101953,0.105716,0.109191,0.112413,0.115407,0.118173,0.120388,0.122062,0.123204,0.123821,0.123919,0.123507,0.122595,0.121197,0.119331,0.117025,0.114308,0.111217,0.107797,0.104095,0.100217,0.100848,0.101486,0.10213,0.102783,0.103444,0.104114,0.104792,0.10548,0.106178,0.106885,0.107602,0.108328,0.109063,0.109806,0.110558,0.111317,0.112084,0.112859,0.11364
13_PNG,Carbon Neutral,bev,road,freight,ht,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1.7e-05,0.000103,0.000391,0.001015,0.001996,0.003194,0.004481,0.005788,0.007114,0.008433,0.009871,0.011571,0.013608,0.015998,0.018836,0.022141,0.026029,0.030579,0.035805,0.04163,0.0485,0.057062,0.065562,0.07599,0.086237,0.097169,0.103336,0.109748,0.116415,0.123345,0.130551,0.138043,0.145832,0.15393,0.16235,0.171103,0.180204,0.189667,0.199504,0.209732,0.220366,0.231422,0.242916,0.254867,0.267292
13_PNG,Carbon Neutral,cng,road,freight,ht,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_PNG,Carbon Neutral,d,road,freight,ht,Stocks,Nonspecified,0.077617,0.080185,0.080733,0.080733,0.080733,0.082772,0.084912,0.086953,0.089314,0.093965,0.098736,0.103495,0.108105,0.112758,0.117382,0.122101,0.126983,0.132239,0.137685,0.143401,0.149029,0.154701,0.160187,0.165599,0.170705,0.17559,0.180169,0.184212,0.187383,0.19024,0.193325,0.194358,0.195334,0.194384,0.193056,0.197518,0.202158,0.206982,0.211997,0.217211,0.222632,0.228268,0.234128,0.24022,0.246554,0.25314,0.259987,0.267105,0.274506,0.282201,0.290201,0.298518,0.307166,0.316157
13_PNG,Carbon Neutral,fcev,road,freight,ht,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,1.1e-05,4.1e-05,0.000105,0.000204,0.000324,0.000452,0.000583,0.000715,0.000847,0.000995,0.001181,0.001417,0.001709,0.002076,0.002525,0.00308,0.003762,0.004586,0.005552,0.006747,0.008304,0.009938,0.012035,0.014216,0.016615,0.017849,0.019131,0.020464,0.02185,0.023291,0.02479,0.026348,0.027967,0.029651,0.031402,0.033222,0.035115,0.037082,0.039128,0.041254,0.043466,0.045765,0.048155,0.05064
