Measure,Medium,Value,Unit,Economy,Sheet,Transport Type,Fuel_Type,Frequency,Date
Energy,ship,120516000.0,PJ,07_INA,CLC-VRE-027,combined,Oil Products,Yearly,2000-12-31
Energy,ship,62114000.0,PJ,07_INA,CLC-VRE-027,combined,Oil Products,Yearly,2005-12-31
Energy,ship,20382000.0,PJ,07_INA,CLC-VRE-027,combined,Oil Products,Yearly,2010-12-31
Energy,ship,17306000.0,PJ,07_INA,CLC-VRE-027,combined,Oil Products,Yearly,2015-12-31
Energy,ship,41022000.0,PJ,07_INA,CLC-VRE-027,combined,Oil Products,Yearly,2019-12-31
Energy,ship,,PJ,07_INA,CLC-VRE-027,combined,Natural Gas,Yearly,2005-12-31
Energy,ship,,PJ,07_INA,CLC-VRE-027,combined,Natural Gas,Yearly,2010-12-31
Energy,ship,,PJ,07_INA,CLC-VRE-027,combined,Biofuels and Waste,Yearly,2010-12-31
Energy,ship,,PJ,07_INA,CLC-VRE-027,combined,Biofuels and Waste,Yearly,2015-12-31
Energy,ship,,PJ,07_INA,CLC-VRE-027,combined,Biofuels and Waste,Yearly,2019-12-31
Energy,ship,,PJ,07_INA,CLC-VRE-027,combined,Renewables (of which),Yearly,2010-12-31
Energy,ship,,PJ,07_INA,CLC-VRE-027,combined,Renewables (of which),Yearly,2015-12-31
Energy,ship,,PJ,07_INA,CLC-VRE-027,combined,Renewables (of which),Yearly,2019-12-31
Energy,air,38590000.0,PJ,07_INA,CLC-VRE-028,combined,,Yearly,1990-12-31
Energy,air,59008000.0,PJ,07_INA,CLC-VRE-028,combined,,Yearly,1995-12-31
Energy,air,24785000.0,PJ,07_INA,CLC-VRE-028,combined,,Yearly,2000-12-31
Energy,air,25270000.0,PJ,07_INA,CLC-VRE-028,combined,,Yearly,2005-12-31
Energy,air,95949000.0,PJ,07_INA,CLC-VRE-028,combined,,Yearly,2010-12-31
Energy,air,115060000.0,PJ,07_INA,CLC-VRE-028,combined,,Yearly,2015-12-31
Energy,air,121902000.0,PJ,07_INA,CLC-VRE-028,combined,,Yearly,2019-12-31
Energy,air,38590000.0,PJ,07_INA,CLC-VRE-028,combined,Oil Products,Yearly,1990-12-31
Energy,air,59008000.0,PJ,07_INA,CLC-VRE-028,combined,Oil Products,Yearly,1995-12-31
Energy,air,24785000.0,PJ,07_INA,CLC-VRE-028,combined,Oil Products,Yearly,2000-12-31
Energy,air,25270000.0,PJ,07_INA,CLC-VRE-028,combined,Oil Products,Yearly,2005-12-31
Energy,air,95949000.0,PJ,07_INA,CLC-VRE-028,combined,Oil Products,Yearly,2010-12-31
Energy,air,115060000.0,PJ,07_INA,CLC-VRE-028,combined,Oil Products,Yearly,2015-12-31
Energy,air,121902000.0,PJ,07_INA,CLC-VRE-028,combined,Oil Products,Yearly,2019-12-31
Fossil Transport CO2 emissions,all,29209565.926964395,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,1990-12-31
Fossil Transport CO2 emissions,all,32523262.073120154,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,1991-12-31
Fossil Transport CO2 emissions,all,34394493.56917186,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,1992-12-31
Fossil Transport CO2 emissions,all,36730397.47675977,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,1993-12-31
Fossil Transport CO2 emissions,all,41143591.64418754,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,1994-12-31
Fossil Transport CO2 emissions,all,44685028.94922538,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,1995-12-31
Fossil Transport CO2 emissions,all,49530244.64981364,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,1996-12-31
Fossil Transport CO2 emissions,all,55020788.11846007,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,1997-12-31
Fossil Transport CO2 emissions,all,53704770.48833686,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,1998-12-31
Fossil Transport CO2 emissions,all,53327291.24074975,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,1999-12-31
Fossil Transport CO2 emissions,all,56876588.23328893,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2000-12-31
Fossil Transport CO2 emissions,all,60565968.29322041,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2001-12-31
Fossil Transport CO2 emissions,all,61688663.1623747,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2002-12-31
Fossil Transport CO2 emissions,all,62853172.94221121,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2003-12-31
Fossil Transport CO2 emissions,all,64263282.77036235,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2004-12-31
Fossil Transport CO2 emissions,all,63356282.25493241,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2005-12-31
Fossil Transport CO2 emissions,all,60141381.687877186,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2006-12-31
Fossil Transport CO2 emissions,all,61520193.27062711,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2007-12-31
Fossil Transport CO2 emissions,all,65380999.582276076,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2008-12-31
Fossil Transport CO2 emissions,all,74100481.38242914,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2009-12-31
Fossil Transport CO2 emissions,all,80842830.86509317,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2010-12-31
Fossil Transport CO2 emissions,all,98428896.92803949,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2011-12-31
Fossil Transport CO2 emissions,all,117593775.2964898,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2012-12-31
Fossil Transport CO2 emissions,all,123484238.69080079,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2013-12-31
Fossil Transport CO2 emissions,all,123909707.21059863,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2014-12-31
Fossil Transport CO2 emissions,all,111196055.64969134,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2015-12-31
Fossil Transport CO2 emissions,all,121234107.93183316,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2016-12-31
Fossil Transport CO2 emissions,all,128525126.44752213,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2017-12-31
Fossil Transport CO2 emissions,all,136410058.30633205,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2018-12-31
Fossil Transport CO2 emissions,all,134016908.56296265,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2019-12-31
Fossil Transport CO2 emissions,all,99164871.43167695,mtco2e,07_INA,CLC-VRE-045,combined,,Yearly,2020-12-31
co2_emissions,all,29202285.15,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,1990-12-31
co2_emissions,all,32513510.400000002,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,1991-12-31
co2_emissions,all,34382311.5,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,1992-12-31
co2_emissions,all,36722848.800000004,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,1993-12-31
co2_emissions,all,41131767.9,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,1994-12-31
co2_emissions,all,44678861.25,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,1995-12-31
co2_emissions,all,49514157.300000004,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,1996-12-31
co2_emissions,all,55011698.4,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,1997-12-31
co2_emissions,all,53696280.15,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,1998-12-31
co2_emissions,all,53315262.45,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,1999-12-31
co2_emissions,all,56853283.95,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,2000-12-31
co2_emissions,all,60545526.89999999,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,2001-12-31
co2_emissions,all,61661364.45,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,2002-12-31
co2_emissions,all,62831633.1,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,2003-12-31
co2_emissions,all,64246841.7,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,2004-12-31
co2_emissions,all,64074476.550000004,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,2005-12-31
co2_emissions,all,60899329.050000004,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,2006-12-31
co2_emissions,all,64065404.7,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,2007-12-31
co2_emissions,all,70451987.1,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,2008-12-31
co2_emissions,all,80603387.25,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,2009-12-31
co2_emissions,all,91906912.35000001,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,2010-12-31
co2_emissions,all,99708703.35000001,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,2011-12-31
co2_emissions,all,110930581.8,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,2012-12-31
co2_emissions,all,118088271.44999999,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,2013-12-31
co2_emissions,all,121998238.8,mtco2e,07_INA,CLC-VRE-048(1),combined,,Yearly,2014-12-31
co2_emissions,all,32.2,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,1990-12-31
co2_emissions,all,35.85,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,1991-12-31
co2_emissions,all,37.91,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,1992-12-31
co2_emissions,all,40.49,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,1993-12-31
co2_emissions,all,45.35,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,1994-12-31
co2_emissions,all,49.26,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,1995-12-31
co2_emissions,all,54.6,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,1996-12-31
co2_emissions,all,60.65,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,1997-12-31
co2_emissions,all,59.2,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,1998-12-31
co2_emissions,all,58.78,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,1999-12-31
co2_emissions,all,62.7,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2000-12-31
co2_emissions,all,66.76,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2001-12-31
co2_emissions,all,68.0,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2002-12-31
co2_emissions,all,69.28,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2003-12-31
co2_emissions,all,70.84,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2004-12-31
co2_emissions,all,69.84,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2005-12-31
co2_emissions,all,66.3,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2006-12-31
co2_emissions,all,67.81,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2007-12-31
co2_emissions,all,72.07,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2008-12-31
co2_emissions,all,81.68,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2009-12-31
co2_emissions,all,89.11,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2010-12-31
co2_emissions,all,108.5,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2011-12-31
co2_emissions,all,129.63,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2012-12-31
co2_emissions,all,136.12,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2013-12-31
co2_emissions,all,136.59,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2014-12-31
co2_emissions,all,122.57,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2015-12-31
co2_emissions,all,133.64,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2016-12-31
co2_emissions,all,141.68,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2017-12-31
co2_emissions,all,154.01,mtco2e,07_INA,CLC-VRE-048(2),combined,,Yearly,2018-12-31
co2_emissions,road,26212704.791603092,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,1990-12-31
co2_emissions,road,28183207.404613853,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,1991-12-31
co2_emissions,road,29768309.12292556,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,1992-12-31
co2_emissions,road,31392492.795881074,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,1993-12-31
co2_emissions,road,35200071.12256383,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,1994-12-31
co2_emissions,road,38520790.31710169,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,1995-12-31
co2_emissions,road,42591249.16243494,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,1996-12-31
co2_emissions,road,47483203.84534638,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,1997-12-31
co2_emissions,road,46784727.92812186,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,1998-12-31
co2_emissions,road,47054566.00135974,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,1999-12-31
co2_emissions,road,50547673.769368924,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2000-12-31
co2_emissions,road,53385176.27001041,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2001-12-31
co2_emissions,road,54345830.666185625,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2002-12-31
co2_emissions,road,55045120.55134121,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2003-12-31
co2_emissions,road,55827730.51499235,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2004-12-31
co2_emissions,road,56332931.28219461,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2005-12-31
co2_emissions,road,53363571.220702186,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2006-12-31
co2_emissions,road,54920404.25192711,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2007-12-31
co2_emissions,road,58487936.70396108,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2008-12-31
co2_emissions,road,66395386.32893008,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2009-12-31
co2_emissions,road,71838828.3285941,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2010-12-31
co2_emissions,road,87438162.86665165,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2011-12-31
co2_emissions,road,104120399.75877573,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2012-12-31
co2_emissions,road,109481736.2527427,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2013-12-31
co2_emissions,road,109867017.37968963,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2014-12-31
co2_emissions,road,99078328.38345134,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2015-12-31
co2_emissions,road,107186725.23382632,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2016-12-31
co2_emissions,road,112939037.69587715,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2017-12-31
co2_emissions,road,119867981.4453613,mtco2e,07_INA,CLC-VRE-054,combined,,Yearly,2018-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,1990-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,1991-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,1992-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,1993-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,1994-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,1995-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,1996-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,1997-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,1998-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,1999-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2000-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2001-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2002-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2003-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2004-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2005-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2006-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2007-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2008-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2009-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2010-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2011-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2012-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2013-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2014-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2015-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2016-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2017-12-31
co2_emissions,rail,,mtco2e,07_INA,CLC-VRE-055,combined,,Yearly,2018-12-31
co2_emissions,ship,2181368.06301,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,1990-12-31
co2_emissions,ship,2538047.80383,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,1991-12-31
co2_emissions,ship,2572512.669165,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,1992-12-31
co2_emissions,ship,2974643.28567,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,1993-12-31
co2_emissions,ship,3360425.52129,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,1994-12-31
co2_emissions,ship,3777881.2139999997,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,1995-12-31
co2_emissions,ship,4309591.41435,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,1996-12-31
co2_emissions,ship,4841628.2013,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,1997-12-31
co2_emissions,ship,5080363.0059,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,1998-12-31
co2_emissions,ship,4762809.246945,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,1999-12-31
co2_emissions,ship,4648281.67662,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2000-12-31
co2_emissions,ship,4915857.70674,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2001-12-31
co2_emissions,ship,4854983.7788700005,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2002-12-31
co2_emissions,ship,4611557.920635,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2003-12-31
co2_emissions,ship,4133966.748645,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2004-12-31
co2_emissions,ship,3800710.524525,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2005-12-31
co2_emissions,ship,3430896.559275,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2006-12-31
co2_emissions,ship,3151619.657025,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2007-12-31
co2_emissions,ship,3314717.005065,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2008-12-31
co2_emissions,ship,3990599.76717,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2009-12-31
co2_emissions,ship,4297227.389985,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2010-12-31
co2_emissions,ship,6116220.404745,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2011-12-31
co2_emissions,ship,8014452.400515,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2012-12-31
co2_emissions,ship,8141477.714274,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2013-12-31
co2_emissions,ship,8051428.716804001,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2014-12-31
co2_emissions,ship,5935569.026955,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2015-12-31
co2_emissions,ship,6965548.229874,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2016-12-31
co2_emissions,ship,7650306.527145,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2017-12-31
co2_emissions,ship,8119545.24684,mtco2e,07_INA,CLC-VRE-056,combined,,Yearly,2018-12-31
co2_emissions,air,815493.0723513,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,1990-12-31
co2_emissions,air,1802006.8646763,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,1991-12-31
co2_emissions,air,2053671.7770813,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,1992-12-31
co2_emissions,air,2363261.3952087,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,1993-12-31
co2_emissions,air,2583095.0003337,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,1994-12-31
co2_emissions,air,2386357.4181237,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,1995-12-31
co2_emissions,air,2629404.0730287,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,1996-12-31
co2_emissions,air,2695956.0718137003,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,1997-12-31
co2_emissions,air,1839679.554315,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,1998-12-31
co2_emissions,air,1509915.992445,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,1999-12-31
co2_emissions,air,1680632.7873,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2000-12-31
co2_emissions,air,2264934.31647,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2001-12-31
co2_emissions,air,2487848.717319075,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2002-12-31
co2_emissions,air,3196494.470235,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2003-12-31
co2_emissions,air,4301585.506725,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2004-12-31
co2_emissions,air,3222640.448212815,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2005-12-31
co2_emissions,air,3346913.9079,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2006-12-31
co2_emissions,air,3448169.3616750003,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2007-12-31
co2_emissions,air,3578345.87325,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2008-12-31
co2_emissions,air,3714495.286329075,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2009-12-31
co2_emissions,air,4706775.146514075,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2010-12-31
co2_emissions,air,4874513.656642815,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2011-12-31
co2_emissions,air,5458923.137199075,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2012-12-31
co2_emissions,air,5861024.723784075,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2013-12-31
co2_emissions,air,5991261.114105,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2014-12-31
co2_emissions,air,6182158.239285,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2015-12-31
co2_emissions,air,7081834.468132815,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2016-12-31
co2_emissions,air,7935782.2245000005,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2017-12-31
co2_emissions,air,8422531.614130741,mtco2e,07_INA,CLC-VRE-057(1),combined,,Yearly,2018-12-31
co2_emissions,air,5669906.25,mtco2e,07_INA,CLC-VRE-057(2),combined,,Yearly,2013-12-31
co2_emissions,air,8491251.6,mtco2e,07_INA,CLC-VRE-057(2),combined,,Yearly,2018-12-31
co2_emissions,air,7330054.8,mtco2e,07_INA,CLC-VRE-057(2),combined,,Yearly,2019-12-31
COVID Google Mobility Data - Grocery and pharmacy,,0.01,%,07_INA,MIS-COV-001,passenger,,Monthly,2020-02-29
COVID Google Mobility Data - Grocery and pharmacy,,0.03548387096774194,%,07_INA,MIS-COV-001,passenger,,Monthly,2020-03-31
COVID Google Mobility Data - Grocery and pharmacy,,0.2106666666666667,%,07_INA,MIS-COV-001,passenger,,Monthly,2020-04-30
COVID Google Mobility Data - Grocery and pharmacy,,0.1248387096774194,%,07_INA,MIS-COV-001,passenger,,Monthly,2020-05-31
COVID Google Mobility Data - Grocery and pharmacy,,0.066,%,07_INA,MIS-COV-001,passenger,,Monthly,2020-06-30
COVID Google Mobility Data - Grocery and pharmacy,,0.02645161290322581,%,07_INA,MIS-COV-001,passenger,,Monthly,2020-07-31
COVID Google Mobility Data - Grocery and pharmacy,,0.001612903225806452,%,07_INA,MIS-COV-001,passenger,,Monthly,2020-08-31
COVID Google Mobility Data - Grocery and pharmacy,,0.02333333333333333,%,07_INA,MIS-COV-001,passenger,,Monthly,2020-09-30
COVID Google Mobility Data - Grocery and pharmacy,,0.0006451612903225806,%,07_INA,MIS-COV-001,passenger,,Monthly,2020-10-31
COVID Google Mobility Data - Grocery and pharmacy,,0.004666666666666667,%,07_INA,MIS-COV-001,passenger,,Monthly,2020-11-30
COVID Google Mobility Data - Grocery and pharmacy,,0.04225806451612903,%,07_INA,MIS-COV-001,passenger,,Monthly,2020-12-31
COVID Google Mobility Data - Grocery and pharmacy,,0.08612903225806452,%,07_INA,MIS-COV-001,passenger,,Monthly,2021-01-31
COVID Google Mobility Data - Grocery and pharmacy,,0.05107142857142857,%,07_INA,MIS-COV-001,passenger,,Monthly,2021-02-28
COVID Google Mobility Data - Grocery and pharmacy,,0.02419354838709677,%,07_INA,MIS-COV-001,passenger,,Monthly,2021-03-31
COVID Google Mobility Data - Grocery and pharmacy,,0.08366666666666667,%,07_INA,MIS-COV-001,passenger,,Monthly,2021-04-30
COVID Google Mobility Data - Grocery and pharmacy,,0.2387096774193548,%,07_INA,MIS-COV-001,passenger,,Monthly,2021-05-31
COVID Google Mobility Data - Grocery and pharmacy,,0.198,%,07_INA,MIS-COV-001,passenger,,Monthly,2021-06-30
COVID Google Mobility Data - Grocery and pharmacy,,0.1283870967741935,%,07_INA,MIS-COV-001,passenger,,Monthly,2021-07-31
COVID Google Mobility Data - Grocery and pharmacy,,0.155483870967742,%,07_INA,MIS-COV-001,passenger,,Monthly,2021-08-31
COVID Google Mobility Data - Grocery and pharmacy,,0.2046666666666667,%,07_INA,MIS-COV-001,passenger,,Monthly,2021-09-30
COVID Google Mobility Data - Grocery and pharmacy,,0.2458064516129032,%,07_INA,MIS-COV-001,passenger,,Monthly,2021-10-31
COVID Google Mobility Data - Grocery and pharmacy,,0.242,%,07_INA,MIS-COV-001,passenger,,Monthly,2021-11-30
