Measure,Medium,Value,Unit,Economy,Transport Type,Vehicle Type,Fuel_Type,Source,Comments,Scope,Drive,Frequency,Date,Dataset
Stocks,road,769040.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,1992-12-31,ATO
Stocks,road,858345.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,1993-12-31,ATO
Stocks,road,939794.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,1994-12-31,ATO
Stocks,road,1026104.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,1995-12-31,ATO
Stocks,road,1130081.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,1996-12-31,ATO
Stocks,road,1222801.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,1997-12-31,ATO
Stocks,road,1275625.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,1998-12-31,ATO
Stocks,road,1343421.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,1999-12-31,ATO
Stocks,road,1421764.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2000-12-31,ATO
Stocks,road,1520684.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2001-12-31,ATO
Stocks,road,1685951.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2002-12-31,ATO
Stocks,road,1717243.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2003-12-31,ATO
Stocks,road,1823563.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2004-12-31,ATO
Stocks,road,1822252.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2005-12-31,ATO
Stocks,road,1811842.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2006-12-31,ATO
Stocks,road,1818738.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2007-12-31,ATO
Stocks,road,1820221.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2008-12-31,ATO
Stocks,road,1898581.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2009-12-31,ATO
Stocks,road,1735728.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2010-12-31,ATO
Stocks,road,1782880.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2011-12-31,ATO
Stocks,road,1804896.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2012-12-31,ATO
Stocks,road,1826237.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2013-12-31,ATO
Stocks,road,1870080.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2014-12-31,ATO
Stocks,road,2009442.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2015-12-31,ATO
Stocks,road,1999145.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2016-12-31,ATO
Stocks,road,2143770.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2017-12-31,ATO
Stocks,road,2219348.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2018-12-31,ATO
Stocks,road,2327830.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2019-12-31,ATO
Stocks,road,2203679.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2020-12-31,ATO
Stocks,road,2365724.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2021-12-31,ATO
Stocks,road,2580090.0,Stocks,15_PHL,passenger,bus,all,Country Official Statistics,,National,all,Yearly,2022-12-31,ATO
Stocks,road,164712.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,1992-12-31,ATO
Stocks,road,186033.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,1993-12-31,ATO
Stocks,road,202008.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,1994-12-31,ATO
Stocks,road,218377.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,1995-12-31,ATO
Stocks,road,249406.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,1996-12-31,ATO
Stocks,road,274371.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,1997-12-31,ATO
Stocks,road,258694.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,1998-12-31,ATO
Stocks,road,270801.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,1999-12-31,ATO
Stocks,road,274934.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2000-12-31,ATO
Stocks,road,277267.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2001-12-31,ATO
Stocks,road,281481.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2002-12-31,ATO
Stocks,road,279318.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2003-12-31,ATO
Stocks,road,291047.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2004-12-31,ATO
Stocks,road,290771.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2005-12-31,ATO
Stocks,road,315640.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2006-12-31,ATO
Stocks,road,305447.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2007-12-31,ATO
Stocks,road,323225.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2008-12-31,ATO
Stocks,road,340227.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2009-12-31,ATO
Stocks,road,347037.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2010-12-31,ATO
Stocks,road,361827.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2011-12-31,ATO
Stocks,road,378963.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2012-12-31,ATO
Stocks,road,398498.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2013-12-31,ATO
Stocks,road,429516.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2015-12-31,ATO
Stocks,road,457672.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2016-12-31,ATO
Stocks,road,483594.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2017-12-31,ATO
Stocks,road,504573.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2018-12-31,ATO
Stocks,road,540221.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2019-12-31,ATO
Stocks,road,493738.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2020-12-31,ATO
Stocks,road,536000.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2021-12-31,ATO
Stocks,road,528232.0,Stocks,15_PHL,freight,all,all,Country Official Statistics,,National,all,Yearly,2022-12-31,ATO
Stocks,road,6634710.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,all,Yearly,2010-12-31,ATO
Stocks,road,7138853.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,all,Yearly,2011-12-31,ATO
Stocks,road,7463325.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,all,Yearly,2012-12-31,ATO
Stocks,road,7689946.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,all,Yearly,2013-12-31,ATO
Stocks,road,7675337.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,all,Yearly,2014-12-31,ATO
Stocks,road,8706607.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,all,Yearly,2015-12-31,ATO
Stocks,road,9251565.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,all,Yearly,2016-12-31,ATO
Stocks,road,10410814.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,all,Yearly,2017-12-31,ATO
Stocks,road,11595434.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,all,Yearly,2018-12-31,ATO
Stocks,road,12725306.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,all,Yearly,2019-12-31,ATO
Stocks,road,11851192.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,all,Yearly,2020-12-31,ATO
Stocks,road,12996497.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,all,Yearly,2021-12-31,ATO
Stocks,road,13856622.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,all,Yearly,2022-12-31,ATO
Stocks,road,834.0,Stocks,15_PHL,passenger,2w,all,Country Official Statistics,,National,ev,Yearly,2021-12-31,ATO
Stocks,road,2.0,Stocks,15_PHL,freight,truck,all,Country Official Statistics,,National,ev,Yearly,2021-12-31,ATO
Stocks,road,145.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,ev,Yearly,2014-12-31,ATO
Stocks,road,346.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,ev,Yearly,2015-12-31,ATO
Stocks,road,899.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,ev,Yearly,2016-12-31,ATO
Stocks,road,2304.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,ev,Yearly,2017-12-31,ATO
Stocks,road,6194.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,ev,Yearly,2018-12-31,ATO
Stocks,road,6900.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,ev,Yearly,2019-12-31,ATO
Stocks,road,7364.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,ev,Yearly,2020-12-31,ATO
Stocks,road,8593.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,ev,Yearly,2021-12-31,ATO
Stocks,rail,8.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2004-12-31,ATO
Stocks,rail,8.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2005-12-31,ATO
Stocks,rail,8.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2006-12-31,ATO
Stocks,rail,8.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2007-12-31,ATO
Stocks,rail,8.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2008-12-31,ATO
Stocks,rail,8.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2009-12-31,ATO
Stocks,rail,8.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2010-12-31,ATO
Stocks,rail,10.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2011-12-31,ATO
Stocks,rail,12.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2012-12-31,ATO
Stocks,rail,13.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2013-12-31,ATO
Stocks,rail,13.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2014-12-31,ATO
Stocks,rail,11.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2015-12-31,ATO
Stocks,rail,9.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2016-12-31,ATO
Stocks,rail,9.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2017-12-31,ATO
Stocks,rail,7.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2018-12-31,ATO
Stocks,rail,7.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2019-12-31,ATO
Stocks,rail,5.0,Stocks,15_PHL,combined,all,all,Country Official Statistics,,National,diesel_rail,Yearly,2020-12-31,ATO
Stocks,rail,143.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2004-12-31,ATO
Stocks,rail,151.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2005-12-31,ATO
Stocks,rail,155.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2006-12-31,ATO
Stocks,rail,182.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2007-12-31,ATO
Stocks,rail,186.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2008-12-31,ATO
Stocks,rail,184.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2009-12-31,ATO
Stocks,rail,203.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2010-12-31,ATO
Stocks,rail,208.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2011-12-31,ATO
Stocks,rail,207.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2012-12-31,ATO
Stocks,rail,211.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2013-12-31,ATO
Stocks,rail,209.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2014-12-31,ATO
Stocks,rail,202.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2015-12-31,ATO
Stocks,rail,219.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2016-12-31,ATO
Stocks,rail,228.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2017-12-31,ATO
Stocks,rail,115.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2018-12-31,ATO
Stocks,rail,100.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2019-12-31,ATO
Stocks,rail,117.0,Stocks,15_PHL,passenger,all,all,Country Official Statistics,,National,rail,Yearly,2020-12-31,ATO
Energy,all,160.683,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,1990-12-31,ATO
Energy,all,258.039,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,1995-12-31,ATO
Energy,all,331.223,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2000-12-31,ATO
Energy,all,334.017,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2005-12-31,ATO
Energy,all,359.543,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2010-12-31,ATO
Energy,all,485.435,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2015-12-31,ATO
Energy,all,585.992,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2019-12-31,ATO
Energy,all,430.616,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2020-12-31,ATO
Energy,road,140.856,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,1990-12-31,ATO
Energy,road,229.011,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,1995-12-31,ATO
Energy,road,292.085,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2000-12-31,ATO
Energy,road,387.419,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2020-12-31,ATO
Energy,rail,0.104,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,rail,Yearly,1990-12-31,ATO
Energy,rail,0.09,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,rail,Yearly,1995-12-31,ATO
Energy,rail,0.108,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,rail,Yearly,2000-12-31,ATO
Energy,rail,17.528,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,rail,Yearly,2005-12-31,ATO
Energy,rail,0.427,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,rail,Yearly,2015-12-31,ATO
Energy,rail,0.451,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,rail,Yearly,2019-12-31,ATO
Energy,rail,0.338,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,rail,Yearly,2020-12-31,ATO
Energy,ship,13.195,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,ship,Yearly,1990-12-31,ATO
Energy,ship,19.677,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,ship,Yearly,1995-12-31,ATO
Energy,ship,23.815,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,ship,Yearly,2000-12-31,ATO
Energy,ship,34.698,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,ship,Yearly,2005-12-31,ATO
Energy,ship,33.095,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,ship,Yearly,2020-12-31,ATO
Energy,air,6.528,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,air,Yearly,1990-12-31,ATO
Energy,air,9.261,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,air,Yearly,1995-12-31,ATO
Energy,air,15.215,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,air,Yearly,2000-12-31,ATO
Energy,air,9.879,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,air,Yearly,2005-12-31,ATO
Energy,air,10.541,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,air,Yearly,2010-12-31,ATO
Energy,air,19.921,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,air,Yearly,2015-12-31,ATO
Energy,air,27.978,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,air,Yearly,2019-12-31,ATO
Energy,air,9.764,PJ,15_PHL,combined,all,all,UN Energy Statistics Database,,National,air,Yearly,2020-12-31,ATO
Energy,all,0.10439999999999999,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,1990-12-31,ATO
Energy,all,0.0756,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,1991-12-31,ATO
Energy,all,0.07919999999999999,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,1992-12-31,ATO
Energy,all,0.07919999999999999,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,1993-12-31,ATO
Energy,all,0.0972,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,1994-12-31,ATO
Energy,all,0.09,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,1995-12-31,ATO
Energy,all,0.0972,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,1996-12-31,ATO
Energy,all,0.10439999999999999,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,1997-12-31,ATO
Energy,all,0.10439999999999999,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,1998-12-31,ATO
Energy,all,0.108,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,1999-12-31,ATO
Energy,all,0.49319999999999997,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2000-12-31,ATO
Energy,all,4.0464,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2001-12-31,ATO
Energy,all,3.7944,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2002-12-31,ATO
Energy,all,0.20879999999999999,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2003-12-31,ATO
Energy,all,0.2412,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2004-12-31,ATO
Energy,all,0.3276,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2005-12-31,ATO
Energy,all,0.3492,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2006-12-31,ATO
Energy,all,0.38658204,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2007-12-31,ATO
Energy,all,0.3978,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2008-12-31,ATO
Energy,all,0.39924,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2009-12-31,ATO
Energy,all,0.39204,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2010-12-31,ATO
Energy,all,0.39996,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2011-12-31,ATO
Energy,all,0.42012,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2012-12-31,ATO
Energy,all,0.40392,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2013-12-31,ATO
Energy,all,0.3996,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2014-12-31,ATO
Energy,all,0.35388,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2015-12-31,ATO
Energy,all,0.369,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2016-12-31,ATO
Energy,all,0.40176,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2017-12-31,ATO
Energy,all,0.37872,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2018-12-31,ATO
Energy,all,0.38232,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2019-12-31,ATO
Energy,all,0.27396,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2020-12-31,ATO
Energy,all,0.35064,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2021-12-31,ATO
Energy,road,0.2952,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2001-12-31,ATO
Energy,road,0.2772,PJ,15_PHL,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2002-12-31,ATO
Energy,road,0.000230224,PJ,15_PHL,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2004-12-31,ATO
Energy,road,0.00026534299999999997,PJ,15_PHL,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2005-12-31,ATO
Energy,road,0.0195105,PJ,15_PHL,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2008-12-31,ATO
Energy,road,0.0195105,PJ,15_PHL,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2009-12-31,ATO
Energy,road,0.0507273,PJ,15_PHL,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2011-12-31,ATO
Energy,road,0.0585315,PJ,15_PHL,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2012-12-31,ATO
Energy,road,0.039021,PJ,15_PHL,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2013-12-31,ATO
Energy,road,0.0039021,PJ,15_PHL,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2014-12-31,ATO
Energy,all,0.054883794417922266,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2005-12-31,ATO
Energy,all,0.054883794417922266,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2006-12-31,ATO
Energy,all,0.09604664023136375,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2007-12-31,ATO
Energy,all,0.22036061116818062,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2008-12-31,ATO
Energy,all,6.715801146194917,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2009-12-31,ATO
Energy,all,7.985717744959681,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2010-12-31,ATO
Energy,all,9.54403523859232,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2011-12-31,ATO
Energy,all,11.552861581095058,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2012-12-31,ATO
Energy,all,14.15251920080449,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2013-12-31,ATO
Energy,all,16.515844309631238,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2014-12-31,ATO
Energy,all,18.45714707759607,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2015-12-31,ATO
Energy,all,19.321237820510852,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2016-12-31,ATO
Energy,all,19.319127708806544,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2017-12-31,ATO
Energy,all,21.038932051169997,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2018-12-31,ATO
Energy,all,23.567067434661844,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2019-12-31,ATO
Energy,all,5.721821099639999,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2020-12-31,ATO
Energy,all,6.788007791035032,PJ,15_PHL,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2021-12-31,ATO
Energy,road,140.856,PJ,15_PHL,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,1990-12-31,ATO
Energy,road,229.011,PJ,15_PHL,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,1995-12-31,ATO
Energy,road,291.7,PJ,15_PHL,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,2000-12-31,ATO
Energy,road,271.796,PJ,15_PHL,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,2005-12-31,ATO
Energy,road,298.712,PJ,15_PHL,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,2010-12-31,ATO
Energy,road,374.824,PJ,15_PHL,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,2015-12-31,ATO
Energy,road,459.037,PJ,15_PHL,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,2019-12-31,ATO
Energy,road,362.613,PJ,15_PHL,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,2020-12-31,ATO
Energy,road,0.058,PJ,15_PHL,combined,all,Biofuels and Waste,UN Energy Statistics Database,,National,all,Yearly,2005-12-31,ATO
Energy,road,9.63,PJ,15_PHL,combined,all,Biofuels and Waste,UN Energy Statistics Database,,National,all,Yearly,2010-12-31,ATO
Energy,road,22.675,PJ,15_PHL,combined,all,Biofuels and Waste,UN Energy Statistics Database,,National,all,Yearly,2015-12-31,ATO
Energy,road,29.681,PJ,15_PHL,combined,all,Biofuels and Waste,UN Energy Statistics Database,,National,all,Yearly,2019-12-31,ATO
