Measure,Medium,Value,Unit,Economy,Sheet,Transport Type,Vehicle Type,Fuel_Type,Source,Comments,Scope,Drive,Frequency,Date,Dataset
Energy,all,106.97211284997518,PJ,07_INA,CLC-VRE-085,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2016-12-31,ATO
Energy,all,91.46701204670823,PJ,07_INA,CLC-VRE-085,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2017-12-31,ATO
Energy,all,133.2723235707607,PJ,07_INA,CLC-VRE-085,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2018-12-31,ATO
Energy,all,227.202658919963,PJ,07_INA,CLC-VRE-085,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2019-12-31,ATO
Energy,all,299.4540231358441,PJ,07_INA,CLC-VRE-085,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2020-12-31,ATO
Energy,all,330.3732050740125,PJ,07_INA,CLC-VRE-085,combined,all,biofuels,US Energy Information Administration (EIA),,National,all,Yearly,2021-12-31,ATO
Energy,road,271.244,PJ,07_INA,CLC-VRE-081,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,1990-12-31,ATO
Energy,road,531.213,PJ,07_INA,CLC-VRE-081,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,1995-12-31,ATO
Energy,road,772.985,PJ,07_INA,CLC-VRE-081,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,2000-12-31,ATO
Energy,road,884.651,PJ,07_INA,CLC-VRE-081,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,2005-12-31,ATO
Energy,road,1099.213,PJ,07_INA,CLC-VRE-081,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,2010-12-31,ATO
Energy,road,1089.038,PJ,07_INA,CLC-VRE-081,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,2015-12-31,ATO
Energy,road,748.135,PJ,07_INA,CLC-VRE-081,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,2019-12-31,ATO
Energy,road,676.43,PJ,07_INA,CLC-VRE-081,combined,all,Oil Products,UN Energy Statistics Database,,National,all,Yearly,2020-12-31,ATO
Energy,road,7.213,PJ,07_INA,CLC-VRE-081,combined,all,Biofuels and Waste,UN Energy Statistics Database,,National,all,Yearly,2010-12-31,ATO
Energy,road,23.221,PJ,07_INA,CLC-VRE-081,combined,all,Biofuels and Waste,UN Energy Statistics Database,,National,all,Yearly,2015-12-31,ATO
Energy,road,169.758,PJ,07_INA,CLC-VRE-081,combined,all,Biofuels and Waste,UN Energy Statistics Database,,National,all,Yearly,2019-12-31,ATO
Energy,road,237.949,PJ,07_INA,CLC-VRE-081,combined,all,Biofuels and Waste,UN Energy Statistics Database,,National,all,Yearly,2020-12-31,ATO
Energy,road,7.213,PJ,07_INA,CLC-VRE-081,combined,all,Renewables (of which),UN Energy Statistics Database,,National,all,Yearly,2010-12-31,ATO
Energy,road,23.221,PJ,07_INA,CLC-VRE-081,combined,all,Renewables (of which),UN Energy Statistics Database,,National,all,Yearly,2015-12-31,ATO
Energy,road,169.758,PJ,07_INA,CLC-VRE-081,combined,all,Renewables (of which),UN Energy Statistics Database,,National,all,Yearly,2019-12-31,ATO
Energy,road,237.949,PJ,07_INA,CLC-VRE-081,combined,all,Renewables (of which),UN Energy Statistics Database,,National,all,Yearly,2020-12-31,ATO
Energy,rail,1.555,PJ,07_INA,CLC-VRE-026,combined,all,Primary Coal and Peat,UN Energy Statistics Database,,National,rail,Yearly,1990-12-31,ATO
Energy,rail,2.726,PJ,07_INA,CLC-VRE-026,combined,all,Primary Coal and Peat,UN Energy Statistics Database,,National,rail,Yearly,1995-12-31,ATO
Energy,rail,17.759,PJ,07_INA,CLC-VRE-026,combined,all,Oil Products,UN Energy Statistics Database,,National,rail,Yearly,2010-12-31,ATO
Energy,rail,6.106,PJ,07_INA,CLC-VRE-026,combined,all,Oil Products,UN Energy Statistics Database,,National,rail,Yearly,2015-12-31,ATO
Energy,rail,8.945,PJ,07_INA,CLC-VRE-026,combined,all,Oil Products,UN Energy Statistics Database,,National,rail,Yearly,2019-12-31,ATO
Energy,rail,8.6,PJ,07_INA,CLC-VRE-026,combined,all,Oil Products,UN Energy Statistics Database,,National,rail,Yearly,2020-12-31,ATO
Energy,rail,0.32,PJ,07_INA,CLC-VRE-026,combined,all,electricity,UN Energy Statistics Database,,National,rail,Yearly,2010-12-31,ATO
Energy,rail,0.925,PJ,07_INA,CLC-VRE-026,combined,all,electricity,UN Energy Statistics Database,,National,rail,Yearly,2015-12-31,ATO
Energy,rail,1.001,PJ,07_INA,CLC-VRE-026,combined,all,electricity,UN Energy Statistics Database,,National,rail,Yearly,2019-12-31,ATO
Energy,rail,0.577,PJ,07_INA,CLC-VRE-026,combined,all,electricity,UN Energy Statistics Database,,National,rail,Yearly,2020-12-31,ATO
Energy,ship,96.162,PJ,07_INA,CLC-VRE-027,combined,all,Oil Products,UN Energy Statistics Database,,National,ship,Yearly,1990-12-31,ATO
Energy,ship,128.436,PJ,07_INA,CLC-VRE-027,combined,all,Oil Products,UN Energy Statistics Database,,National,ship,Yearly,1995-12-31,ATO
Energy,ship,120.516,PJ,07_INA,CLC-VRE-027,combined,all,Oil Products,UN Energy Statistics Database,,National,ship,Yearly,2000-12-31,ATO
Energy,ship,62.114,PJ,07_INA,CLC-VRE-027,combined,all,Oil Products,UN Energy Statistics Database,,National,ship,Yearly,2005-12-31,ATO
Energy,ship,20.382,PJ,07_INA,CLC-VRE-027,combined,all,Oil Products,UN Energy Statistics Database,,National,ship,Yearly,2010-12-31,ATO
Energy,ship,17.306,PJ,07_INA,CLC-VRE-027,combined,all,Oil Products,UN Energy Statistics Database,,National,ship,Yearly,2015-12-31,ATO
Energy,ship,41.022,PJ,07_INA,CLC-VRE-027,combined,all,Oil Products,UN Energy Statistics Database,,National,ship,Yearly,2019-12-31,ATO
Energy,ship,36.223,PJ,07_INA,CLC-VRE-027,combined,all,Oil Products,UN Energy Statistics Database,,National,ship,Yearly,2020-12-31,ATO
Energy,air,38.59,PJ,07_INA,CLC-VRE-028,combined,all,Oil Products,UN Energy Statistics Database,,National,air,Yearly,1990-12-31,ATO
Energy,air,59.008,PJ,07_INA,CLC-VRE-028,combined,all,Oil Products,UN Energy Statistics Database,,National,air,Yearly,1995-12-31,ATO
Energy,air,24.785,PJ,07_INA,CLC-VRE-028,combined,all,Oil Products,UN Energy Statistics Database,,National,air,Yearly,2000-12-31,ATO
Energy,air,25.27,PJ,07_INA,CLC-VRE-028,combined,all,Oil Products,UN Energy Statistics Database,,National,air,Yearly,2005-12-31,ATO
Energy,air,95.949,PJ,07_INA,CLC-VRE-028,combined,all,Oil Products,UN Energy Statistics Database,,National,air,Yearly,2010-12-31,ATO
Energy,air,115.06,PJ,07_INA,CLC-VRE-028,combined,all,Oil Products,UN Energy Statistics Database,,National,air,Yearly,2015-12-31,ATO
Energy,air,121.902,PJ,07_INA,CLC-VRE-028,combined,all,Oil Products,UN Energy Statistics Database,,National,air,Yearly,2019-12-31,ATO
Energy,air,77.619,PJ,07_INA,CLC-VRE-028,combined,all,Oil Products,UN Energy Statistics Database,,National,air,Yearly,2020-12-31,ATO
Fossil Transport CO2 emissions,all,32.19799430649634,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1990-12-31,ATO
Fossil Transport CO2 emissions,all,35.8506470064403,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1991-12-31,ATO
Fossil Transport CO2 emissions,all,37.91341914875179,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1992-12-31,ATO
Fossil Transport CO2 emissions,all,40.4882794933779,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1993-12-31,ATO
Fossil Transport CO2 emissions,all,45.3530086225162,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1994-12-31,ATO
Fossil Transport CO2 emissions,all,49.2567988153167,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1995-12-31,ATO
Fossil Transport CO2 emissions,all,54.59768713756699,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1996-12-31,ATO
Fossil Transport CO2 emissions,all,60.65003260361949,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1997-12-31,ATO
Fossil Transport CO2 emissions,all,59.199493687719794,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1998-12-31,ATO
Fossil Transport CO2 emissions,all,58.783165476697214,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1999-12-31,ATO
Fossil Transport CO2 emissions,all,62.686127382477196,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2000-12-31,ATO
Fossil Transport CO2 emissions,all,66.7530514068967,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2001-12-31,ATO
Fossil Transport CO2 emissions,all,67.9904611579818,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2002-12-31,ATO
Fossil Transport CO2 emissions,all,69.2742743780999,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2003-12-31,ATO
Fossil Transport CO2 emissions,all,70.82856108254241,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2004-12-31,ATO
Fossil Transport CO2 emissions,all,69.83829556292571,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2005-12-31,ATO
Fossil Transport CO2 emissions,all,66.29464573290508,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2006-12-31,ATO
Fossil Transport CO2 emissions,all,67.81438890425409,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2007-12-31,ATO
Fossil Transport CO2 emissions,all,72.07025624113669,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2008-12-31,ATO
Fossil Transport CO2 emissions,all,81.68173858242639,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2009-12-31,ATO
Fossil Transport CO2 emissions,all,89.11388244160979,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2010-12-31,ATO
Fossil Transport CO2 emissions,all,108.49601792681659,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2011-12-31,ATO
Fossil Transport CO2 emissions,all,129.6247140889552,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2012-12-31,ATO
Fossil Transport CO2 emissions,all,136.1180733581756,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2013-12-31,ATO
Fossil Transport CO2 emissions,all,136.58698340057038,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2014-12-31,ATO
Fossil Transport CO2 emissions,all,132.0249898532617,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2015-12-31,ATO
Fossil Transport CO2 emissions,all,128.0996831712354,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2016-12-31,ATO
Fossil Transport CO2 emissions,all,135.0436776587023,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2017-12-31,ATO
Fossil Transport CO2 emissions,all,150.9892133941409,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2018-12-31,ATO
Fossil Transport CO2 emissions,all,149.4072485572562,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2019-12-31,ATO
Fossil Transport CO2 emissions,all,126.4191742893632,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2020-12-31,ATO
Fossil Transport CO2 emissions,all,130.80770134155057,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2021-12-31,ATO
Fossil Transport CO2 emissions,all,143.29154634632602,MtC02e,07_INA,CLC-VRE-045,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2022-12-31,ATO
co2_emissions,all,32.98,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,1990-12-31,ATO
co2_emissions,all,36.7,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,1991-12-31,ATO
co2_emissions,all,38.81,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,1992-12-31,ATO
co2_emissions,all,41.43,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,1993-12-31,ATO
co2_emissions,all,46.41,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,1994-12-31,ATO
co2_emissions,all,50.41,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,1995-12-31,ATO
co2_emissions,all,55.87,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,1996-12-31,ATO
co2_emissions,all,62.07,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,1997-12-31,ATO
co2_emissions,all,60.62,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,1998-12-31,ATO
co2_emissions,all,60.2,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,1999-12-31,ATO
co2_emissions,all,64.19,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2000-12-31,ATO
co2_emissions,all,68.34,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2001-12-31,ATO
co2_emissions,all,69.62,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2002-12-31,ATO
co2_emissions,all,70.96,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2003-12-31,ATO
co2_emissions,all,72.6,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2004-12-31,ATO
co2_emissions,all,71.65,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2005-12-31,ATO
co2_emissions,all,68.03,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2006-12-31,ATO
co2_emissions,all,69.65,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2007-12-31,ATO
co2_emissions,all,74.03,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2008-12-31,ATO
co2_emissions,all,83.89,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2009-12-31,ATO
co2_emissions,all,91.53,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2010-12-31,ATO
co2_emissions,all,111.35,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2011-12-31,ATO
co2_emissions,all,132.99,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2012-12-31,ATO
co2_emissions,all,139.75,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2013-12-31,ATO
co2_emissions,all,140.35,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2014-12-31,ATO
co2_emissions,all,135.56,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2015-12-31,ATO
co2_emissions,all,131.98,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2016-12-31,ATO
co2_emissions,all,139.0,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2017-12-31,ATO
co2_emissions,all,155.45,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2018-12-31,ATO
co2_emissions,all,154.24,MtC02e,07_INA,CLC-VRE-048,combined,all,all,Climate Analysis Indicators Tool (CAIT),,National,all,Yearly,2019-12-31,ATO
co2_emissions,road,28.894535595156,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1990-12-31,ATO
co2_emissions,road,31.066579386262,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1991-12-31,ATO
co2_emissions,road,32.813997788388,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1992-12-31,ATO
co2_emissions,road,34.604330368964,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1993-12-31,ATO
co2_emissions,road,38.801424381061,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1994-12-31,ATO
co2_emissions,road,42.461868945346005,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1995-12-31,ATO
co2_emissions,road,46.948790663397,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1996-12-31,ATO
co2_emissions,road,52.341303684723,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1997-12-31,ATO
co2_emissions,road,51.571444906366,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1998-12-31,ATO
co2_emissions,road,51.86869584007,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,1999-12-31,ATO
co2_emissions,road,55.719262058350004,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2000-12-31,ATO
co2_emissions,road,58.847090565875,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2001-12-31,ATO
co2_emissions,road,59.90598124280999,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2002-12-31,ATO
co2_emissions,road,60.676874851042996,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2003-12-31,ATO
co2_emissions,road,61.539544466423,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2004-12-31,ATO
co2_emissions,road,62.096396919548,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2005-12-31,ATO
co2_emissions,road,58.82335485536,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2006-12-31,ATO
co2_emissions,road,60.53930513349599,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2007-12-31,ATO
co2_emissions,road,64.471897802947,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2008-12-31,ATO
co2_emissions,road,73.188337389569,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2009-12-31,ATO
co2_emissions,road,79.188725344602,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2010-12-31,ATO
co2_emissions,road,96.384053874389,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2011-12-31,ATO
co2_emissions,road,114.77295607558999,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2012-12-31,ATO
co2_emissions,road,120.68295635503999,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2013-12-31,ATO
co2_emissions,road,121.10758329912998,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2014-12-31,ATO
co2_emissions,road,117.25582397379999,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2015-12-31,ATO
co2_emissions,road,113.43974105193,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2016-12-31,ATO
co2_emissions,road,118.85019251664,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2017-12-31,ATO
co2_emissions,road,132.05740505098,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2018-12-31,ATO
co2_emissions,road,132.06616257118,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2019-12-31,ATO
co2_emissions,road,113.40828024580999,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2020-12-31,ATO
co2_emissions,road,118.02728888904001,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2021-12-31,ATO
co2_emissions,road,128.52584107828,MtC02e,07_INA,CLC-VRE-054,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,all,Yearly,2022-12-31,ATO
co2_emissions,ship,2.4045592322753997,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1990-12-31,ATO
co2_emissions,ship,2.7977531293945996,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1991-12-31,ATO
co2_emissions,ship,2.8356727650879,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1992-12-31,ATO
co2_emissions,ship,3.2789353287597,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1993-12-31,ATO
co2_emissions,ship,3.7042139340821,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1994-12-31,ATO
co2_emissions,ship,4.1644045391601,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1995-12-31,ATO
co2_emissions,ship,4.7505036550782,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1996-12-31,ATO
co2_emissions,ship,5.3369913439453,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1997-12-31,ATO
co2_emissions,ship,5.6001200929688,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1998-12-31,ATO
co2_emissions,ship,5.2500754365233995,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,1999-12-31,ATO
co2_emissions,ship,5.123839789306601,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2000-12-31,ATO
co2_emissions,ship,5.418830385058599,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2001-12-31,ATO
co2_emissions,ship,5.3516457666504,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2002-12-31,ATO
co2_emissions,ship,5.0833905039550995,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2003-12-31,ATO
co2_emissions,ship,4.556900671875,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2004-12-31,ATO
co2_emissions,ship,4.189569780249,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2005-12-31,ATO
co2_emissions,ship,3.7818923544433,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2006-12-31,ATO
co2_emissions,ship,3.4740734683594,MtC02e,07_INA,CLC-VRE-056,combined,all,all,Emissions Database for Global Atmospheric Research (EDGAR),,National,ship,Yearly,2007-12-31,ATO
