Measure,Value,Unit,Economy,Source,Comments,Scope,Frequency,Date,Dataset
COVID Google Mobility Data - Retail and recreation,0.336,%,17_SIN,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Retail and recreation,0.2403225806451613,%,17_SIN,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Retail and recreation,0.24,%,17_SIN,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Retail and recreation,0.1876666666666666,%,17_SIN,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Retail and recreation,0.2296774193548387,%,17_SIN,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Retail and recreation,0.1643333333333333,%,17_SIN,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Retail and recreation,0.06387096774193549,%,17_SIN,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Retail and recreation,0.0896774193548387,%,17_SIN,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Retail and recreation,0.1610714285714286,%,17_SIN,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Retail and recreation,0.1648387096774194,%,17_SIN,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Parks,0.07533333333333332,%,17_SIN,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Parks,0.08903225806451612,%,17_SIN,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Parks,0.509,%,17_SIN,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Parks,0.6338709677419355,%,17_SIN,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Parks,0.498,%,17_SIN,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Parks,0.2706451612903226,%,17_SIN,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Parks,0.17,%,17_SIN,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Parks,0.174,%,17_SIN,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Parks,0.1445161290322581,%,17_SIN,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Parks,0.1676666666666667,%,17_SIN,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Parks,0.0367741935483871,%,17_SIN,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Parks,0.2261290322580645,%,17_SIN,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Parks,0.1417857142857143,%,17_SIN,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Parks,0.1274193548387097,%,17_SIN,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Parks,0.1743333333333333,%,17_SIN,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Parks,0.1990322580645161,%,17_SIN,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Parks,0.1493333333333333,%,17_SIN,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Parks,0.1293548387096774,%,17_SIN,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Parks,0.1267741935483871,%,17_SIN,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Parks,0.09333333333333334,%,17_SIN,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Parks,0.1154838709677419,%,17_SIN,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Parks,0.08199999999999999,%,17_SIN,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Parks,0.05806451612903226,%,17_SIN,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Parks,0.08,%,17_SIN,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Parks,0.1039285714285714,%,17_SIN,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Parks,0.1767741935483871,%,17_SIN,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.144,%,17_SIN,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Public transport stations,0.1925806451612903,%,17_SIN,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.6073333333333334,%,17_SIN,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Public transport stations,0.6516129032258065,%,17_SIN,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Public transport stations,0.4783333333333333,%,17_SIN,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Public transport stations,0.367741935483871,%,17_SIN,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Public transport stations,0.3270967741935484,%,17_SIN,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Public transport stations,0.3126666666666666,%,17_SIN,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Public transport stations,0.2748387096774194,%,17_SIN,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Public transport stations,0.2733333333333333,%,17_SIN,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Public transport stations,0.2509677419354839,%,17_SIN,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Public transport stations,0.2487096774193548,%,17_SIN,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Public transport stations,0.2360714285714286,%,17_SIN,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Public transport stations,0.2012903225806452,%,17_SIN,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.1833333333333333,%,17_SIN,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Public transport stations,0.3209677419354838,%,17_SIN,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Public transport stations,0.3603333333333333,%,17_SIN,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Public transport stations,0.2874193548387097,%,17_SIN,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Public transport stations,0.2877419354838709,%,17_SIN,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Public transport stations,0.2736666666666667,%,17_SIN,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Public transport stations,0.3196774193548387,%,17_SIN,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Public transport stations,0.2876666666666667,%,17_SIN,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Public transport stations,0.2248387096774194,%,17_SIN,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Public transport stations,0.2019354838709678,%,17_SIN,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Public transport stations,0.2625,%,17_SIN,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Public transport stations,0.2612903225806452,%,17_SIN,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Workplaces,0.034,%,17_SIN,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Workplaces,0.07161290322580646,%,17_SIN,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Workplaces,0.5386666666666666,%,17_SIN,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Workplaces,0.6,%,17_SIN,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Workplaces,0.3873333333333334,%,17_SIN,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Workplaces,0.3232258064516129,%,17_SIN,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Workplaces,0.2319354838709678,%,17_SIN,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Workplaces,0.2,%,17_SIN,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Workplaces,0.1464516129032258,%,17_SIN,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Workplaces,0.155,%,17_SIN,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Workplaces,0.1993548387096774,%,17_SIN,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Workplaces,0.1174193548387097,%,17_SIN,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Workplaces,0.1610714285714286,%,17_SIN,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Workplaces,0.1012903225806452,%,17_SIN,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Workplaces,0.08566666666666667,%,17_SIN,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Workplaces,0.2225806451612903,%,17_SIN,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Workplaces,0.2323333333333333,%,17_SIN,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Workplaces,0.1561290322580645,%,17_SIN,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Workplaces,0.1432258064516129,%,17_SIN,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Workplaces,0.1483333333333333,%,17_SIN,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Workplaces,0.162258064516129,%,17_SIN,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Workplaces,0.186,%,17_SIN,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Workplaces,0.19,%,17_SIN,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Workplaces,0.1009677419354839,%,17_SIN,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Workplaces,0.1575,%,17_SIN,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Workplaces,0.09451612903225806,%,17_SIN,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Residential,0.06866666666666665,%,17_SIN,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Residential,0.09709677419354838,%,17_SIN,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Residential,0.349,%,17_SIN,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Residential,0.39,%,17_SIN,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Residential,0.296,%,17_SIN,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Residential,0.2306451612903226,%,17_SIN,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Residential,0.1783870967741936,%,17_SIN,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Residential,0.1606666666666667,%,17_SIN,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Residential,0.1438709677419355,%,17_SIN,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Residential,0.1413333333333333,%,17_SIN,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Residential,0.1393548387096774,%,17_SIN,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Residential,0.1212903225806452,%,17_SIN,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Residential,0.125,%,17_SIN,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Residential,0.1151612903225806,%,17_SIN,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Residential,0.1146666666666667,%,17_SIN,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Residential,0.1961290322580645,%,17_SIN,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Residential,0.2123333333333333,%,17_SIN,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Residential,0.1796774193548387,%,17_SIN,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Residential,0.1748387096774194,%,17_SIN,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Residential,0.163,%,17_SIN,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Residential,0.1854838709677419,%,17_SIN,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Residential,0.173,%,17_SIN,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Residential,0.1438709677419355,%,17_SIN,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Residential,0.122258064516129,%,17_SIN,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Residential,0.1546428571428571,%,17_SIN,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Residential,0.1309677419354839,%,17_SIN,Google,,National,Monthly,2022-03-31,ATO
COVID Apple Mobility Data - Walking,0.005631578947368349,%,17_SIN,Apple,,National,Monthly,2020-01-31,ATO
COVID Apple Mobility Data - Walking,0.2501551724137927,%,17_SIN,Apple,,National,Monthly,2020-02-29,ATO
COVID Apple Mobility Data - Walking,0.3965193548387096,%,17_SIN,Apple,,National,Monthly,2020-03-31,ATO
COVID Apple Mobility Data - Walking,0.67321,%,17_SIN,Apple,,National,Monthly,2020-04-30,ATO
COVID Apple Mobility Data - Walking,0.6853034482758619,%,17_SIN,Apple,,National,Monthly,2020-05-31,ATO
COVID Apple Mobility Data - Walking,0.5593499999999999,%,17_SIN,Apple,,National,Monthly,2020-06-30,ATO
COVID Apple Mobility Data - Walking,0.3710677419354838,%,17_SIN,Apple,,National,Monthly,2020-07-31,ATO
COVID Apple Mobility Data - Walking,0.3461161290322577,%,17_SIN,Apple,,National,Monthly,2020-08-31,ATO
COVID Apple Mobility Data - Walking,0.3424133333333332,%,17_SIN,Apple,,National,Monthly,2020-09-30,ATO
COVID Apple Mobility Data - Walking,0.3097774193548385,%,17_SIN,Apple,,National,Monthly,2020-10-31,ATO
COVID Apple Mobility Data - Walking,0.2954566666666664,%,17_SIN,Apple,,National,Monthly,2020-11-30,ATO
COVID Apple Mobility Data - Walking,0.1455774193548383,%,17_SIN,Apple,,National,Monthly,2020-12-31,ATO
COVID Apple Mobility Data - Walking,0.2538774193548383,%,17_SIN,Apple,,National,Monthly,2021-01-31,ATO
COVID Apple Mobility Data - Walking,0.2468571428571425,%,17_SIN,Apple,,National,Monthly,2021-02-28,ATO
COVID Apple Mobility Data - Walking,0.2242499999999996,%,17_SIN,Apple,,National,Monthly,2021-03-31,ATO
COVID Apple Mobility Data - Walking,0.2143066666666663,%,17_SIN,Apple,,National,Monthly,2021-04-30,ATO
COVID Apple Mobility Data - Walking,0.3400709677419354,%,17_SIN,Apple,,National,Monthly,2021-05-31,ATO
COVID Apple Mobility Data - Walking,0.3561433333333332,%,17_SIN,Apple,,National,Monthly,2021-06-30,ATO
COVID Apple Mobility Data - Walking,0.2992354838709675,%,17_SIN,Apple,,National,Monthly,2021-07-31,ATO
COVID Apple Mobility Data - Walking,0.3433967741935484,%,17_SIN,Apple,,National,Monthly,2021-08-31,ATO
COVID Apple Mobility Data - Walking,0.2699766666666663,%,17_SIN,Apple,,National,Monthly,2021-09-30,ATO
COVID Apple Mobility Data - Walking,0.3060064516129031,%,17_SIN,Apple,,National,Monthly,2021-10-31,ATO
COVID Apple Mobility Data - Walking,0.2465533333333332,%,17_SIN,Apple,,National,Monthly,2021-11-30,ATO
COVID Apple Mobility Data - Walking,0.0639580645161289,%,17_SIN,Apple,,National,Monthly,2021-12-31,ATO
COVID Apple Mobility Data - Walking,0.1374096774193546,%,17_SIN,Apple,,National,Monthly,2022-01-31,ATO
COVID Apple Mobility Data - Walking,0.191160714285714,%,17_SIN,Apple,,National,Monthly,2022-02-28,ATO
COVID Apple Mobility Data - Walking,0.1323599999999997,%,17_SIN,Apple,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.008,%,18_CT,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.01548387096774194,%,18_CT,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.011,%,18_CT,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.03032258064516129,%,18_CT,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.067,%,18_CT,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.08903225806451612,%,18_CT,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.06387096774193549,%,18_CT,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.024,%,18_CT,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.04967741935483871,%,18_CT,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.02633333333333333,%,18_CT,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.002258064516129032,%,18_CT,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.03129032258064516,%,18_CT,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.006071428571428571,%,18_CT,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.02354838709677419,%,18_CT,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.001,%,18_CT,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.004838709677419356,%,18_CT,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.07433333333333333,%,18_CT,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.01387096774193548,%,18_CT,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.0432258064516129,%,18_CT,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.07566666666666666,%,18_CT,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.09483870967741936,%,18_CT,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.06899999999999999,%,18_CT,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.04838709677419355,%,18_CT,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.06870967741935484,%,18_CT,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.02107142857142857,%,18_CT,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.03096774193548387,%,18_CT,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Retail and recreation,0.058,%,18_CT,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Retail and recreation,0.1096774193548387,%,18_CT,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Retail and recreation,0.135,%,18_CT,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Retail and recreation,0.1093548387096774,%,18_CT,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Retail and recreation,0.05766666666666666,%,18_CT,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Retail and recreation,0.02838709677419355,%,18_CT,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Retail and recreation,0.03838709677419355,%,18_CT,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Retail and recreation,0.06966666666666667,%,18_CT,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Retail and recreation,0.06354838709677418,%,18_CT,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Retail and recreation,0.081,%,18_CT,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Retail and recreation,0.1,%,18_CT,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Retail and recreation,0.132258064516129,%,18_CT,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Retail and recreation,0.09821428571428571,%,18_CT,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Retail and recreation,0.1225806451612903,%,18_CT,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Retail and recreation,0.09333333333333334,%,18_CT,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Retail and recreation,0.3032258064516129,%,18_CT,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Retail and recreation,0.48,%,18_CT,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Retail and recreation,0.4096774193548387,%,18_CT,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Retail and recreation,0.2880645161290322,%,18_CT,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Retail and recreation,0.226,%,18_CT,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Retail and recreation,0.1448387096774194,%,18_CT,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Retail and recreation,0.1106666666666667,%,18_CT,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Retail and recreation,0.08870967741935484,%,18_CT,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Retail and recreation,0.1180645161290323,%,18_CT,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Retail and recreation,0.1478571428571429,%,18_CT,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Retail and recreation,0.172258064516129,%,18_CT,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Parks,0.06466666666666666,%,18_CT,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Parks,0.05161290322580645,%,18_CT,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Parks,0.05566666666666666,%,18_CT,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Parks,0.08225806451612903,%,18_CT,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Parks,0.006333333333333333,%,18_CT,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Parks,0.02935483870967742,%,18_CT,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Parks,0.006129032258064516,%,18_CT,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Parks,0.046,%,18_CT,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Parks,0.02548387096774193,%,18_CT,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Parks,0.06333333333333332,%,18_CT,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Parks,0.1587096774193548,%,18_CT,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Parks,0.1635483870967742,%,18_CT,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Parks,0.007142857142857143,%,18_CT,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Parks,0.1190322580645161,%,18_CT,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Parks,0.066,%,18_CT,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Parks,0.3093548387096774,%,18_CT,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Parks,0.4983333333333333,%,18_CT,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Parks,0.4190322580645162,%,18_CT,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Parks,0.3106451612903225,%,18_CT,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Parks,0.2176666666666666,%,18_CT,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Parks,0.1893548387096774,%,18_CT,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Parks,0.159,%,18_CT,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Parks,0.1512903225806451,%,18_CT,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Parks,0.2261290322580645,%,18_CT,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Parks,0.1271428571428571,%,18_CT,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Parks,0.1909677419354839,%,18_CT,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.1373333333333333,%,18_CT,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Public transport stations,0.172258064516129,%,18_CT,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.229,%,18_CT,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Public transport stations,0.1864516129032258,%,18_CT,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Public transport stations,0.1356666666666667,%,18_CT,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Public transport stations,0.1154838709677419,%,18_CT,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Public transport stations,0.1206451612903226,%,18_CT,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Public transport stations,0.1053333333333333,%,18_CT,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Public transport stations,0.07,%,18_CT,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Public transport stations,0.08866666666666667,%,18_CT,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Public transport stations,0.09,%,18_CT,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Public transport stations,0.1829032258064516,%,18_CT,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Public transport stations,0.1625,%,18_CT,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Public transport stations,0.1258064516129032,%,18_CT,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.094,%,18_CT,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Public transport stations,0.367741935483871,%,18_CT,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Public transport stations,0.5920000000000001,%,18_CT,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Public transport stations,0.5016129032258064,%,18_CT,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Public transport stations,0.3693548387096774,%,18_CT,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Public transport stations,0.2823333333333334,%,18_CT,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Public transport stations,0.2025806451612903,%,18_CT,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Public transport stations,0.142,%,18_CT,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Public transport stations,0.1083870967741935,%,18_CT,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Public transport stations,0.2058064516129032,%,18_CT,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Public transport stations,0.2142857142857143,%,18_CT,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Public transport stations,0.1819354838709678,%,18_CT,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Workplaces,0.022,%,18_CT,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Workplaces,0.0864516129032258,%,18_CT,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Workplaces,0.004333333333333333,%,18_CT,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Workplaces,0.01419354838709678,%,18_CT,Google,,National,Monthly,2020-05-31,ATO
